"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"13974","482","2 fragments of spearheads","","The Priory, Prittlewell (Southend on Sea), , 276/65       124","England, Essex, Leigh, Prittle Brook, (found by workmen)","","0.6496","51.5507","","29","1","1926","","","","","","","","No measurements or descriptions recorded and no drawing","","Abronze founder's hoard","","","","scruffyarcher","https://farm6.staticflickr.com/5576/15003750790_e8ab4ac8b7_b.jpg","https://www.flickr.com/photos/MicroPasts/15003750790","only good record","SpearHeadsA2"
"13975","730","Two fragments of Spearheads","frag Nol","The Priory. Prittlewell (Southend on Sea, 276./75. 77.","England, Essex, Leigh, Heming Avenue, Prittle Brook., 29.1.26. (found by workmen)","",,,"","None","None","None","A 31, B 52.5","(A) 34  (B)  31","","(A)  21.26  (B)  35.43","See Surface.","A Slightly rough [,,,] encrustment & earth. Green patina. Socket is full of soil., B smooth. thin green patina. bronze shows. Some very thick encrustments","(A) 12.5  (B)  11.5","Two fragments. For the measurements, A refers to 276/77 and B refers to 276/75.","","A bronze founder's hoard","","","","Janet Levy","https://farm4.staticflickr.com/3907/15003643629_a974a09cac_b.jpg","https://www.flickr.com/photos/MicroPasts/15003643629","most detailed record","SpearHeadsA2"
"13976","473","Fragment of Spearhead","Frag IIIC","The Priory. Prittlewell (Southend on Sea)., 276/74","England, Essex, Leigh, Fleming Avenue, Prittle Brook (found by workman)","Prittle Brook, Southend-on-Sea, Southend-on-Sea, UK","0.6846","51.5525","","29","1","1926","58","38","","46.06","light green. dark bronze shows.","smooth. slightly encrusted. traces of blue.","13","Unsure about top right corner, IIIC?","","A bronze founder's hoard.","","","","Dina Fathalla","https://farm4.staticflickr.com/3846/15167395486_496170d75a_b.jpg","https://www.flickr.com/photos/MicroPasts/15167395486","superuser","SpearHeadsA2"
"13977","730","Socket of Spearhead","frag Nol","The Priory. Prittenwell (Southend on Sea), 276/115","England, Essex, Leigh, Heming Avenue, Prittle Brook, 29.1.26 (found by workmen).","",,,"","None","None","None","37","19","","17.71","browny green & powdery light green.","","14","No publications listed, but I found a possible publication since the description, location and date matches (year is 1 off): The Swords of Britain by Ian Colquhoun, Colin Burgess, pub: C.H. Beck, 1988; p. 77.","Partly filled with encrustment.","A bronze founder's hoard.","","","","Janet Levy","https://farm4.staticflickr.com/3874/15003849908_cb97da8e04_b.jpg","https://www.flickr.com/photos/MicroPasts/15003849908","only good record","SpearHeadsA2"
"13978","473","Spearhead IV","F","Colchester Museum, pres. by H. Waters Esq 13.3.96","England, Essex, Shoeburyness","Shoeburyness, Southend-on-Sea, Southend-on-Sea, Southend-on-Sea SS3, UK","0.7979","51.5315","","None","None","None","109","blade 13, socket 15","","42.52","some dark green + a corrosion of lighter green.","rather rough - much pocked all over. Traces of clay on exterior.","blade 8, socket 17","","","","Some of the haft remains in the socket.","","","Dina Fathalla","https://farm6.staticflickr.com/5569/15190045952_23eee3e916_b.jpg","https://www.flickr.com/photos/MicroPasts/15190045952","only good record","SpearHeadsA2"
"13979","482","4 spearhead fragments","180-96","Colchester Museum, , purchased by the Colchester Corporation 1896, , (trans Essex Arch. Soc. NS VI 173)","England, Essex, Southchurch","Southchurch, Southend-on-Sea, Southend-on-Sea, Southend-on-Sea SS1, UK","0.744","51.539","","None","None","None","","","","14.17  10.63  31.89  15.94","","","","This is written on a plain card with no printed headings. There are no measurements or descriptions other than the ones given here and no drawings.","","","Part of a bronze founder's hoard of 62 pieces. Composed of fragments of the following. 24 socketed  celts. 6 swords. 4 spearheads. 2 knife sockets. 1 sword chape. 1 tang of sickle. Also 15 lumps of metal.7 fragments of indecisive shapes. 1 socketed gouge and 1 gouge socket.","","","scruffyarcher","https://farm4.staticflickr.com/3900/15187395171_067f8c0b38_b.jpg","https://www.flickr.com/photos/MicroPasts/15187395171","only good record","SpearHeadsA2"
"13980","482","spearhead","","Colchester Museum  1617.08","Essex, Southend-on- Sea, Shoeburyness","Shoeburyness, Southend-on-Sea, Southend-on-Sea, Southend-on-Sea SS3, UK","0.7979","51.5315","","None","None","None","100","12","","","","Light and dark green; blade edges damaged, loop broken off, mouth broken","","","","","","","","scruffyarcher","https://farm4.staticflickr.com/3853/15187394881_b87061eba2_b.jpg","https://www.flickr.com/photos/MicroPasts/15187394881","only good record","SpearHeadsA2"
"13981","482","Spearhead","","Tilbury Museum","Essex, Thurrock, Aveley","Aveley, UK","0.2519","51.499","","None","None","None","","","","","","","","No measurements or descriptions given, but there is a drawing","","Hoard of 75 pieces","","","","scruffyarcher","https://farm4.staticflickr.com/3892/15003749400_c5c82aa97e_b.jpg","https://www.flickr.com/photos/MicroPasts/15003749400","only good record","SpearHeadsA2"
"13982","482","Spearhead V","T, ,    44/4, ,","Museum of Archaeology and Ethnology, Cambridge, , Foster Bequest No 280- catalogue., , Prehistoric bronzes No 153.Cat[alogue?] lost., , Z,4308","England, Essex, Walthamstow","Walthamstow, Greater London, UK","-0.0173","51.5902","","None","None","None","161","25","40","148","bright green and some dark brown","rough and corroded","12","","","","Flat wings and conical socket. Slightly flattened. 2 Rivet  holes","","","scruffyarcher","https://farm4.staticflickr.com/3877/15190045512_c82f67aecf_b.jpg","https://www.flickr.com/photos/MicroPasts/15190045512","only good record","SpearHeadsA2"
"13983","482","Spearhead V","P","London Museum","England, Essex, Walthamstow, In alluvium at 14 ft","Walthamstow, Greater London, UK","-0.0173","51.5902","","None","None","1900","61","38","","127.5","dark brown","Smooth","19","","","","Has two small holes through mid- rib","","","scruffyarcher","https://farm4.staticflickr.com/3917/15003853857_d56a44dfc2_b.jpg","https://www.flickr.com/photos/MicroPasts/15003853857","only good record","SpearHeadsA2"
"13984","482","Spearhead","","EC Sewell, The Beeches, Cirencester","Gloucs, Cirencester, ""in a rabbit burrow, 4 miles from C""","Cirencester, Cirencester, Gloucestershire GL7, UK","-1.9682","51.7185","","None","None","None","122","24","","","","Shiny dark green, undamaged","","","","","","","","scruffyarcher","https://farm4.staticflickr.com/3852/15187394301_548f895fd8_b.jpg","https://www.flickr.com/photos/MicroPasts/15187394301","only good record","SpearHeadsA2"
"13985","482","Spearhead IV A","F","Private, Edward C Sewell esq, , The Beeches, Cirencester","England, Gloucester, Cirencester, (in a rabbit burrow 4 miles from Cirencester","","-1.9682","51.7185","","None","None","None","122","16","25","46.06","dark green patina, slightly stained","","","","","","One edge of blade is slightly dented.","","","scruffyarcher","https://farm4.staticflickr.com/3883/15003853427_ff57b0a5c4_b.jpg","https://www.flickr.com/photos/MicroPasts/15003853427","only good record","SpearHeadsA2"
"13986","482","Spearhead","T","Gloucester City Museum A3112, , Donor; GH Dancey","Gloucestershire, Gloucester, Kingsholm","Kingsholm, Kingsholm Stadium, Kingsholm Road, Gloucester, Gloucester GL1 3AX, UK","-2.2429","51.8717","","None","None","None","224","","41,5","","","","","After the width measurement comes the following comment; ""- slightly greater than the point sectioned""","","","socketed, base of socket broken away. Edges of blade sightly chamfered.","","","scruffyarcher","https://farm6.staticflickr.com/5559/15190044852_f84e0a2a86_b.jpg","https://www.flickr.com/photos/MicroPasts/15190044852","only good record","SpearHeadsA2"
"13987","482","Spearhead","","Stroud Museum","Gloucestershire, Brimpsfield, Buckle Wood","Buckle Wood, Gloucester, Gloucestershire, UK","-2.1254","51.8179","SO 9161 1334","None","3","1980","","","","","","","","This card has a heading 'Circumstances' below which the following is written;, , found a day or so before 3 March 80 by Mr R Hanks,  25 Middle Street, Stroud, at a depth of only a few inches, using a metal detector on rough woodland; find spot possibly over parish boundary in Great Witcombe, but GR supplied contradicts:","","Single find","","","","scruffyarcher","https://farm6.staticflickr.com/5587/15190419365_53d9d25d0a_b.jpg","https://www.flickr.com/photos/MicroPasts/15190419365","most detailed record","SpearHeadsA2"
"13988","610","Spearhead","","Gloucester City Museum,  A 3114.","Gloucs, Gloucester, Coney Hill","",,,"","None","None","None","143","22","","","","Encrusted matt blue-green; blade tip bent, casting defects on socket side.","","Find date: year stated only as ""80""which I due to the type of modern index card has seen as 1980.","","","","","MJR","Heidi Lund","https://farm4.staticflickr.com/3857/15003748450_bb4204159f_b.jpg","https://www.flickr.com/photos/MicroPasts/15003748450","most detailed record","SpearHeadsA2"
"13989","482","Spearhead","F","Gloucester City Museum   A3114, , Purchased","Gloucestershire, Gloucester, New Cemetery, Coney Hill, found in blue clay 1934","Metz Way, Gloucester, Gloucestershire GL4 3EA, UK","-2.2188","51.8557","","None","None","1934","143","","22","","","","8","","","","socketed. Two loops on socket, which is holed at two points. Blade bent at tip.","Antiquaries Journal XV no 2 (April 1935) 196 f","","scruffyarcher","https://farm4.staticflickr.com/3847/15167394136_ab6b4a7d9d_b.jpg","https://www.flickr.com/photos/MicroPasts/15167394136","only good record","SpearHeadsA2"
"13990","433","Looped Spearhead IV","F","Public Museum, Gloucester","England,Gloucestershire,Gloucester,Coney Hill Cemetary,While digging; in clay 3-4 ft. below surface, March 1934","Coney Hill, Gloucester, Gloucester GL4, UK","-2.214","51.8582","","None","3","1934","142","16","23","52","Dark blue patina with underlying traces of green.","Smooth","16","Thickness: socket 15.5mm","Bronze","None","Fair condition. Two holes in socket due to faulty casting. Tip slightly bent. Blade has been touched in places with modern file.","Ant. Journal, XV, p. 196, fig","The length taken with spear slightly bent. Blade a pronounced ogee shape.","Joellen mcGann","https://farm4.staticflickr.com/3845/15003846638_21cefbf056_b.jpg","https://www.flickr.com/photos/MicroPasts/15003846638","superuser","SpearHeadsA2"
"13991","433","Looped Spearhead IVA","F","Public Museum, Gloucester","England,Gloucestershire,Deerhurst,About 1 mile S. of parish church,While ditching; in clay, 3 ft. below surface.,October 1932","Deerhurst, Gloucester, Gloucestershire GL19, UK","-2.191","51.964","","None","10","1932","131","14","28","48","Very dark brown patina.","Smooth, with traves of encrustation on blade.","16","Length: 130.5mm","Bronze","None","Fair condition; hole at base of blade, in socket, one to faulty casting; edge rather burred; end of socket slightly damaged; one loop damaged.","Ant. Journal, XV, p. 196, fig","The blade has an unusually pronounced [?ogee] shape.","Joellen mcGann","https://farm4.staticflickr.com/3923/15187393391_f6d10c9155_b.jpg","https://www.flickr.com/photos/MicroPasts/15187393391","superuser","SpearHeadsA2"
"13992","433","Spearhead","","Gloucester Museum","England,Gloucestershire,Deerhurst,""About 1 mile south of church while ditching in clay, about 3' below surface""","Deerhurst, Gloucester, Gloucestershire GL19, UK","-2.191","51.964","","None","None","None","131","20","","","","Shiny dark brown, mouth damaged casting defect at junction, one loop broken.","","","","","","","MJR","Joellen mcGann","https://farm6.staticflickr.com/5575/15003846498_2a2ac58390_b.jpg","https://www.flickr.com/photos/MicroPasts/15003846498","superuser","SpearHeadsA2"
"13993","433","Spearhead","","Cirnecester, Corinium Museum","England,Gloucestershire,Down Ampney","Down Ampney, Cirencester, Gloucestershire GL7, UK","-1.8517","51.6766","","None","None","None","114","19","","","","No patina; socket mouth damaged","","","","","","","MJR","Joellen mcGann","https://farm6.staticflickr.com/5585/15003846438_a14f715bd2_b.jpg","https://www.flickr.com/photos/MicroPasts/15003846438","only good record","SpearHeadsA2"
"13994","433","Spearhead","","Cirencester, Corinium Museum","England,Gloucestershire,Down Ampney","Down Ampney, Cirencester, Gloucestershire GL7, UK","-1.8517","51.6766","","None","None","None","182","33","","","","No patina, undamaged","","","","","","","MJR","Joellen mcGann","https://farm6.staticflickr.com/5554/15003846378_44a3bdc325_b.jpg","https://www.flickr.com/photos/MicroPasts/15003846378","only good record","SpearHeadsA2"
"13995","433","Spearhead Basel-Looped","Drawn 4:5 G","Mr. W. Norris (1953)","England,Gloucestershire,Moreton-in-the-Marsh,nr. Borem Farm,Ploughed up June 1952","Moreton-in-Marsh, Moreton-in-Marsh, Gloucestershire GL56, UK","-1.7059","51.9911","SP 198328","None","6","1952","159","36","","","""Beautiful olive green.""","","","Length: 6.25"" = 158.75mm,Width; 1.4"" = 35.56mm","","","Small air bubble on socket in middle of one face.","Trans. Bristol and Glos. A. S. 72, 150","","Joellen mcGann","https://farm4.staticflickr.com/3876/15190418315_93561c3b3d_b.jpg","https://www.flickr.com/photos/MicroPasts/15190418315","superuser","SpearHeadsA2"
"13996","433","Spearhead","","Bristol City Museum, F3602","England,Gloucestershire,Moreton-in-Marsh","Moreton-in-Marsh, Moreton-in-Marsh, Gloucestershire GL56, UK","-1.7059","51.9911","","None","None","None","159","36","","","","Shiny dark green, undamaged","","","","","","","MJR","Joellen mcGann","https://farm6.staticflickr.com/5564/15003641059_270df1964b_b.jpg","https://www.flickr.com/photos/MicroPasts/15003641059","superuser","SpearHeadsA2"
"13997","433","Spearhead (2 cards)","Duplicate; D","Major Fisher, The Castle Stroud,1921,Stroud Museum","England,Gloucestershire,Rodborough,Edge of Rodborough Common","Rodborough, Gloucestershire GL5, UK","-2.2184","51.7311","","None","None","None","129","22","26","","Dark green.","","21","Width: Blade 26mm; 32mm; socket 22mm,Thickness: socket 21mm; blade 9mm","","Found with another but shorter.","In a fine state of preservation.","Drawn GGSC, 9, XII, 1920.,""Given to Major Fisher's father by Mr. Penifold who formerly owned the property on which they were dug or ploughed up, some years ago at Rodborough near Stroud. They were buried at no great depth in a piece of ancient woodland forming the fringe of Rodborough Common."" (This is probably quoted in a back number of the Procs. of Cotswold Field Club.)","","Joellen mcGann","https://farm4.staticflickr.com/3838/15190418125_704bbd6785_b.jpg","https://www.flickr.com/photos/MicroPasts/15190418125","superuser","SpearHeadsA2"
"13998","433","Spear-Head II (2 Cards)","D","Major Fisher, the Castle, Stroud, (1921),Stroud Museum","England,Gloucestershire,Rodborough,Found on Rodborough Common,""in a fringe of beech wood, on the edge of the Common, above Stroud.""","Rodborough, Stroud, Stroud, Gloucestershire GL5, UK","-2.2342","51.7391","","None","None","None","130","22","30","","Dark green patina.","","19","","Bronze","Found with another, but shorter, specimen.","In a state of good preservation.","Proc. Cotteswold Naturalists' Field Club, xiii, 85-87.,Arch. 71, 140 + MXII, fig. 2.","Given to Major Fisher's father by Mr. Pinfold, who formerly owned the property on which they were dug or ploughed up some years ago at Rodborough near Stroud. They were buried at no great depth in a piece of ancient woodland forming the fringe of Rodborough Common.","Joellen mcGann","https://farm4.staticflickr.com/3924/15003746820_f27ea3b92a_b.jpg","https://www.flickr.com/photos/MicroPasts/15003746820","superuser","SpearHeadsA2"
"13999","433","Spear-head II","D","Major Fisher, The Castle, Stroud, (1921),Stroud Museum","England,Gloucestershire,Rodborough,Found on Rodborough Common,""in a fringe of beech wood, on the edge of the Common, above Stroud.""","Rodborough, Stroud, Stroud, Gloucestershire GL5, UK","-2.2342","51.7391","","None","None","None","105","29","33","","Dark green","In a fine state of preservation. Decorated with a few grooves and 3 scored grooves below blade.","19","","Bronze","Found with another very similar but longer.","","Proc. Cottesworld Naturalists' Field Club, xiii, 85-87.,Arch. 71, 140 + Pl XII, Fig. 2","Given to Major Fisher's father by Mr. Pinfold, who formerly owned the property on which they were dug or ploughed up some years ago at Rodborough near Stroud. They were buried at no great depth in a piece of ancient woodland forming the fringe of Rodborough Common.","Joellen mcGann","https://farm6.staticflickr.com/5554/15187392191_728e9a004d_b.jpg","https://www.flickr.com/photos/MicroPasts/15187392191","superuser","SpearHeadsA2"
"14000","658","SPEARHEAD","","PRVATE (1905) Mr. B.A. BAKER of BRISTOL.","ENGLAND,GLOUCESTERSHIRE,WOTTON UNDER EDGE,BLACKENBURY CAMP","Wotton-under-Edge, Wotton-under-Edge, Gloucestershire GL12, UK","-2.3512","51.638","","None","None","1903","216 approx., Blade length >127, Tang length > 76.2","","","","","","","Circumstances: found c.1903 by a keeper when,stopping up rabbit holes. A fragment of bronze  saw was found at the same time,but not kept., , Context: Poss. Hoard., , Condition: Complete","","","Typology: Tongued spearhead, prominent mid-rib, sides ornamented with,four fine parallel lines, converging at the point.","""Bristol Archaeological Notes for 1905"", p. 265-283,TB & GAS 29, 1906","","Susan Magyarody","https://farm4.staticflickr.com/3860/15190417235_4bc66bcf8c_b.jpg","https://www.flickr.com/photos/MicroPasts/15190417235","most detailed record","SpearHeadsA2"
"14001","717","Spearhead","[...]","Sudeley Castle","England, Glos.,Winchombe, Sleeve Hill","",,,"","None","None","None","","","","","","","","Under Thickness are the following:, , 2 Palstaves, 1 Flat A[...]ce, 1 Flanged "", 1 or 2 Soc. Celts","","","","Deut. Annals of, Winchombe [...], Sudeley","","Van C. Vives","https://farm6.staticflickr.com/5566/15190417305_0e56a01207_b.jpg","https://www.flickr.com/photos/MicroPasts/15190417305","most detailed record","SpearHeadsA2"
"14002","580","Spear-head Class III","E","Private collection, J. Graham Callander, Esq. F.S.A. Sect. C. 25","Scotland, Elginshire, Grampian, Dyke & Moy, Dyke","Dyke, Forres, Moray IV36, Royaume-Uni","-3.6925","57.6039","","None","None","None","161.5","blade 53, socket 20","","","","","socket 20","","","","","Archaeological Exhibition, University College. London. 1929; Catalogue p. 12.","","Denis Antoine","https://farm4.staticflickr.com/3855/15167391916_756e5a1f17_b.jpg","https://www.flickr.com/photos/MicroPasts/15167391916","superuser","SpearHeadsA2"
"14003","580","Spearhead IV","F","Cent. Museum + Fine Art Gall,, Albert Institute, Dundee","Scotland, Elginshire, Grampian, Hopeman (near)","Hopeman, Moray, Royaume-Uni","-3.4348","57.7062","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://farm4.staticflickr.com/3883/15190417115_e9ba49ac3d_b.jpg","https://www.flickr.com/photos/MicroPasts/15190417115","superuser","SpearHeadsA2"
"14004","64","Class IV,Spear-head","F","J. Graham Callander, F.S.A. Scot.,C.24.","Scotland,Grampian,New Pitsligo,,1885","New Pitsligo, Fraserburgh, Aberdeenshire AB43, UK","-2.1993","57.5919","","None","None","1885","136","blade 136, socket 19","","","","","socket 19","","","","","Archaeological Exhibition, University College, London, 1929; Catalogue, p.12.","","Hugh Fiske","https://farm6.staticflickr.com/5587/15003640469_098b037955_b.jpg","https://www.flickr.com/photos/MicroPasts/15003640469","superuser","SpearHeadsA2"
"14005","64","Spearhead IV","F","Now GLASGOW University, The Hunterian Museum Coll.,A. Henderson Bishop,from Colln. J.F. Clark.","Scotland,Grampian,Pitsligo","New Pitsligo, Fraserburgh, Aberdeenshire AB43, UK","-2.1993","57.5919","","None","None","None","164","blade 31, socket 23","","159.46","","deeply pitted, dirty metallic colour.","blade 13","","","","One loop gone, socket decayed.","","Label -,found in the parish of Pitsligo, Aberdeenshire.","Hugh Fiske","https://farm6.staticflickr.com/5587/15003851557_ab53292a1d_b.jpg","https://www.flickr.com/photos/MicroPasts/15003851557","superuser","SpearHeadsA2"
"14006","433","Sperhead","","Clark, Mr. M - private,7 London Drive, Farnham Royal, Bucks,bought from Mr. Lambor, a Brighton dealer.,Formerly in the Society of Antiquaries Collection, London (apparently unnumbered) - U2,Presented 1860 by S. Roots, from the Collection of William Roots, no. 9.","Greater London,River Thames,Kingston-upon-Thames,b) it is earlier and therefore more likely correct,""Found very near the same spot on Kingston Hill where the iron spears [no. 27] and middle hatched of bronze [no. 4] were taken up by the gravel diggers"" (a),""Bronze spearhead found May 1844 in the bed of the Thames at Kingston, 15 ft below the bed of the river, and lodged in the blue clay, at the same spot where other weapons (supposed Roman) have been found. Dr. Roots. F.S.A. Surbiton."" (b)","Kingston upon Thames, Greater London, UK","-0.3007","51.4123","TQ 17 69","None","5","1844","192","25","43","","","Traces of dark brown surface - poss. original; much gold sur. - possibly due to rubbing/cleaning; odd traces of dull green. Darker brown band round socket - possibly from an old label.","","","","9 Undocumented","Dimensions: L 191.5mm; Wbl 43; Wm 24.5; Bm 25; Ds 135,Typology: socket v. slightly elliptical,Manufacture: very slight suggestions of cg. fl. along socket sides; good edge bevel mainly,Condition: edges very sharp; part 'honed' down - probably largely modern interference,Attached Material: small patch light brown soil (?) on socket side.","a) P.S.A. 2 I (1859-61) 83 no. 9,b) Way, A. Mss. - Soc. of Antiquaries MS 700, Vol III","Labels/Markings: typed label accompanied this and another spearhead whilst in Lambor's possession: ""found Whitechurch, Salop, 1846 or 1856."",Archive: PIF,PRBAF: DF (C/S) (Soc. of Ant.); SI,Ext.: CI,Rec.: SN April 78,Source: Sb. A.,Old Cards: 1,Sub. Inf.: Clark - 13.4.78","Joellen mcGann","https://farm4.staticflickr.com/3889/15003850867_440e325259_b.jpg","https://www.flickr.com/photos/MicroPasts/15003850867","superuser","SpearHeadsA2"
