"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"31185","580","Socketed Sickle","","London, British Museum, 43, 12-26, 5.","Ireland, Co. Tyrone, Ballygawley","Ballygawley, Dungannon, Dungannon and South Tyrone BT70, Royaume-Uni","-7.0282","54.4627","","None","None","None","120","","","","","","","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8661/16039740734_d47e948930_b.jpg","https://www.flickr.com/photos/MicroPasts/16039740734","superuser","irishB10"
"31186","580","Tanged Knife","C","BM. W.G. 1607.","Ireland, Co. Tyrone, Ballygawley (nr.)","Ballygawley, Dungannon, Dungannon and South Tyrone BT70, Royaume-Uni","-7.0282","54.4627","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8598/16474471688_e3fd0c258e_b.jpg","https://www.flickr.com/photos/MicroPasts/16474471688","superuser","irishB10"
"31187","580","Flanged Chisel Axe-like","","Private collection, Professor Sir Lucas White-King, CSI, LLD, FSA, late of Roebuck Hall, Co Dublin., Sold by Auction at Sotheby's 9. 11. 21. Lot 135.","Ireland, Co. Westmearth","Comté de Westmeath, Co. Westmeath, Irlande","-7.4653","53.5345","","None","None","None","108.5","edge 30, middle 17.5; butt 16","","","no patina","smooth. dark bronze colour.","septum 4; 9.5","","","","The butt & edge are in opposite planes.","","","Denis Antoine","https://farm9.staticflickr.com/8590/16475902079_f9c339530b_b.jpg","https://www.flickr.com/photos/MicroPasts/16475902079","superuser","irishB10"
"31188","580","Macehead","","BM. 63. 1-22. 78","Westmeath","Comté de Westmeath, Co. Westmeath, Irlande","-7.4653","53.5345","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8579/16042124313_714e5e7cef_b.jpg","https://www.flickr.com/photos/MicroPasts/16042124313","superuser","irishB10"
"31189","580","Socketed Axe-like Chisel","","Private collection, Professor Sir Lucas-White-King CSI. LLD. FSA, late of Roebuck Hall, Co Dublin., Sold by Auction at Sotheby's 9. 11. 21. Lot 139","Ireland, Co. Westmeath","Comté de Westmeath, Co. Westmeath, Irlande","-7.4653","53.5345","","None","None","None","72","edge 38; socket 19","","","no patina","smooth. Dark bronze, with file marks showing.","socket 17","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8657/16662049115_4b6f7c3e81_b.jpg","https://www.flickr.com/photos/MicroPasts/16662049115","superuser","irishB10"
"31190","580","Socketed Knife","Dungiven Type","Private collection, Professor Sir Lucas-White-King CSI. LLD. FSA, late of Roebuck Hall, Co Dublin., Sold by Auction at Sotheby's 9. 11. 21. Lot 149.","Ireland, Co Westmeath","Comté de Westmeath, Co. Westmeath, Irlande","-7.4653","53.5345","","None","None","None","292","blade 27.5; 34.5; socket 29.5","","","","- either a rough casting or pitted all over. Fairly smooth. Blade probably cleaned. Parts are bright golden bronze with dark bronze where not cleaned.","3.5; 6; 15","","","","2 rivet holes right through. Sharp edges.","","","Denis Antoine","https://farm9.staticflickr.com/8638/16039740514_49eb10a3be_b.jpg","https://www.flickr.com/photos/MicroPasts/16039740514","superuser","irishB10"
"31191","580","Socketed Sickle","","London, British Museum, 62 12-9 3","Ireland, Co. Westmeath, Athlone","Athlone, Co. Westmeath, Irlande","-7.9407","53.4239","","None","None","None","158","27","","","","","","","","","","","KW","Denis Antoine","https://farm9.staticflickr.com/8635/16660659281_d41c5687bf_b.jpg","https://www.flickr.com/photos/MicroPasts/16660659281","superuser","irishB10"
"31192","580","Socketed Sickle","Fox I, var.","BM 62. 12-9. 3.","Ireland, Co. Westmeath, Athlone","Athlone, Co. Westmeath, Irlande","-7.9407","53.4239","","None","None","None","","","","","","","","","","","Continuously rounded blade.","Fox, PPS II (1939), 245 no. 34.","","Denis Antoine","https://farm9.staticflickr.com/8579/16475901609_bfe0e016ce_b.jpg","https://www.flickr.com/photos/MicroPasts/16475901609","superuser","irishB10"
"31193","580","Tanged Knife ?","A","Private collection, Professor Sir Lucas-White-King CSI. LLD. FSA, late of Roebuck Hall, Co Dublin., Sold by Auction at Sotheby's 9. 11. 21. Lot 144","Ireland, Co Westmeath","Comté de Westmeath, Co. Westmeath, Irlande","-7.4653","53.5345","","None","None","None","129","blade 27; tang 19","","","cark brown colour.","smooth. Golden bronze showing.","3","","","","End of tang is turned & folded flat. Sharp edges.","","","Denis Antoine","https://farm9.staticflickr.com/8586/16636112376_3fc8c44062_b.jpg","https://www.flickr.com/photos/MicroPasts/16636112376","superuser","irishB10"
"31194","580","Leaf-bladed, flat Stemmed Knife","","Private collection, Professor Sir Lucas-White-King CSI. LLD. FSA, late of Roebuck Hall, Co Dublin., Sold by Auction at Sotheby's 9. 11. 21. Lot 144","Ireland, Co Westmeath","Comté de Westmeath, Co. Westmeath, Irlande","-7.4653","53.5345","","None","None","None","81","blade 27; tang 7.5","","","no patina","smooth. golden bronze with darker stains.","blade 4","","","","Hammer marks all over. Edges sharp.","","","Denis Antoine","https://farm9.staticflickr.com/8589/16474638640_d59da651c8_b.jpg","https://www.flickr.com/photos/MicroPasts/16474638640","superuser","irishB10"
"31195","580","Socketed Gouge","","Salisbury, S. Wilts and Blackmore Museum, 368 Brackestone Collection, 43 on face.","Ireland, Wexford, Feltead Clarmines","Wexford, Irlande","-6.4633","52.3369","","None","None","None","92","edge 17; socket 20","","72.15","dull green.","","","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8681/16662048735_dc26b93269_b.jpg","https://www.flickr.com/photos/MicroPasts/16662048735","superuser","irishB10"
"31196","580","Circular Boss","Insufficientally described","Pitt Rivers Museum, Farnham","Ireland, Antrim, Toome Bridge, From the Bann at Toome bridge","Toomebridge, Antrim, Magherafelt BT41, Royaume-Uni","-6.466","54.756","","None","None","None","","219 x 223; border 30","","226.8","","rough ochre","","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8645/16660658931_cc304caa62_b.jpg","https://www.flickr.com/photos/MicroPasts/16660658931","superuser","irishB10"
"31197","580","Bracelet","","Winchester, City Museum, 850-16, Tilling Bequest","Ireland, Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","-6.2143","54.7136","","None","None","None","69 (dia.)","","","","","","","","","one of a pair with 850-17","","","ND 75","Denis Antoine","https://farm9.staticflickr.com/8676/16474470868_7ee7de7a02_b.jpg","https://www.flickr.com/photos/MicroPasts/16474470868","superuser","irishB10"
"31198","580","Bracelet","","Winchester, City Museum, 850-16","Ireland, Co. Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","-6.2143","54.7136","","None","None","None","","","","","","","","","","One of a pair.","","","See new index","Denis Antoine","https://farm9.staticflickr.com/8600/16454741247_f97018e7c8_b.jpg","https://www.flickr.com/photos/MicroPasts/16454741247","superuser","irishB10"
"31199","580","Bracelet","","Winchester, City Museum, 850-17, Tilling Bequest","Ireland, Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","-6.2143","54.7136","","None","None","None","70 (dia.)","","","","","","","","","one of a pair with 850-16","","","ND 75","Denis Antoine","https://farm9.staticflickr.com/8617/16475901249_fdf479ee95_b.jpg","https://www.flickr.com/photos/MicroPasts/16475901249","superuser","irishB10"
"31200","580","Bracelet","","Winchester, City Museum, 850-17","Ireland, Co. Antrim","Antrim, Antrim, District d'Antrim BT41, Royaume-Uni","-6.2143","54.7136","","None","None","None","","","","","","","","","","One of a pair","","","See new index","Denis Antoine","https://farm9.staticflickr.com/8602/16662048475_551b99aef6_b.jpg","https://www.flickr.com/photos/MicroPasts/16662048475","superuser","irishB10"
"31201","580","Cast Fragment","","Sotheby's Sale 19. 11. 24. 598, Collection of W.J. Knowles MRIA. of Flixton Place, Ballymena.","Ireland, Co Antrim, R. Braid, Label: Braid Arthur 101","Braid River, Ballymena, Royaume-Uni","-6.2181","54.8782","","None","None","None","110.5","edge 35; below middle 39","","","thick patina muddy brown this side. Chippy round the edge with very light green beneath.","smooth, but the reverse is very rough with very large pock holes or encrustment covered with mud brown patina & light green beneath.","10.5; 14.5","","","","","","","Denis Antoine","https://farm9.staticflickr.com/8569/16661019562_0ffbd6e935_b.jpg","https://www.flickr.com/photos/MicroPasts/16661019562","superuser","irishB10"
"31202","580","Flanged Chisel Axe-like","","Sotheby's Sale 14. 12. 25. Lot 274., property of Mons. Fenardent.","Ireland, Antrim, Ballymena","Ballymena, Ballymena, Ballymena BT43, Royaume-Uni","-6.2804","54.8654","","None","None","None","82","edge 20; middle 14; butt 12.5","","","","pitted. cleaned. golden bronze.","10; 3.5","","","","","","Painted on. Ballymena 14979 o.x.x.","Denis Antoine","https://farm9.staticflickr.com/8650/16474470638_4b67155b5c_b.jpg","https://www.flickr.com/photos/MicroPasts/16474470638","superuser","irishB10"
"31203","580","Lugged Chisel","","Sotheby's Sale. 19. 11. 24. 632., Collection of W.J. Knowles, MRIA of Flixton Place, Ballymena","Ireland, Antrim, Randalstown","Randalstown, Antrim, District d'Antrim BT41, Royaume-Uni","-6.3228","54.7468","","None","None","None","116","edge 21; middle 25; butt 10.5","","","no patina","pitted, dirty golden bronze","9","","","","Butt has been sharp. is a little burred & about 3/4mm thick at edge.","","","Denis Antoine","https://farm9.staticflickr.com/8620/16474470668_8693a463d1_b.jpg","https://www.flickr.com/photos/MicroPasts/16474470668","superuser","irishB10"
"31204","580","Palstave Chisel Axe-like","","Cheltenham Museum, Rushwell Collection","Ireland, Antrim, Larne (near), Label ""Small flat celt or chisel with spreading blade & narrow butt. Lower half of palstave chape for hafting. Found near Larne, S. Antrim, Ireland - 81-14""","Larne, Larne, District de Larne BT40, Royaume-Uni","-5.8099","54.8575","","None","None","None","85","26","","48","","Smooth Brozne. No encrustation or colour","8","","Bronze","","Label ""Small flat celt or chisel with spreading blade & narrow butt. Lower half of palstave chape for hafting. Found near Larne, S. Antrim, Ireland - 81-14""","","On the back is a label printed ""Macaulay Redstall"" Nothing beyond labels known","Denis Antoine","https://farm9.staticflickr.com/8656/16661019332_f6e2b00c1a_b.jpg","https://www.flickr.com/photos/MicroPasts/16661019332","superuser","irishB10"
