"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"28798","727","Dirk, Trump's Ii Chatteris","B","Doncaster Museum  62.","England, Yorkshire, Misson (near), between Misson + Finningley, 1826","Yorkshire House, 66 Leopold Street, Sheffield, South Yorkshire S1 2GZ, UK","-1.4708","53.3809","-","None","None","None","3352.5","See Description","-","368","dark brown (this has been green colored)","-","see description","-","Bronze","-","Width as: ""hilt end 54mm + 27.5mm"" Thickness as: ""Blade 6mm"", , , , Fine example","B.A.V. Trump PP.S. 1962 No 5 p 99 [266]","-","MARLA WALCOTT","https://farm8.staticflickr.com/7466/16080941567_d9f6b03c7c_b.jpg","https://www.flickr.com/photos/MicroPasts/16080941567","most detailed record","dirkspart2"
"28799","658","Short Dirk,with trapezoidal plate,Trump's III Lisburn","D","Scarborough Museum","England,Yorkshire,Flotmanby","Flotmanby Lane, Muston, Filey, North Yorkshire YO14 0HX, UK","-0.3517","54.2017","","None","None","None","267","34","","","bronze with black patina marks.","fairly smooth","5","","","","","B.A.V. Trump, P.P.S. 1962, No. 5, p. 99, 267","","Susan Magyarody","https://farm8.staticflickr.com/7496/15644386114_ded64d2035_b.jpg","https://www.flickr.com/photos/MicroPasts/15644386114","only good record","dirkspart2"
"28800","570","DIRK,with trapezoidal plate","II B","Sheffield Museum J93461","England, Yorkshire, near Cayton - by - Scarborough","Cayton, Scarborough, North Yorkshire YO11, UK","-0.3821","54.2349","","None","None","1846","123.5","49 26 12","","115","","badly cast as there are little holes in the implement. In colour m[...]i     than bronze","5","Phrase 'In colour...bronze' written in very pale pencil(?)","","","Two rivets. edge jagged",",Trump's II Chatteris, , , , Museum Catalogue, , B. Trump. P.P.S. 1962 No.5. P.99. 265",", (ploughed up in a field)","John Marr","https://farm8.staticflickr.com/7475/16264991281_d8976ae1b0_b.jpg","https://www.flickr.com/photos/MicroPasts/16264991281","most detailed record","dirkspart2"
"28801","658","Dagger","II","Sheffield City Museum,Bateman Collection,J.93.451","England,Yorkshire,in a barrow near Cawthorn Camp","Pickering, Pickering, North Yorkshire","-0.3673","54.2404","","None","None","None","110","","","39","Green patina.","","","","","2 skeletons, lying at length, flint spear-head, in cist.","","Ten Years' Diggings, pp. 206-7,, , Catalogue of Bateman Antiquities (S.C.M., 1899) pp. 73-4,, , Evans, (1881) p. 227","","Susan Magyarody","https://farm9.staticflickr.com/8563/16264991761_45e983daf8_b.jpg","https://www.flickr.com/photos/MicroPasts/16264991761","most detailed record","dirkspart2"
"28802","570","Halberd fragment.","Frag.","Hull Museum. No. 42.","England, Yorkshire, Bridlington.","Bridlington, East Riding of Yorkshire, UK","-0.1988","54.0853","","None","None","None","195","68","","336","","much corroded","8 1/2","the following has been scored through on the card and is below the description shown above under the 'Patina' sub-heading:, , , , Point & butt ends broken off, much corroded, much stronger than a dagger & shorter than a sword., , Similar to Evans 337","Bronze","","Point and butt broken off, , Much stronger than a dagger and shorter than a sword.","Naturalist May 1917","","John Marr","https://farm9.staticflickr.com/8587/16079442060_70bfc6eae8_b.jpg","https://www.flickr.com/photos/MicroPasts/16079442060","most detailed record","dirkspart2"
"28803","570","DIRK blade.,?with trapezoidal plate","Unclassifiable","John Holmes Collection, City Art Gallery, Leeds., , Cat. No. 258","England, Yorkshire, Bridlington","Bridlington, East Riding of Yorkshire, UK","-0.1988","54.0853","","None","None","None","158","43 (butt)","","88","","","","In the object type field 'Original' has been scored through and 'DIRK' has been written over Dagger.","","","The edge of ogival outline, the lower part of the blade missing","","","John Marr","https://farm8.staticflickr.com/7468/15644388434_057b04919f_b.jpg","https://www.flickr.com/photos/MicroPasts/15644388434","most detailed record","dirkspart2"
"28804","570","Rapier","Unclassifiable","Salisbury Museum 6/1968., , Loaned by Mr J. Maidment,, , Waterside. Mere","Found while ploughing in area of Celtic Fields, Keysley Down, Monkton Deveril, Wilts (?March 1967)","Monkton Deverill, Warminster, Wiltshire BA12, UK","-2.2061","51.1372","ST866350","None","3","1967","179","","","","Green","Edges badly battered.","","","","None.","Trump Class II. Position of hilt plate clearly visible and outlined by striations.","'Archaeological Review' (1968) no 2.","[;} C. N. Moore 1968., , Ass. Curator. Salisbury Museum","John Marr","https://farm8.staticflickr.com/7463/16080697129_72db3a262f_b.jpg","https://www.flickr.com/photos/MicroPasts/16080697129","most detailed record","dirkspart2"
"28805","853","""Bush Barrow"", [...] Dagger","","Salisbury, S. Wilts, and Blackmoore Museum","England, Wiltshire, Idmiston, from a Barrow","Idmiston, Salisbury, Wiltshire SP4, UK","-1.7178","51.1346","","None","None","1873","128","63","","","","","72.5","I wasn't sure how to express the table shown in the Composition box.","6 [...], lengths | A,13 B,16 C,18 D,18 E,16 F,14","","","Evans p 237., Fig. 296.","","Rose Green","https://farm9.staticflickr.com/8642/16079443560_a49007a085_b.jpg","https://www.flickr.com/photos/MicroPasts/16079443560","most detailed record","dirkspart2"
"28806","853","Knife-Dagger","","Salisbury Museum, 339/45","Fonthill Bishop, Wilts, Found in Barrow No. 3 in 1860, in a, cremation urn with a second inverted, urn as a lid","Fonthill Bishop, Salisbury, Wiltshire SP3, UK","-2.0911","51.0952","I","None","None","1860","","","","","F. ok Mallet [...]","","","It wasn't clear if the note at the bottom related to 'Patina', particularly as I couldn't decipher the final word, and I am not certain that the penultimate word is 'Mallet'.","Riveted bronze dagger, Badly corroded","","","Arch. Journ. Civ 20-23 Fig. 2A","","Rose Green","https://farm8.staticflickr.com/7574/16080694499_9ed32a1e9e_b.jpg","https://www.flickr.com/photos/MicroPasts/16080694499","most detailed record","dirkspart2"
"28807","853","Rapier, Trumps II Chatteris","B","Salisbury S. Wilts, and Blackmoor Museum, No 33.","England, Wilts, Fisherton Anger, 4 Feet below ground lying in shallow hole in ground. no other objects","","-1.7945","51.0688","","None","None","None","375","67.45","","191.75","brownish","","","The width was listed as 'hilt 67.45 blade 17' so I listed only the hilt's width since it was first and widest and there wasn't space to add the width of the blade.","","","Rivets 18mm long, Edge dented","Arch. Journ. XVIII 160, B.A.V Trump. P.P.S 1962 No.5, P.99., 263","","Rose Green","https://farm8.staticflickr.com/7573/15646912543_330276eff6_b.jpg","https://www.flickr.com/photos/MicroPasts/15646912543","most detailed record","dirkspart2"
"28808","727","Ogival Dagger. Rivetted, Grooved (?)","Ogival","Salisbury S. Wilts and Blackmore Museum, No 8.","England, Wilts, Figheldean, Ablington Barrows","Figheldean, Salisbury, Wiltshire SP4, UK","-1.7786","51.2248","-","None","None","None","190","See Description","-","102.7","-","-","-","-","-","-","Width as: ""hilt plate 58""","-","-","MARLA WALCOTT","https://farm8.staticflickr.com/7469/16080946647_96c499804e_b.jpg","https://www.flickr.com/photos/MicroPasts/16080946647","most detailed record","dirkspart2"
"28809","727","Dagger. Rivetted, Grooved","II","Ashmolean Museum, Oxford, 1836-1868 p.9. N.C. 424, given by Rev. A. P. Hutchins","England, Wilshire, Bulford, Bulford Down","Bulford, Salisbury, Wiltshire SP4, UK","-1.757","51.1904","-","None","None","None","144","60","-","102.96","-","-","5","-","?  Copper or bronze","-","Length of rivet 13 mm., , Three rivets in position; two pairs of faint parallel grooves running to an apex 22 mm from point, which is imperfect.","-","-","MARLA WALCOTT","https://farm8.staticflickr.com/7548/16079282168_f62ccd3181_b.jpg","https://www.flickr.com/photos/MicroPasts/16079282168","most detailed record","dirkspart2"
"28810","727","E.B.A. Riveted Dagger","II","Salisbury Museum","Wilts, from barrow at Auesbury, (85), R.S. Newall","Wiltshire, UK","-1.9922","51.2463","-","None","None","None","85","38","-","-","none, greenish brown color","corroded","-","-","-","-","Length and width converted from centimeters., , , , Broken, impression of handle on blade","WAM XLV (1931) 445, pl. I, 7","-","MARLA WALCOTT","https://farm8.staticflickr.com/7520/16265982942_9be808d37a_b.jpg","https://www.flickr.com/photos/MicroPasts/16265982942","most detailed record","dirkspart2"
"28811","727","E.B.A. Riveted Dagger, Bush Barrow","BB","Salisbury Museum","Wilts, from barrow at Auesbury, (85), R.S. Newall","Wiltshire, UK","-1.9922","51.2463","-","None","None","None","175","5.8","-","-","None","Rough bronze oxide, greenish brown in color","-","-","-","-","Measurements converted from centimeters. Length as: 17.5 cm, Width as: ""5.8 cm at shoulder"", , , , 4 parallel lines down each blade.  Remains of wooden sheath shown by bronze oxide preserving the wood near hilt, where grain runs across blade.","WAM XLV (1931) 445, pl. I, 7","-","MARLA WALCOTT","https://farm8.staticflickr.com/7542/16080948077_71a868021e_b.jpg","https://www.flickr.com/photos/MicroPasts/16080948077","most detailed record","dirkspart2"
"28812","853","Ogival Dagger, Dagger: grooved","Ogival","Salisbury, S. Wilts, and Blackmoor Museum, Latee [...] Edwards Coll[...], of Amesbury. Wilts.","England, Wilts, Amesbury (near)","Amesbury, Salisbury, Wiltshire SP4, UK","-1.763","51.1679","","None","None","None","236","62","","253.5","green. pale + darker","[...] The lines on the blade are not very distinct.","7","By 'Thickness' is the entry 'Rivets 20 + 23' but there was no place for this.","","","","W.A.M. X/II, 601-3, [...]","","Rose Green","https://farm8.staticflickr.com/7542/16264997681_bec09d0660_b.jpg","https://www.flickr.com/photos/MicroPasts/16264997681","most detailed record","dirkspart2"
"28813","610","E. . A. Riveted Dagger","III","Salisbury Museum.","Wilts. From Barrow at Amesbury (85) . R.S. Newall.","",,,"","None","None","1985","blade 145","At shoulde 57","","","Dark green.","Slightly corroded.","","Date of discovery : judging from the handwriting have stayed year of discovery as 1985 af the number 85 is stated in brackets under site info on original card.","Bronze","","","W. A. M. XLV (1931), , 446, Pl.II, 18a.","","Heidi Lund","https://farm8.staticflickr.com/7508/15646915883_9dc440d340_b.jpg","https://www.flickr.com/photos/MicroPasts/15646915883","only good record","dirkspart2"
"28814","658","Flat Knife-Dagger, Rivetted (sic)","III","Private,, , R.S. Newall, Esq., R.S.A.,, , Fisherton Delamere House, Wylye, Wilts.,(1930)","England,Wilts.,Amesbury,,on boundary of Idmiston.,Barrow, Round (Goddard's No. 85, W.A.M. XXXVIII, p. 170).","Amesbury, Salisbury, Wiltshire SP4, UK","-1.763","51.1679","","None","None","None","149","butt 59","","","Varied green patina.","mirror-like in places.","1","","","Fond with skeleton in cist, 8' x 4' x 4': small flint and scraper carefully,placed with dagger; in the same barrow were 2 other rivetted (sic) daggers.","Semi-lunar marking on hilt. 3 rivet holes: uppermost oval; rivets preserved.,3 rivets in wooden handle, traceable as wood-dust on discovery.,Position of pommel, probably of bone, measured before removal of dagger","R.S. Newall, Wilts. Arych. Mag. - await. publication.","","Susan Magyarody","https://farm9.staticflickr.com/8655/16265985042_d2a0d2f521_b.jpg","https://www.flickr.com/photos/MicroPasts/16265985042","only good record","dirkspart2"
"28815",,"Rivetted, Bush Barrow, Grooved Dagger","BB","Private, R.S.Newall. Esq. FSA,, Fisherton Delamere House,, Wylye, Wilts (1930).","England, Wilts, Amesbury, on Idminston boundary, Barrow, Round (Goddards No. 85, WAM. xxxviii. 17o)","",,,"","None","None","None","178","60","","","","","10","Under ""dagger"" on top line, there is ""ogival with midrib"" crossed out., , All measurements do not indicate units however following each one is a symbol that looks like a  caterpillar with a dot under the middle of it.","","Found with cremation in a small cist just below the floor (dug out by treasure hunters, & left in their hole in mediaeval times) together with a small bronze rivetted dagger (qu.), a flint knife, deer horn implements & a grooved whetstone.","6 rivets preserved in hilt. Small semi-lunar mark below,, 3 fine parallel grooves on each side of midrib., Edges worn.","Awai, ,,R.S.Newall, Wilts.Arch.mag.","","Anon.","https://farm8.staticflickr.com/7579/16080950497_c440c7e8d0_b.jpg","https://www.flickr.com/photos/MicroPasts/16080950497","most detailed record","dirkspart2"
"28816",,"Grooved Dagger Rivetted, Centre outlined.","II","Private, R.S.Newall, Esq, F.S.A.,, Fisherton Delamere House,, Wylye, Wilts, (1930).","England, Wilts, Amesbury, on Idmiston boundary, Barrow, round (Goddard's No. 85 WAM, xxxviii. p.170)","",,,"","None","None","None","88","38","","","Green","","2","Size has ""originally ? 109"" above Length. No units for measurement given but symbol like a small caterpillar with a dot under the middle., , In Associations, (qu.) might be (qv.), it is difficult to tell.","Bronze, 3 rivet-holes; 2 rivets., Very slightly curved line below., One shallow groove on each side., Damaged edges: point missing.","Found with cremation in a small cist just below floor, with a 2nd larger rivetted dagger (qu.),, flint knife, deerhorn implements & a grooved whetstone: dug out by mediaeval treasure, hunters and left in their hole.","Copper 87.5 %, Tin 12.5, Lead Trace","","","Anon.","https://farm8.staticflickr.com/7547/16079449600_ef28964587_b.jpg","https://www.flickr.com/photos/MicroPasts/16079449600","most detailed record","dirkspart2"
"28817","243","Part of a small DAGGER","I,{Red Dot}","Warwick County Museum,Bloxam Collection No. 54,Previously in collection of late M. H. Bloxam of Rugby and then Rugby School Museum.","Couny: Warwickshire,Town or parish: Oldbury, nr. Atherstone,Barrow MR 132/317944,The find comes from the excavation of the barrow by M. H. Bloxam and Mr. Hawkes ""of the Eagle Foundry Birmingham"" in 1835. The centre of the barrow, to within 18 ins. of surface at apex, was a cairn of stones. The barrow is still visible.","Oldbury, Nuneaton, Warwickshire CV10, UK","-1.5403","52.5479","","None","None","None","86.36","31.75","","","","","Rather less than 2mm.","First remark appears to be in relation to ""Mr. Hawkes"",L & W in inches, originally length ""3.4 in"" and width ""1.25 in"",3 cross section drawings of dagger on reverse.,Appears likely a leaf-bladed dagger or otherwise wider and rounded at base with rivet hole and partway up blade.","","At depth of 6-7 ft. 2 sepulchral urns deposited mouth downwards in cist of rough stones with 2 smaller 'vases' (perhaps a fragment survives in W.C. Mus.) and the dagger lay near them. Also flint chippings and mouth down over burnt bones with a 'drinking cup' (presumably food vessel in W.C. Mus.)","Knife or dagger with point missing and probably much of left-hand side (on drawing) gone. One rivet (rectangular in section) corroded in place, projecting equally each side and both heads bent slightly towards heel. Rivet heads flat; do not appear to have been hammered out.","M. H. Bloxam Fragmenta Sepulchralia.. privately printed c. 1857, 22-4 + fig.,V.C.H. Warwickshire I, 220 (mentions only the pottery).","? Great Grandfather of CFCG? He was a Birmingham manufacturer,;Jocelyn M. Monus","Jeff Okazaki","https://farm8.staticflickr.com/7505/15644395424_40ef4b827e_b.jpg","https://www.flickr.com/photos/MicroPasts/15644395424","superuser","dirkspart2"
"28818","727","Dirk, Trump's II Chatteris","B","Warwick County Museum, Bloxam Collection No 53, previously in collection of late M.H. Bloxam of rugby and then in Rugby School Museum","County: Warwickshire, Town or Parish: New Bilton (nr. Rugby)., Found on 31st Dec. 1867 in the garden of Mr. William Gilbert “not more than ¼ mile from the mound.. Which for many years has been known as Butlin’s Mound”., (M.H.B.)","Warwickshire, UK","-1.4675","52.2671","-","None","None","None","251","72.4","-","-","-","-","5","Length as: ""9.9 in."" = 251 mm; Width as ""2.85 in"" = 72.4 mm; Thickness as: ""0.2 in. at widest cross section"" = 5 mm.","-","Nothing Recorded","See Transcriber's Comments for conversion of inches to millimeters. , , Ogival dagger with central (cast) midrib from point to about 1 in. [25.4 mm] from heel.  Cast rib following edge on each side, fades out about 0.2 in. [5.08] from shoulder of heel.  Edges beveled towards tip.  Two rivet holes in heel, both rivets (round in section with slightly domed mushroom heads) in place.  Sides damaged (see drawing).  Part of scabbard (?fur) may be adhering to one side (see drawing in V.C.H).","1. M.H. Boxam, Rugby, the School and Neighborhood, 1889, p. 181., 2. V.C.H. Warwickshire I, p. 218 & pl. opp. p. 214 (with other references in f.n. 8.), 3. B. Trump P.P.S. 1962, No. 5, p. 99, No 261","-","MARLA WALCOTT","https://farm8.staticflickr.com/7472/16080700679_538eb7ab4b_b.jpg","https://www.flickr.com/photos/MicroPasts/16080700679","most detailed record","dirkspart2"
"28819","668","DIRK","7/78 10297 0532261 2mH&S(P) Ltd Gp841","Sothebys Sale 30 July 79 - Lot 178, , , , Former collection not available","Unprovenanced","",,,"","None","None","None","20.9 mm","5.3mm","","","","gold patina","","Extras : , , , , Rec. : July 79 , , Source. : Seen by SN in viewing gallery , , Sketch : (-approx 1/2)","","","sub-trapezoid hilt plate; 2.... intact, near ..... blade section with rounded mid-ridge, and edge bevels , , , , Complete but little nicked","9. undocumented","","Danielle Haigh-Wood","https://farm8.staticflickr.com/7528/16265001181_c61b4aba6a_b.jpg","https://www.flickr.com/photos/MicroPasts/16265001181","most detailed record","dirkspart2"
"28820",,"Rapier","B, , 658, , , , [Notation in pencils.]","Sotheby's Sale 19.11.24.                       658, , Coll.n of W. J. Knowles MRIA., , of Flixton Place.  Ballymena","locality unknown","",,,"","None","None","None","187","blade 33   hilt plate 55   Rivet 17","","","green","rough & pitted.","blade  6.5","2-part, detailed, hand-drawn illustration, with dimensions.","","","Two rivet holes.  one rivet remains, square with a groove in each side., , Sharp edges.  but [sic] pitted.  Point broken off.","","","Anon.","https://farm8.staticflickr.com/7545/16265988072_4784e3cc20_b.jpg","https://www.flickr.com/photos/MicroPasts/16265988072","most detailed record","dirkspart2"
"28821","734","Dirk","","Sotheby's Sale   19.11.24            650., , Coll.n of W. J. Knowles MRIA., , of Flixton Place    Ballymena.","locality unknown","",,,"","None","None","None","207","14      18.5","","","","appear [sic] to be partly covered in dark chocolate substance like earth, or carbon.  in thick smooth, patches & which comes off easily. as it comes off, it is much lighter beneath","4.5        8","2-part, hand-drawn illustration, with dimensions.","","","","","","Marilyn Kohn","https://farm9.staticflickr.com/8663/16265002431_2a1e0c1b13_b.jpg","https://www.flickr.com/photos/MicroPasts/16265002431","most detailed record","dirkspart2"
"28822","734","Dirk","","Sotheby's Sale.  19. 11. 24.         649, , Coll.n of W. J. Knowles MRIA, , of Flixton Place.  Balllymena","locality unknown","",,,"","None","None","None","195","blade 15    hilt plate 28","","","thin patina pale green & some dirty brown","smooth.  golden bronze shows.","blade 3.5","2-part, hand-drawn illustration with dimensions.","","","Sharp edges","","","Marilyn Kohn","https://farm8.staticflickr.com/7461/16265002971_44fb8cb58c_b.jpg","https://www.flickr.com/photos/MicroPasts/16265002971","most detailed record","dirkspart2"
"28823","734","Rapier.","","Sotheby's Sale    19. 11. 24.           649, , Coll.n of W. J. Knowles MRIA, , of Flixton Place, Ballymena","locality unknown","",,,"","None","None","None","236","blade  15.5    hilt plate  29","","","thin patina pale green & some dirty brown","smooth.  golden bronze shows.","blade   4","2-part, hand-drawn illustration, with dimensions.","","","Sharp edges.","","","Marilyn Kohn","https://farm9.staticflickr.com/8660/16240903256_776d98c1cb_b.jpg","https://www.flickr.com/photos/MicroPasts/16240903256","most detailed record","dirkspart2"
"28824","658","Dagger","","Sotheby's Sale, 19/11/24    652,, , Coll'n of W.J. Knowles, M.R>I.A.,, , of Flixton Place, Ballymena.","locality unknown","",,,"","None","None","None","148","blade 21; hilt plate 38","","","","rather pocked, cleaned, dark golden bronze.","blade 4","","","","","","","Susan Magyarody","https://farm8.staticflickr.com/7468/16080704259_7bd793fdae_b.jpg","https://www.flickr.com/photos/MicroPasts/16080704259","only good record","dirkspart2"
"28825","658","Dagger","","Private Collection,1923[;;], , A. Henderson Bishop,, , Thornton Hall, Lanarkshire.","locality unknown.","",,,"","None","None","None","167","blade 48,   30","","109.85","brown patina, nearly all worn off, showing metal.","much pitted & perforated.","blade 7","","","","Rivet holes broken, edge dented.","","","Susan Magyarody","https://farm8.staticflickr.com/7522/16079291078_28b8b3d333_b.jpg","https://www.flickr.com/photos/MicroPasts/16079291078","only good record","dirkspart2"
"28826","658","RAPIER","","MR. HASLAM,,, , 9, Meynelll Walk,,Peterborough PE 6RR","NOR PROVENANCE (believed possibly Chester,area).","",,,"","None","None","None","557","","","","Small areas of variegated patination.","Good condition, no green patina.","","","","","","","","Susan Magyarody","https://farm8.staticflickr.com/7533/16079291398_f78f245880_b.jpg","https://www.flickr.com/photos/MicroPasts/16079291398","only good record","dirkspart2"
"28827","658","Dagger","","Private Collection,, , S.G. Fenton, Esq., 33 Cranbourne St. W.,, , 6/7/20.","purchased in London.","",,,"","None","None","None","121","29   23","","28.35","dark green patina","smooth","3","","","","","","","Susan Magyarody","https://farm8.staticflickr.com/7473/16079292308_db71b06dc6_b.jpg","https://www.flickr.com/photos/MicroPasts/16079292308","only good record","dirkspart2"
