"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"44079","817","Palstave","I49","Bankfield Museum, Halifax.,No.2.,[A.J.I. Cork.] From the collection of the Literary & Philosophical Society.","Ireland.,Co. Cork.","Co. Cork, Ireland","-8.7644","51.9885","","None","None","None","93","27","42","262","","stained black, with traces of lime and iron rust in places.","25","Width shows ""(butt) 27mm, (centre) 27mm, (edge) 42mm;"".","","","Butt broken, edge with many small dents.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20349291835","https://farm4.staticflickr.com/3688/20349291835_a5d1fe9067_m.jpg","most detailed record","IrishPalstavesPt1"
"44080","817","Palstave","I4H","Horniman Museum,Forest Hill SE.,13.127,Bought from the Robt. Day collection","Ireland,Co Cork,Kanturk.","Kanturk, Co. Cork, Ireland","-8.9052","52.1773","","None","None","1884","133","29","55","453.6","no","Rough, mostly bronze colour, inclined to be greenish in places. Slightly pitted.","37","Width shows ""55mm edge | 29mm butt."" Thickness shows ""37mm  10mm"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20161268788","https://farm1.staticflickr.com/556/20161268788_8c5d9e755e_m.jpg","most detailed record","IrishPalstavesPt1"
"44081","817","Palstave","I4U","Private,Professor Sir Lucas White-King CSI. LLD. FSA.,Late of Roebuck Hall.,Co Dublin.,Sold by Auction at Sotheby's 9.11.21.,Lot 135.","Ireland.,Co Cork.","Co. Cork, Ireland","-8.7644","51.9885","","None","None","None","87.5","27.5","48.5","","of dull light green.","Smooth. Golden bronze just visible.","25.25","Width shows ""edge 48.5mm  butt 27.5mm"". Thickness shows ""25¼mm  3.5mm"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20349291765","https://farm4.staticflickr.com/3704/20349291765_2f5bf00d5c_m.jpg","most detailed record","IrishPalstavesPt1"
"44082","580","Looped Palstave","I i N","Private collection,1924,J.S. Hamilton, Brownhall, Ballintra, Co. Donegal","Ireland,Donegal,Ballintra,Brownhall Estate,probably on the bog above Lough Rath","Ballintra, Co. Donegal, Irlande","-8.1243","54.5788","","None","None","None","118","edge 53; middle 29.5; butt 29.5","","269.33","no patina","smooth. probably cleaned, slightly pitted. Dark & golden bronze.","4; 4.5; 38.5","","","A flat celt was (probably) found on the same part of the estate.","Very good preservation. Fairly sharp edge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20162641109","https://farm1.staticflickr.com/325/20162641109_0d175218d4_m.jpg","superuser","IrishPalstavesPt1"
"44083","580","Palstave","I i A","Herts County Museum, St. Albans,lent by Capt. J.H. Ball, RAF,51","Ireland,Co Donegal,Raphoe","Raphoe, Co. Donegal, Irlande","-7.5994","54.8739","","None","None","None","116","edge 51; middle 31; butt 28","","290.58","dark brown, much chipped. light green & bronze beneath.","rather rough","5; 30; 4.75; 29","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20162641089","https://farm1.staticflickr.com/484/20162641089_9647bba70d_m.jpg","superuser","IrishPalstavesPt1"
"44084","580","Palstave","I i G","National Museum, Dublin,Coll. of the Royal Irish Academy,53:1916","Ireland,Co Down,Clanduff,Lisnamulligan","Lisnamulligan, Co. Donegal, Irlande","-7.6197","54.7841","","None","None","None","174","breadth at centre: 82; width of wings: 29","","","","","","","Bronze","","The palstave has a slight shield shaped ornament below the stop-ridge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161268608","https://farm1.staticflickr.com/562/20161268608_9d195a76f3_m.jpg","superuser","IrishPalstavesPt1"
"44085","580","Palstave","I 4 A","Herts County Museum, St. Albans,Capt. Ball Collection","Ireland,Down,Currodore Bog","Comté de Down, Royaume-Uni","-5.7485","54.3413","","None","None","None","107","edge 52.5; middle 33.5; butt 30","","304.77","remains of patina dark green & blackish; reddy brown patches on one side; golden bronze shows. On reverse of blade, from stop, to near the edge, is a bluish black metallic covering like a patina.","smooth, pitted, a few surface holes","4; 30.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20349291375","https://farm1.staticflickr.com/527/20349291375_6219925596_m.jpg","superuser","IrishPalstavesPt1"
"44086","580","Palstave","I 1 D","The Priory, Prittlewell (Southend-on-Sea),1/25","Ireladn,Co Dublin","Co. Dublin, Irlande","-6.3134","53.3825","","None","None","None","92","edge 50.5; middle 25.5; butt 26","","178.95","remains of thick blackish brown, over dark brown.","smooth","3.5; 31","","","","Sharp edges.","","Old label ""Co Dublin,W.S.S.""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161221830","https://farm1.staticflickr.com/382/20161221830_f8215e1abf_m.jpg","superuser","IrishPalstavesPt1"
"44087","580","Palstave","I 1 M","National Museum, Dublin,Collection of the Royal Irish Academy,39:1916","Ireland,Swords,Co Dublin,Dublin,Swords","Swords, Co. Dublin, Irlande","-6.2197","53.4557","","None","None","None","112","breadth at centre 27; width of side flanges 25","","","","","","","Bronze","","There is a raised Y-shaped ornament below the stop-ridge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/19728333953","https://farm1.staticflickr.com/362/19728333953_645f130ca7_m.jpg","superuser","IrishPalstavesPt1"
"44088","580","Palstave","I 4 A","British Museum,43 12 26 7,purchased from Flanagan /43","Ireland,Fermanagh,1 mile on road from Enniskillen to Florence Court","Enniskillen, Enniskillen, Fermanagh BT74, Royaume-Uni","-7.6315","54.3438","","None","None","None","113","edge 54; middle 36; butt 29","","364.71","dull reddish brown.","smooth except for a few flakes & scratches","6; 31","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20162640659","https://farm1.staticflickr.com/353/20162640659_f2d7a2a600_m.jpg","superuser","IrishPalstavesPt1"
"44089","580","Palstave","I 1 A","Private Collection,1923,Miss Evelyn Portal, Freemantle, Over-Wallop, Hampshire,given to her father by Lord Clonbrock","Ireland,Galway,Ahascragh,on the Clonbrock estate,1850-1860","Ahascragh, Co. Galway, Irlande","-8.3346","53.3976","","None","None","None","84","edge 46; middle 28; butt 27","","219.7","brownpatina rubbed off in one or two places.","","28; 4","","","","Butt is hammered. On the septum are rough scratches, apparently old, which have been read XI+I = G.A.N.A.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161221640","https://farm4.staticflickr.com/3800/20161221640_b14408a489_m.jpg","superuser","IrishPalstavesPt1"
"44090","580","Looped Palstave","","British Museum,54 7 14 211,from Collection of Mr. Cooke of Parsonstown.","Ireland (probably)","Irlande","-8.2439","53.4129","","None","None","None","113","dege 46; middle 25; butt 22","","174.6","rusty brown, a few green patches.","","3.5; 27","","","","Edges of wings are rough. Loop not cleaned out after casting, & cracked.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161268068","https://farm1.staticflickr.com/560/20161268068_3d3dcc591c_m.jpg","superuser","IrishPalstavesPt1"
"44091","580","Looped Palstave","I 1 N","Salisbury S. Wilts and Blackmore Museum.,7 on face.,667 Brackstone Collection,B 667 on side.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","119","edge 53; middle 30; butt 23","","299","dark green","","29; 8","","","","Stop slopes inwards towards edge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161267948","https://farm1.staticflickr.com/285/20161267948_e4e851f65a_m.jpg","superuser","IrishPalstavesPt1"
"44092","817","Looped,Palstave","I1N","British Museum,63.1-22.51,from Mus. Pract. Geol. 1863","Ireland","","-8.3346","53.3976","","None","None","None","87","23","40","166.76","very dark brown","rather rough","28","Width shows ""edge 40.  middle 23  butt 22.5"". Thickness shows ""6.  28.""","","","Butt damaged. Edge chipped. Rib below stop. Loop nearly broken through.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20349290865","https://farm1.staticflickr.com/487/20349290865_47568d2949_m.jpg","most detailed record","IrishPalstavesPt1"
"44093","543","Looped Palstave","I1T","Warwick Town Museum","Ireland","Ireland","-8.2439","53.4129","","None","None","None","140","","59","No scales available","Dark","Fairly smooth","","There are some more measurements on the diagram","Bronze","","","","","Jane Fellows","https://www.flickr.com/photos/115096994@N02/20161267928","https://farm1.staticflickr.com/301/20161267928_5d2073b649_m.jpg","most detailed record","IrishPalstavesPt1"
"44094","580","Looped Palstave","II 1 A","The Pitt Rivers Museum, Farnham, Dorset.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","152","edge 65; middle 27; butt 20","","510.3","","smooth bronze colour.","34","","","","Slightly indented edge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161267818","https://farm1.staticflickr.com/329/20161267818_7160a499f0_m.jpg","superuser","IrishPalstavesPt1"
"44095","817","Looped,Palstave","III1D","Royal Scottish Museum,Edinburgh,Reg No: 1890.514","Ireland.","","-8.3346","53.3976","","None","None","None","153","52","","299","Green.","worn and rather rough.","31","Width shows ""52mm  butt 23mm"". Thickness shows ""31mm : 8mm"".","bronze","","Celt, bronze, with pocket stop, loop (broken) on one side; Central rib on blade.","","Butt chipped.","JP OConnor","https://www.flickr.com/photos/115096994@N02/20355371921","https://farm1.staticflickr.com/550/20355371921_5c737dbd59_m.jpg","most detailed record","IrishPalstavesPt1"
"44096","580","Looped Palstave","III 1 N","Alnwick Castle No. 357","Ireland","Irlande","-8.2439","53.4129","","None","None","None","102","edge 40; centre 24; butt 23","","141.5","Green.","Fairly smooth.","28","","","","Handle broken off.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20323031506","https://farm1.staticflickr.com/295/20323031506_f313946a9a_m.jpg","superuser","IrishPalstavesPt1"
"44097","580","Looped Palstave","III 1 O","Brentford Public Library.,Layton Collection 0 1200,formerly the property of J. Petrie Esq.,Now in The London Museum.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","159","edge 59; middle 33; butt 30","","","Thick medium green. golden bronze shows.","pitted. Scratched.","27; 7; 26.5; 37","","","","Butt broken.","","Inacc.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161221180","https://farm1.staticflickr.com/296/20161221180_4aa725a2dc_m.jpg","superuser","IrishPalstavesPt1"
"44098","580","Looped Palstave","III 1 U","Private Collection,F. Ransom Esq., Hitchin.,from Dr. G. Roots Collection.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","148","edge 46; middle 25.5, butt 18","","345.51","thick brown polished patina all chipped off blade on one side. Slightly corroded dark green on the other side of blade.","smooth","29; 8.25","","","","In good consition.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161267448","https://farm1.staticflickr.com/509/20161267448_56bc4fa512_m.jpg","superuser","IrishPalstavesPt1"
"44099","580","Palstave","III 3 A","(Chadwick Museum)? Bolton. Museum.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","128","edge 46; middle 27; butt 25","","253","","","5.5; 31","","bronze","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161267298","https://farm1.staticflickr.com/386/20161267298_f77616e741_m.jpg","superuser","IrishPalstavesPt1"
"44100","580","Looped Palstave,High flanged shaped","IV 1 K","British Museum,54 7 14 210,Collection of Cooke, Parsonstown 1854.","Ireland (probably)","Irlande","-8.2439","53.4129","","None","None","None","160","edge 45; middle 23; butt 20","","367.46","grey, green & brown.","much corroded. full of pits. (roughly cast)","9; 29","","","","Butt broken, edge & point worn. Wings badly worn on one side. Raised decoration below stop, much worn.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20340801822","https://farm4.staticflickr.com/3817/20340801822_a0f129d2dc_m.jpg","superuser","IrishPalstavesPt1"
"44101","580","Looped Palstave","IV 3 A","Lewes Museum.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","103.5","edge 31; butt 22.5 & 20.5","","212.61","no patina","rough, green","22; 10.5; 27","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/19726618374","https://farm1.staticflickr.com/282/19726618374_fe83db72e0_m.jpg","superuser","IrishPalstavesPt1"
"44102","580","Palstave","I 1 A","Alnwick Castle No. 352","Ireland","Irlande","-8.2439","53.4129","","None","None","None","116","edge 50; centre 29; butt 26","","283","brown.","Rather rough, edge polished & bronze coloured.","25","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20349290065","https://farm1.staticflickr.com/424/20349290065_10d2332251_m.jpg","superuser","IrishPalstavesPt1"
"44103","580","Palstave","I 1 A","Brighton Museum,presented by H. Willett Esq., FSA","probably Ireland","","-8.2439","53.4129","","None","None","None","115","edge 47; butt 28","","329.56","brownish green","smooth. heavily pocked all over","28 & 8 to 10","","Bronze","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20323030976","https://farm4.staticflickr.com/3713/20323030976_2dcf282d38_m.jpg","superuser","IrishPalstavesPt1"
"44104","580","Palstave","I 1 A","Private Collection 1923,Lr. Hy. Backhouse, Bournemouth,5","Ireland","Irlande","-8.2439","53.4129","","None","None","None","150","edge 50; middle 27; butt 23","","325","dark olive green.","rough & dull","8; 7; 19","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20349289875","https://farm4.staticflickr.com/3822/20349289875_68307c1ea0_m.jpg","superuser","IrishPalstavesPt1"
"44105","580","Palstave","I 1 A","Bristol Museum,7854,acquired at Auction Sale 1924 with others.","Ireland?","","-8.2439","53.4129","","None","None","None","approx. 81","edge 48; middle 26; butt 26.5","","155.92","","","30","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/19728332343","https://farm1.staticflickr.com/404/19728332343_7f26b84bc6_m.jpg","superuser","IrishPalstavesPt1"
"44106","580","Palstave","I 1 A","Royal Scottish Museum, Edinburg.,Reg. No. 1890.507.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","89","47; centre 26; butt 26","","181","dark brown","slightly pitted","30","","","","bronze, winged with stop, median ridge along sides; lunette edge.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161220330","https://farm1.staticflickr.com/362/20161220330_2a4212ddd1_m.jpg","superuser","IrishPalstavesPt1"
"44107","580","Palstave","I 1 A","British Museum,54 7 14 205,from Collection of Mr. Cooke of Parsonstown.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","99","edge 43; middle; butt 23","","184.27","dark brown","very rough. One side of butt & edge are worn away.","5; 32","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20349289675","https://farm1.staticflickr.com/473/20349289675_fb766fe1d2_m.jpg","superuser","IrishPalstavesPt1"
"44108","580","Palstave","I 1 A","Maidstone Museum,from collection of James Espinassi Esq.,May 15th 1867","Ireland","Irlande","-8.2439","53.4129","","None","None","None","99","edge 47; butt 25","","240.97","very slight dark patina","smooth dark bronze colour","8; 29","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20161220020","https://farm1.staticflickr.com/414/20161220020_cbaed677f4_m.jpg","superuser","IrishPalstavesPt1"
"44109","580","Palstave","I 1 A","Pitt Rivers Museum, Oxford.,1450","Ireland","Irlande","-8.2439","53.4129","","None","None","None","74.5","edge 34; middle 22; butt 18","","","","fairly smooth casting.","4; 19; 26","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/19728333053","https://farm1.staticflickr.com/285/19728333053_3d8ab82f43_m.jpg","superuser","IrishPalstavesPt1"
