"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"44314","433","Socketed Celt","NII2","Herts County Museum, St. Albans,lent by Capt. J. H. Ball, RAF,99","Ireland,Co. Antrim,Belfast","Belfast, Belfast, UK","-5.9301","54.5973","","None","None","None","87","socket 42.5","49.5","254.65","Patina of dark green.","Smooth polished","socket 41","","","","Raised decoration - very faint on one side.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20333765914","https://farm6.staticflickr.com/5671/20333765914_fdeba179d7_m.jpg","superuser","IrishAxesPt1"
"44315","580","Socketed Celt","O II 2","Sotheby's Sale, 19. 11. 24. 627,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena","Ireland,Antrim","Antrim, Antrim, Royaume-Uni","-6.2072","54.7195","","None","None","None","102","socket 43.5","58","","There has been thick patina medium green, but is a good deal cleaned, showing golden bronze.","smooth","socket 42.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20930097096","https://farm1.staticflickr.com/608/20930097096_ac1281b5a3_m.jpg","superuser","IrishAxesPt1"
"44316","433","Socketed Celt","RII3","Pitt Rivers Museum, Oxford,J. W. Flower","Ireland,Co. Antrim,May 1872","Antrim, Antrim, UK","-6.2072","54.7195","","None","5","1872","99","socket 31","50","","","Oxidised, but fairly smooth & well cast.","socket 28","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769586999","https://farm1.staticflickr.com/703/20769586999_cfb3b3c5fd_m.jpg","superuser","IrishAxesPt1"
"44317","433","Socketed Celt","SI1","British Museum, W.G. 1563","Ireland,Antrim,Armoy","Armoy, Ballymoney, Moyle BT53, UK","-6.3271","55.1309","","None","None","None","75","socket 39","54","137.9","","Dull bronze, pitted + stained black.","socket 32","","","","Two beads round socket. Short vertical ribs inside socket.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20930096876","https://farm1.staticflickr.com/580/20930096876_0839745646_m.jpg","superuser","IrishAxesPt1"
"44318","433","Socketed Celt","SI2","Doncaster Museum, acquired 1926","Ireland,Co. Antrim,Ballycastle (near),Knocklayd Bog","Ballycastle, Moyle, UK","-6.2533","55.2053","","None","None","None","57","31 at socket","48","110","Very dark patina, greenish-black.","Slightly encrusted, on one side near the socket, and round the loop thick encrustment.","31","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20333765204","https://farm1.staticflickr.com/669/20333765204_d58a3587e9_m.jpg","superuser","IrishAxesPt1"
"44319","433","Socketed Celt","S12","Sotheby's Sale, 19.11.24,622,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Co. Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","67","socket 42","51","","Traces of patina very thin, of very light greyish green.","Smooth dark bronze","32.5","","","","Ribs in socket commence just below the rim & extend almost to the bottom.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20930096776","https://farm1.staticflickr.com/739/20930096776_15217bb0e6_m.jpg","superuser","IrishAxesPt1"
"44320","433","Socketed Celt","SI2","Manchester Museum,L49,Bought of G. C. Yates (ex Glenny Collection)","Ireland,Co. Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","47","socket 32","41","49.61","Medium mottled green patina with bronze showing through.","Smooth","socket 28","","","","Cast marks on side opposite loop have same appearance as that from a mould which has moved.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20956346255","https://farm6.staticflickr.com/5708/20956346255_6a3b15b8d2_m.jpg","superuser","IrishAxesPt1"
"44321","433","Socketed Celt","SI2","Herts County Museum, St. Albans,Lent by Capt. J. H. Ball, RAF","Ireland,Co. Antrim,Ballymena","Ballymena, Ballymena, Ballymena, UK","-6.2802","54.8653","","None","None","None","87.5","socket 47","62","297.67","Dark green - less on one side, where golden bronze shows.","Smooth, rather pocked beneath the patina.","socket 42 1/3","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769586529","https://farm1.staticflickr.com/616/20769586529_9163098d23_m.jpg","superuser","IrishAxesPt1"
"44322","433","Socketed Celt","SI2","British Museum, E.B.B. 1834,purchased August 1st, 1834 from E.B. Bell","Ireland,Antrim,Rasharkin","Rasharkin, Ballymena, Ballymoney BT44, UK","-6.4824","54.9569","","None","None","None","100","socket 43","70","349.78","","Partly encrusted dark green, pitted.","socket 40","","","","Edge a little chipped.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20963777121","https://farm6.staticflickr.com/5689/20963777121_ab9a767049_m.jpg","superuser","IrishAxesPt1"
"44323","433","Socketed Celt","SI3","Private Collection,Mr. Hy Backhouse, Bournemouth,10","Ireland,Co. Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","80","socket 38","55","180","Dull bronze patina.","","socket 33; rim of socket 4","","","","Thick and strong. Condition perfect.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20946558122","https://farm1.staticflickr.com/691/20946558122_4c715eed1d_m.jpg","superuser","IrishAxesPt1"
"44324","433","Socketed Celt","SI3","Private Collection,Mr. H. Knowles,49 Shakespeare Road, Hanwell, W.7","Ireland,Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","84","","59","250.33","Green patina","Slightly pitted in places","","Weight: 8 5/6 oz = 250.33 gms","","","Section oval","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768295660","https://farm1.staticflickr.com/714/20768295660_1cdab6a834_m.jpg","superuser","IrishAxesPt1"
"44325","433","Socketed Celt","SI3","Sotheby's Sale, 19.11.24,619,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","46.5","socket 31.75","34.5","","Light gree in the pock holes.","Cleaned. Golden bronze, pocked.","25 socket","","","","Sharp edge. Very well preserved. Ribs in socket which extend to the edge.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769585689","https://farm6.staticflickr.com/5824/20769585689_577e1f4ed3_m.jpg","superuser","IrishAxesPt1"
"44326","433","Looped Socketed Celt","SI3","Reading Museum, 366:57,Backhouse Collection","Ireland,Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","","","","","Traces of dark green patina and patches of brown. Appears to have had patina partially removed by mechanical means.","Good","","","Bronze","","Good casting.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20333763534","https://farm6.staticflickr.com/5716/20333763534_f2aab3359c_m.jpg","superuser","IrishAxesPt1"
"44327","433","Socketed Celt","SI3","Vize Collection, no. 2705,Sotheby's No. ?","Ireland,Co. Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","86","socket 44","63","262.23","No patina.","Very smooth and bronze colour. Has been very much cleaned.","socket 37","","","","Well preserved. Sharp edge. Slightly jagged.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768295000","https://farm1.staticflickr.com/744/20768295000_e2795046db_m.jpg","superuser","IrishAxesPt1"
"44328","433","Socketed Celt","SI3","Herts County Museum, St. Albans,lent by Capt. J. H. Ball, RAF,96","Ireland,Co. Antrim,Glenarm","Glenarm, Ballymena, Larne BT44, UK","-5.9524","54.9681","","None","None","None","80 1/4","socket 40","52","177.18","No patina","Fairly smooth, put pitted all over. Dark brown bronze.","socket 35.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769584899","https://farm1.staticflickr.com/610/20769584899_d43d0f7d65_m.jpg","superuser","IrishAxesPt1"
"44329","433","Socketed Celt","SII1","Sotheby's Sale, 19.11.24,622,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Antrim,Glarryford (near),in a bog,Label","Glarryford, Ballymena, Ballymena BT44, UK","-6.3551","54.953","","None","None","None","70","socket 41","48","","Reddish brown, chipped & showing light green in small patches on reverse. The loop is green.","Pitted and scratched.","socket 37","","","","Edge chipped.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768397788","https://farm6.staticflickr.com/5664/20768397788_f9291a4a32_m.jpg","superuser","IrishAxesPt1"
"44330","433","Socketed Celt","SII1","British Museum, WG 1560","Ireland,Antrim,Clough","Clough, Ballymena, Ballymena BT44, UK","-6.2892","54.9662","","None","None","None","83","socket 46","67","306.01","Slight patina black on neck and loop, light greyish brown on other parts.","Fairly smooth.","socket 43","","","","Top of socket is rough from casting.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768294390","https://farm6.staticflickr.com/5682/20768294390_c0545e1da6_m.jpg","superuser","IrishAxesPt1"
"44331","433","Socketed Celt","SII2","British Museum, WG 1566","Ireland,Antrim,Ballycastle","Ballycastle, Moyle, UK","-6.2533","55.2053","","None","None","None","66","socket 33","41","129.56","","Dull bronze with black stains.","socket 30","","","","Beaded beneath socket.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20946556462","https://farm1.staticflickr.com/759/20946556462_382a90e9ca_m.jpg","superuser","IrishAxesPt1"
"44332","433","Socketed Celt","SII2","Mr. C. Martin, George Rd, Edgbaston","Ireland,Co. Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","70","socket 42","54","","Dark bronze-green","Rather smooth","socket 33","","Bronze","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768397138","https://farm6.staticflickr.com/5758/20768397138_910294963a_m.jpg","superuser","IrishAxesPt1"
"44333","433","Socketed Celt","SII2","Sotheby's Sale, 19.11.24,623,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Co. Antrim,Moorfields (near),Cross,label","Moorfields, Ballymena, Ballymena BT42, UK","-6.1641","54.8272","","None","None","None","82.5","socket 35","50","","Remains of patina dark dirty brown, leaving muddy olive green beneath.","Smooth","socket 34","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20333762084","https://farm6.staticflickr.com/5632/20333762084_292110a126_m.jpg","superuser","IrishAxesPt1"
"44334","433","Socketed Celt","SII3","Sotheby's Sale, 12.xi.28,Lot 165,Collection of the late C. J. Tabor","Ireland,Antrim,?","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","85","socket 41","57","154.19","Originally black patina, mostlly decayed or scraped off.","","socket 38","Weight: 5 oz. 8 dwt = 154.19 gms","","","Edge dented. Loop broken.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20956343065","https://farm1.staticflickr.com/627/20956343065_314a49bcd3_m.jpg","superuser","IrishAxesPt1"
"44335","433","Socketed Celt","SII3","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's, 9.11.21,Lot 137","Ireland,Co. Antrim","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","68","socket 38","52.5","","Patina of dark greeny brown, rather chipped.","Smooth","socket 31.5","","","","Ribs on inside of edge about 3mm high. Cast mark below loop is very thin & bent over. Edge is fairly sharp.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769583449","https://farm6.staticflickr.com/5622/20769583449_d5dd5fea0f_m.jpg","superuser","IrishAxesPt1"
"44336","433","Socketed Celt","SII3","Herts County Museum, St. Albans,Lent by Capt. J. H. Ball RAF,72","Ireland,Co. Antrim,Belfast,River Logan","Belfast, Belfast, UK","-5.9301","54.5973","","None","None","None","105","socket 46","67","315.39","Mottled light green.","Smooth. Slight 'flaky' encrustment.","socket 40","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20963773941","https://farm1.staticflickr.com/632/20963773941_1fb9fa573d_m.jpg","superuser","IrishAxesPt1"
"44337","433","Socketed Celt","SII3","Sotheby's Sale, 19.11.24,622,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena","Ireland,Antrim,New Ferry near Gosner,Label: 29.4.10, Largy, at New Ferry near (or New) Grosner?","Antrim, Antrim, UK","-6.2072","54.7195","","None","None","None","56.5","socket 30","39","","Dark brown patina, partly flaked off leaving a lighter brown surface (roughish). Touch of green on edge, indicated by dotted line.","","socket 28","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768293340","https://farm1.staticflickr.com/565/20768293340_4ae0e2b3e1_m.jpg","superuser","IrishAxesPt1"
"44338","433","Socketed Celt","SI1","Herts County Museum, St. Albans,Lent by Capt. J. H. Ball, RAF,97","Ireland,Co. Armagh","Armagh, Armagh, Armagh, UK","-6.6528","54.3503","","None","None","None","68","socket 39","53","166.55","Pollished dark green, on one side.","Smooth - a good deal cleaned showing golden bronze.","socket 35","","","","Decorated with raised bands.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20930092476","https://farm6.staticflickr.com/5732/20930092476_fe9d8a7e10_m.jpg","superuser","IrishAxesPt1"
"44339","433","Socketed Celt","SII3","Taunton Castle Museum,Presented by T. Dawson, Esq.","Ireland,Co. Armagh,Armagh","Armagh, Armagh, Armagh, UK","-6.6528","54.3503","","None","None","None","67","socket 42","53","145.4","","","socket 30","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20335312763","https://farm1.staticflickr.com/565/20335312763_3b90f20d5a_m.jpg","superuser","IrishAxesPt1"
"44340","433","Socketed Celt","SI2","Pitt Rivers Museum, Oxford,1456,2","Ireland,Carlow","Carlow, Ireland","-6.9341","52.8365","","None","None","None","92","socket 49","64","","","","socket 35","","","","A fair casting, cracked & rather knocked about & dented.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768395338","https://farm1.staticflickr.com/637/20768395338_96192a2979_m.jpg","superuser","IrishAxesPt1"
"44341","433","Socketed Celt","SI2","Borough of Newbury Museum,Donor Mr. W. D .Smith","Ireland,Co. Carlow,exact site unknown","Co. Carlow, Ireland","-6.8504","52.719","","None","None","None","47","socket 39","43","70.88","Slight olive green patina wearing off & showing metallic colour.","","socket 26","","","","Slightly crushed & cracked by socket.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20956341415","https://farm1.staticflickr.com/613/20956341415_6db69b4d58_m.jpg","superuser","IrishAxesPt1"
"44342","433","Socketed Celt","SI3","Private Collection,1923,Mr. Hy Backhouse, Bournemouth,9","Ireland,Co. Carlow","Co. Carlow, Ireland","-6.8504","52.719","","None","None","None","89","socket 38","65","200","Dark brown.","Mottled, ? buried in gravel.","socket 38","","","","Mouth of socket is slit.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20963772561","https://farm6.staticflickr.com/5621/20963772561_3c6aa99716_m.jpg","superuser","IrishAxesPt1"
"44343","433","Looped Socket Celt","SI3","Reading Museum,365:57,Backhouse Collection","Ireland,Co. Carlow","Co. Carlow, Ireland","-6.8504","52.719","","None","None","None","","","","","Sepia.","Rather pitted, cutting edge smoothed.","","","Bronze","","Part of rim of butt broken and tool split.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20335311843","https://farm6.staticflickr.com/5656/20335311843_716470154b_m.jpg","superuser","IrishAxesPt1"
"44344","433","Socketed Celt","SII2","Sunderland Museum","Ireland,Co. Carlow,1867","Co. Carlow, Ireland","-6.8504","52.719","","None","None","1867","79","socket 41 by 39","52","276.9","Bronze patina","Smooth","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768394568","https://farm1.staticflickr.com/635/20768394568_e6f0eeda03_m.jpg","superuser","IrishAxesPt1"
"44345","433","Socketed Celt","SII2","Alnwick Castle, No. 373","Ireland","Ireland","-8.2439","53.4129","","None","None","None","89","socket 38 x 43","61","286.4","Bronze patina","Pitted","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20333759224","https://farm1.staticflickr.com/628/20333759224_4474f4c1da_m.jpg","superuser","IrishAxesPt1"
"44346","433","Socketed Celt","SII2","Brighton Museum,Presented by H. Willett Esq. FSA","Ireland","Ireland","-8.2439","53.4129","","None","None","None","60","socket 33","39","72.64","Thin brownish green patina","Smooth","socket 23","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768290910","https://farm1.staticflickr.com/588/20768290910_98639a593b_m.jpg","superuser","IrishAxesPt1"
"44347","433","Socketed Celt","SII2","Museum of Archaeology & Ethnology, Cambridge,Presented by Mrs. Lawrence Humphrey,Annual Records, 1911, 6 (the numbers do not always correspond)","Ireland","Ireland","-8.2439","53.4129","","None","None","None","70","blade 41; socket 34.5","","140","Very dark green - some yellow inside socket","Fairly smooth","socket 31.5","","","","Encircled round socket by a broad moulding between 2 smaller ones - one of which forms the rim. Rounded sides.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769581259","https://farm6.staticflickr.com/5765/20769581259_9f33635483_m.jpg","superuser","IrishAxesPt1"
"44348","433","Socketed Celt","SII2","Cheltenham Museum,Bushnell Collection","Ireland","Ireland","-8.2439","53.4129","","None","None","None","53","27","","52","","Smooth but casting rough","","","Bronze","","","""Found in Ireland""","Nothing more known","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20946552212","https://farm1.staticflickr.com/700/20946552212_d649cddee7_m.jpg","superuser","IrishAxesPt1"
"44349","433","Socketed Celt","SII2","Cheltenham Museum,Bushnell Collection","Ireland","Ireland","-8.2439","53.4129","","None","None","None","48","39","","52","Dark patina","Fairly smooth bronze surface.","","","","","","One of ""Two diminutive bronze looped socketed celts formed in Ireland. 53.13""","Nothing more known","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768290090","https://farm1.staticflickr.com/736/20768290090_fe3dde351e_m.jpg","superuser","IrishAxesPt1"
"44350","433","Socketed Celt","SII2","Royal Scottish Museum, Edinburgh,Reg. No. 1890.523","Ireland","Ireland","-8.2439","53.4129","","None","None","None","74","49; butt 35","","217","Green and bronze colour","Rather worn","31; 3","","","","Celt: bronze, with oval socket; loop on one side; two mouldings at base; curved expanding edge","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769579899","https://farm1.staticflickr.com/588/20769579899_225a2c6ece_m.jpg","superuser","IrishAxesPt1"
"44351","433","Socketed Celt","SII2","Private Collection,1923,W. Claude Johnson Esq.,Forest Row, Sussex","Ireland","Ireland","-8.2439","53.4129","","None","None","None","53","socket 33.5","39","99.22","Dark brown matt","Smooth","socket 30.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20335309533","https://farm6.staticflickr.com/5810/20335309533_5db0835ea4_m.jpg","superuser","IrishAxesPt1"
"44352","433","Socketed Celt","SII2","Sotheby's Sale, 19.11.24,621,Collection of W. J. Knowles, of Flixton Place, Ballymena","Ireland,Craig (McKees),Label","Craig, Co. Donegal, Ireland","-7.5548","55.0906","","None","None","None","63.5","socket 35","33","","Thin patina light green. Seems to have been a medium or muddy brown, but this appears to have been removed.","Smooth","socket 27.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20335309333","https://farm6.staticflickr.com/5763/20335309333_5853f687db_m.jpg","superuser","IrishAxesPt1"
"44353","433","Socketed Celt","SII2","Museum Leeds Lit. & Phil. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","55","socket 34","35","69","","","socket 29","","","","Oval section at neck, very thin wiry loop.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20333757244","https://farm1.staticflickr.com/768/20333757244_e3e0feda8d_m.jpg","superuser","IrishAxesPt1"
"44354","433","Socketed Celt","SII2","Museum Leeds Phil. & Lit Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","58","socket 32","44","100","","","26 1/2 socket","","","","Oval section, raised band below mouth","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20963769791","https://farm1.staticflickr.com/616/20963769791_5a4a537851_m.jpg","superuser","IrishAxesPt1"
"44355","433","Socketed Celt","SII2","Museum Leeds Phil. & Lit. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","47 1/2","socket 29","32","70","","","socket 27","","","","Oval section at neck. 2 raised bands encircling neck below mouth.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20930088356","https://farm6.staticflickr.com/5822/20930088356_175e9d42c7_m.jpg","superuser","IrishAxesPt1"
"44356","433","Socketed Celt","SII2","Museum, Leeds Phil. & Lit. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","44","socket 30","29","54","","","socket 26 1/2","","","","Oval section, loop broken","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768391378","https://farm6.staticflickr.com/5692/20768391378_cbd03a814a_m.jpg","superuser","IrishAxesPt1"
"44357","433","Socketed Celt","SII2","Museum, Leeds Phil. & Lit. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","54 1/2","socket 31","38","88","Brown patina","Smooth one side, rough & pitted one the other.","socket 27","","","","Oval section, raised band round neck below mouth, mouth of socket partly filled up with rusty deposit, & loop completely filled up.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20769578209","https://farm1.staticflickr.com/733/20769578209_a22670c98b_m.jpg","superuser","IrishAxesPt1"
"44358","433","Socketed Celt","SII2","Museum Leeds, Phil. & Lit Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","67","socket 41","55","192","Dark brown patina","","socket 29","","","","Neck of oval section, splayed at sides, hollow band encircling neck below mouth.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768287800","https://farm1.staticflickr.com/739/20768287800_40bc0ca4c1_m.jpg","superuser","IrishAxesPt1"
"44359","433","Socketed Celt","SII2","Museum, Leeds Phil & Lit. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","95 1/2","45 socket","65 1/2","299","With brown patina in places.","Smooth & showing colour of metal.","38 (socket)","","","","Oval section at neck, raised band encircling neck below mouth.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20768390708","https://farm6.staticflickr.com/5750/20768390708_84d99715f4_m.jpg","superuser","IrishAxesPt1"
"44360","433","Socketted Axe","SII2","Ex Collection F. W. Lincoln,Sold at Sotheby's May 2, 1932, Lot 184","Ireland (probably)","Ireland","-8.2439","53.4129","","None","None","None","","","","","Slight green","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/20930087706","https://farm6.staticflickr.com/5728/20930087706_eb8d2c2aaf_m.jpg","superuser","IrishAxesPt1"
