"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"62225","433","Harness fitting","","Private Collection,F. Ransom Esq., Hitchin","Unprov.","",,,"","None","None","None","125","33.5, 32.5, 29.5","","slightly under 31.89","No patina","Rough with a green encrustment all over","nearly 2","","? made of iron","","Doubtful Bronze Age","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042870316","https://farm8.staticflickr.com/7568/27042870316_2062827bfd_m.jpg","superuser","DubiousBA"
"62226","433","","","Christie's Sale, 14.7.24,460/5,Late Earl of Nothesk (Rosehill Collection)","Unprov.,Locality unknown","",,,"","None","None","None","60","23.75","","","Medium olive green","Smooth, slightly pitted. Soil over the surfaces.","26.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042870226","https://farm8.staticflickr.com/7168/27042870226_b6f21ec012_m.jpg","superuser","DubiousBA"
"62227","433","","","Christie's Sale, 14.7.24,460/5,Late Earl of Northesk (Rosehill Collection)","Locality unknown","",,,"","None","None","None","60","25","","","Medium olive green","Smooth. Slightly pitted. Soil over the surfaces.","30.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007633591","https://farm8.staticflickr.com/7386/27007633591_cc0c7c57cc_m.jpg","superuser","DubiousBA"
"62228","433","","","Sotheby's Sale (Mrs. Randolph Berens), 31.7.23, Lot 91,14 Prince's Gdns. SW","Locality unknown","",,,"","None","None","None","71.5","29.5","","77.96","Medium green patina, speckled with blue","Smooth. Traces of gravel.","6.5, 37.5","","","","This consists of 2 rings joined by a bridge. From this bridge 3 prongs stand (one is broken off) in a plane opposite to the rings.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042870026","https://farm8.staticflickr.com/7333/27042870026_44c0437228_m.jpg","superuser","DubiousBA"
"62229","433","","","Sothebys Sale (Mrs. Randolph Berens), 31.7.23, Lot 91,14 Princes Gdns. SW","Locality unknown","",,,"","None","None","None","68","31","","120.47","Light green dull patina, good deal of bronze shows.","Slightly pitted - appears to be filed in several places.","12; 40.5","","","","This consists of two rings joined by a bridge. From this bridge 3 prongs stand in an opposite plane to the rings.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042870016","https://farm8.staticflickr.com/7208/27042870016_95b70fe51d_m.jpg","superuser","DubiousBA"
"62230","433","","","Sotheby's Sale, 31.7.23, (Mrs. Randolph Berens), Lot 91,14 Prince's Gdns. SW","Locality unknown","",,,"","None","None","None","61.5","28","","43","Medium green patina and traces of light earth","Smooth","22.5, 7","","","","This consists of 2 rings joined by a bridge, from this bridge 3 prongs stand in an opposite plane to the rings.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27075983915","https://farm8.staticflickr.com/7116/27075983915_2b45a0d2b2_m.jpg","superuser","DubiousBA"
"62231","433","Standard?","","Private Collection,S.G. Fenton Esq.,33 Cranbourn St. W.,6.7.20","Unprov.","",,,"","None","None","None","85.5","102","","148.82","No patina","Smooth. Light brown bronze colour","socket 18.5; 2.5, 5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26981634912","https://farm8.staticflickr.com/7157/26981634912_e2ff658abd_m.jpg","superuser","DubiousBA"
"62232","433","Ring with Knobs","","Private Collection,1923,Lord Howard de Walden,Belgrave Square, S.W.","Unprov.","",,,"","None","None","None","","184 x 179","","921.37","Smooth medium green. Stained with light soil. Dark bronze shows thro.","","33, 16","","","","This is round in section, like a large ring. Several small holes as shown. Judging from the larger holes, this does not appear to be solid.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801758390","https://farm8.staticflickr.com/7261/26801758390_1669549983_m.jpg","superuser","DubiousBA"
"62233","433","Needle","","Brentford Public Library,Layton Collection,O1577","Locality unknown","",,,"","None","None","None","139","4.25 + slightly 3","","","No patina","Pitted. Golden and dark bronze","1","","","","Made of flat metal. Decorated on both sides + slotted within the decoration. The head is ""domed"" from the flat metal.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26981635602","https://farm8.staticflickr.com/7103/26981635602_7ac05b0011_m.jpg","superuser","DubiousBA"
"62234","433","Needle","","Brentford Public Library,01568,Layton Collection","Locality unknown","",,,"","None","None","None","117","at eye 3.5; stem 2 1/8 to 1.5","","","No patina (light green just shows at eye)","Golden bronze. Slightly corroded","2 1/8","","","","Round in section. Flattened to wedge shape at eye. Slightly bent","","The are some others of similar type, up to 151mm long.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801758170","https://farm8.staticflickr.com/7565/26801758170_544a39715f_m.jpg","superuser","DubiousBA"
"62235","433","Needle","","Brentford Public Library,Layton Collection,01572","Locality unknown","",,,"","None","None","None","88","eye 3 1/8","","","No patina","Matte. From point to middle is clean gilt bronze. The eye end is dark coppery colour.","about 2mm","","","","Sharp point","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007631921","https://farm8.staticflickr.com/7466/27007631921_ba35754cca_m.jpg","superuser","DubiousBA"
"62236","433","Cast Frag. Beaded Rod Fragment","","St. Peter Port,Guille Alles Museum, Guernsey,Gaudion Collection","Channel Islands,Alderney","Alderney, Guernsey","-2.1974","49.715","","None","None","None","54","4","","","Shiny dark green patina","Smooth. Mud adheres in the spaces.","3.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801757780","https://farm8.staticflickr.com/7604/26801757780_26ce8fdbbd_m.jpg","superuser","DubiousBA"
"62237","433","Fragment of ?","","Carmarthenshire Antiq. Soc. Museum,Carmarthen","Wales,Carmarthen,Llandeilo Fawr,Castell Carreg Cennen","Carreg Cennen Castle, Trapp, Llandeilo, Llandeilo, Carmarthenshire SA19 6UA, UK","-3.9356","51.8544","","None","None","None","76","51","","696.6","Dark green","Pitted","19, 27","","Bronze","","Condition fairly good - two broken edges. Angular side fairly sharp - inner circular face not so good.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26470602414","https://farm8.staticflickr.com/7392/26470602414_470a8481b0_m.jpg","superuser","DubiousBA"
"62238","433","Bronze Fitting for ""Standard""/Not Bronze Age","","British Museum, 1927.12.12.6","England,Kent,near Canterbury","Canterbury, Canterbury, Kent, UK","1.0789","51.2802","","None","None","None","83 of socket","maximum 102; base of socket 19; cross ... at top of socket 26; of lunate plates 19","","148","Golden bronze, with traces of black patina.","Generally smooth except for clipped pitting on side of socket","Base of socket 19; Top of socket 7; greatest thickness of plates 3; plates along outer edge 1","","","","Circular central socket, pierced by single rivet hole near the mouth, slightly tapering, and terminating in a cross piece decorated at each end with a spherical boss. From near the base of the socket springs, on each side, a thin lunate plate of bronze, which narrows slightly towards the top, which is terminated with the spherical bosses. The upper end of the socket is open.","","Compare other ""standard fittings"" from St. Leonards, Longstone, Derbyshire, and Tower St., London","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801757410","https://farm8.staticflickr.com/7356/26801757410_4d8643bdbf_m.jpg","superuser","DubiousBA"
"62239","433","Standard Butt?/Borer","","Reading Museum, 146.61","No Provenance","","1.0789","51.2802","","None","None","None","","","","","","","","","","","","","MJR","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26470601874","https://farm8.staticflickr.com/7266/26470601874_d03d7524f5_m.jpg","superuser","DubiousBA"
"62240","433","Standard Bearer?","","","Unprov.","","1.0789","51.2802","","None","None","None","","","","","","","","","","","Inkwell","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27075983185","https://farm8.staticflickr.com/7024/27075983185_ee7acfbb44_m.jpg","superuser","DubiousBA"
"62241","433","Bell","","Museum of Archaeology and Ethnology, Cambridge,No. 316 Murray Collection","No locality","","1.0789","51.2802","","None","None","None","106.5","89","","264","Light brown with metal showing through.","Slightly corroded and cracked.","","","","","""Fragment of a globular bell"". Cast in two pieces, ornamented at every quarter with 3 long parallel grooves. There have been 4 large holes (about 12mm diam).--2 near the loop and 2 in the opposite position on the lower half. Only one of these is complete. Squared tongue-like loop.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801756880","https://farm8.staticflickr.com/7378/26801756880_792e62eb79_m.jpg","superuser","DubiousBA"
"62242","433","","","","","","1.0789","51.2802","","None","None","None","","","","","","","","","","","","","Non Bronze Age Cards,Returned by CFC Hawkes, Oxford, late 1980s,-Most Irish","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007631211","https://farm8.staticflickr.com/7308/27007631211_1316c8d443_m.jpg","superuser","DubiousBA"
"62243","433","?","","London Museum, A.28","England,Surrey,Thames,Mortlake,R. Thames,1911","Mortlake, London SW14, UK","-0.2668","51.4677","","None","None","1911","143","Socket dia. 20","","78","Green patina","Rough","14","","","","","","This is an implement (Medieval or later) for taking down sample from the [snik?] Determination of the Costs of Guildhall Mus. June 1958,But see parallel in Isleham hoard.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26981632442","https://farm8.staticflickr.com/7100/26981632442_12528d2c29_m.jpg","superuser","DubiousBA"
"62244","433","Band (ornamented in relief)","","National Museum of Science and Art, Dublin,No. 51, Pl. X,Wilde's Cat. 82","Ireland,Co. Dulblin,Lambay Island","Lambay Island, Lambay Island, Co. Dublin, Ireland","-6.0163","53.4909","","None","None","None","","","","7.75","","","","","Gold","Stated to have been found with a sword (according to Wilde the circumstances are not very clear)","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27075982835","https://farm8.staticflickr.com/7410/27075982835_72990383d8_m.jpg","superuser","DubiousBA"
"62245","433","Sieve","","Ipswich Museum,Christchurch Mansion Collection,No. 1920.51.48,Akenham Hall, Ipswich","England,Suffolk,Ipswich,Akenham Hall","Akenham, Ipswich, Suffolk IP1, UK","1.1323","52.094","","None","None","None","63","88","","10","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26470601384","https://farm8.staticflickr.com/7554/26470601384_e9a6a63969_m.jpg","superuser","DubiousBA"
"62246","433","Sieve","","Ipswich Museum,Christchurch Mansion Collection,No. 1920.51.46,(Akenham Hall, Ipswich)","England,Suffolk,Ipswich,Akenham Hall","Akenham, Ipswich, Suffolk IP1, UK","1.1323","52.094","","None","None","None","","86 x 90","","22","","","2.5","","Bronze","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801755980","https://farm8.staticflickr.com/7508/26801755980_dfed2c71b5_m.jpg","superuser","DubiousBA"
"62247","433","Harness Fitting/Mounting (portion)/? Bronze age","","Brighton Museum,lent by H.S. Toms Esq. (the curator)","England,Sussex,Portslade near Whitelot Bottom, Thundersbarrow","Portslade, The City of Brighton and Hove, UK","-0.2142","50.8427","","None","None","None","33","16, 20.5","","5.67","Light greyish green patina","Smooth. Light earth adheres nearly all over this.",".5","","","Found with a Bronze hoard.","This consists of a piece of thin and bronze folded over and riveted.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801756400","https://farm8.staticflickr.com/7037/26801756400_07ce8752b2_m.jpg","superuser","DubiousBA"
"62248","433","Misc","","","Channel Islands,Alderney","Alderney, Guernsey","-2.1974","49.715","","None","None","None","116","16","","55.5","Dark brown. Greyer brown on under side.","Smooth. One edge scraped showing bright metal","3","","","","","Guille Alles Museum, Guernsey,Gaudion Collection","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27075982385","https://farm8.staticflickr.com/7033/27075982385_3f8706e1ae_m.jpg","superuser","DubiousBA"
"62249","433","Misc. (?Bronze Age)","","Guille Alles Museum, Guernsey,Gaudion Collection","Channel Islands,Alderney","Alderney, Guernsey","-2.1974","49.715","","None","None","None","116","16","","","Dark brown patina, greyer brown on under side. One edge shaped showing lighter metal.","Smooth","3","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26472395713","https://farm8.staticflickr.com/7673/26472395713_dee87ce709_m.jpg","superuser","DubiousBA"
"62250","433","? Arrowhead","?Not Bronze Age","Private Collection,Dr. W. Hooper, LL.D., F.S.A., Loxwood, Rehill, Surrey,given to him by Matthew Wilkins, 31 Chartfield Road, Reigate, who bought them from a dealer in Peckham","England,Surrey,Farnham,(Said to come from),The original owner bought it from a dealer. Marked in ink on face, ""FARNHAM""","Farnham, Farnham, Surrey, UK","-0.7988","51.2143","","None","None","None","42","17","","","Dark coppery brown - Lustrous patch on face","Smoothed down","blade 3; base 4","","Copper, Tin, Zinc, Lead (Spechoscopine analysis)","Bought from a dealer together with piece of leaf-shaped blade and a [lerch]-shaped bronze brooch, also said to come from Farnham","?tang broken off.,?Forgery liz of brass.","S.S. Frere, Surrey, A.C., XLIX, 103, Fig. 2","Lent by Dr. Hooper to Sheppard S. Frere and sent to L.F. Chitty to draw, Jan. 1944","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801754790","https://farm8.staticflickr.com/7005/26801754790_7bd17434fc_m.jpg","superuser","DubiousBA"
"62251","433","?","??","Dorchester Museum,38,Given by Mr. C. Connop","England,Dorset,Fifehead Neville","Fifehead Neville, Sturminster Newton, Dorset DT10, UK","-2.337","50.8983","","None","None","None","140","butt 73","60","","","Blackish colour with green stains and slight inscrustation near edge.","7","","","From a Roman site.","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26472393913","https://farm8.staticflickr.com/7055/26472393913_f92453fb7b_m.jpg","superuser","DubiousBA"
"62252","433","(Misc.) Ornamental Cross","","Southampton Museum,62,Lent by the Honorary Curator","England,Hampshire,Southampton,Excavations in High Street in digging foundations.","Southampton, Southampton, UK","-1.4044","50.9097","","None","None","None","","","","47","Green patina.","","9","","","","Raise ""rose"" boss in centre. All four arms ornamented alike","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007629751","https://farm8.staticflickr.com/7648/27007629751_6d97b07ef5_m.jpg","superuser","DubiousBA"
"62253","433","Wire Torque","","National Museum of Science and Art, Dublin,Plate XIII, 113, W188","Ireland","Ireland","-8.2439","53.4129","","None","None","None","55.5","","","8.725","","","","","Gold","","Fragment with an ornamented collar. Made of four wires twisted together.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27075981705","https://farm8.staticflickr.com/7336/27075981705_1e6db03a31_m.jpg","superuser","DubiousBA"
"62254","433","Torque","","Christie's Sale, 14.7.24, 492,Late Earl of Northesk (Rosehill Collection)","British","United Kingdom","-3.436","55.3781","","None","None","None","","133","","","No patina.","Smooth and polished, bright.","1.5 to 3.5","","Gold","","Consisting of double wire twisted spirally and narrowing towards the two ends, which terminate in simple loops. Broken in two pieces.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26470598604","https://farm8.staticflickr.com/7076/26470598604_87bf2dfedb_m.jpg","superuser","DubiousBA"
"62255","433","Spear Shaft End","","Alnwick Castle, No. 438","Ireland","Ireland","-8.2439","53.4129","","None","None","None","25","Dia. of base 37","","42.3","Green patina","Smooth","","","","","","","Post-Bronze Age, CFC","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26801754420","https://farm8.staticflickr.com/7737/26801754420_9e61f9aa61_m.jpg","superuser","DubiousBA"
"62256","433","Ornamented Boss-Convex/2 holes for attachment","","Alnwick Castle, No. 462","Ireland","Ireland","-8.2439","53.4129","","None","None","None","","Dia. 80","","83.6","Brown patina","Smooth","","","","","Two rivet holes.","","+/- 17th Century CFC","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26470598094","https://farm8.staticflickr.com/7671/26470598094_d37606f94f_m.jpg","superuser","DubiousBA"
"62257","433","Boss - Convex","","Alnwick Castle, No. 468","Ireland","Ireland","-8.2439","53.4129","","None","None","None","","dia. 66","","49.5","Brown patina","Corroded","","","","","","","+/- 17th Century CFC","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26472392733","https://farm8.staticflickr.com/7078/26472392733_87b1d48d06_m.jpg","superuser","DubiousBA"
"62258","433","Boss - Convex, 4 holes for attachment","","Alnwick Castle, No. 463","Ireland","Ireland","-8.2439","53.4129","","None","None","None","","Dia. 65","","40","Greenish patina","Smooth","","","","","Ornamented with 9 pierced holes in rim, the centre formed by six curved bars.","","+/- 17th Century, CFC","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042866966","https://farm8.staticflickr.com/7213/27042866966_399c47cefd_m.jpg","superuser","DubiousBA"
"62259","433","Boss - Convex, 10 holes for attachment","","Alnwick Castle, No. 465","Ireland","Ireland","-8.2439","53.4129","","None","None","None","","diameter 66","","46","Brown patina","Smooth","","","","","Ornamented with embossed scroll work, and pierced with 10 holes.","","+/- 17th Century CFC","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26472392473","https://farm8.staticflickr.com/7148/26472392473_0b4de266f3_m.jpg","superuser","DubiousBA"
"62260","433","Boss","","Alnwick Castle, No. 467","Ireland","Ireland","-8.2439","53.4129","","None","None","None","","Diameter 63","","56.7","Brown patina","","","","","","Ornamented with embossed scroll pattern. The rim is pierced by three rivet holes, two rivets in situ.","","+/- 17th Century CFC","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042866866","https://farm8.staticflickr.com/7518/27042866866_45eb19c338_m.jpg","superuser","DubiousBA"
"62261","433","Pin","","Brentford Public Library,Layton Collection","Exact site unknown, but believe to be from the Thames between Wandsworth and Twickenham","Wandsworth, London SW15, UK","-0.206","51.4575","","None","None","None","113","diameter of head 6","","","Brown patina with green stains.","","","","","","","","Unable to trace this specimen in the Collection.,C.H.H. Colin Burgess (1962)","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26472392093","https://farm8.staticflickr.com/7107/26472392093_0653dd9d30_m.jpg","superuser","DubiousBA"
"62262","433","Armlet, Not B.A.","","Carmarthen Antiq. Soc. Museum,Carmarthen","Wales,Carmarthen,Llanddarog,in a bog called Cymmryn or Common,(human remains found close by),1848","Llanddarog, Carmarthen, Carmarthenshire SA32, UK","-4.1783","51.8254","","None","None","1848","","105 x 95, disc. 31.5","","31","","Bright bronze colour","1.5","","Bronze","","There was a small pointed ornament in the hole in disc - now lost. Condition good - the incised ornament on the band being very perfect.","Trans. Carmarthen Antiq. Soc., Vol. XIII p. xiv.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042866756","https://farm8.staticflickr.com/7510/27042866756_f63c3aec73_m.jpg","superuser","DubiousBA"
"62263","433","2 Pins","","Royal Scottish Museum, Edinburgh,Reg. Nos. 1904.53, 1904.54","England,Yorkshire,Leeds],?Roman or Medieval?","Leeds, West Yorkshire, UK","-1.5491","53.8008","","None","None","None","82, 90","","","53, 54","Green patina with bronze colour showing through in places.","slightly corroded","","","","","53. Elongated six-sided head, scored on the faces and perforated. 54. Square head punctated and perforated above","","Probably ... Roman (54 anyhow)","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26472391803","https://farm8.staticflickr.com/7365/26472391803_688632e3d1_m.jpg","superuser","DubiousBA"
"62264","433","Pin","I.A.","Museum of Archaeology + Ethnology, Cambridge,No. 214 Murray Collection","Ireland,Co. Dublin,Dublin,near Cork Hill","Cork Hill, Dublin Southside, Dublin, Ireland","-6.2676","53.3438","","None","None","None","126","head 6","","14","No patina","Very smooth and even. Bright metal.","","","","","Very stout and heavy, head small, flattened, one face convex, the other with a V-shaped horizontal groove. Distinct neck. Shank ornamented with irregular cross-hatchings.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042866686","https://farm8.staticflickr.com/7585/27042866686_477b4510a8_m.jpg","superuser","DubiousBA"
"62265","433","Pin","","Museum of Archaeology and Ethnology, Cambridge,No. 215,Murray Collection","Ireland,Co. Dublin,Dublin,near Cork Hill","Cork Hill, Dublin Southside, Dublin, Ireland","-6.2676","53.3438","","None","None","None","130","head 9","","18","No patina - bright metal","Very smooth and even","head 6","","","","Oblong head, four sided with loop-like termination; faces divided by grooves into 4 segments: The top segment (which is divided by a distinct neck at the sides) is drilled.The middle segment below is also drilled. The top-middle segment has a cup-shaped hollow which may have held enamel; The bottom segment has one large hollow and 2 small on either face. The sides have one hollow each. The shank is made of a much yellower metal than the head.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007627471","https://farm8.staticflickr.com/7731/27007627471_06a03567ac_m.jpg","superuser","DubiousBA"
"62266","433","Pin","","Museum of Archaeology and Ethnology, Cambridge,No. 213 Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","69.5","bead 10","","4","patches of dark brown, dark red and metal","fairly smooth","pin 3","","","","Pin plain (spoon-shaped). Head is round and flat.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042866546","https://farm8.staticflickr.com/7462/27042866546_b29d73830b_m.jpg","superuser","DubiousBA"
"62267","433","Pin","(""Late Celtic""?)","Museum of Archaeology and Ethnology, Cambridge,No. 338, Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","78","head 4","","5","","Even and smooth and entirely untarnished and highly polished.","","","Silver","","The head is decorated with 3 spirals, the neck with 2 grooved enclosing dots + 2 chevron-like figures below this.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007627091","https://farm8.staticflickr.com/7121/27007627091_2179e4af17_m.jpg","superuser","DubiousBA"
"62268","433","Pin","","Museum of Archaeology and Ethnology, Cambridge,No. 197, Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","87","head 26 x 25","","11","","Smooth. Head black, pin bright metal.","","","","","Mushroom shaped head, with flat edge moulding and small central boss formed by head of stout pin. Pin is pierced just under the mushroom.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27042866466","https://farm8.staticflickr.com/7160/27042866466_0180d48e4b_m.jpg","superuser","DubiousBA"
"62269","433","Pin","","Museum of Archaeology and Ethnology, Cambridge,No. 199 Murray Collection","Ireland,Co. Meath,Yelltown","Meath, Co. Meath, Ireland","-6.6564","53.6055","","None","None","None","305","diam of head 16","","67","Black in the hollows, otherwise very bright metal","Corroded","","","","","Large pin? gilt, pin stout, shank round, bent at right angles at neck. Head a very small thick disc. The side bears an ornamental band. The face bears (seal-like) on a sunken round, a well engraved device of 3 incurved double spirals, set back to back. Front half of upper third of pin bears 6 squares of ornamental chasing of different patterns.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007626781","https://farm8.staticflickr.com/7170/27007626781_5b38016edd_m.jpg","superuser","DubiousBA"
"62270","433","Pin with Ring","","Museum of Archaeology and Ethnology, Cambridge,Foster Bequest","Ireland,Co. Antrim,Portglenone","Portglenone, Ballymena, Ballymena BT44, UK","-6.4745","54.8731","","None","None","None","120","of ring 27","","12","Brown","Smooth and even","of ring 4","","","","Moveable ring, round section. Shank round, flattened near ring and turned upon itself to form loop.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/27007626691","https://farm8.staticflickr.com/7582/27007626691_c4b8d285dc_m.jpg","superuser","DubiousBA"
