"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"27648","64","TANGED KNIFE - FOREIGN TYPE","","HAYNES, Mr P - private,48 Aldred St, Clifton, Rotherham, S. Yorks.,S65 2AL","YORKSHIRE,location not ascertained,Circumstances: apparently found using a metal detector, summer 1980, by Mr D Haynes in Common Woodland about 20 miles from his home (see RSO)","Rotherham, South Yorkshire, UK","-1.3635","53.4326","","None","None","None","221","","","","","v. ruddy brown patina mainly intact.,Attached Material: apparently traces of wood on handle originally.","","Modern card, fields do not match data entry template","overwhelming Cu. Small amount Fe. No Zn As Pb or Ni detected.","","Typology: double midrib; irregular e. bev. outside - whole surface rippled with longitudinal hammer marks","","","Hugh Fiske","https://farm8.staticflickr.com/7473/15760312907_1e82da55a0_b.jpg","https://www.flickr.com/photos/MicroPasts/15760312907","superuser","toolsA8"
"27649","64","TANGED BLADE,Mounted on board,thickness not easily assessed.","","SHEFFIELD MUSEUM,J.87.53,(BATEMAN COLLECTION)","SOUTH YORKSHIRE,SHEFFIELD,CROOKES,COCKED HAT LANE (1887)","Crookes, Sheffield, Sheffield, South Yorkshire S10, UK","-1.5082","53.386","c. SK 32 87","None","None","None","136.5","blade 22.5,Mth. prob not much more than 3","","","","Poor rough surface varied dull to blue-greens, and dull grey-browns.,Broken into 10 pieces - possibly relatively modern - breaks fresh. No evid. for end of tang missing - likely intact. Much of edges thin to fine sharp edge no evid. for much of outline lost.","","","","FUNERARY","Thin rectangular tang section, one side surviving neatly squared with v. slight lips along corner - hammered flanging; blade much distorted, prob. lenticular section; hints in odd places of original light groove inset from edges; twig-like protuberance at blade end - from original casting or remelt in cremation? although tip is apparently missing (end squared off) there is no obvious break there - prob. remelted into protuberance.","Howarth, 1899, 136-7,Bu'Lock, 1961, 22-3, 41, fig. IV.1,Gerloff, 1975, 172-3 no. 338,Leader, 885-7","","Hugh Fiske","https://farm9.staticflickr.com/8587/15758755560_afe6882136_b.jpg","https://www.flickr.com/photos/MicroPasts/15758755560","superuser","toolsA8"
"27650","64","Leaf bladed flat Stemmed Knife","","Sheffield Museum,J.93.460.,Bateman Collection.","England,Yorkshire,Scarborough (near),Found on the Moors,1848.","Scarborough, North Yorkshire, UK","-0.3998","54.2831","","None","None","1848","88","(tang) 6, (blade) 33","","21","Green before cleaning","cleaned","(blade) 4","","","","","Sheffield Museum Catalogue,Bateman T. Ten Years Digging. 219","","Hugh Fiske","https://farm8.staticflickr.com/7503/15946057755_3d202d6cbd_b.jpg","https://www.flickr.com/photos/MicroPasts/15946057755","superuser","toolsA8"
"27651","64","Tanged Knife","A","Tolson Memorial Museum,,Ravensknowle Park, HUDDERSFIELD,,Yorkshire. Accession No. A.111.57,Presented by Mrs. E. Roberts in July, 1945.","Yorkshire,Near HALIFAX,Ripponden,,Rishworth Moor.,Found by Mr. E. Roberts.","Ripponden, West Yorkshire, UK","-1.9395","53.6753","","None","None","None","73","19","","7","General with slight verdigris in places.","Smooth","1.6","Length: 2 7/8"", , Width: 3/4"", , Thickness: 1/16"", , Weight 1/4 oz.","","Nil","As illustration with rivet-hole slightly off centre.","Probably unpublished.","","Hugh Fiske","https://farm8.staticflickr.com/7498/15946058105_cd9510efe0_b.jpg","https://www.flickr.com/photos/MicroPasts/15946058105","superuser","toolsA8"
"27652","64","RAZOR","IA","Bradford, Yorks.,Cartwright Memorial Hall.","England,Yorkshire,Baildon,Found on Pengthorne Hill, Baildon Moor,,1905","Baildon, Baildon, Shipley, West Yorkshire BD17, UK","-1.7536","53.8502","","None","None","1905","52","(blade) 27","","8","granular green","Metallic colour","","","","Found in a decorated urn, together with burnt bones, a flint flake, and a curved cylindrical piece of bone about 4"" long, with a hole drilled at one end.","Tanged knife, rounded on face.","","","Hugh Fiske","https://farm8.staticflickr.com/7548/15323783844_1fd14303eb_b.jpg","https://www.flickr.com/photos/MicroPasts/15323783844","superuser","toolsA8"
"27653","64","TANGED KNIFE","","67/60/3,LONDON, NATIONAL MARITIME MUSEUM,A.R.C. 1975/56L","Humberside,(E. Yorks.),North Ferriby","North Ferriby, East Riding of Yorkshire, UK","-0.5069","53.7228","","None","None","None","155","21","","","","","","","","close to the Ferriby boats etc but not directly related","","PPS 1947 p.137,fig. 18,Wright 1947, 33-4","","Hugh Fiske","https://farm9.staticflickr.com/8579/15944095301_75b109fc3f_b.jpg","https://www.flickr.com/photos/MicroPasts/15944095301","superuser","toolsA8"
"27654","64","Chisel Tanged and Collared","","Doncaster Museum,68","England,Yorkshire,Doncaster","Doncaster, Doncaster, South Yorkshire, UK","-1.1285","53.5228","","None","None","None","Blade end 60,Butt end 62","Blade end 11.5,16,26,Butt end 8.5,18.5,8","","50","green","","6 Blade end,17.5 Butt end","","Bronze","found during excavations, with palstave No 50","portion from middle of stem missing. Tang is flat (half missing) & in same plane as the edge.","","","Hugh Fiske","https://farm8.staticflickr.com/7565/15326416493_834a09f1d2_b.jpg","https://www.flickr.com/photos/MicroPasts/15326416493","superuser","toolsA8"
"27655","64","Razor","IB","Ashmolean Museum, Oxford,1836-1868. p.9.,Given by Rev. A.B. Hutchins.","England,Wiltshire,Winterslow,Bell barrow","Winterslow, Salisbury, Wiltshire SP5, UK","-1.6708","51.0918","","None","None","None","93","34","","14.51","Green-brown","Fluted, very shallow","2","","","Found in an urn with burnt bones and a set of beautiful amber buttons or studs.","","Archaeological Journal, i, 157,Archaeologia XLIII, pl. xxxii, fig 8.,Evans, Ancient Bronze Implements 216, fig. 265,C.M. Piggott P.P.S. NS. Vol XII 1947, No. 5 p.137.","","Hugh Fiske","https://farm8.staticflickr.com/7496/15323784144_90564b6eba_b.jpg","https://www.flickr.com/photos/MicroPasts/15323784144","superuser","toolsA8"
"27656","64","BIFID RAZOR","IIB","SALISBURY MUSEUM,147/34","WILTS,IDMINSTON,FOUND IN RABBIT SCRAPE,1934","Idmiston, Salisbury, Wiltshire SP4, UK","-1.7178","51.1346","","None","None","1934","101","5.3","","","GREENISH, SMOOTH, THICK","","","","BRONZE","","UNEVEN SPINAL RIDGE EITHER SIDE","C.M. Piggott, P.P.S. N.S. vol XII 1946 No. 5 p.138","","Hugh Fiske","https://farm8.staticflickr.com/7482/15945382732_63e72c02f7_b.jpg","https://www.flickr.com/photos/MicroPasts/15945382732","superuser","toolsA8"
"27657","580","Bifid Razor","IIB","Salisbuty Museum, 25/47","Wilts, Chilmark Quarry, Wilts, OS. 6"" LXIV SE (Wilts), Found 1940","Chilmark, Salisbury, Wiltshire SP3, Royaume-Uni","-2.045","51.0923","","None","None","1940","75","44","","","Greenish, patchy, otherwise smooth","","","","Bronze","","Double raised ridge either side.","","F. de [...] Morgan","Denis Antoine","https://farm9.staticflickr.com/8577/15758631468_916656f6bd_b.jpg","https://www.flickr.com/photos/MicroPasts/15758631468","superuser","toolsA8"
"27658","64","Razor, Tanged","IA","Salisbury Museum","England,Wilts,Amesbury (near),Earls Farm Down,Barrow 71 (Goddard's List, Wilts. Arch. Mag. XXXVIII, 170)","Amesbury, Salisbury, Wiltshire SP4, UK","-1.763","51.1679","","None","None","None","70","39, base of tang 16","","","warty in places; the rest of the surface unpatinated.","","","","For ornament cf IB.","Cremation in handled urn, inverted; base of the urn 6"" B.G.L. 6'0"" N.E. centre on top of the barrow (R.S. Newall)","Edges of the blade very thin. Hole in tang countersunk one side only. Ornament, long oval hammer marks.","C.M. Piggott, P.P.S. Vol. XII, 1946 No.5 p.137","","Hugh Fiske","https://farm9.staticflickr.com/8635/15946058625_2bb2398243_b.jpg","https://www.flickr.com/photos/MicroPasts/15946058625","superuser","toolsA8"
"27659","64","Tanged ""Chisel""","","Carisbrooke Museum,Presented by Sir L. Holmes.","England,Isle of Wight,Arreton or,Arreton Down or,Shalcombe Down,Found by Mr. Dennett in 1816","Arreton, Newport, Isle of Wight PO30, UK","-1.2438","50.6778","","None","None","1816","60","(edge) 19","","15","","","4.5","","","","","Hillier History of the Isle of Wight Pt. i, p.6.,Journ. Brit. Arch. Ass. Winchester (1846) p.151,Dennett MS. No.2 fig. iii.","It seems uncertain whether this is 2the small bronze instrument"" said to have been found in a barrow on Shalcombe Down in 1816, or whether it was found about the same time on Arreton Down. Mr. Crawford is inclined to the latter view.","Hugh Fiske","https://farm9.staticflickr.com/8603/15760314257_6d2d1b32ab_b.jpg","https://www.flickr.com/photos/MicroPasts/15760314257","superuser","toolsA8"
"27660","64","Chisel","","Museum & Art Galleries,Salford,79-1913,purchased","locality unknown","","-1.2438","50.6778","","None","None","None","117","edge 8, middle 8, end 5","","41.5","light green","corroded in places","3, 7, 5","","","","","","","Hugh Fiske","https://farm8.staticflickr.com/7575/15323784834_c73b75f5a9_b.jpg","https://www.flickr.com/photos/MicroPasts/15323784834","superuser","toolsA8"
"27661","64","Chisel","","Maidstone Museum,12 from the Charles Museum","","","-1.2438","50.6778","","None","None","None","109","44","","31.89","very thin light green","fairly smooth, slight encrustment on blade & dark bronze showing at this part.","6 & 3.5","Site blank","","","","","","Hugh Fiske","https://farm9.staticflickr.com/8580/15945383242_0532da8748_b.jpg","https://www.flickr.com/photos/MicroPasts/15945383242","superuser","toolsA8"
"27662","64","Ring-Socketed Sickle","","Reading Museum,A.L. L1","England,Berks,Tilehurst,below Mapledurham,in Thames,March 1900","Mapledurham, Reading, Oxfordshire RG4, UK","-1.0339","51.4875","","None","None","None","134","socketed 40, blade 19","","77.96","yellowish green, ochrous stains","","socket 25,blade 4","","","","Edge slightly serrated","Fox PPS 1939 (July-Dec) Pl XXIV No 5","","Hugh Fiske","https://farm8.staticflickr.com/7568/15758756800_a611fc8025_b.jpg","https://www.flickr.com/photos/MicroPasts/15758756800","superuser","toolsA8"
"27663","64","SOCKETED SICKLE","Fox, I, Thames","BM. 1904, 11-30, 1.","England,R. Thames,Taplow","Taplow, Buckinghamshire, UK","-0.688","51.5322","","None","None","None","","","","","","","","","","","","Fox, PPS II (1939), 243 no. 8 fig. 5.","New drawing available","Hugh Fiske","https://farm8.staticflickr.com/7479/15323784984_1677af3231_b.jpg","https://www.flickr.com/photos/MicroPasts/15323784984","superuser","toolsA8"
"27664","64","Sickle, socketed","","Ashmolean Museum, Oxford,Evans Collection, 1927.2401.,Forman Sale, 1900, Lot 496.","England,Thames?","","-0.688","51.5322","","None","None","None","134","Height 60,Section in ref.","","128.11","Dirty","","20","","","","2 rivet holes","PPS 1939 No 1 fig 4","","Hugh Fiske","https://farm8.staticflickr.com/7567/15946059235_b8bb9689f1_b.jpg","https://www.flickr.com/photos/MicroPasts/15946059235","superuser","toolsA8"
"27665","64","Ring-Socketed Sickle,2","","Ashmolean Museum, Oxford,Evand Collection, 1927.2400.,(Eastwood, 1859).","England,R. Thames,1859.","","-0.688","51.5322","","None","None","1859","136","Height 55","","82.26","unpatinated","","Socket 23","","","","Section in ref.2 large rivet holes in socket.,""The blade, which is almost as sharp at the back as at the edge, is not quite central with the socket, but so placed as to make the instrument better adapted for use in the right hand than in the left. The socket tapers considerably, & is closed at the end."" (Evans, ABI. cf. cit.)","Evans, Anc. Br. Imps., p.198-9, Fig. 234.,Fox, PPS 1939 No 2 fig 3","","Hugh Fiske","https://farm8.staticflickr.com/7464/15920249666_0a47943c7a_b.jpg","https://www.flickr.com/photos/MicroPasts/15920249666","superuser","toolsA8"
"27666","64","Socketed Sickle","","Brentford Public Library,Layton Colln. O 1253,Now in London Museum.","THAMES?,locality unknown (believed Thames)","","-0.688","51.5322","","None","None","None","139","blade 25, socket 26, length of socket 44","","","brownish green, but most has been removed.","slightly pitted, A little slight encrustment.","blade 3.25, socket 24","","","","","","Inacc.","Hugh Fiske","https://farm9.staticflickr.com/8608/15945383592_efc4d8ac5d_b.jpg","https://www.flickr.com/photos/MicroPasts/15945383592","superuser","toolsA8"
"27667","64","Socketed Gouge","","Brentford Public Library,Layton Colln. O 1235,Now in London Museum","THAMES,Middx ?,exact site unknown, believed from the Thames between Wandsworth & Twickenham","125 Mortlake High Street, London SW14 8SN, UK","-0.2577","51.4711","","None","None","None","90","edge 16 socket 19.5","","","traces of black","Golden bronze colour","socket 20.5","","","","Sharp edge","","","Hugh Fiske","https://farm9.staticflickr.com/8683/15946059205_caf9bda693_b.jpg","https://www.flickr.com/photos/MicroPasts/15946059205","superuser","toolsA8"
"27668","64","","","","","",,,"","None","None","None","","","","","","","","","","","","","","Hugh Fiske","https://farm9.staticflickr.com/8623/15944096361_fd746d5630_b.jpg","https://www.flickr.com/photos/MicroPasts/15944096361","superuser","toolsA8"
"27669","64","TANGED SICKLE","Fox I. A.","BM. 94. 12-10. 55","England,R. Thames,Berks/Buck,Bray","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","-0.7017","51.5077","","None","None","None","","","","","","","","","","","","Not in Fox 1941","New drawing available","Hugh Fiske","https://farm9.staticflickr.com/8576/15920249676_601d89379e_b.jpg","https://www.flickr.com/photos/MicroPasts/15920249676","superuser","toolsA8"
"27670","64","Knife,? [....]","D2","Messrs. B.B. & B.W.J. Kent, 1919,Tatefield Hall,Beckwithshaw, Harrogate.","Locality unknown, but said to have been found in Sussex with an interment","","-0.7017","51.5077","","None","None","None","124","32.5","","53","","very much corroded","","","","said to have been found with an interment.","Two rivets still remaining","","","Hugh Fiske","https://farm9.staticflickr.com/8627/15758757080_b3a6ff13ec_b.jpg","https://www.flickr.com/photos/MicroPasts/15758757080","superuser","toolsA8"
"27671","64","Unclassified Tanged Knife","","Brighton Museum, Reg. No. R3867/120,Given by Col. H.I.Powell Edwards, in April, 1935.","Sussex.,Plumpton Plain,,Site B. Cutting VIII.,In August, 1934.","Plumpton, Lewes, East Sussex BN7, UK","-0.0626","50.9022","","None","8","1934","81","18","","","","(see above)","3.5","","Bronze","","The full length of the blade has been lost by corrosion and although the exact form of the remainder is retained (however, it may not have been much longer) the metal has become altered in composition beneath the patina and calcareous encrustation. The blade is double-edged. The handle has a slight flange for two thirds of its length, hammered over on one side only.","Proc. Prehist. Soc., 1935, p.33, fig. 15","Deteriorating slightly","Hugh Fiske","https://farm8.staticflickr.com/7500/15945383792_5e9676097a_b.jpg","https://www.flickr.com/photos/MicroPasts/15945383792","superuser","toolsA8"
"27672","64","TANGED KNIFE","","WORTHING MUSEUM,574/4,presented by Mrs Henty","SUSSEX (WEST),FERRING,HIGHDOWN HILL","Ferring, West Sussex, UK","-0.4426","50.809","c. TQ 092 043","None","None","None","158.4","Wsh 26.1","","","","dull grey-brown sur., most obscured by granular textured coppery and vivid fir green sur.; odd spots of bright green corr.","max Tbl 4.8; B tang knobs 8.5","Modern card, fields do not match data entry template","","Context: 7b. GROUP","Typology: bl. with flattened to rounded midrib - most edges with trace of concave e.bev.; v. sl. medial ridge at top of bl. on one face; knobs very asymmetrically placed - with fairly angular crests; unusual treatment of tang sides - as if attempt to remove a strip of metal by punching a groove deeply from one face - but unfinished; on both sides mainly punched from one face causing dislocation, but also more limited punching from app. face; grooves tend to fade out into bl. shs. or sides of tang.,Manufacture: strs. along one face, bl. & tang, prob. anc. - go under lumpy corr.Condition: es. v. little irreg. from corr. but mainly intact - parts sharp. butt appears undamd.","Bibliog: a) Read 1899-1901, 387-8 no.1, fig.,b) Goodman MS, 87, 93 fig.","Labels/Markings: black ink-printed: 574","Hugh Fiske","https://farm8.staticflickr.com/7544/15760017689_299529de5e_b.jpg","https://www.flickr.com/photos/MicroPasts/15760017689","superuser","toolsA8"
"27673","64","TANGED CHISEL/TRACER","","WORTHING MUSEUM,x70/162","SUSSEX (WEST),FERRING,HIGHDOWN HILL,Circumstances: apparently not recorded in early sources and circumstances thus unknown; catalogued 1970 having previously been unregistered and (presumably) stored with Henty's collection.","Ferring, West Sussex, UK","-0.4426","50.809","c. TQ 092 043","None","None","None","(chord) 109.8","Chisel edge 4.2; max. B. 3.0","","","","good grass green p.; couple of small areas flaked to pale green dry sur.","","Modern card, fields do not match data entry template","","Context: 7b. GROUP","Typology: one end a neat chisel-edge, sl. convex; opp. end appears non intact, rounded - prob. not functional, but a tang; cross-sec. rhomboid - faces and sides flat; tapers fairly steadily to tang end,Manufacture: tendency to irreg. facetting along parts of faces & sides, assoc. with forging; no defined e.bev.,Condition: no evid. that bends are dam.; edge good and quite sharp, one v. small nick; fine scmks. diag across faces look recent","","Labels/Markings: black ink: x70/162","Hugh Fiske","https://farm9.staticflickr.com/8595/15323785614_b0713ca3fa_b.jpg","https://www.flickr.com/photos/MicroPasts/15323785614","superuser","toolsA8"
"27674","64","Chisel Tanged,Blade suggests Currier's Knife","","Private,W.R. Butterfield, Hastings (1931).,(from E. Henty Collection).","England,Sussex,Goring (near),Highdown Hill","Ferring, West Sussex, UK","-0.4426","50.809","","None","None","None","70","edge 40","","28","Apple green","Slight covering of green incrustation over patina","5","Weight 1 oz","","","","Cf. Proc. Soc. Antiq. XVIII 386-388","","Hugh Fiske","https://farm8.staticflickr.com/7555/15920250166_0fc7687c86_b.jpg","https://www.flickr.com/photos/MicroPasts/15920250166","superuser","toolsA8"
"27675","580","Tanged Chisel","","Worthing Museum 574/3, presented by Mrs. Henty, no apparently by W.R. Butterfield, Hasstings, formerly E. Henty Collection","Sussex (West), Ferring, Highdown Hill","Highdown Hill, South Downs National Park, Ferring, Worthing, West Sussex BN12 6PF, Royaume-Uni","-0.4497","50.8284","c. TQ 092 043","None","None","None","69","","","40.5","","grass-green p., flaking a little at edges to [...] green dry sur.; scattered lumps green and orangey.","max. 4.8","","","Context: 7b. Group","Typology: twist from tang to blade - orig. feature?; flat-sided tang with crisp angles; bl. sides little more irreg. with some facetting of angles - v. slight development of fg. lips in odd places; sl. convex bl. sides outline - orig., Manufacture: small hmks on tang face; large ones on bl. face - creating an arched bev. at top of one face; grmks along bl. e. - anc. as they go under corr. lumps; 'gouged' furrows on bl. sides - anc., Condition: most of e. with minor corr. chip dam.; tang end poss. little dam. - black-brown colour","","Context: 7b. Group, Labels/Markings: black ink-printed: 574. white sect. s/o label: 6, PIF: check, AFI: check, DF: C, SI: check, CI: check, Rec.: SR Nov. 78, Source: MV","Denis Antoine","https://farm8.staticflickr.com/7537/15946059735_bc7ef02d4f_b.jpg","https://www.flickr.com/photos/MicroPasts/15946059735","superuser","toolsA8"
"27676","580","Tanged Chisel","","Worthing Museum 574/2, presented by Mrs. Henty","Sussex (West), Ferring, Highdown Hill","Highdown Hill, South Downs National Park, Ferring, Worthing, West Sussex BN12 6PF, Royaume-Uni","-0.4497","50.8284","c. tq 092 043","None","None","None","100.7","W collar 8.1, B collar 7.7","","50.4","","dark brown rubbed sur. (tang) + dull green-brown sur.; dull green granular-textured","","","","","Typology: collar with rounded angles - no crisp ber.; fairly neat double-facetted bl. sides; upper part of bl. side-flanged - meeting in pointed arch at tang junction - off centre to left on both faces; poss. sl. twist from tang to bl. - orig.?; point of tang quite sharp., Condition: e. mainly intact - fairly sharp; occ. nicks - poss. corr. chipping; file marks across tang faces - prob. recent, Attached material: small patch white substance on one bl. face - poss. modern.","a) Read 1899-1901, 387-8 no.2, fig., b) Goodman MS, 87, 93 fig., 99 fig.","Context: 7b. Group, Labels/Markings: black ink-printed: 574, PIF: check, AFI: check, DF: C, SI: check, CI: check, Rec.:SR Nov. 78, Source: MV","Denis Antoine","https://farm8.staticflickr.com/7556/15920250346_5c97ff4915_b.jpg","https://www.flickr.com/photos/MicroPasts/15920250346","superuser","toolsA8"
"27677","580","Tanged Chisel","A","Public Museum, Eastbourne, 1921.","England, Sussex, Eastbourne, Mill Gap","Eastbourne, Sussex de l'Est, Royaume-Uni","0.2905","50.768","c. TV 61 99","None","None","None","92","edge 21, butt 4","","20","","brown ground colour with considerable green corrosion.","5","","","7c. Miscellaneous debris.","","sussex Archaeological Collections XXXVII (1890) 111-2 - Whitley.","AFI","Denis Antoine","https://farm8.staticflickr.com/7507/15920250426_cf1c1da551_b.jpg","https://www.flickr.com/photos/MicroPasts/15920250426","superuser","toolsA8"
"27678","64","STAKE,(Trunion Celt Form)","","British Museum,given by H. Drummond 1853","England,Surrey,Albury,Farley Heath","Farley Heath, Albury, Guildford, Surrey GU5, UK","-0.4932","51.1961","","None","None","None","121","edge 17 middle 25 butt 16","","80.27","rich green","encrusted spots","8","","","","","Antiqs. Jo. V (1925), 52.,Evans A.B.I., pp. 69, 169,V.C.H. Surrey I 240","","Hugh Fiske","https://farm8.staticflickr.com/7514/15758758020_4fdd3dafc1_b.jpg","https://www.flickr.com/photos/MicroPasts/15758758020","superuser","toolsA8"
"27679","64","Chisel Tanged","","Museum of Archaeology, Cambridge","England,Suffolk,Undley,1881","Undley, Lakenheath, Brandon, Suffolk IP27, UK","0.4943","52.4053","","None","None","1881","100","edge 21","","32","dusty brown","fairly smooth & dull","5","","","","Tang is broad at base & tapers to an edge. Grooved longitudinally, particularly on one side. No collar, faces flat & chamfered to a sharp edge, cutting edge expanding slightly.","Prehistoric Bronzes 113. No catalogue,Foster Bequest 51A. The numbers do not correspond in the catalogue.","","Hugh Fiske","https://farm8.staticflickr.com/7493/15945384412_dc40daf54b_b.jpg","https://www.flickr.com/photos/MicroPasts/15945384412","superuser","toolsA8"
"27680","64","Chisel Tanged and Collared","","Private,S.G. Fenton Esq. 33 Cranbourne St. W.,6.7.20.","England,Suffolk,Mildenhall","Mildenhall, Bury Saint Edmunds, Suffolk IP28, UK","0.5109","52.3444","","None","None","None","150","edge 37 / stem 7","","74.41","some light green polished patina extending for about 20mm from edge, the remainder greyish & light green dull patina pitted","rough & pitted all over","up to 7.5","","","","","","","Hugh Fiske","https://farm9.staticflickr.com/8625/15323786414_88fc9ba942_b.jpg","https://www.flickr.com/photos/MicroPasts/15323786414","superuser","toolsA8"
