"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"61498","580","Alder-wood Tub. 8 fragments.","","Museum of Arch. & Ethnology, Cambridge,51.258","England,Cambs.,Stuntney Fen,1939","Stuntney, Ely, Cambridgeshire CB7, Royaume-Uni","0.2841","52.3804","","None","None","1939","","","","","","","","","","Stuntney hoard.","Six fragments of the bottom of the sides of a tub, hollowed out from an alder trunk. Grooved at base, to take a flat bottom, of which 2 fragments remain, with 2 metal lumps & a mis-shapen socketed axe adhering to them.","Ant. Jour. XX (1940) p. 53","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26469515552","https://farm2.staticflickr.com/1607/26469515552_0f2ed152a3_m.jpg","superuser","BitandBobsA15"
"61499","580","Haft-flanged Axe","","Mrs. M.D.W. Cary, 44 Althorp Rd, SW 17ED","Ireland,Carlow,Bogat Ardateggle,Barony of Slievemargy","Co. Carlow, Irlande","-6.8504","52.719","","None","None","None","142","61","","","","Dark green, smooth","","","","","good condition","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26495772991","https://farm2.staticflickr.com/1503/26495772991_567dc59c3f_m.jpg","superuser","BitandBobsA15"
"61500","433","Flat Tanged Dagger/Knife","I","Sheffield Museum,J.93.458,Bateman Collection","England,Yorkshire,Cawthorn,Cawthorn Camps,From the moor in the neighborhood.,1849","Cawthorne, South Yorkshire, UK","-1.5718","53.5687","","None","None","1849","107","(tang) 10; (blade) 26","","15","Light green patina.","","2","","","","Edge chipped, tang broken.","Sheffield Museum Catalogue,Bateman, T. Ten Years digging, 219","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26495773711","https://farm2.staticflickr.com/1528/26495773711_de1037e779_m.jpg","superuser","BitandBobsA15"
"61501","580","Tanged & Riveted Flat Dagger","III","Warrington Museum,3.","Cheshire,(Lancashire),Winwick,Highfield Lane.","Highfield Ln, Winwick, Warrington, Warrington WA2 0RL, Royaume-Uni","-2.5831","53.4356","","None","None","None","106","blade 36","","21.26","","yellow bronze, black stain & green patches.","2","","","found in an urn with a perforated stone axe hammer (2)","Rivet hole in tang, broken, edge serrated.","Evans 224. Soc. Ant. 1873.,Arch. Assoc. Vol. XVI, p. 295,Arch. Inst. Vol. XVIII, p. 158,Hist. Soc. of Lancs. & Ches. vol. XII.,V.C.H. Lancs.,Archaeologia l XXV (1925) fig. : Regd. [...]","Seems derivative of daggers as found with short necked [...]: [...] [...] 1953, 73 [...]","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26535839626","https://farm2.staticflickr.com/1652/26535839626_a64aff09e6_m.jpg","superuser","BitandBobsA15"
"61502","580","Sheet Metal - Fragment thin plate","","British Museum,79-3-20-17,Presented by FrederickThomas Fossey Esq.,20/3/1879","England,Herts,Clothall,Founder's hoard,1876","Clothall, Baldock, Hertfordshire SG7, Royaume-Uni","-0.15","51.9709","","None","None","1876","","","","","","","","","","Hoard consisting of 1 winged axe, 9 socketed axes and 8 fragments, 2 fragments of swords, 1 fragment of thin metal plate, 4 lumps of metal and fragment of dark grey pottery.","antique?","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26495772921","https://farm2.staticflickr.com/1653/26495772921_5ffd45a769_m.jpg","superuser","BitandBobsA15"
"61503","580","Flat Axe","","Fleming, Mrs. Ian - private (1976) no. 3","Ireland,Co Down","Comté de Down, Royaume-Uni","-5.7158","54.3277","","None","None","None","127","63","","","","dk bronze frly sound. Some pitting.","","","","","Slight bevel. V. slight hammered flanges.","","PI,DF (BM)","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26495772581","https://farm2.staticflickr.com/1563/26495772581_deca3db0b7_m.jpg","superuser","BitandBobsA15"
"61504","580","Haft-flanged Axe","","Belfast, Ulster Museum, 547:924","Co. Down,Drapestown","Draperstown, Magherafelt, Magherafelt BT45, Royaume-Uni","-6.7843","54.7935","","None","None","None","","","","","","","","","","","","","MJR","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26535839606","https://farm2.staticflickr.com/1552/26535839606_c64347dce3_m.jpg","superuser","BitandBobsA15"
"61505","580","Stone Polishing Block","","Norwich Castle Museum,Acc. No. 108.954 (62).","Eaton (Norwich, Norfolk),Hoard found 6 ft. deep in digging foundations for new buildings 1884. exact site unknown.","Eaton, Norwich, Norwich, Norfolk NR2, Royaume-Uni","1.2714","52.6213","","None","None","1884","74","79","","","","","","","Sandstone","Part of hoard.","","Proc. Soc. Ant. Lond. 2nd ser. XI (1885) 42-52.,Bronze Age Metalwork in Norwich Castle Museum (1966) 28.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25958917763","https://farm2.staticflickr.com/1675/25958917763_fcce98f4b0_m.jpg","superuser","BitandBobsA15"
"61506","580","Bronze Fitting","","Norwich Castle Museum,108.954 (60).","Eaton (Norwich, Norfolk),Hoard found 6 ft. deep in digging foundations for new buildings 1884. Exact site unknown.","Eaton, Norwich, Norwich, Norfolk NR2, Royaume-Uni","1.2714","52.6213","","None","None","1884","29","33 (but bent)","","","","","","","","Part of hoard.","","Proc. Soc. Ant. Lond. 2nd ser. XI (1885) 42-52.,Bronze Age Metalwork in Norwich Castle Museum (1966) 28.","Treated 1968-69.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25958918003","https://farm2.staticflickr.com/1572/25958918003_418edde088_m.jpg","superuser","BitandBobsA15"
"61507","580","Cast Fragment","","Liverpool Museum,6637M.","England,Essex,Felstead","Felsted, Dunmow, Essex CM6, Royaume-Uni","0.4369","51.8581","","None","None","None","65","33","","205.52","dark olive green","","13","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25956852974","https://farm2.staticflickr.com/1586/25956852974_80a9eddfff_m.jpg","superuser","BitandBobsA15"
"61508","433","Cast Fragment","","Colchester Museum,Deposited by W. C. Wells, Esq. 1911,(2362.11)","England,Essex,Grays Thurrock","Grays, Essex, UK","0.323","51.4784","","None","None","None","57.5","16; 10","","14.17","Covered with a lightish green patina which is a little rough","Fairly smooth. Traces of earth","","","","One of a Bronze Founder's Hoard","This was evidently tubular - now crushed and cracked.","","JCM","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26561854055","https://farm2.staticflickr.com/1718/26561854055_4393f83c5e_m.jpg","superuser","BitandBobsA15"
"61509","433","27 Small Cast Fragments","","Colchester Museum,(151-94),Presented to Essex Arch. Soc. by Lord Rookwood 1894. (trans Essex Arch. Soc. N.S.VI.172)","England,Essex,Hatfield Broad Oak","Hatfield Broad Oak, Bishop's Stortford, Essex CM22, UK","0.2476","51.8262","","None","None","None","","","","","","","","","","Above are part of a hoard of 16 socketed celts, 20 lumps of rough metal, 14 pieces of socketed celts, 14 small pieces of an earthenware pot, 3 spearheads, 1 chape and part of a socketed tool. 4 pieces of rim of burial urn and pair of burial urn handles.","Piece of flat Bronze, measuring 37mm at widest part (4.86 gms),Two pieces of thin flat bronze possibly belonging to a vessel (4.2, 2.21 gms),Small piece of moulded bronze beading, like the edge of a vessel (5.31 gms),Small piece of sheet bronze with a flat rivet attaching it to another piece of sheet bronze (quite flat) (3.09 gms),Another fragment similar to the above (2.65 gms),Piece of flat bronze, about 1mm thick, tapering to an edge (5 gms),Piece of bronze 17mm to 24mm wide, 24mm long and tapering from 3 1/2 mm to 8mm (16.82 gms),Irregular piece of thin bronze (7.4 gms),Small piece of fluted bronze with a turned over rim (L section) with a hole in it, perhaps for a rivet (4.86 gms),Piece of metal like an elongated S and almost D shaped in section, 55mm long. Possibly part of the handle of a bronze vessel (19.8 gms),Piece of bronze shaped like the spout of a tea pot, but solid and flat, the edges being rounded on one side. Pierced for a rivet. (19.6 gms),A fragment which appears to have belonged to a chape. (8.4 gms),Small piece of fluted metal, like the loops (holding the rings) of the burial urn handles (40.29 gms),Irregular piece of flat, bronze with a loop attached. Loop ends do not show on this side (8.4 gms),Irregular piece of flat whitish bronze (5 gms),Broken piece of thin bronze, pierced for a rivet, and with part of a straight edge with 3 incised lines running  along it (12.4 gms),Thin piece of bronze with a turn over edge (section) (7.52 gms),A small fragment of something like a piece of socketed celt (very thin) (9 gms),Thin piece of bronze about 1/2 mm thick and of irregular shape (7mm),Curved piece of bronze with a section like that of a leaf shaped sword 14 to 15mm wide - perhaps a piece of a knife (4.86 gms),A piece of shaped bronze 32mm long by 14 to 15mm wide, with a tapering edge, possibly part of a chisel (7.96 gms),3 pieces of a ribbon bracelet (bronze) with cable pattern edge (5 gms),2 Narrow pieces of bracelet of continental origin (3.09, 2.65 gms)","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/25958919543","https://farm2.staticflickr.com/1631/25958919543_823cea24d0_m.jpg","superuser","BitandBobsA15"
"61510","433","Cast Fragments (un-identified)","","The Priory, Prittlewell (Southend on Sea)","England,Essex,Leigh,Fleming Avenue,Prittle Brook,29.1.26,(found by workmen)","Prittle Brook, Southend-on-Sea, Southend-on-Sea, UK","0.6846","51.5525","","29","1","1926","","","","","","","","","","A bronze founder's hoard","","","These are pieces of thin metal, evidently parts of objects.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26495771731","https://farm2.staticflickr.com/1450/26495771731_906fd057be_m.jpg","superuser","BitandBobsA15"
"61511","433","7 Cast Fragents of Undecisive Shape","","Colchester Museum,180.96,Purchased by Colchester Corporation 1896,(Trans Essex Arch Soc. NS.VI.173)","England,Essex,Southchurch","Southchurch, Southend-on-Sea, Southend-on-Sea, Southend-on-Sea SS1, UK","0.744","51.539","","None","None","None","","","","31.89, 67.33, 7.96, 31.89, 13.67, 14.17, 31.89","","","","","","Part of a Bronze Founders' Hoard of 62 pieces, composed of fragments of the following - 24 socketed celts, 6 swords, 4 spearheads, 2 knife sockets, 1 sword chape, 1 tang of sickle, also 15 lumps of metal, 7 fragments of undecisive shapes, 1 socketed gauge, and 1 gauge socket.","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26288948160","https://farm2.staticflickr.com/1499/26288948160_2035779a54_m.jpg","superuser","BitandBobsA15"
"61512","580","Fragment (of what?)","","Private Collection,C.H. Grinling Esq., 17 Rectory Place, Woolwicj SE.18.,1920,Obtained of Mr. Joseph Fels, the owner of Basildon Farm.","England,Essex,Billericay,Basildon Farm,1909","Billericay, Billericay, Essex, Royaume-Uni","0.4184","51.6279","","None","None","1909","50","36","","28","dull light green","smooth, slightly encrusted on one side, some light coloured earth adhering.","14 (thickness of material about 3.5)","","","Part of a hoard consisting of 9 s. celts, a spear head, 2 gouges, portion of a knife & a socketed celt now in the Museum of the Royal Academy of Literature, History & Antiquities, Stockholm & an equal weihght of rough ore*,*?means of fragments of copper cake?.","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26288949210","https://farm2.staticflickr.com/1616/26288949210_7222744a63_m.jpg","superuser","BitandBobsA15"
"61513","580","Blade Fragment","","Tilbury Museum","Essex,Thurrock,Aveley","Aveley, Essex, Royaume-Uni","0.2519","51.499","","None","None","None","","","","","","","","","","Hoard of 75 pieces","","","DGC","Denis Antoine","https://www.flickr.com/photos/115096994@N02/25958916433","https://farm2.staticflickr.com/1585/25958916433_d40e25bc6c_m.jpg","superuser","BitandBobsA15"
"61514","580","Fragment of ? ? Chisel of punch","Frag.","The Priory, Prittlewell (Southend on Sea),276/56.","England,Essex,Leigh,Fleming Avenue,Prittle Brook.,29. 1. 26. (found by workmen)","Flemming Ave, Southend-on-Sea, Leigh-on-Sea, Southend-on-Sea SS9 3AU, Royaume-Uni","0.6492","51.5515","","29","1","1926","33.5","20; 18.5","","38.98","","smooth, dark bronze nearly covered with encrustment (light green) on one side.","10","","","A bronze founder's hoard.","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26288947830","https://farm2.staticflickr.com/1644/26288947830_cedd5a23f7_m.jpg","superuser","BitandBobsA15"
"61515","433","Belt Plate Hooked","","National Museum of Wales, 12.11/20","Wales,Glanmorgan,Llynfawr,Rhigos Reservoir","Llyn Fawr, Aberdare, Rhondda Cynon Taff CF44, UK","-3.5686","51.7197","","None","None","None","54.25","51","","57","No painta - dark golden bronze colour.","Smooth on the face which is decorated with lines in rectangular formation, the back is a little rough.","7.5, 4.5","","","One of a hoard.","The hook end is closed although hollow to the end. The remained is hollow to allow for insertion of the belt end. 2 Rivets remain.","PW, No. 690","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26535837466","https://farm2.staticflickr.com/1696/26535837466_e084bbe2fc_m.jpg","superuser","BitandBobsA15"
"61516","433","Broad Strap Mount or Fastener","","National Museum of Wales, 12.11/19","Wales,Glamorgan,Llynfawr,Rhigos Reservoir","Llyn Fawr, Aberdare, Rhondda Cynon Taff CF44, UK","-3.5686","51.7197","","None","None","None","95","55","","51.4","Some thin and very dark green patina on face side with golden bronze showing through.","Smooth - the back is a little rougher from casting.","8, 1.5, 3","","","One of a hoard.","Decorated with raised line + the five circular pieces which are identical with those on the chapes in this collection. In splendid state of preservation.","PW, No. 690","Compare Hat ""Yoke Fasteners"" Trouvailler de Court St. Le Leonne, pp. 28/32","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/25958916123","https://farm2.staticflickr.com/1516/25958916123_216cd30e7c_m.jpg","superuser","BitandBobsA15"
"61517","433","Socketed Punch","","London Museum,ex Brentford Public Library,Layton Collection,1242","Exact site unknown, but believed to be from the Thames between Wandsworth and Twickenham.","Twickenham, Greater London, UK","-0.3352","51.4446","","None","None","None","160","","","","Golden bronze colour with black stains.","","","","","","Diameter (socket) 16, (centre) 19","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/25956851764","https://farm2.staticflickr.com/1597/25956851764_e1aeba6549_m.jpg","superuser","BitandBobsA15"
"61518","433","Mould of Spearhead","","Huddersfield, Tolson Memorial Museum,Private Collection,1922,From the Colection of the late Geo. Shaw Esq. of St. Chad's, Saddleworth. Now in possession of Mr. Chadderton of Greenfield.,Collected about 1850","Wales,Gwynedd (Anglesey),Trefdraeth,Bodwrdin,Found near the river Gwna, between Bodwrdin and Treddafydd Farms","Afon Gwna, Isle of Anglesey, UK","-4.3992","53.2255","SH 3971","None","None","None","234","end 48 x 49","","","","","","","","","","Needham, 1979, 26 no. 31","SI, CI,This is part of the collection, owner states that he believes it to be of later date than Bronze Age.,A four sided mould, for 2 spearheads, a double looped, small socketed celt (or small tool) and a sharp blade.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/25958916443","https://farm2.staticflickr.com/1644/25958916443_4d072f8c87_m.jpg","superuser","BitandBobsA15"
"61519","433","Cast Frag","","Winchester, City Museum 19.20,On loan from Mrs. Browning, Ashley Glebe Farm,King's Somborne","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","-1.4396","51.0759","SU 33","None","None","None","28","","","","","","","","","Founder's hoard 19.1-20","","","Hoard mainly of buckled metal in poor condition.,ND 75","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26469510922","https://farm2.staticflickr.com/1676/26469510922_63f7746e93_m.jpg","superuser","BitandBobsA15"
"61520","433","Waste Product","","Winchester, City Museum, 19.20,On loan from Mrs. Browning, Ashley Glebe Farm, King's Somborne","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","-1.4396","51.0759","SU 33","None","None","None","62","","","","","","","","","Founder's hoard, 19.1-20","","","Hoard of chiefly buckled metal in poor condition.,ND 75","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26495770071","https://farm2.staticflickr.com/1701/26495770071_ff8e3f6aaa_m.jpg","superuser","BitandBobsA15"
"61521","433","4 Cast Frags.","","Winchester, City Museum, 19.20 (loan)","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","-1.4396","51.0759","","None","None","None","","","","","","","","","","1-20","","","Seen by Burgess 22/9/67, see new index","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/25958915653","https://farm2.staticflickr.com/1554/25958915653_316767ed54_m.jpg","superuser","BitandBobsA15"
"61522","433","Lunula","","Truro Museum","England,Cornwall,St. Merryn,Harlyn","Harlyn, Padstow, Cornwall PL28, UK","-4.9965","50.5386","","None","None","None","","","","64.5","","","","","Gold","Found with a nother and a Flat Celt.","","Journal. Royal Institute of Cornwall, ii (1866-7) 134-142 (Plates),Antiquaries Journal i.294-7, ii.95.96","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26288947040","https://farm2.staticflickr.com/1585/26288947040_88810a4a77_m.jpg","superuser","BitandBobsA15"
"61523","433","Lunula","","Truro Museum","England,Cornwall,Harlyn","Harlyn, Padstow, Cornwall PL28, UK","-4.9965","50.5386","","None","None","None","","","","137.7","","","","","Gold","Found with another and a Flat Celt.","","Journal Royal Institute of Cornwall, ii (1866-7) 134-142. (Plates),Antiquaries Journal i.294-7; ii. 94-96","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26495770621","https://farm2.staticflickr.com/1629/26495770621_5457977155_m.jpg","superuser","BitandBobsA15"
"61524","433","Rivited Dagger","","St. Albans, Verulandum Museum, 29-1-B29","Herts,Hitchin","Hitchin, Hertfordshire, UK","-0.2834","51.9492","","None","None","None","124","28","","","","Shiny dark green-black; badly corroded, edges damaged","","","","","","","MJR","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/26469510382","https://farm2.staticflickr.com/1719/26469510382_8ac8bf6519_m.jpg","superuser","BitandBobsA15"
