"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"38362","433","Dirk - Re-used blade","","Salisbury, S. Wilts, and Blackmore Museum,B423 1/2,432 1/2 Brackstone Collection","Ireland,Roscommon or Westmeath,Athlone (near)","Athlone, Co. Westmeath, Ireland","-7.9407","53.4239","","None","None","None","195","blade 16","","50.05","Brown","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17182971288","https://farm8.staticflickr.com/7705/17182971288_2e5a9f46c6_m.jpg","superuser","IrishDirks"
"38363","433","Dirk","","British Museum, 63.1-22.109","Ireland,Co. Offaly","Offaly, Co. Offaly, Ireland","-7.7122","53.2357","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17183204640","https://farm8.staticflickr.com/7672/17183204640_70acd460cc_m.jpg","superuser","IrishDirks"
"38364","433","Dirk (3-notched)","D","Salisbury, S. Wilts and Blackmore Museum,266 Brackstone Collection","Ireland,Co. Mayo,Clare Island?,Claremont","Clare Island, Co. Mayo, Ireland","-9.9951","53.8045","","None","None","None","330","hilt 28; blade 23","","","brown, bronze shows","","blade 6","","98.8","","","","?secondary product or broken-off blade of a longer rapier, e.g. Chatteris or Lissane Class?","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17370795455","https://farm8.staticflickr.com/7674/17370795455_e969fa5e30_m.jpg","superuser","IrishDirks"
"38365","433","Dirk","B","Glastonbury Museum,lend by E. B. Sly Esq.,Braxton Collection 359","Ireland,Limerick,Shannon,June 1851","Shannon, Co. Clare, Ireland","-8.8731","52.7125","","None","6","1851","219","blade 24; hilt end 51","","219.70","dark patina","slightly encrusted","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17182991918","https://farm8.staticflickr.com/7797/17182991918_56e7126910_m.jpg","superuser","IrishDirks"
"38366","433","Dirk","B","British Museum, W.G. 1600","Ireland,Co. Leitrim,Cloone","Cloone, Co. Leitrim, Ireland","-7.7853","53.9459","","None","None","None","207","hilt plate 44; blade 16","","92.13","No patina.","Dull gold with black stains. Smooth.","blade 5","","","","2 rivet holes.","","Inacc (est. section)","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17184582219","https://farm9.staticflickr.com/8702/17184582219_9e611c492d_m.jpg","superuser","IrishDirks"
"38367","433","Dirk or Rapier Fragment","","Sotheby's Sale 14.12.25, Lot. 275,Property of Mons. Fenardent","Ireland,Kings Co.,Tullamore","Tullamore, Co. Offaly, Ireland","-7.4934","53.2755","","None","None","None","112.5","blade 25; hilt plate 32","","","Remains of thin light green. Bronze shows nearly all over.","Smooth. Polished.","blade 3.5","","","","Broken at point.","","Painted on: 14939,B.AT.X,Tullamore","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17163349427","https://farm8.staticflickr.com/7773/17163349427_5cdcdefa82_m.jpg","superuser","IrishDirks"
"38368","433","Rapier Broken","D","Museum of Archaeology and Ethnology, Cambridge,No. 177, Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","258","hilt plate 52; blade 20","","155","Shades of dark brown patina and green.","Smooth","blade 5","","","","Notched hilt plate. The latter slightly broken. Point broken. Bevelled along cutting edge. Quite sharp.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17370484041","https://farm9.staticflickr.com/8721/17370484041_cc9a9c58d8_m.jpg","superuser","IrishDirks"
"38369","433","Rapier Broken","D","Museum of Archaeology and Ethnology, Cambridge,No. 178 Murray Collection","Ireland,Kings Co.,Edenderry?","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","199.5","hilt plate 49.5; blade 15","","130","Shades of green patina and dust colour.","Rough and corroded","blade 5","","","","Notched hilt plate. Point missing. Upper and lower half have been soldered together in modern times.","","Catalogue says found at Edenderry, but there is another name (unreadable) in ink on blade.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17183025898","https://farm8.staticflickr.com/7754/17183025898_9c0b80af62_m.jpg","superuser","IrishDirks"
"38370","433","Rapier","B","Museum of Archaeology and Ethnology, Cambridge,No. 175 Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","369","hilt plate 57.5, 48; blade 20","","150","dark and light brown patina speckled - some metal showing through towards the point.","fairly smooth","blade 4","","","","Faint flutings. 2 Rivet attached.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17368884752","https://farm8.staticflickr.com/7795/17368884752_a887fb5d69_m.jpg","superuser","IrishDirks"
"38371","433","Rapier (3 rivet holes)","A","Museum of Archaeology + Ethnology, Cambridge,No. 194 Murray Collection","Ireland,King's Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","291","hilt plate 63.5; blade 32","","445","dark brown patina, corroded places - green","smooth and dull, except a few patches where corrosion has made pits.","blade 8.5","","","","Lower half of a very large broad blade, with flat rounded and slightly indented hilt plate to which all 3 large rivets remains attached. Bevel round cutting edge very clear and distinct. The cutting edges are fairly sharp though chipped all along. Scallop on hilt plate round the rivet has got bent.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17368896652","https://farm8.staticflickr.com/7750/17368896652_31b805b179_m.jpg","superuser","IrishDirks"
"38372","433","Dirk","D","Private Collection,1923,Sir William Ridgeway","Ireland,Kings County,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","255","blade 22; hilt 38; 32.5","","85.05","Dark brown and blackish","Smooth","blade 4","","","","Blade has been broken and jointed as shown.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16748346234","https://farm9.staticflickr.com/8877/16748346234_e6cc3293d9_m.jpg","superuser","IrishDirks"
"38373","433","Dirk","B","Museum of Archaeology + Ethnology, Cambridge,No. 174 Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","282","hilt plate 61; blade 15","","126","Dark dull green patina or grey. The metal showing through more or less all over.","Granular looking","3.5 blade","","","","Bevelled along cutting edge and two rivets attached.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17183087018","https://farm8.staticflickr.com/7659/17183087018_539d6ddf40_m.jpg","superuser","IrishDirks"
"38374","580","Dirk","B","Museum of Archaeology & Ethnology, Cambridge,No. 173 Murray Collection.","Ireland,King's Co,Edenderry","Edenderry, Co. Offaly, Irlande","-7.0506","53.3433","","None","None","None","178","blade 20; hilt 42","","122","Khaki coloured with rust about the rivets on one side.","smooth & dull","blade 7","","","","Prominent mid rib. Hilt plate bent & injured. 2 Rivets attached.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17370564001","https://farm9.staticflickr.com/8836/17370564001_259a24ed69_m.jpg","superuser","IrishDirks"
"38375","580","Dirk","B","Museum of Archaeology & Ethnology, Cambridge,No. 179 Murray Collection.","Ireland,King's Co,Edenderry","Edenderry, Co. Offaly, Irlande","-7.0506","53.3433","","None","None","None","85; 115","hilt plate 34; blade 18","","28 & 37","dull brown patina of several shades.","fairly smooth","blade 3.5","","","","Broken into. hilt plate injured & bent. 2 Rivet holes. Close to the break on each piece are 4 nicks made recently to hold the wire in place around a splint. The point half shows bevelling along the cutting edge, which forms a flattened midrib.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17184686829","https://farm8.staticflickr.com/7671/17184686829_97a809a243_m.jpg","superuser","IrishDirks"
"38376","580","Dirk","B","Museum of Archaeology & Ethnology, Cambridge,No. 176 Murray Collection.","Ireland,King's Co,Edenderry","Edenderry, Co. Offaly, Irlande","-7.0506","53.3433","","None","None","None","242","blade 15; hilt 53","blade 4.5","","speckled grey & black.","corroded","87","","","","Cutting edge very much eaten away. One rivet remaining.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17183110848","https://farm9.staticflickr.com/8801/17183110848_3b64638549_m.jpg","superuser","IrishDirks"
"38377","580","Rapier","D","20.145,645,London,Horniman Museum Forest Hill SE.,pres. by the British Museum,£3.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","366","blade average 11,hilt 27; 31","","77.95","very slight patina of blackish dark green on one side with metal showing through. other side is a similar colour but practically no patina & more metal showing","smooth","blade 4.75","","","","Well preserved","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17370933365","https://farm8.staticflickr.com/7679/17370933365_f3581d0715_m.jpg","superuser","IrishDirks"
"38378","580","Rapier","D","Salisbury, S. Wilts and Blackmore Museum.,706 Brackstone Collection","Ireland","Irlande","-8.2439","53.4129","","None","None","None","361","blade 30; hilt plate 51; 35","","217.75","dull brown","pitted, scared & repaired.","7.5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17370604011","https://farm9.staticflickr.com/8744/17370604011_3ffbc4cca5_m.jpg","superuser","IrishDirks"
"38379","580","Rapier","D","Alnwick Castle No. 395.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","390","27","","207.8","brown & bronze.","smooth","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16750669103","https://farm8.staticflickr.com/7740/16750669103_ac828bcf4f_m.jpg","superuser","IrishDirks"
"38380","580","Rapier","C","British Museum 55 12 18 1,bought from H.O. Cureton /55.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","427","hilt 57.5; blade 13.5","","242.22","slight patina greenish brown","rather rough towards point.","blade 7","","","","2 Rivet holes, & 2 notches. Blunt at point","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17184743259","https://farm9.staticflickr.com/8795/17184743259_252901e3ef_m.jpg","superuser","IrishDirks"
"38381","580","Rapier","Ball. C","BM 54. 7-14. 285,Cooke Collection.","? Ireland,No provenance.","","-8.2439","53.4129","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17163508947","https://farm9.staticflickr.com/8893/17163508947_3943c45e23_m.jpg","superuser","IrishDirks"
"38382","580","Rapier","B","British Museum 47 5 20 5","Ireland","Irlande","-8.2439","53.4129","","None","None","None","459","hilt plate 51; blade 23","","221.7","dark brown, showing metal.","finely speckled.","blade 5","","","","Blade broken in half.","","Not quite accurate.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16748460864","https://farm8.staticflickr.com/7765/16748460864_339dbffa1e_m.jpg","superuser","IrishDirks"
"38383","580","Dirk Frag.","Unclassifiable","Plymouth Municipal Museum,633 A.,Given by Rev. S. Baring Gould.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","111","hilt 34","","42","","Bronze colour, slightly discoloured.","","","","","much broken.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16748468954","https://farm8.staticflickr.com/7798/16748468954_479a933240_m.jpg","superuser","IrishDirks"
"38384","580","Dirk Frag.","Unclassifiable","The Priory, Prittlewell (Southend on Sea) 1/28","Ireland (label)","Irlande","-8.2439","53.4129","","None","None","None","196","blade 16.5; hilt plate 34","","58.47","very dark green, almost black on this side. Dark green on reverse.","smooth","blade 4","","","","Sharp edges. Towards point, the blade is bent & slightly, near hilt.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16750710423","https://farm9.staticflickr.com/8743/16750710423_3e5b84ba67_m.jpg","superuser","IrishDirks"
"38385","580","Dirk? Fragment","","Plymouth Municipal Museum.,633. B.,Given by Rev. S. Baring Gould.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","86","hilt 42","","28","green.","","","","","","Much broken; rough edges.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17370665451","https://farm8.staticflickr.com/7784/17370665451_7304a81808_m.jpg","superuser","IrishDirks"
"38386","580","Blade Frag. Dirk (prob.)","","Museum, Leeds Phil. & Lit. Society.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","109","25","","44","","","","","","","rounded centre","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16750726983","https://farm9.staticflickr.com/8724/16750726983_0d48098010_m.jpg","superuser","IrishDirks"
"38387","580","Fragment Re-used Blade (Rapier)","","Alnwick Castle No. 399.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","203","16","","66.7","bronze.","smooth","4","","","","Three holes for handle rivets.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16748501464","https://farm9.staticflickr.com/8773/16748501464_e0778d5203_m.jpg","superuser","IrishDirks"
"38388","580","Dirk","D","Sotheby's Sale, 14. 12. 25. Lot 276.,property of Mons. Fenardent.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","339","blade 21.5; hilt plate 38.5","","","some dark brown patina & a little dark green on hilt.","smooth. mostly dark brown colour & rust stains.","blade 5.5","","","","Sharp edges.","","Painted on ""14974. M. X.X.""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16750744273","https://farm8.staticflickr.com/7789/16750744273_068e8009bc_m.jpg","superuser","IrishDirks"
"38389","580","Dirk","D","Blandford,Pitt-Rivers Museum, Farnham.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","270","blade 4; 21,hilt plate 20","","141.75","green patches on dark bronze.","smooth","blade 6","","","","Edge indented.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17371046385","https://farm9.staticflickr.com/8737/17371046385_de8cbc2bdb_m.jpg","superuser","IrishDirks"
"38390","580","Dirk","D","Blandford,Pitt-Rivers Museum, Farnham","Ireland","Irlande","-8.2439","53.4129","","None","None","None","262","blade 6; 20,hilt plate 43; 37","","113.39","","smooth dark bronze.","blade 6","","","","Edge indented.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17371057185","https://farm8.staticflickr.com/7676/17371057185_5eb19b7014_m.jpg","superuser","IrishDirks"
"38391","580","Dirk","D","Alnwick Castle No. 402.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","294","Butt 33; centre 18","","74.2","bronze.","smooth, edge jagged.","4","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17183488720","https://farm9.staticflickr.com/8767/17183488720_e9607a0a60_m.jpg","superuser","IrishDirks"
"38392","580","Dirk","D","Pitt Rivers Museum, Farnham,Label ""Bronze Dagger from Ireland.,bought at Sotheby's Nov. 3, 1890.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","222","blade 9; 24; 36,hilt plate 27","","56.7","","smooth light bronze.","blade 4","","","","Edge slightly indented.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/17345120686","https://farm8.staticflickr.com/7772/17345120686_4188ede271_m.jpg","superuser","IrishDirks"
"38393","580","Dirk Frag.","D","Alnwick Castle No. 401.","Ireland","Irlande","-8.2439","53.4129","","None","None","None","150","butt 60; centre 21","","91","bronze.","smooth","5","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/16750793823","https://farm8.staticflickr.com/7799/16750793823_9070e768b0_m.jpg","superuser","IrishDirks"
"38394","433","Dirk","C","Bristol Museum,7862,acquired by purchase at an auction 1924","Ireland?","Ireland","-8.2439","53.4129","","None","None","None","348","hilt plate 66.5; blade 32.5","","276.41","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16750804933","https://farm8.staticflickr.com/7721/16750804933_8d2639e04c_m.jpg","superuser","IrishDirks"
"38395","433","Dirk","C","British Museum, P1976.7-1.4,John Holmes Collection, City Art Gallery, Leeds,Cat. No. 254,Later Fleming Collection","Ireland","Ireland","-8.2439","53.4129","","None","None","None","255","56 (butt)","","177","","Smooth, no oxydisation.","","","","","The midrib broad at the base, and tapering to a point about two-thirds of the way up the blade. 2 rivet holes at base of blade, 1 rivet remaining.","","PI","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17163641227","https://farm8.staticflickr.com/7785/17163641227_67e473e149_m.jpg","superuser","IrishDirks"
"38396","433","Dagger/Dirk","B","Alnwick Castle, 393","Ireland","Ireland","-8.2439","53.4129","","None","None","None","329","50","","382.5","Bronze patina","Smooth","8","","","","Midrib faintly showing.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17183307228","https://farm8.staticflickr.com/7661/17183307228_f781e6b1d7_m.jpg","superuser","IrishDirks"
"38397","433","Dirk","B","Alnwick Castle, No. 400","Ireland","Ireland","-8.2439","53.4129","","None","None","None","261","31 centre; 61 butt","","117.2","","","4","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17370787121","https://farm9.staticflickr.com/8768/17370787121_196c8a8a2c_m.jpg","superuser","IrishDirks"
"38398","433","Dirk","B","Museum, Leeds Phil. + Lit. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","237","44","","156","","Smooth and dark coloured.","","","","","With low ridged midrib, rounded base and 2 rivet holes, the rivets still remaining. Edges very sharp.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17183331148","https://farm8.staticflickr.com/7702/17183331148_3b24510751_m.jpg","superuser","IrishDirks"
"38399","433","Dirk","B","Ashmolean Museum, Oxford,1911 No. 605,Acquired by exchange.","Ireland","Ireland","-8.2439","53.4129","","None","None","None","305","55.5","","153.48","Black patina.","","5","","","","Point blunt, edge jagged and dented.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17369190072","https://farm8.staticflickr.com/7665/17369190072_e305f6231f_m.jpg","superuser","IrishDirks"
"38400","433","Dirk","B","Alnwick Castle, No. 405","Ireland","Ireland","-8.2439","53.4129","","None","None","None","148","44 butt; 29 centre","","66.8","Bronze patina","Smooth","4","","","","1 rivet in position.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17184932119","https://farm8.staticflickr.com/7726/17184932119_1ccafd380f_m.jpg","superuser","IrishDirks"
"38401","433","Dirk","B","Alnwick Castle, No. 404","Ireland","Ireland","-8.2439","53.4129","","None","None","None","188","Butt 49; centre 38; end 22","","119.2","Green patina","Smooth","4.5","","","","2 rivets in situ.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16750878273","https://farm8.staticflickr.com/7718/16750878273_49b9d04f4c_m.jpg","superuser","IrishDirks"
"38402","433","Dirk","B","Alnwick Castle, No. 397","Ireland","Ireland","-8.2439","53.4129","","None","None","None","198","butt 47; centre 25","","129.3","Dark brown patina.","Rough, edge notched.","5","","","","1 rivet in position.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17371177365","https://farm9.staticflickr.com/8751/17371177365_efe904538c_m.jpg","superuser","IrishDirks"
"38403","433","Dirk","B","Salisbury, S. Wilts and Blackmore Museum,705 Brackstone Collection","Ireland","Ireland","-8.2439","53.4129","","None","None","None","227","blade 50 (widest); 27","","107.25","Pale brownish","","6","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17184955749","https://farm9.staticflickr.com/8783/17184955749_7fbcce942f_m.jpg","superuser","IrishDirks"
"38404","433","Dirk Blade","A","Museum, Leeds Phil. + Lit. Society","Ireland","Ireland","-8.2439","53.4129","","None","None","None","222","53","","139","with patches of brown patina in places.","Smooth, probably cleaned metallic colour","","","","","With low ridged midrib, 3 rivet holes at base and 2 indentations. Rivets still remaining. Edges and point very sharp.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17184963469","https://farm9.staticflickr.com/8845/17184963469_f1c5752d25_m.jpg","superuser","IrishDirks"
"38405","433","Dirk","A","Brighton Museum,Presented by H. Willett Esq. FSA","?Ireland","Ireland","-8.2439","53.4129","","None","None","None","151","37; 27","","60.24","No patina.","Smooth, golden bronze colour. Very small pittings all over this implement.","3.5","","Bronze","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17371201945","https://farm9.staticflickr.com/8691/17371201945_29452a2274_m.jpg","superuser","IrishDirks"
"38406","433","Dirk","A","British Museum, 49.3-1.48","?Ireland","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16750921263","https://farm9.staticflickr.com/8800/16750921263_12b8b75b05_m.jpg","superuser","IrishDirks"
"38407","433","Dirk","B","British Museum, unregistered","No provenance (?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","3 raised ridges running length of blade.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17345255586","https://farm8.staticflickr.com/7679/17345255586_9b06c85654_m.jpg","superuser","IrishDirks"
"38408","433","Dirk","B","British Museum, 63.1-22.113","No provenance.,(?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Rounded butt, very concave sides.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17345257566","https://farm9.staticflickr.com/8693/17345257566_ca0e089368_m.jpg","superuser","IrishDirks"
"38409","433","Dirk","","British Museum, 88.7-19.31","No provenance,(?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Short piece. 2 notches in rounded triangular butt.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17183402968","https://farm9.staticflickr.com/8752/17183402968_ffc6f775ab_m.jpg","superuser","IrishDirks"
"38410","433","Dirk","B?","British Museum, 54.7-14.237","No provenance,(?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Butt damaged.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17370872411","https://farm9.staticflickr.com/8739/17370872411_2aeaea6f50_m.jpg","superuser","IrishDirks"
"38411","433","Dirk","B","British Museum, 63.1-22.112","No provenance,(?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17163754367","https://farm9.staticflickr.com/8696/17163754367_baa1112e50_m.jpg","superuser","IrishDirks"
"38412","433","Dirk","B","British Museum, 50.3-25.5","No provenance,(?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Trapezoidal butt, broad blade.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16750929533","https://farm8.staticflickr.com/7728/16750929533_447e0154d2_m.jpg","superuser","IrishDirks"
"38413","433","Dirk","D","British Museum, 73.6-2.21","No provenance,(?Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16750931273","https://farm8.staticflickr.com/7768/16750931273_2a340bfdd8_m.jpg","superuser","IrishDirks"
