"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"11839","543","Socketed Celt","a red dot,NII2,see transcriber comment","British Museum, 80-11-24-3,Presented by A.W. Franks Esq.; (Henry Medland, Melbourn, Royston); 24/11/1880","England,Cambridgeshire,Meldreth,Founder’s hoard. All found together by a workman in Nov 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","Meldreth, Royston, Cambridgeshire SG8, UK","0.0092","52.0909",",see transcriber comment","None","11","1880","105","74","","263","metallic bronze and dark green","Very slightly corroded on one side","40","Top left corner says “TL 37” and on the next line, “46” (aligned under the “37”). I'm not sure if this is a grid ref. Number in top right - the ""II"" is a Roman numeral. Bottom left of card says ”inacc.” Bottom right of card says “CI” or “C1”. In Associations, I assumed 5 fragments "" must mean 5 Fragments Socketed Celts (as opposed to 5 fragments generic Celts) as the next line is specific about Winged Celts.","","1-53: 17 Socketed Celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts?; 1 Chisel?; 1 Gouge; 1 Spearhead; 2 Fragments Spearhead; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 rough piece from casting; 15 Copper cakes; 9 Fragments various,see transcriber comment","Three ribs. Containing part of edge ? of another celt.","","","Jane Fellows","https://farm4.staticflickr.com/3880/14961471689_25234dc7bb_b.jpg","https://www.flickr.com/photos/MicroPasts/14961471689","most detailed record","DrawerA16"
"11840","543","Sock. Axe Frag.","2","BM 80.11-24.3","England,Cambs.,Meldreth","Meldreth, Royston, Cambridgeshire SG8, UK","0.0061","52.0996","","None","None","None","","","","","","","","This card relates to an item that I believe is  a fragment found as part of a large hoard in Nov 1880 - my previous card included a lot more details e.g. date & circumstances of discovery and  also stated (under Associations) that that item is part of an itemised hoard.This card contains very little info indeed. I haven't added any of the missing data.","","","","","","Jane Fellows","https://farm4.staticflickr.com/3851/15147784362_9a028f8e3c_b.jpg","https://www.flickr.com/photos/MicroPasts/15147784362","most detailed record","DrawerA16"
"11841","433","Socketed Celt","NII3","British Museum, 80.11-24.4,Presented by A. W. Franks, Esq. (Henry Medland, Melbourne, Royston,24/11/1880","England,Cambridgeshire,Meldreth,Founder's Hoard,All found together by a workman in Nov. 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","20 High Street, Meldreth, Royston, Cambridgeshire SG8, UK","0.0091","52.0908","TL 37 46","None","11","1880","96","56","","277","Brown and green","Corroded","4","","","1-53; 17 socketed celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts?; 1 Chisel; 1 Gouge; 1 Spearhead; 2 Fragments; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 Rough pieces from casting; 15 copper cakes; 9 Fragments various","Two ribs","","Inacc,CI","Joellen mcGann","https://farm4.staticflickr.com/3866/15125164386_87b4670e63_b.jpg","https://www.flickr.com/photos/MicroPasts/15125164386","superuser","DrawerA16"
"11842","580","Socketed celt","NII2","British Museum, , 80-11-24-5, , Presented by A.W. Franks Esq., , (Henry Medland, Melbourn, Royston), , 24/11/1880","England, Cambridgeshire, Meldreth,, Founder's hoard, All found together by a workman near Meldreth station, Royston, Cambs., Stated to be the whole of the find.","Meldreth, Royston, Cambridgeshire SG8, Royaume-Uni","0.0061","52.0996","TL 37 46","None","11","1880","8.7","4.3","","182","green","corroded","3.5","","","1-53, 17 socketed celts, 5 fragments, 2 fragments winged celts? 1 chisel? 1 gouge, 1 spearhead, 2 fragments spearhead, 6 pieces of swords, 1 knife or razor, 2 pieces edge of vessel, 1 rough piece from casting, 15 copper cakes, 9 fragments, various.","Two ribs. Containing a lip of socketed celt + a fragment sword handle.","","","Denis Antoine","https://farm4.staticflickr.com/3902/15147784022_772842852d_b.jpg","https://www.flickr.com/photos/MicroPasts/15147784022","superuser","DrawerA16"
"11843","580","Fragments","IV","British Museum, , 80-11-24-5 (in sick, axe), , Presented by A.W. Franks Esq., , (Henry Medland, Melbourn, Royston), , 24/11/1880","England, Cambridgeshire, Meldreth,, Founder's hoard, All found together by a workman near Meldreth station, Royston, Cambs., Stated to be the whole of the find.","Meldreth, Royston, Cambridgeshire SG8, Royaume-Uni","0.0061","52.0996","TL 37 46","None","11","1880","","","","154 (together)","brown-green","slightly corroded","","","","1-53, 17 socketed celts, 5 fragments, 2 fragments winged celts? 1 chisel? 1 gouge, 1 spearhead, 2 fragments spearhead, 6 pieces of swords, 1 knife or razor, 2 pieces edge of vessel, 1 rough piece from casting, 15 copper cakes, 9 fragments various.","Fragments, , a) sword handle (40 grams), , b) spearhead (41 grams), , 7 various","","","Denis Antoine","https://farm4.staticflickr.com/3894/14961614847_8f25470a54_b.jpg","https://www.flickr.com/photos/MicroPasts/14961614847","superuser","DrawerA16"
"11844","543","Sock. Axe Frag. (2 pieces)","?2","BM 80. 11-24. 5 (2 pieces)","England,Cambs.,Meldreth","Meldreth, Meldreth, Royston, Cambridgeshire SG8, UK","0.009","52.0907","","None","None","None","","","","","","","","Top left corner says “TL 37” and on the next line, “46” (aligned under the “37”). Publications: full title is Inventaria Archaeologica GB. Other cards about items within this hoard give more details, e.g. date of discovery, and mention rest of hoard. However, this is the first card that I've see that mentions a Publication.","","","","Inv. Arch. GB 13.3 (3), 40","","Jane Fellows","https://farm6.staticflickr.com/5592/14961522070_d16478d3b0_b.jpg","https://www.flickr.com/photos/MicroPasts/14961522070","most detailed record","DrawerA16"
"11845","543","Socketed Celt","A red dot,HII2","British Museum, 80-11-24-6,Presented by A.W. Franks Esq.; (Henry Medland, Melbourn, Royston); 24/11/1880","England,Cambridgeshire,Meldreth,Founder’s hoard. All found together by a workman in Nov 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","Meldreth, Meldreth, Royston, Cambridgeshire SG8, UK","0.009","52.0907","see transcriber comment","None","None","None","88","","40","153","metallic brown-green","slightly corroded","37","Top left corner says “TL 37” and on the next line, “46” (aligned under the “37”). I’m not sure if this is a grid ref. Top right - ""II"" are Roman numerals. Associations: Best check my interpretation of dittos; ""Chisel"" has had a ""?"" after it on other cards. Bottom left of card says ”inacc.” Bottom right of card says “CI” or “C1”.","","1-53: 17 Socketed Celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts?; 1 Chisel; 1 Gouge; 1 Spearhead; 2 Fragments Spearhead; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 rough piece from casting; 15 Copper cakes; 9 Fragments various","Two curved lines on each side","","","Jane Fellows","https://farm4.staticflickr.com/3877/15147783612_9de4c09d70_b.jpg","https://www.flickr.com/photos/MicroPasts/15147783612","most detailed record","DrawerA16"
"11846","543","Socketed Celt","a red dot,HII2,see transcriber comment","British Museum, 80-11-24-7,Presented by A.W. Franks Esq.; (Henry Medland, Melbourn, Royston); 24/11/1880","England,Cambridgeshire,Meldreth,Founder’s hoard. All found together by a workman in Nov 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","Meldreth, Meldreth, Royston, Cambridgeshire SG8, UK","0.009","52.0907","","None","11","1880","98","","49","256","metallic brown green","corroded","","Top left corner says “TL 37” and on the next line, “46” (aligned under the “37”). I’m not sure if this is a grid ref. Top right - ""II"" are Roman numerals. Associations: Best check my interpretation of dittos. Bottom left of card says ”inacc.” Bottom right of card says “CI” or “C1”.","","1-53: 17 Socketed Celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts?; 1 Chisel?; 1 Gouge; 1 Spearhead; 2 Fragments Spearhead; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 rough piece from casting; 15 Copper cakes; 9 Fragments various","Broken. Contained rough piece of copper and fragments","","","Jane Fellows","https://farm4.staticflickr.com/3891/14961619468_3bc0e7fe2b_b.jpg","https://www.flickr.com/photos/MicroPasts/14961619468","most detailed record","DrawerA16"
"11847","543","Socketed Celt","A red dot, BI2","British Museum, 80-11-24-8,Presented by A.W. Franks Esq.; (Henry Medland, Melbourn, Royston); 24/11/1880","England,Cambridgeshire,Meldreth,Founder’s hoard. All found together by a workman in Nov 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","Meldreth, Meldreth, Royston, Cambridgeshire SG8, UK","0.009","52.0907","","None","11","1880","94","","57","160","metallic brown green","corroded","30","Top left corner says “TL 37” and on the next line, “46” (aligned under the “37”). I’m not sure if this is a grid ref. Top right - ""I"" is a Roman numeral. Associations: Best check my interpretation of dittos. Bottom left of card says ”Rather inacc.” Bottom right of card says “CI” or “C1”.","","1-53: 17 Socketed Celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts?; 1 Chisel?; 1 Gouge; 1 Spearhead; 2 Fragments Spearhead; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 rough piece from casting; 15 Copper cakes; 9 Fragments various","Broad cutting edge, faint ribs","","","Jane Fellows","https://farm6.staticflickr.com/5578/15145195081_3827f2c9c9_b.jpg","https://www.flickr.com/photos/MicroPasts/15145195081","most detailed record","DrawerA16"
"11848","543","Socketed Celt","a red dot,BI2","British Museum, 80-11-24-9,Presented by A.W. Franks Esq.; (Henry Medland, Melbourn, Royston); 24/11/1880","England,Cambridgeshire,Meldreth,Founder’s hoard. All found together by a workman in Nov 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","Meldreth, Meldreth, Royston, Cambridgeshire SG8, UK","0.009","52.0907","","None","11","1880","94","","42","150","brown-green","corroded","30","Top left corner says “TL 37” and on the next line, “47” (aligned under the “37”). NOTE - previous cards for this hoard have said ""46"" not ""47"".Top right - ""II"" is a Roman numeral. Associations: Best check my interpretation of dittos. Bottom left of card says ”inacc.” Bottom right of card says “CI” or “C1”.","","1-53: 17 Socketed Celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts?; 1 Chisel?; 1 Gouge; 1 Spearhead; 2 Fragments Spearhead; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 rough piece from casting; 15 Copper cakes; 9 Fragments various","","","","Jane Fellows","https://farm4.staticflickr.com/3850/14961618988_215047337f_b.jpg","https://www.flickr.com/photos/MicroPasts/14961618988","most detailed record","DrawerA16"
"11849","543","Socketed celt","a red dot,BII2","British Museum, 80-11-24-10,Presented by A.W. Franks Esq.; (Henry Medland, Melbourn, Royston); 24/11/1880","England,Cambridgeshire,Meldreth,Founder’s hoard. All found together by a workman in Nov 1880 near Meldreth Station, Royston, Cambs. Stated to be the whole of the find.","Meldreth, Meldreth, Royston, Cambridgeshire SG8, UK","0.009","52.0907","","None","11","1880","10.5","","39","199","bright green","Very corroded","30","Top left corner says “TL 37” and on the next line, “46” (aligned under the “37”). I’m not sure if this is a grid ref. Top right - ""II"" are Roman numerals. Associations: Best check my interpretation of dittos. Bottom left of card says ”*OK” Bottom right of card says “CI” or “C1”.","","1-53: 17 Socketed Celts; 5 Fragments Socketed Celts; 2 Fragments Winged Celts; 1 Chisel?; 1 Gouge; 1 Spearhead; 2 Fragments Spearhead; 6 Pieces of swords; 1 Knife or razor; 2 Pieces edge of vessel; 1 rough piece from casting; 15 Copper cakes; 9 Fragments various","Three facets on each face. Containing another fragment of a celt","","","Jane Fellows","https://farm6.staticflickr.com/5565/14961614987_fd55fb9412_b.jpg","https://www.flickr.com/photos/MicroPasts/14961614987","most detailed record","DrawerA16"
