"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","project"
"38331","433","Dagger","IV","Alnwick Castle, No. 409","Ireland","Ireland","-8.2439","53.4129","","None","None","None","242","61","","155.1","Bronze patina with green strains.","Smooth","2","","","","Four rivets in situ.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17357211452","https://farm9.staticflickr.com/8775/17357211452_5b20fd03e2_m.jpg","superuser","IrishDaggers"
"38332","433","Ogival Dagger","Frag.","Alnwick Castle, No. 403","Ireland","Ireland","-8.2439","53.4129","","None","None","None","162","Butt 49; centre 21","","64.7","Dark brown patina","Slightly pitted","5","","","","","","cf. Crogha-Era?","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17358766591","https://farm8.staticflickr.com/7673/17358766591_2bd221bbe4_m.jpg","superuser","IrishDaggers"
"38333","433","Knife-Dagger","Var.","Ashmolean Museum, Oxford,1886 No. 5776,Antrim Collection,Given to the University by Lord Antrim","Ireland (north of)","Ireland","-8.2439","53.4129","","None","None","None","99","37","","20.56","","Yellow bronze.","2.5","","","","A low ridge marks the beginning of part of butt inserted in haft. Two zig-zag lines of punched dots on each side down centre of blade.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16736610854","https://farm8.staticflickr.com/7796/16736610854_a4a9bf120c_m.jpg","superuser","IrishDaggers"
"38334","433","Knife Dagger","Frag.","Ashmolean Museum, Oxford,1886 No. 5823,Antrim Collection,Given to the university by Lord Antrim","Ireland (north of)","Ireland","-8.2439","53.4129","","None","None","None","66.5","33","","29.1","Dirty green patina.","","3.5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17333144606","https://farm9.staticflickr.com/8762/17333144606_240b051858_m.jpg","superuser","IrishDaggers"
"38335","433","Dagger","","British Museum, 48.11-1.20","Ireland (probably)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Triangular, with rounded damaged butt, 3 rivet-holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16738836253","https://farm9.staticflickr.com/8878/16738836253_b608ffaa8c_m.jpg","superuser","IrishDaggers"
"38336","433","Rivetted Dagger","","British Museum (unregistered)","Ireland (acc. label)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","4 rivets/notches. Flat blade. Sub-triangular.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17172885129","https://farm8.staticflickr.com/7706/17172885129_13c8584076_m.jpg","superuser","IrishDaggers"
"38337","433","Tanged Dagger","","British Museum, 77.1-16.3,(ex. A. W. Franks)","Ireland (north)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Flat blade, rudimentary tang, 4 rivets in semicircular disposition.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16738831973","https://farm8.staticflickr.com/7738/16738831973_af76ce2a3e_m.jpg","superuser","IrishDaggers"
"38338","433","Ogival Dagger","","British Museum, 54.7-14.238,(Cooke Collection)","Ireland,No provenance","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Butt damaged.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17171296668","https://farm8.staticflickr.com/7774/17171296668_b77dff88dd_m.jpg","superuser","IrishDaggers"
"38339","433","Dagger","","British Museum, Unregistered","No provenance.,(Probably Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Short triangular piece, with 2 rivets in rounded butt.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17333129486","https://farm8.staticflickr.com/7705/17333129486_0764382b29_m.jpg","superuser","IrishDaggers"
"38340","433","Knife/Dagger","","British Museum, Unregistered.","Unknown provenance (Probably Ireland)","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","Pointed shoulder, notched rectangular butt.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17171292678","https://farm8.staticflickr.com/7798/17171292678_4095f6bddc_m.jpg","superuser","IrishDaggers"
"38341","433","Dagger","","British Museum, 61.2-1.5","?Ireland","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17333125196","https://farm8.staticflickr.com/7699/17333125196_d4b444b2eb_m.jpg","superuser","IrishDaggers"
"38342","433","Flange-Hilted Dagger","","British Museum, 54.7-14.287,(Cooke Collection)","No provenance,Ireland","Ireland","-8.2439","53.4129","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16736582424","https://farm9.staticflickr.com/8737/16736582424_49ec0cd57a_m.jpg","superuser","IrishDaggers"
"38343","433","Dagger","B","Museum of Archaeology and Ethnology, Cambridge,No. 171, Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","142","blade 49.5 widest; 20","","77","Black patina bright metal at the point, running up into the black.","Smooth","4","","","","Flat midrib and bevelled round cutting edge. 2 rivet holes. Hilt plate is uneven.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17171510730","https://farm8.staticflickr.com/7754/17171510730_aa899567ab_m.jpg","superuser","IrishDaggers"
"38344","433","Dagger","C","Museum of Archaeology & Ethnology, Cambridge,Murray Collection (not numbered)","Ireland,King's Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","150.5","blade 20; at hilt 27, 20","","35","Dark brown patina with metal showing through and some bright green.","Very slightly corroded granular.","2","","","","2 notches and 2 rivet holes. Very faint bevel. Blade is slightly bent.","","Probably 'D' originally.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17357155582","https://farm9.staticflickr.com/8748/17357155582_94bb61ecd1_m.jpg","superuser","IrishDaggers"
"38345","433","Dagger","II","Museum of Archaeology and Ethnology, Cambridge,No. 169, Murray Collection","Ireland,Kings Co.,Edenderry","Edenderry, Co. Offaly, Ireland","-7.0506","53.3433","","None","None","None","123.5","hilt plate 56; blade 31","","82","Light and dark brown patina.","Smooth and dull.","blade 6.5","","","","Decorated on either side of a central raised band, with 3 grooves and a line of dots along its outer edge. A bubble hole in centre of blade. Hilt plate rounded with notched base and 2 rivet holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16738802623","https://farm9.staticflickr.com/8743/16738802623_49980f2668_m.jpg","superuser","IrishDaggers"
"38346","433","Dagger","Var.","Salisbury, S. Wilts and Blackmore Museum,205 Brackstone Collection","Ireland,Limerick,Limerick (near)","Limerick, Ireland","-8.6305","52.668","","None","None","None","148","blade 22; hilt plate 53; Rivets 16 + 17","","","brown","","","","","","This appears to have been very much larger, but ground down by use.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16738794593","https://farm9.staticflickr.com/8708/16738794593_45083f953f_m.jpg","superuser","IrishDaggers"
"38347","433","Dagger","","British Museum, W.G. 1604","Ireland,Meath","Meath, Co. Meath, Ireland","-6.6564","53.6055","","None","None","None","","","","","","","","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16738786773","https://farm8.staticflickr.com/7673/16738786773_534e46cf43_m.jpg","superuser","IrishDaggers"
"38348","433","Dirk/Dagger","","British Museum, 54.7-14.240","Ireland,Co. Offaly,Birr (near)","Birr, Co. Offaly, Ireland","-7.9097","53.098","","None","None","None","","","","","","","","","","","Rounded and raised central rib.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17333086726","https://farm9.staticflickr.com/8795/17333086726_138777d740_m.jpg","superuser","IrishDaggers"
"38349","433","Razor","IB","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by auction at Sotheby's 9.11.21, Lot 144","Ireland,Co. Westmeath","Westmeath, Co. Westmeath, Ireland","-7.4653","53.5345","","None","None","None","95.5","17","","","","Smooth. Golden bronze colour, dark brown stains.","nearly 2","","","","Sharp edges.","","Not in PPS 1946","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/16736542804","https://farm9.staticflickr.com/8894/16736542804_e86af3daea_m.jpg","superuser","IrishDaggers"
"38350","433","Dagger","Var.","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,Late of Roebuck Hall, Co. Dublin,Sold by Auction at Sotheby's 9.11.21, Lot 144","Ireland,Co. Westmeath","Westmeath, Co. Westmeath, Ireland","-7.4653","53.5345","","None","None","None","85","29","","","Traces of dark brown in hollows.","Smooth. Golden bronze with darker stains.","3","","","","The blade is fluted.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17357118322","https://farm8.staticflickr.com/7683/17357118322_93de4297a8_m.jpg","superuser","IrishDaggers"
"38351","433","Dagger","III","Alnwick Castle, No. 408","Ireland,Co. Wicklow,Meeting of the Waters In Tumulus","Co. Wicklow, Ireland","-6.4104","53","","None","None","None","92","31","","21.5","Green patina","Very much corroded.","","","","Found with Cinerary urn and two fossilized candles.","Two rivets in holes.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/17172815799","https://farm9.staticflickr.com/8829/17172815799_9459e8f0a4_m.jpg","superuser","IrishDaggers"
