"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"11821","482","Socketed Axe","U III s","British Museum WG 2130, , Given by J Pierpoint Morgan Esq 1909, , Greenwell collection","Humberside, West Halton??","","53.79442","-0.19157300000006217","SE 90  20","None","None","1852","97","","67","177","Green and brown patina","","87","I do not think this card can be completed as it stands because the location does not make sense. I entered 'West Halton' in the geolocator and got a location near Scunthorpe in Lincolnshire NOT Humberside as stated. All the evidence (collection, date) suggest it was found in Sproatley along with the other 9 implements from the Greenwell collection! I wrote that before I noticed that the number has now risen to 18! IF we are dealing with the same hoard......","","Part of a hoard of 18 socketed axes, scrap metal or casting jet","square section with rounded angles. Socket damaged","Archeological Journal  X, 69","","scruffyarcher","https://farm4.staticflickr.com/3916/14961617737_cf7f662a1d_b.jpg","https://www.flickr.com/photos/MicroPasts/14961617737"
"11821","680","Socketed Axe","","British Museum  W.G. 2130, , Given by J. Peirpoirt- Morgan. 1909., , Greenwell Collections","Humberside, West Halton,","West Street, Winterton, Scunthorpe, Scunthorpe, North Lincolnshire DN15 9QF, UK","53.6558974","-0.5969026999999869","","None","None","1852","97 mm","47 mm","","177 grams","","Green and brown","87 mm","","Square, with rounded edges. Socket-damaged","","Part of a hoard of 18 socketed axes","","","Nate","https://farm4.staticflickr.com/3916/14961617737_cf7f662a1d_b.jpg","https://www.flickr.com/photos/MicroPasts/14961617737"
"11822","482","Socketed Axe","J II 2","British Museum WG  2131, , Given by J Pierpoint Morgan, Esq.,  1909, , Greenwell Collection","Humberside, West Halton","West Halton, Scunthorpe, North Lincolnshire DN15, UK","53.678303","-0.6327469000000292","SE 90 20","None","None","1852","102","69","","177","grey and green patina","","47","Same discrepancy with earlier cards as the previous one; site in West Halton is near  Scunthorpe in Licolnshire not Humberside, Hoard is now composed of 18 artefacts instead of 9.West Halton could be described as Humberside, but it is on the opposite side of the Humber to Sproatley where the earlier cards on this location reported the site to be. The larger number of finds could be down to this being a different collection but from the same area.","","","Two parallel ribs on face","Archeological Journal","Part of a hoard of 18 socketed axes, scrap metal and casting jet","scruffyarcher","https://farm6.staticflickr.com/5574/14961525130_8d9d36e4d1_b.jpg","https://www.flickr.com/photos/MicroPasts/14961525130"
"11822","541","Socketted Axe","J II 2","British Museum, W.G. 2131,Given by J. Pierpoint Morgan Esq, 1909,Greenwell Collection","Humberside,West Halton","West Halton, Scunthorpe, North Lincolnshire DN15, UK","53.678303","-0.6327469000000292","SE 90 20","None","None","1852","102","49","","177","grey-green","","41","","","Part of a hoard of 18 socketed axes, scrap metal and casting jet","Two parallel ribs on face","Arch. Journ. X. 69","Section almost OK, [...] innoc.","Tim Mudie","https://farm6.staticflickr.com/5574/14961525130_8d9d36e4d1_b.jpg","https://www.flickr.com/photos/MicroPasts/14961525130"
"11823","482","Socketed Axe","B II s","British Museum  1931- 10- 19      1, , Purchased from GF Lawrence Esq., , 7, West Hill Wandsworth SW18","England, Berkshire, Bray on Thames","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","","None","None","None","109","47","","172","Bluish green with patches of corrosion","","35","","","found with 2 other socketed axes, a winged axe, fragments of socketed axe, a socketed knife, spearhead and 3 copper cakes","Facetted with circular socket","","","scruffyarcher","https://farm6.staticflickr.com/5559/15145198891_4e2b42bae9_b.jpg","https://www.flickr.com/photos/MicroPasts/15145198891"
"11823",,"Socketed Axe","red B II 3","British Museum, , 1981-10-19           1., , Purchased from G.F. Laurence, Esq., , T West Hill, Ward withe, S.W.W.","England, Bexkokixe, Bsay-on-Thames","Bsay-on-Thames",,,"SV 90,79","19","10","1981","109mm","47mm","not listed","172 grammes","not listed","bluish green","35 mm","","Faceted with circular socket","Forward with 2 oles socket-ed access, a wimped on sac, fragment of socketed, kike spear-head","not listed","none","none","Anon.","https://farm6.staticflickr.com/5559/15145198891_4e2b42bae9_b.jpg","https://www.flickr.com/photos/MicroPasts/15145198891"
"11824","473","Socketed Axe","NII2","British Musem, 1931-10-19 2, Purchased from G.F.Lawrence Esq, y West Hill, Wandsworth, S.W.18","England, Berkshire, Bray-on-Thames.","Forest Green Road, Maidenhead, Windsor and Maidenhead SL6 2NR, UK","51.4679112055713","-0.669256929785206","SV 90 79","None","None","None","105","44","","288","bronze green","Brown surface corroded b.g.","43","Unsure what is written under Remarks (above 'New drawing available')","Square socket & four ribs on face three on other side","Found with 2 other socketed axes, a winged axe, fragments of socketed axe, socketed knife, spear-head and 3 coffer cakes.","","","New drawing available","Dina Fathalla","https://farm4.staticflickr.com/3861/15147786822_bae8407dc4_b.jpg","https://www.flickr.com/photos/MicroPasts/15147786822"
"11824","570","Socketed Axe","VII2","British Museum, , 1931-10-19 2., , Purchased from G F Lawrence Esq., , of West Hill, Wandsworth, S.W. 1[...]","England, Berkshire, Bray-on-Thames","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","","None","None","None","105","44","","288","bronze green","brown surface corroded b.g.","43","top left of card: SV90, ,                               70 (appears to be written in pencil)","Square socket & 4 xibs on face, and three on other side","Found with 2 other socketed axes, a winged axe, fragments of socketed axe, socketed knife, spear head and 3 coffer cakes","","","New drawing available","John Marr","https://farm4.staticflickr.com/3861/15147786822_bae8407dc4_b.jpg","https://www.flickr.com/photos/MicroPasts/15147786822"
"11825","482","Socketed Axe","U II e","British Museum, , 1931- 10- 19       3., , Purchased from GF Lawrance Esq, , 7, West Hill, Wandsworth SW19","England, Berkshire, Bray- on- Thames","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","SV 90  79","None","None","None","99.5","46","","281.3","bronze and green","Scratched and corroded in patches","43.5","","","found with 2 other socketed axes, one winged axe, fragments of socketed axe, socketed knife, spearhead and 3 copper cakes","Heavy lip but no ornament","","New drawing available","scruffyarcher","https://farm6.staticflickr.com/5563/14961473439_871f963f92_b.jpg","https://www.flickr.com/photos/MicroPasts/14961473439"
"11825","679","Socketed Axe","VII 2","British Museum, , 1931 - 10 - 19            3, , Purchased from G.F.Lawrence Esq, ,                            7 West hill,  Wandsworth,S.W,","England, Berkshire, Bray - on- Thames","Bray on Thames",,,"SV 90  79","None","None","None","99.5","46","","231","scratched and corroded in patches","bronze and green","43.5","","heavy lip but no ornament","Found with 2 other socketed axes, one winged axe, fragments of socketed axe, spear-head and 3 copper cakes.","","","new drawing available.","Elizabeth Dale","https://farm6.staticflickr.com/5563/14961473439_871f963f92_b.jpg","https://www.flickr.com/photos/MicroPasts/14961473439"
"11826","482","Winged Axe","","British Museum,  1931, 10- 19. 4","Berks, Bray","","51.50765980000001","-0.7017342999999983","","None","None","None","130","33","","","","bronze and olive green with light corroded patches","","","","Hoard of 10 pieces","","","","scruffyarcher","https://farm4.staticflickr.com/3898/15147786612_ef72a02e58_b.jpg","https://www.flickr.com/photos/MicroPasts/15147786612"
"11826","679","Winged Axe","","British Museum, 1931.   10-19.  4","BERKS, Bray","Bray berks",,,"","None","None","None","130","33","","","","bronze and olive green with light corroded patches","","","","Hoard of 10 pieces","","","","Elizabeth Dale","https://farm4.staticflickr.com/3898/15147786612_ef72a02e58_b.jpg","https://www.flickr.com/photos/MicroPasts/15147786612"
"11827","482","winged axe","","BM 1931 10- 19- 9","Berks, Bray","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","","None","None","None","","","","","","","","No measurements, descriptions or associations and no drawing. what little there is on the card is written in pencil","","","","","","scruffyarcher","https://farm4.staticflickr.com/3855/14961473299_3fcf978cf7_b.jpg","https://www.flickr.com/photos/MicroPasts/14961473299"
"11827","543","Winged Axe","","B. M. 1931. 10-19. 4","England,Berks.,Bray","Yattendon Road, Thatcham, West Berkshire RG18 0XB, UK","51.467773031239666","-1.1858508788208155","","None","None","None","","","","","","","","I included “England” in Site address to be consistent with other cards.","","","","","","Jane Fellows","https://farm4.staticflickr.com/3855/14961473299_3fcf978cf7_b.jpg","https://www.flickr.com/photos/MicroPasts/14961473299"
"11828","482","Winged Axe","","Museum  1931- 10- 19.     4, , Purchased from GF Lawrance Esq,, , 7 West Hill Wandsworth SW19","England, Bray, Berkshire","","51.50765980000001","-0.7017342999999983","SU 90 79","None","None","None","130","35","","345","bronze and olive green, with light corroded patch","","29","Thought that previous cards for this hoard said 2 socketed axes?","","Found with 3 socketed axes, fragments of socketed axes, socketed kinife and spearhead and 3 copper cakes","cutting edge broken","","","scruffyarcher","https://farm6.staticflickr.com/5580/14961524630_98043623b7_b.jpg","https://www.flickr.com/photos/MicroPasts/14961524630"
"11828","543","Winged Axe","a red dot and a tick","British Museum 1931-10-19. 4,purchased from G.F. Lawrence Esq., 7 West Hill, Wandsworth, SW","England,Berkshire,Bray","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","","None","None","None","130","","35","345","bronze and olive green with light corroded patches","","29,see transcriber comment","Top left corner says “SU 90” and on the next line, “79” (aligned under the “90”). Thickness recorded as 29cm (i.e. 290mm) on front of card, but diagram (and context) indicate it should be 29mm. Bottom left of card says ”inacc.” Bottom right of card says “CI” or “C1”. There is a number ""4"" next to the diagram","","Found with 3 socketed axes, fragments of socketed axe, socketed knife and spear-head, and 3 copper cakes","Cutting edge broken","","","Jane Fellows","https://farm6.staticflickr.com/5580/14961524630_98043623b7_b.jpg","https://www.flickr.com/photos/MicroPasts/14961524630"
"11829","543","Socketed Knife frag","a red dot & ""B""","British Museum, 1931. 10-19. 6","England,Berks,Bray","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","","None","None","None","60","","23","","","greenish and corroded","","Bottom left of card says ""KW""","","Hoard of 10 pieces","","","","Jane Fellows","https://farm4.staticflickr.com/3872/15147786162_8b4b9c48e6_b.jpg","https://www.flickr.com/photos/MicroPasts/15147786162"
"11829",,"SOCKETED KNIFE FRAG.","B","British Museum, 1931. 10-19. 6","BERKS,Bray","",,,"","None","None","None","60","23","","","","greenish and corroded","","","","Hoard of 10 pieces","","","KW","Anon.","https://farm4.staticflickr.com/3872/15147786162_8b4b9c48e6_b.jpg","https://www.flickr.com/photos/MicroPasts/15147786162"
"11830","543","3 Copper Cakes","","London, British Museum 1931-10-19. 7","England,Berks,Bray","Bray, Maidenhead, Windsor and Maidenhead SL6, UK","51.50765980000001","-0.7017342999999983","","None","None","None","","","","","","","","","","Hoard of 10 pieces","","","","Jane Fellows","https://farm4.staticflickr.com/3883/14961621918_0fd1ed9d33_b.jpg","https://www.flickr.com/photos/MicroPasts/14961621918"
"11830",,"3 COPPER CAKES","","London, British Museum,1931. 10-19. 7","BERKS,Bray","",,,"","None","None","None","","","","","","","","","","Hoard of 10 pieces.","","","","Anon.","https://farm4.staticflickr.com/3883/14961621918_0fd1ed9d33_b.jpg","https://www.flickr.com/photos/MicroPasts/14961621918"
"11831","473","Socketed Axe (frag)","II - frag","British Museum, 1931-10-19 y, Purchased from","England, Berkshire, Bray-on-Thames.","Stroud Farm Road, Holyport, Maidenhead, Windsor and Maidenhead SL6 2LJ, UK","51.48736957847769","-0.7032458824219248","SU 90 79","None","None","None","49","34","","","","Dk grey + green + light corrosion","13","","","Found with 3 socketed axes, 1 winged axe, fragments of socketed knife, spear-head and 3 coffer cakes","","","Inace, New drawing available","Dina Fathalla","https://farm6.staticflickr.com/5574/15148182235_a4b4ea78fe_b.jpg","https://www.flickr.com/photos/MicroPasts/15148182235"
"11831",,"Socketed Axe [...]","II-frag","British Museum,Purchased from","England,Berkshire,Bray-on-Thames","",,,"","19","10","1931","49","34","","","","Dk grey + green + light [...]","13","","","Found with 3 socketed axes, 1 [...] axe, fragments of socketed knife, spear-head, and 3 copper cakes","","","[...], , New drawing available","Anon.","https://farm6.staticflickr.com/5574/15148182235_a4b4ea78fe_b.jpg","https://www.flickr.com/photos/MicroPasts/15148182235"
"11832","690","Spearhead IV","Section, w.r-mtwedocked-red/F","British Museum 1862.7.19.10","England, Berkshire, West, Hagburrow, 1803","",,,"SU 51,87","None","None","1803","71","15","not listed","23","illegible","illegible","16","Majority of card is illegible, but the top half is not as bad as the bottom","not listed","Spearhead Vi: Spearhead England, following is illegible","Most of the blade is missing. The remaining edges of the lip of the blade is rough","Auhaeslugia. XVI:h s43-348","","Lucas Suter","https://farm4.staticflickr.com/3839/15145197741_dd9df6f30f_b.jpg","https://www.flickr.com/photos/MicroPasts/15145197741"
"11832","694","Spearhead IV","","British Museum 1862.7.19.10","England,Berkshire,West,L Hagbourne,HagbourneHill","West Berkshire, UK","51.4659863","-1.2814014000000497","SUSI,87","None","None","1803","71","at mouth of [...]15,across top 12","","23","Very dark [...]; traces of golden bronze colour along ridge of midrib.","Smooth, except along edges of [...] of blade.","at mouth of [...] 16,across midrib at top 6","","","1 Spearhead IV; 1 Spearhead Fragment. Found apparently with 2 bronze bridle-bits; 3 bronze pins; 3 bronze-a-sion [...] [...], all of 1a time period. Socketed Axes, torcs, & coins are also reported.","Most of the blade is missing. The remaining edges of the [...] of blade are rough and torn. Locket becomes solid 56mm from its mouth. Well marked mid'rib.","Archaeologia. XVI: p 343-348","Seems to be from same mould as the other Spearhead IV from the site. (1861.9.20.6.)","Stephanie Choy","https://farm4.staticflickr.com/3839/15145197741_dd9df6f30f_b.jpg","https://www.flickr.com/photos/MicroPasts/15145197741"
"11833","690","Spearhead Fragment","red Frag","British Museum 1862.7.19.11","England, Berkshire, Hagdourne West, Hagbourne Hill","",,,"SU 51, 87","None","None","1803","62","25","not listed","23","illegible","fitted_________then smooth","10","Possibly a fragment of the badly damaged Spearhead IV, from the same site and grid reference","not listed","Spearhead IV, following illegible","illegible","Arch Esquire XVI. h 343-348","not listed","Lucas Suter","https://farm6.staticflickr.com/5563/15147785722_dbe6f93807_b.jpg","https://www.flickr.com/photos/MicroPasts/15147785722"
"11833","694","Spearhead Fragment","frag","British Museum 1862.7.19.11","England,Berkshire,West,L Hagbourne,Hagbourne Hill","","51.4659863","-1.2814014000000497","SU51,87","None","None","1803","62","across lowest part 25","","23","Black, Golden bronze colour at point and across base.","pitted on one side, the other smooth.","10","","","2 Spearheads IV, found apparently with 2 bronze Bridle-bits; 3 bronze pins; 3 bronze-&-iron [...] rings, all of La Time Period. Socketed Axes, torcs & coins also reported.","upper part only of spearhead, probably class IV. Strongly marked midrib; socket extends about 21 mm up from the fracture. Point broken off.","Archaeologia XVI. p 343-348","","Stephanie Choy","https://farm6.staticflickr.com/5563/15147785722_dbe6f93807_b.jpg","https://www.flickr.com/photos/MicroPasts/15147785722"
"11834","694","Spearhead IV","Internal Socket,Side view of [...]","British Museum 1861.9.20.6","OXFORDSHIRE (Berkshire),West Hagbourne,,Hagbourne Hill","West Hagbourne, Didcot, Oxfordshire OX11, UK","51.588883","-1.262279000000035","SU 51,87","None","None","None","96","18","","30","Black; traces of golden bronze on one side of blade; a few patches of green","Smooth","","2 numbers given for thickness - at base of socket..14,at widest part.....7, , , , Drawing of spearhead bottom right.","","1 Spearhead IV; 1 Spearhead Fragment. Found appaently with two bronze bridle-bits, three bronze pins, three bronze & iron [...]-rings,  all of 1a Time Period. Socketed axes, torcs & coins are also reported.","Point broken off: edges of blade slightly chipped. Strongly marked midrib. Socket becomes solid 53mm from its mouth.","Archaeologia XVI. p 343-348","Appears to be from same mould as the other Spearhead IV from same site. (1862.7.19.10)","Stephanie Choy","https://farm4.staticflickr.com/3846/14961616197_a0463d945e_b.jpg","https://www.flickr.com/photos/MicroPasts/14961616197"
"11834",,"Spearhead IV","[...] socket, , Side view [...], , F, , , , , ,","British Museum 1861.9.20.6","OXFORDSHIRE (Berkshire), West Hogbourne,, Hogbourne Hill","",,,"SU 51 87","None","None","None","96","[...]8","","30","Black, traces of golden bronze on one side of blade, a few patches of green","Smooth","","Thickness , , ...... at base of socket 14 mm, , ...... at widest part 7 mm","","1 Spearhead IV, 1 Spearhead fragment.  Found apparently with two bronze bridle bits, three bronze pins, three bronze and iron [...]-rings, all of La [...] Period.  Socketed axes, [...], [...] coins are also reported.","Point broken off, edges of blade slightly chipped.  Strongly [...] [...].  Socket becomes solid 53 mm from its mouth.","Archaeologia XVI. p. 343 - 348","Ok, , , , Appears to be from same mould as the other spearhead IV from the same site. (1862.7.19.10)  C1","Anon.","https://farm4.staticflickr.com/3846/14961616197_a0463d945e_b.jpg","https://www.flickr.com/photos/MicroPasts/14961616197"
"11835","64","Bronze Palstave","I1A","British Museum,WG 1913","England,Cambridge-shire,Grantchester, Cambridge,""B""","Grantchester, Cambridge, Cambridgeshire CB3, UK","52.180862","0.09307000000001153","TL 43 55","None","None","None","188","Butt 24, Blade 72","","342","Light brown","Smooth","23","","Bronze","Found with socketed celt (marked 'A')","Strong side & stop ridges. Cutting edge damaged.","","Almost OK (too thin)","Hugh Fiske","https://farm4.staticflickr.com/3893/14961523730_fa7b95ed2b_b.jpg","https://www.flickr.com/photos/MicroPasts/14961523730"
"11835","696","Bronze palstave","I1A","British Museum, , WG., , 1913., , , ,","England., Cambridge-shire., Grantchester, Cambridge, ""B"",","",,,"TL 43 55","None","None","None","188","","","342","Light brown.","Smooth.","23","Width: Butt 24 mm, Blade 72 mm.","Bronze","Found with socketed [...] (marked ""A"")  WG. 1912.","strong side and [...] ridges.  cutting edge damaged.","","Almost OK (too thin).","Jeff Anderson","https://farm4.staticflickr.com/3893/14961523730_fa7b95ed2b_b.jpg","https://www.flickr.com/photos/MicroPasts/14961523730"
"11836","64","Bronze socketed celt with loop","UI2","British Museum WG 1912","England,Cambridgeshire,Grantchester,""A""","Grantchester, Cambridge, Cambridgeshire CB3, UK","52.180862","0.09307000000001153","TL 43 55","None","None","None","105","Butt 43,Blade 54","","272","Brown","Smooth","42","","Bronze","Found with ""B"" (A palstave)","moulded smooth, long loop","","Inacc.,""A""","Hugh Fiske","https://farm4.staticflickr.com/3880/15148181775_1048b0c21b_b.jpg","https://www.flickr.com/photos/MicroPasts/15148181775"
"11836","696","Bronze socketed celt with loop","UI2","British Museum, , WG., , 1912","England., Cambridgeshire., Grantchester., ""A""","",,,"TL 43 55","None","None","None","105","","","272","Brown","Smooth","42","Width Butt 43 Blade 54 mmm","Bronze","Found with ""B"" (A palstave)","moulded mouth, long loop","","""A""","Jeff Anderson","https://farm4.staticflickr.com/3880/15148181775_1048b0c21b_b.jpg","https://www.flickr.com/photos/MicroPasts/15148181775"
"11837","482","Socketed Celt","N II 2","British Museum, , 80- 11- 24- 1, , Presented by AW Franks Esq,, , ( Henry Medland, Melbourn, Royston), , 24/11/1880","England, Cambridge, Meldreth, Royston","Meldreth, Royston, Cambridgeshire SG8, UK","52.099618","0.006113000000027569","TL 37 26","None","None","1880","107","","50","386","dark green","slightly corroded","39","Described under Site as ""Founder's hoard. All found together by a workman in Nov 1880 near Meldreth Station Royston, Cambs. Stated to be the whole of the find."" Under Associations described as 1-53 and listed as follows:, , 17 socketed celts, , 5 fragments "", , 2  ""     winged celts, , 1 chisel, , 1 gouge, , 1 spearhead, , 2 fragments  "", , 6 fragments swords, , 1 knife or razor, , 2 pieces of edge of vessel, , 1 rough piece from casting, , 15 copper cakes, , 9 odd fragments","","I- 53 see list under ""Transcriber's Comments""","Containing rough piece of copper. Three ribs on each side","","","scruffyarcher","https://farm4.staticflickr.com/3872/15148181595_99b5c7ec7f_b.jpg","https://www.flickr.com/photos/MicroPasts/15148181595"
"11837","694","Socketed Celt","NII2","British Museum,80-11-24-1,Presented by A. W. Franks Esq.,Henry Medland, Melbourne, Royston),24/11/1880","England,Cambridgeshire,Meldreth,Founder's hoard,All found together by a workman on Nov. 1880 near Meldreth Station, Royston, Combs. Stated to be the whole of the find.","Meldreth, Royston, Cambridgeshire SG8, UK","52.099618","0.006113000000027569","TL,37,46","None","11","1880","107","50","","3.86","dark green","Slightly corroded","39mm","Measurements given as: Length 10.7cms Width 5.0 Thickness 3.9","","1-53,17 Socketed Celts,5 Fragments "",2 "" Winged Celts?,1 chisel?,1 gouge,1 spearhead,2 fragments "",6 Fragments,1 Knife or razor,2 Pieces of edge of vessel,1 Rough piece from casting,15 Copper cakes,9 odd fragments","Containing rough piece of copper. Three ribs on each side.","","","Stephanie Choy","https://farm4.staticflickr.com/3872/15148181595_99b5c7ec7f_b.jpg","https://www.flickr.com/photos/MicroPasts/15148181595"
"11838","570","Socketed Celt","NI2","British Museum, , 80-11-24-2, , Presented by A. W. Franks Esq, , (Henry Medland, Melbourne, Royston), , 24/11/1880","England, Cambridgeshire, Meldreth, Founder's hoard, All found together by a workman in Nov.1880 near Meldreth station,Royston, Cambs. Stated to be the whole of the find","Meldreth, Royston, Cambridgeshire SG8, UK","52.099618","0.006113000000027569","TL37,46","None","11","1880","100","54","","310","metallic dashgreen","Non corroded","42","Length 10.0 cms - all other measurements of length no units given, therefore assumed to be cms and converted into mm above","","1-53","Three ribs","","17 Socketed Celts,5 Fragments Celts,2 Fragments Winged Celts?,1 Chisel?,1 Spearhead,2 Fragments Spearhead,6 Fragments swords,1 Knife or razor,2 Pieces edge of [...]cssel,1 Rough piece from casting,15 Copper cakes,9 odd fragments","John Marr","https://farm6.staticflickr.com/5569/14961615767_4485aa92b9_b.jpg","https://www.flickr.com/photos/MicroPasts/14961615767"
"11838","694","Socketed Celt","NI2","British Museum,80-11-24-2,Presented by A.W. Franks Esq'e,(Henry Medlabd, Melbourne, Royston),24/11/1880","England,Cambridgeshire,Meldreth,Founder's hoard,All found together by a workman in Nov. 1880 near Meldreth Station, Royston, Combs. Stated to be the whole of the find","River Cam Farmhouse, Cambridge Road, Wimpole, Royston, Cambridgeshire SG8 5QB, UK","52.1235486","-0.04750500000000102","TL,37,46","None","11","1880","100","54","","310","metallic dark green","Non corroded","42","Measurements given as: Length 10.0 cms Width 5.4 Thickness 4.2","","1-53,17 Socketed Celts,5 Fragments "",2 "" Winged Celts?,1 Chisel?,1 Gouge,1 Spearhead,2 Fragments "",6 Fragments swords,1 Knife or razor,2 Pieces edge of vessel,1 Rough piece from casting,15 Copper cakes,9 odd fragments","Three ribs","","","Stephanie Choy","https://farm6.staticflickr.com/5569/14961615767_4485aa92b9_b.jpg","https://www.flickr.com/photos/MicroPasts/14961615767"
