"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"10474",,"Hammer-Flanged (Flat) Celt","d","Borough of Newbury Museum, , I.63 (Old catalogue), , Given by Mr. J.W.Roake, , before 1854.","england, berkshire, newbury, the neighbourhood of exact site unknown","newbury, berkshire","-1.32342792","51.40787","","None","None","None","170","","76","520","","","11.5","","Assay by analysis Copper 91.35, Tin 8.64, Total 99.99","","There are slight signs of flanges, but the surface is much decayed.","Victoria History of Berkshire. i.195., , Geographical Journal August and September, 1912. 185.207., , Man xiv.51.","It has been suggested by Mr. O.G.S.Crawford (Geo. Journ.) that perhaps this may be the flat celt found on a gravel heath to the north of Newbury and exhibited by Mr. John Pardue in 1846. J.B.A.A.I. (1846) 337.","Anon.","https://farm4.staticflickr.com/3691/13310549765_2a2fe4122c_b.jpg","https://www.flickr.com/photos/MicroPasts/13310549765"
"10475","541","Miniature Flat Axe","","Reading Museum A.L. XLII, , Davies Collection March 1891","england, berkshire, wallingford (?)","wallingford","-1.12521580","51.59823","","None","None","None","67","","42","63.78","Dark coloured","Much worn and blistered, one side rough as if cast in an open mould","6","Question marks under ""Site"" and ""Composition"" from original index card.  Not entered by transcriber.","copper ?","","","","This is probably Irish, as the specimens in Davies Collection were often wrongly described.","Tim Mudie","https://farm8.staticflickr.com/7218/13310920264_a3dc4eed96_b.jpg","https://www.flickr.com/photos/MicroPasts/13310920264"
"10475",,"Miniature Flat Axe","c","Reading Museum. A.L. XLII, , Davies Colln. March 1891.","england, berks, wallingford (?)","wallingford","-1.12521580","51.59823","","None","None","None","67","","42","63.78","","much worn & blistered, one side rough as if cast in an open mould. Dark coloured.","6","","? copper","","","","This is probably Irish, as the specimens in Davies Colln. were often wrongly described.","Anon.","https://farm8.staticflickr.com/7218/13310920264_a3dc4eed96_b.jpg","https://www.flickr.com/photos/MicroPasts/13310920264"
"10476","541","Flat Axe","","Derbyshire Museum Service, , , , x 5510/7","berkshire, windsor great park,, ex ball collection","","-76.51467340","37.14737","","None","None","None","139.7","","","","Golden Brown","Smooth","15","Palstave crossed out and replaced with Flat Axe in object box","","","Fine flat palstave in perfect condition","","","Tim Mudie","https://farm4.staticflickr.com/3716/13310708853_a27864430c_b.jpg","https://www.flickr.com/photos/MicroPasts/13310708853"
"10476",,"Flat Axe","d","Ex Ball Collection","berkshire, windsor great park","","-3.27657530","54.70235","","None","None","None","140","","","","golden brown","smooth","","Can't make out thickness","","","fine flat palstave in perfect condition","","","Anon.","https://farm4.staticflickr.com/3716/13310708853_a27864430c_b.jpg","https://www.flickr.com/photos/MicroPasts/13310708853"
"10477","541","Flat Celt","","Private collection, P. Waterhouse Esq. Yattendon Court","england, england, berkshire, yattendon, yattendon court","yattendon court","-1.20495080","51.46671","","None","None","1878","118","","78","297.67","Bright green, pale green in pit holes.","Badly pitted. Some rust adheres to one side.  The other partly covered with yellow clay.","11","","","Part of a hoard of 60 pieces, including (Evans, A.B. [...] p. 169) [...] celts, flat celts, palstaves, socketed celts, gonges, socketed and tanged knives, swords, scabbard ends, [...]-heads, and flat, conical and angular pieces of bronze.","Butt chipped: edge chipped and one corner missing","Evans. [...] B. Imp.s p.169 (not in chapter on Flat Celts).","","Tim Mudie","https://farm4.staticflickr.com/3721/13310918764_3690daf36d_b.jpg","https://www.flickr.com/photos/MicroPasts/13310918764"
"10477",,"Flat [...]","d","Private Collection 1923, P. Waterhouse Esq. Yattendon Court","england, berkshire, yattendon, yattendon court, in digging foundations of house, 1878","yattendon","-1.20495080","51.46671","","None","None","1878","2997","","1981","298","bright green, pale green in pit holes","badly pitted . Some rust adheres to one side. the other partly covered with yellow clay.","279","Length, width, thickness not recorded in any units. Have assumed inches & recorded accordingly","","part of a hoard of 60 pieces. including (Evans, A. B. Imps., p 169) [...], [...] gouges, socketed & tanged knives, swords, seatband [...] spearheads, & flat, conical & angular pieces [...]","Butt chipped: edge chipped & one corner missing","Proc. Soc. Ant. (2nd [...]) VII 480, V. C. H. B[...]ks i, 182-3 Evans. Anc. B. Imps. p. 169 (not in chapter on Flat [...])","","Anon.","https://farm4.staticflickr.com/3721/13310918764_3690daf36d_b.jpg","https://www.flickr.com/photos/MicroPasts/13310918764"
"10478","541","Hammer-Flanged/Flat Axe","","Scottish Antiquarian Museum, , Edinburgh, , Sim Collection, 1182., , No. DC.6.","scotland borders,","","-3.27657530","54.70235","","None","None","None","136.8","","66.7","299.2","","Thick","","Under ""Site"", Peeblesshire is crossed out and replaced with Borders in pencil.","","","Imperfect specimen, edge damaged, angles slightly recurved, oval hollow on face shown: this has the appearance of a blow-hole, the inside diameter being larger than the outer","","","Tim Mudie","https://farm4.staticflickr.com/3768/13310942534_2318efa3f5_b.jpg","https://www.flickr.com/photos/MicroPasts/13310942534"
"10478",,"Hammer, ?Flanged/Flat axe","d","Scottish Antiquarian Museum,, Edinburgh, Sim Collection, 1882. N. DC.6","scotland, peeblesshire","","-3.27657530","54.70235","","None","None","None","3475","","1694","299.2","","","","Length, width, thickness units not recorded. Assumed inches & converted. Can't make out word to left of Patina","","","Imperfect specimen, edge damaged, angles slightly recurved., Oval hollow on face [...]: this has the appearance of a blow-hole,, being larger than the outer.","","","Anon.","https://farm4.staticflickr.com/3768/13310942534_2318efa3f5_b.jpg","https://www.flickr.com/photos/MicroPasts/13310942534"
"10479","541","Flat Axe","","Scottish Antiquarian Museum, , Edinburgh, , No. DA 77, , Purchased 1912","scotland borders, ancrum (near), lilliards edge","lilliards edge","-2.60745570","55.53833","","None","None","None","120","","72.2","230.45","Removed","Corroded fairly deeply in places.","7.8","Under ""Site"" Roxburghshire crossed out and Borders written, in pencil and in different handwriting.","","","Blunt edge. Sides rounded. Piece broken off butt.","","","Tim Mudie","https://farm4.staticflickr.com/3794/13310942484_a5f1168845_b.jpg","https://www.flickr.com/photos/MicroPasts/13310942484"
"10479",,"Flat Axe","d","Scottish Antiquarian Museum,, Edinburgh, Purchased 1912 No. DA 77","scotland, roxburghshire borders, ancrum (near), lilliards edge","","-3.27657530","54.70235","","None","None","None","3048","","1834","230.45","removed","Corroded fairly deeply in places","198","","","","Blunt edge. Sides rounded., Piece broken off butt.","","","Anon.","https://farm4.staticflickr.com/3794/13310942484_a5f1168845_b.jpg","https://www.flickr.com/photos/MicroPasts/13310942484"
"10480","541","Flat Axe","","Scottish National Museum, Edinburgh., , No. DA 10, , Purchased 1881","scotland borders, ashybanks, from,, ""site and circumstances of discovery unknown""","","-3.27657530","54.70235","","None","None","None","169.1","","90","543.25","","","10.6","Under ""Site"", Roxburghshire crossed out and replaced with Borders, in pencil, different handwriting.","","","Moderately good condition.  Edge damaged.","Catalogue Nat. Mus. Scot. 1892: O.G.S. Crawford Geog. Journal XL (1912). List p. 313.","","Tim Mudie","https://farm3.staticflickr.com/2888/13310570625_96bc9a2601_b.jpg","https://www.flickr.com/photos/MicroPasts/13310570625"
"10480",,"Flat Axe","","Scottish National Museum,, Edinburgh, No. DA 10, Purchased 1881.","scotland, roxburghshire borders, ashybank, from, ""site & circumstances of discovery unknown""","","-3.27657530","54.70235","","None","None","None","4295","","2286","543","","","269","","Moderately good condition., Edge damaged.","","","Catalogue Nat.Mus.Scot. 1892: O. G. S. Crawford Geog Journal XL (1912), List p. 313.","","Anon.","https://farm3.staticflickr.com/2888/13310570625_96bc9a2601_b.jpg","https://www.flickr.com/photos/MicroPasts/13310570625"
"10481","541","Flat Axe","","Scottish National Museum , , Edinburgh, , , , No. DA 68, , Purchased 1900","scotland borders, harlaw moor","","-3.27657530","54.70235","","None","None","None","143.9","","73.5","357.35","in places","Thin","9.8","Under ""Site"" Peeblesshire crossed out and replaced with Borders, followed by a question mark, in pencil.  Also after Harlaw Moor, written in pencil [?= Harelaw, SE border of county]","","","Fairly good condition: Edge damaged, but moderately sharp; reground in antiquity.  Sides beaten up to form rudimentary flanges.","","","Tim Mudie","https://farm8.staticflickr.com/7191/13310729483_36c27009e6_b.jpg","https://www.flickr.com/photos/MicroPasts/13310729483"
"10481",,"Flat Axe","","","scotland, peeblesshire borders?, harlaw moor [? = harelaw, se border of county]","","-3.27657530","54.70235","Scottish National Museum,, Edinburgh., No. DA 68., Purchased 1900.","None","None","None","3655","","1862","357","Thin patina in places","","","Below 'Object Type' additional description: edges beaten up.","","","Fairly good condition:, Edge damaged, but moderately sharp; reground in antiquity., Sides beaten up to form rudimentary flanges.","","","Anon.","https://farm8.staticflickr.com/7191/13310729483_36c27009e6_b.jpg","https://www.flickr.com/photos/MicroPasts/13310729483"
"10482","541","Miniature Flat Celt","","Bishop Collection B14, , The University. Glasgow.","scotland border, lauder, hill house","","-3.27657530","54.70235","","None","None","None","62.2","","37.5","97.5","green patina in places","","9","Under ""Site"", Berwickshire crossed out and replaced with Borders.","","","","","","Tim Mudie","https://farm8.staticflickr.com/7060/13310569685_f93fc0ba4e_b.jpg","https://www.flickr.com/photos/MicroPasts/13310569685"
"10482","547","Miniature Hat Celt","B14","Bishop Collection, The University, Glasgow","scotland borders lauder hillhouses","td2 6td","-2.74943983","55.71961","","None","None","None","62.2","37.5","","97.5","green patina in places","","9","next to length and width is a measurement,, , , , butt  or hutt 23","","","","","","Lesley Ravenscroft","https://farm8.staticflickr.com/7060/13310569685_f93fc0ba4e_b.jpg","https://www.flickr.com/photos/MicroPasts/13310569685"
"10482",,"Miniature Flat [...]","d","Bishop Collection B14, The University. Glasgow.","scotland, berwickshire borders, lauder, hill house","","-3.27657530","54.70235","","None","None","None","62","","38","97.5","green patina in places","","9","","","","","","","Anon.","https://farm8.staticflickr.com/7060/13310569685_f93fc0ba4e_b.jpg","https://www.flickr.com/photos/MicroPasts/13310569685"
"10483","541","Flat Celt","","Bishop Collection B17, , The University. Glasgow.","scotland, borders, jedburg, scaisburgh farm 2 1/2 m. s.e. of jedburgh","","-3.27657530","54.70235","","None","None","None","137","","82","400.4","Light green","","","Under ""Site"" Roxburgh crossed out and replaced with Borders.","","","Shows traces of incipient wings [?], , Fair condition.","","","Tim Mudie","https://farm8.staticflickr.com/7263/13310728493_4db7dcf2d2_b.jpg","https://www.flickr.com/photos/MicroPasts/13310728493"
"10483",,"Flat [...]","d","Bishop Collection B17., The University. Glasgow","scotland, roxburgh borders, jedburgh (straisburgh), scraisburgh farm 2 1/8 m. s. e. of jedburgh.","","-3.27657530","54.70235","","None","None","None","137","","82","400","light green","","","","","","shows traces of incipient wings","","","Anon.","https://farm8.staticflickr.com/7263/13310728493_4db7dcf2d2_b.jpg","https://www.flickr.com/photos/MicroPasts/13310728493"
"10484","541","Flat Celt","","Anthropological Museum, Aberdeen University, , 243, , Given by Rev Professor John Christie","scotland, aberdeenshire, grampian","","-3.27657530","54.70235","","None","None","None","149","51","84","554","","","11","","","","","","","Tim Mudie","https://farm6.staticflickr.com/5578/14772628439_165246ac33_b.jpg","https://www.flickr.com/photos/MicroPasts/14772628439"
"10484",,"Falt Celt","d","Anthropological Museum, Aberdeen University, 243, Given by Rev. Professor John Christie","scotland, aberdeenshire grampian","","-3.27657530","54.70235","","None","None","None","149","","84","554","","","11","","","","","","","Anon.","https://farm6.staticflickr.com/5578/14772628439_165246ac33_b.jpg","https://www.flickr.com/photos/MicroPasts/14772628439"
"10485","541","Flat Celt","","Pitt-Rivers Museum, Oxford., , Pitt-Rivers Collection (no numbers)","england","","-3.27657530","54.70235","","None","None","None","126","","63","","","","6.5","","Bronze","","Squared lateral margins, , Partly smoothed surface","","","Tim Mudie","https://farm4.staticflickr.com/3880/14936364166_fc0640d892_b.jpg","https://www.flickr.com/photos/MicroPasts/14936364166"
"10485",,"Flat Celt","d","Pitt-Rivers Museum, Oxford., Pitt-Rivers Collection (no number)","england","","-3.27657530","54.70235","","None","None","None","126","","63","","","Partly smoothed surface.","7","","","","Bronze, squared lateral margins.","","","Anon.","https://farm4.staticflickr.com/3880/14936364166_fc0640d892_b.jpg","https://www.flickr.com/photos/MicroPasts/14936364166"
"10486","541","Flat Axe","","Pitt_Rivers Museum, Oxford, , Pitt-Rivers Collection 1439","england","","-3.27657530","54.70235","","None","None","None","129.5","","72","","","","9.5","Description has been changed from the original Flat Celt, to Hammer Flanged Flat Axe Celt","Bronze","","Squared lateral margins, , Partly smoothed surface","","","Tim Mudie","https://farm6.staticflickr.com/5553/14956255091_eb2a6b61be_b.jpg","https://www.flickr.com/photos/MicroPasts/14956255091"
"10486",,"Hammer Flanged Flat Axe, Celt","d","Pitt-Rivers Museum, Oxford., Pitt-Rivers Collection 1437.","england","","-3.27657530","54.70235","","None","None","None","130","","72","","","Partly smoothed surface","10","","","","Bronze, Squared lateral margins","","","Anon.","https://farm6.staticflickr.com/5553/14956255091_eb2a6b61be_b.jpg","https://www.flickr.com/photos/MicroPasts/14956255091"
"10487","541","Flat Celt","","Royal Scottish Museum, Edinburgh, , Reg. No. 1890. 498","scotland","","-3.27657530","54.70235","","None","None","None","138","","","","Light brown bronze colour, dark in places.","in good condition","7","","","","Celt bronze, flat type, expanding towards cutting edge.","","","Tim Mudie","https://farm4.staticflickr.com/3852/14772681799_0a696bda10_b.jpg","https://www.flickr.com/photos/MicroPasts/14772681799"
"10487",,"Flat Celt","d","Royal Scottish Museum, Edinburgh, Reg. No: 1890.498","scotland","","-3.27657530","54.70235","","None","None","None","138","","75","378","lgiht brown bronze colour, dark in places","in good condition","7","","","","Celt bronze, flat type, expanding towards cutting edge.","","","Anon.","https://farm4.staticflickr.com/3852/14772681799_0a696bda10_b.jpg","https://www.flickr.com/photos/MicroPasts/14772681799"
"10488","541","Flat Celt","","Manchester Museum L 54, , bought of G.C. Yates.","scotland","","-3.27657530","54.70235","","None","None","None","157","","88","481.95","Thin polished patina of green - various shades. Golden bronze just shows through.  Remainder of the patina is thicker and damaged by scratches","smooth","","","Bronze","","The bevel at the edge is very slight.","","","Tim Mudie","https://farm4.staticflickr.com/3911/14956254981_a16cb9f8fa_b.jpg","https://www.flickr.com/photos/MicroPasts/14956254981"
"10488",,"Flat Celt","d","Manchester Museum L54, bought of G. C. Yates.","scotland","","-3.27657530","54.70235","","None","None","None","157","","88","482","thin polished patina of green - various shades. Golden bronze just shows through., Remainder of the patine is thicker & damaged by scratches.","smooth","","","Bronze","","The bevel at the edge is very slight.","","","Anon.","https://farm4.staticflickr.com/3911/14956254981_a16cb9f8fa_b.jpg","https://www.flickr.com/photos/MicroPasts/14956254981"
"10489","541","Flat Axe","","Smith Institute, Stirling, , Cat. No. AI 3","scotland","","-3.27657530","54.70235","","None","None","None","105","59","","","Brownish yellow.","Hammered and pitted.","8","","Bronze","","Butt and cutting edge show signs of grinding.  Rest of surface hammered with some deep pits. Sides and edges rounded and hammered.","","From Dr. Paterson's Collection","Tim Mudie","https://farm4.staticflickr.com/3885/14772754078_8bc9eb8be0_b.jpg","https://www.flickr.com/photos/MicroPasts/14772754078"
"10489",,"Flat Axe","d","Smith Institute, Stirling, Cat. No. AI3","scotland (?), no locality","","-3.27657530","54.70235","","None","None","None","105","59","","207","Brownish yellow","Hammered & pitted","8","","Bronze","","Butt & cutting edge show signs of grinding. Rest of surface hammered with some deep pits. Sides & edges rounded & hammered.","","From Dr. Paterson's Collection.","Anon.","https://farm4.staticflickr.com/3885/14772754078_8bc9eb8be0_b.jpg","https://www.flickr.com/photos/MicroPasts/14772754078"
"10490","541","Flat Celt","","Ludlow Museum, transferred from Whitchurch Museum, Shropshire, from collection of the late Mrs. LLoyd of Rhagatt near Corwen.  Given by her nephew the late Mayor P.T. Godsal.  Iscoyd Pk., nr. Whitchurch. (no. 1)","wales (almost certainly), denbigshire or merionethshire (probably), rhagatt hall (on the estate)","","-3.27657530","54.70235","","None","None","None","160","","79","418.14","Grey green - traces of golden bronze.","Rather rough, evenly pitted.","11","Under ""Site"", which is here transcribed word for word, is the word ""unprovenanced"" written in biro.","","","Coppery appearance.  Edge shows signs of [...] grinding","","Believed to have been found on the estate of Rhagatt Hall, near Corwen, which extends from Merionethshire into Denbighshire, but possibly found in making the terrace at Iscoyd Park in 1855., , Cf. Inventory of the Ancient Monuments of Flintshire 338, , , ,","Tim Mudie","https://farm4.staticflickr.com/3853/14772753648_f3ca264b46_b.jpg","https://www.flickr.com/photos/MicroPasts/14772753648"
"10490",,"Flat Celt","d","LUDLOW MUSEUM, transferred from Whitechurch Museum. Shropshire., from Colln. of the late Mrs. Lloyd of Rhagatt near [...] Given by her nephew the late Mayor P. T. Godsal. Isoyd Pk. [...] Whitechurch, (no.1)","unprovenanced, wales (almost certainly), denbighshire or meriounthshire (probably), rhagatt hall (on the estate)","","-3.27657530","54.70235","","None","None","None","160","","79","418","grey green - traces of golden bronze.","rather rough. evenly pitted.","11","","","","Coppery appearance. Edge shows signs of re-grindding.","","Believed to have been found on the estate of Rhagatt Hall near Corwen, which extends from Merionethshire into Denbighshire, but possibly found  in making the terrace at Iscoyd Park in 1855., Cf. Inventory of the Ancient Monuments of Hintshire 338.","Anon.","https://farm4.staticflickr.com/3853/14772753648_f3ca264b46_b.jpg","https://www.flickr.com/photos/MicroPasts/14772753648"
"10491","541","Flat Celt","","Whitchurch Museum. Shropshire.  From collection of the late Mrs. LLoyd of Rhagatt, Corwen.  Presented by her nephew the late Major P.T. Godsal, Iscoyd Park, nr Whitchurch (Flintshire).","wales, denbighshire or merionethshire, rhagatt hall (on property of) 1 1/2 m. e of corwen, the property extended n.e. into denbs","","-3.27657530","54.70235","","None","None","None","160","","79","418.14","Grey-green - traces of golden bronze","Rather rough, evenly pitted","","","Coppery appearance","","Edge shows signs of regrinding","","Possibly found in making the terrace at Iscoyd Park 1885.  (Flints. REAM. 338).  Quite uncertain.","Tim Mudie","https://farm6.staticflickr.com/5592/14956254401_d3bbca19fd_b.jpg","https://www.flickr.com/photos/MicroPasts/14956254401"
"10491","550","Flat Celt","d","Whitechurch Museum, Shropshire., , From collection of the late Mrs. Lloyd of Rhagatt, Corwen. Presented by her nephew, the late Major P.T. Godsal, Iscoyd Park, Nrg Whitechurch (flintshire)","wales (almost certainly), denbighshire or merionethshire } probably, rhagatt hall (or property of) 1.5 miles e of corwen. the property extended ne into denbs.,, possibly flintshire, iscoyd park 1855, rcam, flints, no 338","","-3.37648222","52.98394","","None","None","1855","16","36","79","418.14","Grey-green - traces of golden bronze","Rather rough. Evenly pitted","7.11","","","","Butt: 24, , , , Composition: Coppery appearance. Edge shows signs of regrinding.","","Possibly found in making the terrace at Iscoyd Park, 1855. (Flints. REAM. 338). quite [...]","Chris Coffey","https://farm6.staticflickr.com/5592/14956254401_d3bbca19fd_b.jpg","https://www.flickr.com/photos/MicroPasts/14956254401"
"10491",,"Flat Celt","d","Whitchurch Museum. Shropshire., from Colln. of the late Mrs Llyod of Rhagatt Corwen., presd. by her nephew the late Mayor P. T. Godsal, Iscoyd Park, nr Whitchurch, (Hintshire)","wales (almost certainly), denbighshire or merionethshire probably, rhagatt hall (on property of) 1 1/2 m e of corwen, the property extended n e into denbs.","","-3.27657530","54.70235","","None","None","None","160","","79","418","grey-green - traces of golden bronze","rather rough. evenly pitted","711","Addition text below 'Site':, , Possibly Hintshire, Iscoyd, Park, 1855","","","Coppery appearance, Edge shows signs of re-grinding.","RCAM, Hints, no 338","Possibly found in making the terrace at Iscoyd Park 1855 (Hints. RCAM. 338). Quite uncertain.","Anon.","https://farm6.staticflickr.com/5592/14956254401_d3bbca19fd_b.jpg","https://www.flickr.com/photos/MicroPasts/14956254401"
