"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"44215","226","Palstave","III1A","Salisbury, S. Wilts and Blackmoor Museum, 299 Brackstone Colln., B299 on side. 25 on face","Ireland, Co. Cork","Co. Cork, Ireland","-8.764363099999969","51.9884699","","None","None","None","97","middle 26, butt 23","41","133.25","dark green","","23, 4","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20680756408","https://farm6.staticflickr.com/5677/20680756408_41c6899c02_m.jpg"
"44215","580","Palstave","III 1 A","Salisbury, S. Wilts and Blackmore Museum,299 Brackstone Collection,B299 on side, 25 on face.","Ireland,Co Cork","Co. Cork, Irlande","-8.764363099999969","51.9884699","","None","None","None","97","middle 26; butt 23","41","133.25","dark green.","","23; 4","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20680756408","https://farm6.staticflickr.com/5677/20680756408_41c6899c02_m.jpg"
"44215","817","Palstave","III1A","Salisbury, S. Wilts and,Blackmoor Museum.,299 Brackstone Colln.,B299 on side, 25 on face.","","","-8.764363099999969","51.9884699","","None","None","None","97","26","41","133.25","dark green.","","23","Width shows ""edge 41  middle 26.  butt 23"". Thickness shows ""23  4"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20680756408","https://farm6.staticflickr.com/5677/20680756408_41c6899c02_m.jpg"
"44216","226","Palstave","IV1A","Bankfield Museum, Halifax, No. 6, A.V.6, From the collection of the Literary and Philosophical Society","Ireland, Co. Cork","Co. Cork, Ireland","-8.764363099999969","51.9884699","","None","None","None","163","butt 28, centre 30","41","510","pale green","slightly encrusted","centre 42, 12","","","","Fresh casting, unused.  Butt broken and edge chipped.","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20680674860","https://farm1.staticflickr.com/715/20680674860_7a6c5f94c9_m.jpg"
"44216","580","Palstave","IV 1 A","Bankfield Museum, Halifax,No. 6,A.J. 6.,From the collection of the Literary and Philosophical Society.","Ireland,Co Cork","Co. Cork, Irlande","-8.764363099999969","51.9884699","","None","None","None","163","butt 28, centre 30","41","510","Pale green","slightly encrusted.","centre 42; 12","","","","Fresh casting, unused. Butt broken and edge chipped.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20680674860","https://farm1.staticflickr.com/715/20680674860_7a6c5f94c9_m.jpg"
"44216","817","Palstave","IV1A","Bankfield Museum, Halifax.,No 6.,A.J. 6.,From the collection of the Literary and Philosophical Society","Ireland.,Co. Cork","Co. Cork, Ireland","-8.764363099999969","51.9884699","","None","None","None","163","30","41","510","Pale green","slightly encrusted.","42","Width shows ""(butt) 28mm, (centre) 30mm, (edge) 41mm"". Thickness shows ""(centre) 42mm, 12mm"".","","","Fresh casting, unused. Butt broken and edge chipped.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20680674860","https://farm1.staticflickr.com/715/20680674860_7a6c5f94c9_m.jpg"
"44217","226","Palstave","IV4F","Manchester Museum, L58, Bought of G.C. Yates, (R. Day fr. Colln), J. Morgan May 16. 1867","Ireland, Co. Cork, Duhallow","Barony of Duhallow, Co. Cork, Ireland","-8.97083299999997","52.22416699999999","","None","None","None","110.5","middle 28.5, butt 24","38.5","226.8","thick light green, golden bronze shows through","smooth","22.5, 26, 6.75","","","","This appears to have shifted in casting.","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20247718943","https://farm1.staticflickr.com/571/20247718943_83680ffb27_m.jpg"
"44217","580","Palstave","IV 4 F","Manchester Museum.,L58,Bought of G.C. Yates.,(R. Day jr. Collection) J. Morgan,May 16, 1867","Ireland,Co Cork,Duhallon","Co. Cork, Irlande","-8.764363099999969","51.9884699","","None","None","None","110.5","middle 28.5; butt 24","38.5","226.8","thick light green patina. golden bronze shows through.","smooth","22.5; 26; 6.75","","","","This appears to have shifted in casting.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20247718943","https://farm1.staticflickr.com/571/20247718943_83680ffb27_m.jpg"
"44217","817","Palstave.","IV4F","Manchester Museum.,L 58.,Bought of GC Yates,(R. Day Jr. Colln.),J. Morgan,May 16, 1867","Ireland,Co Cork,Duhallon.","Barony of Duhallow, Co. Cork, Ireland","-8.97083299999997","52.22416699999999","","None","None","None","110.5","28.5","38.5","226.8","thick light green patina, golden bronze shows through.","smooth","22.5","Width shows ""edge 38.5  middle 28.5. butt 24"". Thickness shows ""22.5, 26mm, 6.75.""","","","This appears to have shifted in casting.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20247718943","https://farm1.staticflickr.com/571/20247718943_83680ffb27_m.jpg"
"44218","226","Socketed Celt","BII2","British Museum, W. G. 1581, gift of J.P. Morgan 1909","Ireland, Co. Derry, Garvagh","Garvagh, Coleraine, Coleraine BT51, UK","-6.68755299999998","54.9833305","","None","None","None","104","socket 33","41","131.31","greenish brown, broken away in places","","socket 31","","","","Points of edge are blunt.  Small beading round socket, octagonal below.","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20859104182","https://farm1.staticflickr.com/754/20859104182_69347c73ab_m.jpg"
"44218","580","Socketed Celt","B II 2","British Museum,W.G. 1581,gift of J.P. Morgan, 1909.","Ireland,Co Derry,Garvagh","Garvagh, Coleraine, Coleraine BT51, Royaume-Uni","-6.68755299999998","54.9833305","","None","None","None","104","socket 33","41","131.31","greenish brown, broken away in places.","","socket 31","","","","Points of edge are blunt. Small beading round socket. octagonal below.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20859104182","https://farm1.staticflickr.com/754/20859104182_69347c73ab_m.jpg"
"44218","817","Socketed Celt.","BII2","British Museum,W.G. 1581,gift of J.P. Morgan 1909.","Ireland.,Co Derry.,Garvagh","Garvagh, Coleraine, Coleraine BT51, UK","-6.68755299999998","54.9833305","","None","None","None","104","33","41","131.31","greenish brown, broken away in places.","","31","Width shows ""edge 41.  socket 33"". Thickness shows ""socket 31.""","","","Parts of edge are blunt. Small beading round socket, octagonal below","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20859104182","https://farm1.staticflickr.com/754/20859104182_69347c73ab_m.jpg"
"44219","226","Looped Palstave Frag.","","Miss Sara McGinly, 90 Abingdon Rd, Kensington","Ireland, McGinly Farm, Claggan Horn Head, Dunfanagh, Co. Donegal","Dunfanaghy, Co. Donegal, Ireland","-7.969436900000005","55.1834711","","None","None","None","","","","","","","","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20875946821","https://farm6.staticflickr.com/5693/20875946821_2d14a94d1c_m.jpg"
"44219","580","? Looped Palstave","Frag.","Miss Sara McGinly, 90 Abingdon Rd., Kensington.","Ireland,McGinly Farm, Claggar Horn Head,Dunfanagh, Co. Donegal.","Dunfanaghy, Co. Donegal, Irlande","-7.969436900000005","55.1834711","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20875946821","https://farm6.staticflickr.com/5693/20875946821_2d14a94d1c_m.jpg"
"44219","817","? LOOPED,PALSTAVE","Frag.","Miss Sara McGinly, 90 Abingdon Rd,Kensington.","IRELAND,McGinly Farm, Claggan Horn Head,Dunfanagh; Co. Donegal.","Horn Head, Co. Donegal, Ireland","-7.982222200000024","55.2244444","","None","None","None","","","","","","","","","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20875946821","https://farm6.staticflickr.com/5693/20875946821_2d14a94d1c_m.jpg"
"44220","226","Palstave","I5O","Private, Professor Sir Lucas White-King CSI LLD FSA, Late of Roebuck Hall, Co. Dublin, sold by auction at Sotheby's 9.11.21, Lot 135A","Ireland, Co. Down, Newry","Newry, UK","-6.166383300000007","54.1453111","","None","None","None","94","midle 29, butt 28","45.5","","of thick rust brown over green.  Bronze shows through","smooth","30.5, 30, 29, 6","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20859103972","https://farm1.staticflickr.com/565/20859103972_f9fba4ba17_m.jpg"
"44220","580","Palstave","I 5 O","Private Collection,Professor Sir Lucas White-King, CSI, LLD, FSA,late of Roebuck Hall, Co Dublin.,Sold by Auction at Sotheby's. 9. 11. 21. Lot 135A.","Ireland,Co Down,Newry","Newry, Newry, District de Newry and Mourne, Royaume-Uni","-6.34022989999994","54.1751024","","None","None","None","94","middle 29; butt 28","45.5","","patina of thick rust brown over green. Bronze shows through.","smooth","30.5; 30; 29; 6","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20859103972","https://farm1.staticflickr.com/565/20859103972_f9fba4ba17_m.jpg"
"44220","817","Palstave","I5O","Private,Professor Sir Lucas White-King CSI. LLD. FSA.,Late of Roebuck Hall. Co Dublin.,Sold by Auction at Sotheby's 9.11.21.,Lot 135A","Ireland.,Co Down.,Newry.","Newry, Newry, Newry and Mourne, UK","-6.34022989999994","54.1751024","","None","None","None","94","29","45.5","","Patina of thick rust brown over green. Bronze shows through.","smooth","30.5","Width shows ""45.5mm  middle 29mm  butt 28mm"". Thickness shows ""30.5mm, 30mm, 29mm, 6mm"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20859103972","https://farm1.staticflickr.com/565/20859103972_f9fba4ba17_m.jpg"
"44221","226","Palstave","II1A","Museum of Archaeology & Ethnology Cambridge, Read gift, 1279","Ireland, Down, Moira","County Down, UK","-5.748485399999936","54.3412911","","None","None","None","151","middle 21, butt 15","66.5","191.36","no","rough, dark brown","14, 7, 17","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20875946731","https://farm6.staticflickr.com/5663/20875946731_cb52b7be8f_m.jpg"
"44221","580","Palstave","II 1 A","Museum of Archaeology & Ethnologie, Cambridge.,Read Gift,1279","Ireland,Down,Moira","Moira, Craigavon, Lisburn BT67, Royaume-Uni","-6.2285530000000335","54.4797358","","None","None","None","151","middle21; butt 15","66.5","191.36","no patina","rough, dark brown.","14; 7; 17","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20875946731","https://farm6.staticflickr.com/5663/20875946731_cb52b7be8f_m.jpg"
"44221","817","Palstave","II1A","Museum of Archaeology & Ethnology,Cambridge,Read Gift,1279","Ireland,Down,Moira","County Down, UK","-5.748485399999936","54.3412911","","None","None","None","151","21","66.5","191.36","no","rough, dark brown","17","Width shows ""edge 66.5.  middle 21.  butt 15"". Thickness shows ""14.  7.  17"".","","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20875946731","https://farm6.staticflickr.com/5663/20875946731_cb52b7be8f_m.jpg"
"44222","226","Palstave","I5C","Sotheby's Sale 14.12.25, Lot 273, property of Mons. Fenardent","Ireland, Dublin, Dublin","Dublin, Ireland","-6.260309699999993","53.3498053","","None","None","None","130","middle 31, butt 29","67","","thick brown, green shows beneath, where chipped","smooth","35, 4.5, 34.5","","","","Edge is hammer marked to line behind edge.  Prominent cast marks.","","Painted on, Dublin, 14966, L.AT.X","Elaine Dale","https://www.flickr.com/photos/115096994@N02/20842454936","https://farm6.staticflickr.com/5626/20842454936_65187441e1_m.jpg"
"44222","580","Palstave","I 5 C","Sotheby's Sale, 14. 12. 25. Lot 273,property of Mons. Fenardent.","Ireland,Dublin,Dublin","Dublin, Irlande","-6.260309699999993","53.3498053","","None","None","None","130","middle 31; butt 29","67","","thick brown, green shows beneath, where chipped.","smooth","35; 4.5; 34.5","","","","Edge is hammer marked to line behind edge. Prominent cast marks.","","Painted on ""Dublin,14966,L.AT.X.""","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20842454936","https://farm6.staticflickr.com/5626/20842454936_65187441e1_m.jpg"
"44222","817","Palstave","I5C","Sotheby’s Sale,14.12.25,Lot 273,property of Mons. Feuardent.","Ireland,Dublin,Dublin.","Dublin, Ireland","-6.260309699999993","53.3498053","","None","None","None","130","31","67","","thick brown, green shows beneath, where chipped.","smooth","35","Width shows ""edge 67  middle 31  butt 29"". Thickness shows ""35  4.5  34.5"".","","","Edge is hammer marked to line behind edge.,Prominent cast marks","","Painted on,Dublin,14966,L.AT.X.","JP OConnor","https://www.flickr.com/photos/115096994@N02/20842454936","https://farm6.staticflickr.com/5626/20842454936_65187441e1_m.jpg"
"44223","580","Palstave","II 1 F","National Museum, Dublin,Collection of the Royal Irish Academy,30:1916","Ireland,Co. Dublin,Clontarf","Clontarf, Co. Dublin, Irlande","-6.204510300000038","53.3660165","","None","None","None","141","centre 24; side flanges 25","","","","","","","Bronze","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20859103592","https://farm6.staticflickr.com/5763/20859103592_31e7365352_m.jpg"
"44223","717","Palstave","","National Museum. Dublin. , Coll. of the Royal Irish Academy, 30:1916","Ireland Co. Dublin,Clontarf","",,,"","None","None","None","141","24 at center; side flanges 25","","","","","","","Bronze","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/20859103592","https://farm6.staticflickr.com/5763/20859103592_31e7365352_m.jpg"
"44223","817","Palstave","II1F","National Museum, Dublin,Coll. of the Royal Irish Academy,30:1916","Ireland,Co. Dublin,Clontarf","Clontarf, Co. Dublin, Ireland","-6.204510300000038","53.3660165","","None","None","None","141","25","","","","","","Description shows ""breadth at centre 24mm.; width of side flanges 25mm.""","bronze","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20859103592","https://farm6.staticflickr.com/5763/20859103592_31e7365352_m.jpg"
"44224","580","Palstave","III 3 D","Reading Museum,364:57,Backhouse Collection.","Co Dublin, Ireland","Co. Dublin, Irlande","-6.313367400000061","53.3824769","","None","None","None","","","","","Mainly dark brown.","Good","","","Bronze","","Well cast save for imperfection in butt.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20246129964","https://farm1.staticflickr.com/611/20246129964_c116f115bd_m.jpg"
"44224","717","Palstave","III3D","Reading Museum 364:57, Backhouse Collection","Co. Dublin, Ireland","",,,"","None","None","None","","","","","Mainly dark brown.","Good","","","Bronze, well cast save for imperfection in butte.","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/20246129964","https://farm1.staticflickr.com/611/20246129964_c116f115bd_m.jpg"
"44224","817","PALSTAVE","III3D","Reading Museum,364:57,Backhouse Collection.","Co. Dublin,,Ireland.","Co. Dublin, Ireland","-6.313367400000061","53.3824769","","None","None","None","","","","","Mainly dark brown.","Good","","","Bronze","","well cast save for imperfection in butt.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/20246129964","https://farm1.staticflickr.com/611/20246129964_c116f115bd_m.jpg"
"44225","580","Palstave","I","Charterhouse Museum","Ireland","Irlande","-8.243889999999965","53.41291","","None","None","None","116","middle 18; butt 12.5","(broken) 21.5","87","","bad condition, green bronze colour.","18; 6","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/20681973929","https://farm1.staticflickr.com/673/20681973929_4fced3c9aa_m.jpg"
