"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"31167","727","Pin","N","Museum of Archaeology + Ethnology, Cambridge, No 198  Murray Coll’n","Ireland, King’s Co. /OFFALY, Edenderry","Edenderry, Co. Offaly, Ireland","53.34328430000001","-7.0505832000000055","-","None","None","None","110.5","32.5","-","15","bright metal all over","smooth + even","-","-","-","-","Length is specified as ""Pin"". Width as ""disc"", , Pin with head + large flat disk (set vertically to pin, which carries it on a bent neck) rim bead.  Both faces decorated with 17 concentric rings, on the front a small, central rounded boss.","-","-","MARLA WALCOTT","https://farm9.staticflickr.com/8572/16662050595_f59f235a87_b.jpg","https://www.flickr.com/photos/MicroPasts/16662050595"
"31167","817","Pin","N","Museum of Archaeology & Ethnology, Cambridge,No 198 Murray Colln.","Ireland,King’s Co / OFFALY,Edenderry.","Edenderry, Co. Offaly, Ireland","53.34328430000001","-7.0505832000000055","","None","None","None","110.5","32.5","","15","","Smooth & even. Bright metal all over.","","Length shows ""Pin 110.5mm"". Width shows ""of disc 32.5mm"".","","","Pin with head & large flat disc (set vertically to pin, which carries it on a bent neck) with rim bead. both faces decorated with 17 concentric rings. on the front a small, central rounded boss.","","","JP OConnor","https://farm9.staticflickr.com/8572/16662050595_f59f235a87_b.jpg","https://www.flickr.com/photos/MicroPasts/16662050595"
"31168","580","Punch-like object","","Museum of Archaeology & Ethnologyn Cambridge, No. 250 Murray Collection","Ireland, King's Co., Drumcooly Hill","Edenderry, Co. Offaly, Irlande","53.34328430000001","-7.0505832000000055","","None","None","1859","44","6","","7","","","","","","Six associated objects found at Drumcooly Hill. (No. 250 Murray Collection). Two small round cups of stone (? lamps).","This object is like a Mauser rifle bullet with rounded end. Section round. Point & base surrounded by two deep grooves.","","","Denis Antoine","https://farm9.staticflickr.com/8612/16660660681_ac05dfaf7e_b.jpg","https://www.flickr.com/photos/MicroPasts/16660660681"
"31168","727","A Punch-like Object","-","Museum of Archaeology + Ethnology Cambridge, Murray Coll’n, No 250  Murray Coll’n","Ireland, King’s Co., Drumcadly Hill, 1859","Offaly, Co. Offaly, Ireland","53.2356871","-7.712222900000029","-","None","None","None","44","6","-","7","-","-","-","-","-","Six associated objects found at Drumcolly Hill (No 250 Murray coll’n).  Two small round cups of stone (? lamps).","this object is like a Mauser rifle bullet with rounded end. section round. Point + base surrounded by two deep grooves.","-","-","MARLA WALCOTT","https://farm9.staticflickr.com/8612/16660660681_ac05dfaf7e_b.jpg","https://www.flickr.com/photos/MicroPasts/16660660681"
"31168","817","Punch-like object","Ireland,King's Co,Drumcoolly Hill","","Museum of Archaeology & Ethnology, Cambridge,No 250 Murray Colln.","","53.34328430000001","-7.0505832000000055","","None","None","1859","44","6","","7","","","","","","Six associated object found at Drumcoolly Hill. (No 250 Murray Colln). Two small round cups of stone (? lamps).","This object is like a Mauser rifle bullet with rounded end/ Section round. Point & base surrounded by two deep grooves.","","","JP OConnor","https://farm9.staticflickr.com/8612/16660660681_ac05dfaf7e_b.jpg","https://www.flickr.com/photos/MicroPasts/16660660681"
"31169","580","Ring","G","Museum of Archaeology & Ethnology, Cambridge, No. 237 Murray Collection","Ireland, King's Co. (Offaly), Edenderry","Edenderry, Co. Offaly, Irlande","53.34328430000001","-7.0505832000000055","","None","None","None","39.5","34; inside diameters 26 x 21","","9","","","","","","One of a hoard of 20 rings.","Oval section. irregular boss on one side.","","","Denis Antoine","https://farm9.staticflickr.com/8586/16636114006_8c5c80d032_b.jpg","https://www.flickr.com/photos/MicroPasts/16636114006"
"31169","727","Ring","G","Museum of Archaeology + Ethnology Cambridge, No 237  Murray Coll’n","Ireland, King’s Co. (Offaly), Edenderry","Edenderry, Co. Offaly, Ireland","53.34328430000001","-7.0505832000000055","-","None","None","None","39.5","34","-","9","-","-","-","-","-","One of a horde of 20 rings","Width specified as: ""inside diameters 26 mm x 21 mm.  Oval section, a regular boss on one side.","-","-","MARLA WALCOTT","https://farm9.staticflickr.com/8586/16636114006_8c5c80d032_b.jpg","https://www.flickr.com/photos/MicroPasts/16636114006"
"31169","817","Ring","G","Museum of Archaeology & Ethnology, Cambridge,No 237 Murray Colln.","Ireland,King’s Co (Offaly),Edenderry.","Edenderry, Co. Offaly, Ireland","53.34328430000001","-7.0505832000000055","","None","None","None","39.5","34","","9","","","","Width shows ""34mm, inside diameters 26mm x 21mm"".","","One of a hoard of 20 Rings.","Oval section, irregular boss on one side.","","","JP OConnor","https://farm9.staticflickr.com/8586/16636114006_8c5c80d032_b.jpg","https://www.flickr.com/photos/MicroPasts/16636114006"
"31170","580","Ring with Stud","G","Museum of Archaeology & Ethnology, Cambridge, No. 237 Murray Collection","Ireland, King's Co. (Offaly), Edenderry","Edenderry, Co. Offaly, Irlande","53.34328430000001","-7.0505832000000055","","None","None","None","","outside siameter 50; inside diameter 39; diameter of stud head 10","","35","","","6 x 6","","","One of a hoard of 20 rings.","Semi circular section with a stout, flat, necked stud on its flat side.","","","Denis Antoine","https://farm9.staticflickr.com/8594/16475903239_8b1a375a96_b.jpg","https://www.flickr.com/photos/MicroPasts/16475903239"
"31170","727","Ring with Stud","G","Museum of Archaeology + Ethnology Cambridge, No 237  Murray Coll’n","Ireland, King’s Co. (Offaly), Edenderry","Edenderry, Co. Offaly, Ireland","53.34328430000001","-7.0505832000000055","-","None","None","None","-","See description","-","35","-","-","See description","-","-","One of a horde of 20 rings","Width as: ""Outside diameter 50 mm, inside diameter 39 mm, diameter of Stud head 10 mm""  Thickness as: ""6 mm x 6 mm"", , Semicircular section with a stout, flat, necked stud on its flat side.","-","-","MARLA WALCOTT","https://farm9.staticflickr.com/8594/16475903239_8b1a375a96_b.jpg","https://www.flickr.com/photos/MicroPasts/16475903239"
"31170","817","Ring with Stud.","G","Museum of Archaeology & Ethnology, Cambridge,No 237 Murray Colln.","Ireland,King’s Co (Offaly),Edenderry.","Edenderry, Co. Offaly, Ireland","53.34328430000001","-7.0505832000000055","","None","None","None","","50","","35","","","6","Width shows ""outside diameter 50mm, inside diameter 39mm, diameter of stud head 10mm"". Thickness ""6mm x 6mm"".","","One of a hoard of 20 Rings.","Semi circular with a stout, flat, necked stud on its flat side.","","","JP OConnor","https://farm9.staticflickr.com/8594/16475903239_8b1a375a96_b.jpg","https://www.flickr.com/photos/MicroPasts/16475903239"
"31171","580","4 Rings","G","Museum of Archaeology & Ethnology, Cambridge, No. 245 Murray Collection","Ireland, King's Co. (Offaly), near Edenderry, Drumcooley Hill, 1854","Edenderry, Co. Offaly, Irlande","53.34328430000001","-7.0505832000000055","","None","None","1854","","(Diameters from 25 to 28)","","5; 4; 3; 2","dark brown or black.","smooth in the 3 flattened ones. corroded in the round one.","5 x 3","","","One of a hoard of 15 objects & a piece of sandstone, possibly belonging to a mould. 2 spearheads, 1 socketed Celt, 6 rings, 2 Pins with Rings & 4 Beads (1 large of clay, 1 of glass, yellow & purple twist, 2 of amber, a larger & a smaller, irregularly shaped).","3 of them flattened on the faces, one circular section. uneven.","","Two pins with Ring & beads at least are Early Christian (see pin card at [...]) with Trillick ring.","Denis Antoine","https://farm9.staticflickr.com/8580/16039741694_3013693248_b.jpg","https://www.flickr.com/photos/MicroPasts/16039741694"
