"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"29123","433","Ogival Midrib Dagger (With Midrib)","Ogival","Wiltshire Archaeological Society's Museum at Devizes, B.45","England,Wiltshire,Parish - Ashton Keynes,On east side of road running north from North End, 100 yards north of spot - level 289, Wilts. 6 inch Ordnance Sheet, in a small enclosure.","Ashton Keynes, Swindon, Wiltshire SN6, UK","-1.9307249999999385","51.641845","","None","None","None","152.4","","","53.16","Brassy in colour, appears to have been cleaned.","","","Length: 6 in. = 152.4,Weight 1 7/8 oz = 53.16 gms","Bronze","None","Good condition.","Wilts Arch. Mag. XLVI, p. 103-4. - Extract posted below,Devizes Museum cat. Part II, 2nd edition, page 70, Fig. 14,DM 1159; GC 353","Extract: ""Bronze Dagger from Ashton Keynes. This bronze dagger was exhibited by the Rev. M. T. Milling during the Society's recent (1939) visit to the Church, and was most kindly presented by him then and there to the Society's Museum. ""It was found,"" he writes, ""by my clerk when digging a drock at North End, Ashton Keynes, twenty-three years ago. I looked to see at the time if there was anything else of interest in the spot dug, but I found nothing."" The Society is indebted to Mr. A. D. Passmore for photographing both the dagger and the Roman objects mentioned in the preceding note. The dagger measures 6 ins. in length and 1 5/8 ins. width at the butt. It is in a remarkable state of preservation, the metal being quite uncorroded and showing yellow on one side and dark green on the other. The only injury is that a bit 3/4 in. wide in the centre of the butt which probably contained a third rivet hole is broken off, otherwise the weapon is perfect and the edges actually sharp enough still to cut a pencil with (I have just tried the experiment!). There is a prominent midrib on both sides and the edges are bevelled. A rare peculiarity is that the two rivet holes at the butt are not placed symmetrically. This perhaps rather suggests that it was a halberd blade, but it is too small for this. There is no specimen quite like it in the Society's collection. E.H. Goddard.","Joellen mcGann","https://farm8.staticflickr.com/7502/15671180064_06d784b089_b.jpg","https://www.flickr.com/photos/MicroPasts/15671180064"
"29123","580","Ogival Midrib Dagger (with midrib)","Ogival","Wilts Archaeological Society's Museum at Devizes, B.45.","Wilts, Parish - Ashton Keynes, on east side of road running north from North End, 100 yds north of spot-level 289, Wilts 6 inch Ordnance Street, in a small enclosure.","Ashton Keynes, Swindon, Wiltshire SN6, Royaume-Uni","-1.9307249999999385","51.641845","64","None","None","None","152.4","","","53.155","Brassy in colour, appears to have been cleaned","","","Length: 6 in; Weight: 1.7/8 oz, seen, The extract pasted on the card is transcribed in the Remarks field.","Bronze","none","Good condition","Wilts Arch. Mag. XLVI. p. 103-4: extract pasted below, Devizes Museum Cat. Part II, 2nd. edition, page 70, Fig. 14, DM 1159 GC 353","Bronze Dagger from Ashton Keynes. This bronze dagger was exhibited by the Rev. M.T. Milling during the Society's recent (1932) visit to the Church, and was most kindly presented by him then and there to the Society's Museum. ""It was found,"" he writes, ""by my clerk when digging a drock at North End, Ashton Keynes, twenty-three years ago. I looked to see at the time if there was anything else of interest in the spot dug but found nothing."" The Society is indebted to M. A.D. Passmore for photographing both the dagger and the Roman objects mentioned in the preceding note. The dagger measures 6ins. in length and 1.5/8ins. in width at the butt. It is in a remarkable state of preservation, the metal being quite uncorroded and showing yellow on one side and dark green on the other. The only injury is that a bit 3/4in. wide in the centre of the butt which probably contained a third rivet hole is broken off, otherwise the weapon is perfect and the edges actually sharp enough still to cut a pencil with (I have just tried the experiment !). There is a prominent midrib on both sides and the edges are bevelled. A rare peculiarity is that the two rivet holes at the butt are not placed symetrically. This perhaps rather suggests that it was a halberd blade, but it is too small for this. There is no specimen quite like it in the Society's collection. E. H. Goddard.","Denis Antoine","https://farm8.staticflickr.com/7502/15671180064_06d784b089_b.jpg","https://www.flickr.com/photos/MicroPasts/15671180064"
"29124","433","Flat Knife Dagger Rivetted (2 cards)","III","Devizes Museum, Stowhead Collection, 317","Unknown (probably from a Wiltshire barrow)","","-1.9307249999999385","51.641845","","None","None","None","99","56","","39","","","","Weight: 1 1/4 oz = 39 gms [? my calculation shows 35.44 gms]","","","Flat plain blade.","Devizes Museum Catalogue, Pt. I, 317,DM 13426, Cat. 130","Seen","Joellen mcGann","https://farm9.staticflickr.com/8652/16106054308_c06be5790a_b.jpg","https://www.flickr.com/photos/MicroPasts/16106054308"
"29124","580","Flat Knife - Dagger Rivetted (2 cards)","III","Devizes Museum, Stourhead Collection 317","Unknown (probably from a Wiltshire barrow)","","-1.9307249999999385","51.641845","63","None","None","None","99","56","","35.437","","","","Weight 1.1/4oz","","","flat plain blade","Devizes Museum Cat. Pt. I, 317, DM 1342/G. Cat 130","seen","Denis Antoine","https://farm9.staticflickr.com/8652/16106054308_c06be5790a_b.jpg","https://www.flickr.com/photos/MicroPasts/16106054308"
"29125","433","Flat Knife Dagger (2 Cards)","III","Devizes Museum,Stourhead Collection, 317","England,Probably Wiltshire","Wiltshire, UK","-1.9922126999999819","51.2462714","","None","None","None","100","55","","39","","","","1 1/4 oz.= 39grs [? might be incorrect, my calculation shows 35.44 gms]","","Not known","Plain flat blade","Devizes Museum Catalogue, Pt I, 317","","Joellen mcGann","https://farm8.staticflickr.com/7517/16106054378_9a48ffbdc6_b.jpg","https://www.flickr.com/photos/MicroPasts/16106054378"
"29125","580","Flat-Knife Dagger (2 cards)","III","Devizes Museum, Stourhead Collection 317","England, Probably Wiltshire","Angleterre, Royaume-Uni","-1.1743197000000691","52.3555177","","None","None","None","100","55","","35.437","","","","Weight: 1.1/4oz","","Not known","plain flat blade","Devizes Museum Catalogue Pt. I, 317.","","Denis Antoine","https://farm8.staticflickr.com/7517/16106054378_9a48ffbdc6_b.jpg","https://www.flickr.com/photos/MicroPasts/16106054378"
"29126","433","Rivetted Incised Dagger","","Devizes Museum, Stourhead Collection, 316","Unknown (probably from a Wiltshire barrow)","","-1.9922126999999819","51.2462714","","None","None","None","91","","","33","","","","Weight: 1 1/16 oz = 33 grs [?possibly incorrect, my calculation shows 30.12 gms]","","","3 parallel lines on blade.","Devizes Museum Cat. Pt. I, 316,DM 1156; GC372","Seen","Joellen mcGann","https://farm9.staticflickr.com/8575/16107456269_f3402370b8_b.jpg","https://www.flickr.com/photos/MicroPasts/16107456269"
"29126","580","Incised Rivetted Dagger","II","Devizes Museum, Stourhead Collection 316","Unknown (probably from a Wiltshire barrow)","","-1.1743197000000691","52.3555177","","None","None","None","91","","","30.136","","","","Weight: 1.1/16oz","","","3 parallel lines in blade","Devizes Museum Cat. pt. I, 316, DM 1156, GC 372","seen","Denis Antoine","https://farm9.staticflickr.com/8575/16107456269_f3402370b8_b.jpg","https://www.flickr.com/photos/MicroPasts/16107456269"
"29127","433","Flat Knife Rivetted Dagger","I","Devizes Museum,Stourhead Collection, 318","Unnknown (probably from a Wiltshire barrow)","","-1.9922126999999819","51.2462714","","None","None","None","","","","16","","","","Weight: 1/2 oz. = 16 grs [?possibly incorrect, my calculations show 14.17 gms]","","","Corroded, 1 point missing","Devizes Museum Cat. Pt. I, 318,DM 1166","Seen","Joellen mcGann","https://farm8.staticflickr.com/7550/16293587865_61dbed02c3_b.jpg","https://www.flickr.com/photos/MicroPasts/16293587865"
"29127","580","Flat Knife - Rivetted Dagger","I","Devizes Museum, Stourhead Collection 318","Unknown (probably from a Wiltshire barrow)","","-1.1743197000000691","52.3555177","","None","None","None","?","?","","14.175","","","","Weight: 1/2oz","","","corroded & point missing","Devizes Museum Cat. Pt. I, 318, DM 1166","seen","Denis Antoine","https://farm8.staticflickr.com/7550/16293587865_61dbed02c3_b.jpg","https://www.flickr.com/photos/MicroPasts/16293587865"
"29128","433","Flat Knife Rivetted Dagger","I","Devizes Museum,Stourhead Collection, 319a","Unknown (probably from a Wiltshire barrow)","","-1.9922126999999819","51.2462714","","None","None","None","","","","11","","","","Weight: 9/16 oz = 11 grs [? possibly incorrect, my calculations show 15.95 gms]","","","Thin flat blade","Devizes Museum Cat. Pt. I, 319a,DM 1115; no GC","","Joellen mcGann","https://farm8.staticflickr.com/7535/16107734487_8db143f207_b.jpg","https://www.flickr.com/photos/MicroPasts/16107734487"
"29128","580","Flat Knife - Rivetted Dagger","I","Devizes Museum, Stourhead Collection 319a","Unknown (probably from a Wiltshire barrow)","",,,"","None","None","None","?","?","","15.947","","","","Weight: 9/16oz","","","thin flat blade","Devizes Museum Cat. Pt. I, 319a, DM 1115 no GC","seen","Denis Antoine","https://farm8.staticflickr.com/7535/16107734487_8db143f207_b.jpg","https://www.flickr.com/photos/MicroPasts/16107734487"
"29129","433","Flat Knife Rivetted Dagger","I","Devizes Museum,Stourhead Collection, 316,poss. 315","Unknown (probably from a Wiltshire barrow)","","-1.9922126999999819","51.2462714","","None","None","None","","","","8","","","","Weight: 1/4 oz. = 8 grs [possibly incorrect, my calculations show 7.09 gms]","","","Flat plain blade. Point broken.","Devizes Museum Cat., Pt. I, 316,DM: - ; GC: -","Seen","Joellen mcGann","https://farm8.staticflickr.com/7468/16107456449_c20ab9c5a5_b.jpg","https://www.flickr.com/photos/MicroPasts/16107456449"
"29129","580","Flat Knife - Rivetted Dagger","I","Devizes Museum, Stourhead Collection 316, poss. 315","Unknown (probably from a Wiltshire barrow)","",,,"","None","None","None","?","","","7.0874","","","","Weight: 1/4oz","","","flat plain blade, point broken.","Devizes Museum Cat. Pt. I, 316, DM?, GC?","seen","Denis Antoine","https://farm8.staticflickr.com/7468/16107456449_c20ab9c5a5_b.jpg","https://www.flickr.com/photos/MicroPasts/16107456449"
"29130","433","Flat Knife Rivetted Dagger","I","Devizes Museum,Stourhead Collection, 316 b","Unknown (probably from a Wiltshire barrow)","","-1.9922126999999819","51.2462714","","None","None","None","56","","","10","","","","Weight: 5/16 oz = 10grs [possibly incorrect, my calculations show 8.86 gms]","","","Plain flat blade","Devizes Museum Cat. Pt. I, 316a,DM1166; Cat I 316b","Seen","Joellen mcGann","https://farm9.staticflickr.com/8649/15671180904_e362fd267c_b.jpg","https://www.flickr.com/photos/MicroPasts/15671180904"
"29130","580","Flat Knife - Rivetted Dagger","I","Devizes Museum, Stourhead Collection 316b","Unknown (probably from a Wiltshire barrow)","",,,"","None","None","None","56","","","8.8592","","","","Weight: 5/16oz","","","plain flat blade","Devizes Museum Cat. Pt. I, 316a, DM 1166 Cat I 316b","seen","Denis Antoine","https://farm9.staticflickr.com/8649/15671180904_e362fd267c_b.jpg","https://www.flickr.com/photos/MicroPasts/15671180904"
"29131","433","Incised (?) Dagger Ogival","Ogival","Devizes Museum,Stourhead Collection, 35","England,Dorset,Woodyates,Barrow 20 (Hoare)","Woodyates, Salisbury, Dorset SP5, UK","-1.9656509999999798","50.968245","","None","None","None","123","45","","63","","","","Weight: 2 oz. = 63 gms [?possibly incorrect, my calculation shows 56.7 gms]","","Burnt burial in cinerary urn in Barrow 20 (Hoare).","Pounced dots on centre of blade.","An. Wilts. I, 242,Devizes Museum Catalogue, Pt. I, 35,DM 1079; GC 349","Seen","Joellen mcGann","https://farm8.staticflickr.com/7479/16107456599_0b3617f47d_b.jpg","https://www.flickr.com/photos/MicroPasts/16107456599"
"29131","580","Incised (?)Dagger Ogival","Ogival","Devizes Museum, Stourhead Collection 35","England, Dorset, Woodyates, Barrow 20. (Hoare)","Woodyates, Salisbury, Dorset SP5, Royaume-Uni","-1.9656509999999798","50.968245","","None","None","None","123","45","","56.699","","","","Weight: 2oz","","Burnt burial in cinerary urn in Barrow 20 (Hoare)","pounced dots on centre of blade","An. Wilts I, 242., Devizes Museum Catalogue Pt. I, 35, DM 1079, GC 349","seen","Denis Antoine","https://farm8.staticflickr.com/7479/16107456599_0b3617f47d_b.jpg","https://www.flickr.com/photos/MicroPasts/16107456599"
"29132","243","Ogival Dagger Rivetted","Ogival,{Red Dot}","Devizes Museum,Stourhead Coll=21.","England,Wilts,Winterbourne Stoke,Barrow 15 (Hoare)","Winterbourne Stoke, Salisbury, Wiltshire SP3, UK","-1.8911127000000079","51.16898639999999","","None","None","None","218","72","","247","","","","Hard to make out word in pencil for object type: Onezerl?,One side profile drawing of dagger on reverse.,Blade is roughly triangular, tip is more pointed than expected for Ogival?,4 incised lines are inside of edge bevel,Dots in description appear to be short lines or chisel? marks in approx 13 lines running above the bottom portion of blade (socket) about 1/4 the length of the blade.,Socket portion of blade has 3 rivet holes in a triangular pattern.  Top portion of socket section has a large semicircular dip in socket line at middle.","","Burnt burial in barrow 15 (Hoare) With another Rivetted Dagger","decorated with 4 lines along blade, & centre pounced with dots","An=Wilts I. 122 Pl=XIV.,Devizes Museum Cat=Pt 1. 21.,Evans' 'Bronzes' 302. fig=,DM 1027 BC 220","","Jeff Okazaki","https://farm9.staticflickr.com/8577/15671181014_3acbb2d368_b.jpg","https://www.flickr.com/photos/MicroPasts/15671181014"
"29132","433","Incised Ogival Dagger Rivetted","Ogival","Devizes Museum,Stourhead Collection = 21","England,Wiltshire,Winterbourne Stoke,Barrow 15 (Hoare)","Winterbourne Stoke, Salisbury, Wiltshire SP3, UK","-1.8911127000000079","51.16898639999999","","None","None","None","218","72","","247","","","","Weight: 7 13/16 oz. = 247 gms [?possibly incorrect, my calculation shows 221.48 gms]","","Burnt burial in barrow 15 (Hoare) with another Rivetted Dagger.","Decorated with 4 lines along blade and centre pounced with dots.","An. Wilts, I., 122, Pl. XIV,Devizes Museum Cat. Pt. I, 21,Evans, ""Bronzes"" 302, fig.,DM 1027; GC 220","Seen","Joellen mcGann","https://farm9.staticflickr.com/8577/15671181014_3acbb2d368_b.jpg","https://www.flickr.com/photos/MicroPasts/15671181014"
"29133","243","Flat Knife,Rivetted Dagger","I,{Red Dot}","Devizes Museum,Stourhead Coll= 80","England,Wiltshire,Winterbourne Stoke,Barrow 15. (Hoare)","Winterbourne Stoke, Salisbury, Wiltshire SP3, UK","-1.8911127000000079","51.16898639999999","","None","None","None","81","35","","16","","","","1 Cross section drawing of dagger on reverse.,Appears to be this item from Wiltshire Museum - http://www.wiltshireheritagecollections.org.uk/index.asp?page=item&mwsquery={Identity%20number}={DZSWS:STHEAD.80} - in which case Length and Width are incorrect on card,Length 74, Width 34, Thickness 2,Patina: Tan brown to reddish - rust color on blade with patches of green, Socket portion dark greenish brown to light pale green.,Surface slightly rough and corroded.,Edge has a number of chips missing and tip is missing (may not be rounded)","","Burnt burial in barrow 15 (Hoare) With another Rivetted Dagger","Plain flat thin blade; two rivets one remaining","An=Wilts. 122,Devizes Musem Catalogue Pt 1. 80.,DM 1026 BC 219","Seen","Jeff Okazaki","https://farm9.staticflickr.com/8611/16293588165_e0a664903d_b.jpg","https://www.flickr.com/photos/MicroPasts/16293588165"
"29133","433","Rivetted Flat Knife Dagger","I","Devizes Museum,Stourhead Collection 80","England,Wiltshire,Winterbourne Stoke,Barrow 15 (Hoare)","Winterbourne Stoke, Salisbury, Wiltshire SP3, UK","-1.8911127000000079","51.16898639999999","","None","None","None","81","35","","","","","","Weight: 1/2 oz. = 16 gms [?possibly incorrect, = 14.17 gms]","","Burnt burial in barrow 15 (Hoare) with another rivetted dagger.","Plain flat thin blade, two rivets, one remaining.","An. Wilts, 122,Devizes Museum Catalogue, Pt. I, 80,DM 1026; GC 219","Seen","Joellen mcGann","https://farm9.staticflickr.com/8611/16293588165_e0a664903d_b.jpg","https://www.flickr.com/photos/MicroPasts/16293588165"
"29134","243","Flat Knife,Rivetted Dagger","I,{Red Dot}","Devizes Museum,Stourhead Coll=86","England,Wiltshire,Winterbourne Stoke,Barrow 8. (Hoare)","Winterbourne Stoke, Salisbury, Wiltshire SP3, UK","-1.8911127000000079","51.16898639999999","","None","None","None","?","?","","21","","","","1 very crude side profile drawing of dagger,Likely this obj. from Wilts Mus. - http://www.wiltshireheritagecollections.org.uk/index.asp?page=item&mwsquery={Identity%20number}={DZSWS:STHEAD.86},Length 91, Width 35,Surface: Fairly smooth with some rough corrosion mainly on one side of blade and on socket portion.,Patina: Dark emerald green on corroded area to light jade green on most of blade, patches of brown, especially near edge.,Dagger has been broken in at least 3 places, one whole corner of socket portion with rivet hole is missing, opposite side rivet hole and portion of blade have been fractured away but are still extant, portion of blade and all of tip missing.  Possibly a central rib near top of blade (may just be photo shadow),Grid Ref. - ST07724198","","In an urn with burnt bones in barrow 8 (Hoare).","point & one corner of blade lost","AN=Wilts.1. 114,Devizes Museum Cat=Pl 1-86,DP346 GC 531","Seen","Jeff Okazaki","https://farm8.staticflickr.com/7553/16106055198_afce23d20b_b.jpg","https://www.flickr.com/photos/MicroPasts/16106055198"
"29134","433","Flat Knife Rivetted Dagger","I","Devizes Museum,Stourhead Collection, 86","England,Wiltshire,Winterbourne Stoke,Barrow 8 (Hoare)","Winterbourne Stoke, Salisbury, Wiltshire SP3, UK","-1.8911127000000079","51.16898639999999","","None","None","None","","","","21","","","","Weight: 11/16 oz = 21 gms [?possibly incorrect, should = 19.49 gms]","","In an urn with burnt bones in barrow 8 (Hoare).","Point and one corner of blade lost.","An. Wilts, I, 114,Devizes Museum Cat. Pt. I, 86,DM346; GC 531","Seen","Joellen mcGann","https://farm8.staticflickr.com/7553/16106055198_afce23d20b_b.jpg","https://www.flickr.com/photos/MicroPasts/16106055198"
"29135","243","Flat Knife,Dagger","I,{Red Dot}","Devizes Museum,Stourhead Coll=165","England,Wiltshire,Wilsford-by-Salisbury,Salisbury Plain,Normanton.,Barrow 182?","Salisbury, Salisbury, Wiltshire, UK","-1.7944720000000416","51.068785","","None","None","None","91","?","","18","","","","1 side profile drawing of dagger on reverse.,Likely this obj. from Wilts. Mus. - http://www.wiltshireheritagecollections.org.uk/index.asp?page=item&mwsquery={Identity%20number}={DZSWS:STHEAD.165},Length 89, Width 39,Surface: Rough and corroded all over,Patina: Small portions of dark green to light green, underneath flakes and on corroded sections, dark brown to light tan.,Grid Ref. - ST12104046,Associations: Cremation Box, Wooden sheath, bone pin, bone tweezers,Dagger is mostly triangular with gently curving edge to rounded tip.  All rivets missing, two rivet holes broken completely, centre rivet hole remains. Edge rough. Slight cracks and chips in socket portion of blade.","","Burnt Burial in barrow 182? with Rivetted Dagger","blade slightly hollowed. beveled edges.","Devizes Museum Cat=Pt 1. 165,An=Wilts .1.207,DM 1039 BC 162","Seen","Jeff Okazaki","https://farm8.staticflickr.com/7539/16107734947_c24ba678bc_b.jpg","https://www.flickr.com/photos/MicroPasts/16107734947"
"29135","433","Flat Knife Dagger","I","Devizes Museum,Stourhead Collection, 165","England,Wiltshire,Wilsford-by-Salisbury,Salisbury Plain,Normanton, Barrow 182?","Normanton, Salisbury, Wiltshire SP4, UK","-1.8053469999999834","51.161919","","None","None","None","91","","","18","","","","Weight: 9/16 oz. = 18 grs. [?possibly incorrect = 15.95 gms]","","Burnt burial in barrow 182? with Rivetted Dagger.","Blade slightly hollowed, bevelled edges.","Devizes Museum Catalogue, Pt. I, 165,An. Wilts. I, 207,DM 1039; GC 162","Seen","Joellen mcGann","https://farm8.staticflickr.com/7539/16107734947_c24ba678bc_b.jpg","https://www.flickr.com/photos/MicroPasts/16107734947"
"29136","243","Rivetted Dagger (Wessex I)","{Red Dot}","Devizes Museum,Stourhead Coll=155","England.,Witlshire,Wilsford-by-Salisbury,Salisbury Plain.,Normanton,Bush Barrow. 158. (Hoare)","Salisbury, Salisbury, Wiltshire, UK","-1.7944720000000416","51.068785","","None","None","None","273","73","","260","","","","1 side profile drawing of dagger on reverse.,Appears to be this obj. from the Wilts. Mus. - http://www.wiltshireheritagecollections.org.uk/index.asp?page=item&mwsquery={Identity%20number}={DZSWS:STHEAD.155},Length 272, Width 80,Surface: Mostly smooth with flakes of wooden sheath adhering,Patina: Jade green to light brown all over with patches of dark brown to misty charcoal black.,Associations: fragments of bronze and wood (remains of shield?, flat bronze axe, 2 large flat bronze daggers, haft set with gold nails, rectangular gold plate, diamond-shaped gold plate, perforated macehead of fossil tubularia with bone fastenings and gold diamond shaped plate.,Grid Ref. - ST11644128,Long triangular blade with possibly rounded tip? Blade is slightly dented but very much intact. Small nub tang at bottom along with 5 remaining rivets and 6 intact rivet holes.","","Unburnt burial in Bush Barrow 158 (Hoare,gold ornaments etc.","blade flat & thin. small tang - 6 rivets.","An=Wilts. 1. 203.,Devizes Museum Catalogue. Pt=1.155,DM 749 GC 170","Seen","Jeff Okazaki","https://farm8.staticflickr.com/7479/16291801151_6516a11212_b.jpg","https://www.flickr.com/photos/MicroPasts/16291801151"
"29136","433","Bush Barrow Rivetted Dagger (Wessex I)","","Devizes Museum,Stourhead Collection, 155","England,Wiltshire,Wilford by Salisbury,Salisbury Plain, Normanton,Bush Barrow 158 (Hoare)","Normanton, Salisbury, Wiltshire SP4, UK","-1.8053469999999834","51.161919","","None","None","None","273","73","","260","","","","Weight: 8 5/16 oz. = 260 gms [?possibly incorrect = 235.66 gms]","","Unburnt burial in Bush Barrow 158 (Hoare); Gold ornaments, etc.","Blade flat and thin. Small tang. 6 rivets.","An. Wilts, I, 203,Devizes Museum Cataligue, Pt. I, 155,DM 749; GC 170","Seen","Joellen mcGann","https://farm8.staticflickr.com/7479/16291801151_6516a11212_b.jpg","https://www.flickr.com/photos/MicroPasts/16291801151"
