"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"61494","580","Cast Fragment. ?Large with Tang.","","Shrewsbury Museum,donor Mr. T. Beacall., ,","England,Shropshire,Battlefield,hoard found near a hedge when ploughing.","Battlefield, Shrewsbury, Shropshire SY1, Royaume-Uni","52.741138","-2.718661999999995","","None","None","None","90","98","","261.4","","all very rough, heavy iron stains covering most of face not shown.","6","","","One of 5 objects. 3 were exhibited to S of A, 16 Apl. 1863, by Saml. Wood Esq, FSA, & stated to have been found with a large number of bronze objects - most of these were melted. The 5 were No. J.40 in the Exhibn. of Shrops. Ants. 1898 & described as ""Possibly grappling instruments affixed to scaling ladders.""","","Figured in Proc. Soc. Ant. II (2nd S), p. 252,S.A.T. X (2nd S), p. 108, & III (3rd S), p. xxii.,Evans, B. I. p. 43, suggests no purpose for these 5 objects,but calls them ""sickle like"" p. 43, 405.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26535841416","https://farm2.staticflickr.com/1654/26535841416_b3a19c8432_m.jpg"
"61494","677","Cast Fragment Large with Tang?","","Shrewsbury Museum., , Donor Mr T. Beacall.","England, Shropshire, Battlefield, Hoard found near a hedge when ploughing.","Shropshire, UK","52.7063657","-2.7417848999999705","Shropshire, UK","None","None","None","90","98","","261.4","","All very rough. Heavy vion stain covering most of face not shown.","6","Some of the handwriting was difficult to decipher. I made my best possible judgement. Some information also appears to be missing.","","One of 5 objects. 3 were exhibited to S of A, 16 Apl. 1863. by Sainl. Wood FSA & stated to have been found with a large number of bronze objects, most of these were melted. The 5 were No J40. in the Exhibn. of shrop. Ants. 1898 & described as ""possibly grappling instruments affixed to scaling ladders"".","","Figd. in Proc. Soc. Ant II. (2nd 5) p. 252. S.A.T. X (2nd 5) p. 108. & III (3rd 5.) p. xxii. Evans B.I. p. 43. Suggests no purpose for these 5 objects, but calls them ""sickle like"" p. 43. 405.","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/26535841416","https://farm2.staticflickr.com/1654/26535841416_b3a19c8432_m.jpg"
"61494","717","Cast Fragment, Large with Tang.","","Shrewsbury Museum, Donor - Mr. T. Beacall","England, Shropshire, Battlefield, Hoard found near a hedge when ploughing.","",,,"","None","None","None","90","98","","","","All very rough.  Heavy iron stains covering most of face not shown.","","","","One of 5 objects.  3 were exhibited to 5 of A, 16 Apl. 1863, by Saml. Wood FSA. and stated [...] have been found with a large number of bronze objects, most of these were melted.  The 5 were No. J40 in the exhibit of Shrop. Aug. 5 1898 and described as "" possibly grappling instruments applied [...] scaling ladders.""","","Fig. d in Proc. Soc. Ant. II (2nd S.) p. 252,S. A. T. X (2nd S) p. 108 & III (3rd S.) p. XXII., Evans B. I. p. 43 suggests no purpose for these 5 objects, but calls them ""sickle like"" p. 43.405","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/26535841416","https://farm2.staticflickr.com/1654/26535841416_b3a19c8432_m.jpg"
"61495","580","Spearhead","","","Berks,Newbury","Newbury, West Berkshire, Royaume-Uni","51.401409","-1.323113899999953","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26469515342","https://farm2.staticflickr.com/1700/26469515342_bb599bc566_m.jpg"
"61495","677","Spearhead","","","Berks, Newbury","Newbury, West Berkshire, UK","51.401409","-1.323113899999953","Newbury, West Berkshire, UK","None","None","None","","","","","","","","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","","","","Pect at spear rear. Newbury. Berks. Major Bunny. from B.A.A. xvi.322.pl.26. 4. brass col'. bronze.","Michael George Adams","https://www.flickr.com/photos/115096994@N02/26469515342","https://farm2.staticflickr.com/1700/26469515342_bb599bc566_m.jpg"
"61495","717","Spearhead","","","Berks, Newbury","",,,"","None","None","None","","","","","","","","The name of the object and Site were all that was listed.","","","","","","Van C. Vives","https://www.flickr.com/photos/115096994@N02/26469515342","https://farm2.staticflickr.com/1700/26469515342_bb599bc566_m.jpg"
"61496","226","Spearhead","","","Oxfords (Berks), Abington","Abingdon, Abingdon, Oxfordshire OX14, UK","51.67078","-1.2879528999999366","","None","None","None","","","","","","","","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/26469515112","https://farm2.staticflickr.com/1574/26469515112_cbe700b0af_m.jpg"
"61496","580","Spearhead","","","Oxfords (Berks),Abingdon","Abingdon-on-Thames, Abingdon, Oxfordshire OX14, Royaume-Uni","51.67078","-1.2879528999999366","","None","None","None","","","","","","","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/26469515112","https://farm2.staticflickr.com/1574/26469515112_cbe700b0af_m.jpg"
"61496","717","Spearhead","","","Oxfords (Berks), Abingdon","",,,"","None","None","None","","","","","","","","","","","","","Name and Site were all that was listed.  There was a drawing of object.","Van C. Vives","https://www.flickr.com/photos/115096994@N02/26469515112","https://farm2.staticflickr.com/1574/26469515112_cbe700b0af_m.jpg"
"61497","226","Palstave looped","II1C","Bodmin Museum, Cornwall","England, Cornwall, Bodmin, Deens Garden in Fore St., 7th Nov. 1849","Bodmin, Bodmin, Cornwall, UK","50.4714961","-4.718862899999976","","7","11","1849","146","butt 22","55","394","Dark coloured patina with traces of green carbonate.","","28","","","","","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/26469516182","https://farm2.staticflickr.com/1657/26469516182_b632721991_m.jpg"
