"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"46658","677","Sword Fragment","Axe Frag","Mc Lennon, , Saltwood","England, Kent, Saltwood, Haynt Wood, on line of railway cutting,, 6 ft. below surface, lying on stratuns of sand, c 25 jaids N. E. by N. of sumont of hill. Found June 4, 1872. (Kent LXXIV. NE.),","Saltwood, Kent, UK",,,"Saltwood, Kent, UK","4","6","1872","40","42","","52","green or brown patina","Smooth","9","Some of the handwriting was difficult to decipher. I made my best possible judgement.","","Part of a laye haul; see card for first sword fragment.","Fragment of shoulders: rivet holes torn; on each side of mid rib are three incised lines on one face of blade; on the other face (drawn in stretch) in one side of midrib are four incisions.","Evans, , Jowrn: Anthsop: Inot. III. 230., , Ash: Jowrn XXX. 279., , Jessup. Anh: if Kent. 107.","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/21189998303","https://farm6.staticflickr.com/5741/21189998303_41eb9dc678_m.jpg"
"46658","1076","Sword Fragment","[...] Frag","Mr Lemmon, , Saltwood","England, Kent, Saltwood, Hayne Wood, on [...] of railway cutting, 6 fr. below surface, lying on stratum of sand, c 25 yards N.E. by N. of summit of hill.","","1.0757059999999683","51.078072","Kent LXXIV NE","4","6","1872","40","42","","52","green or brown","Smooth","9","","","Part of a large hoard; see card for first sword fragment","Fragment of shoulders: rivet holes torn; on each side of mid rib are three incised lines on one facet of blade; on the other facet ([...] in sketch) [...] side of midrib are four incisions.","Loans, , Journ: Anrthop: [...]. III. 230., , Arcg: Jorun XXX. 279., , [...] Arch: of Kent. 107.","","Ben Lewis","https://www.flickr.com/photos/115096994@N02/21189998303","https://farm6.staticflickr.com/5741/21189998303_41eb9dc678_m.jpg"
"46659","433","Sword Fragment/Shoulder Fragment","IVa","Folkstone Museum","England,Kent,Saltwood,Hayne Wood, on line of railway cutting 6 ft below surface, lying on stratum of sand c. 25 yards NE by N of summit of hill,Found June 4, 1872","Saltwood, Hythe, Hythe, Kent CT21, UK","1.0757059999999683","51.078072","Kent LXXIN NE","4","6","1872","101","49.5","","113","Green brown, mostly green.","Rather rough.","6 across blade section","","","Part of a large hoard; now consisting of: 5 socketed celts; 16 fragments of socketed celts; 2 spearheads V; 2 spearhead fragments; 14 sword fragments; 2 sicket fragments; 2 socketed knife fragments; 3 bracelet fragments; 1 socketed gouge; 1 looped mount; 1 chape; 1 chisel; 1 disc; miscasting of a socket; 1 linch pin; 14 lumps; and some pieces now missing, see Evans & Arch. Journ. XXX","Fragment consisting of part of hilt, shoulders, and part of blade. Hilt broken across a rivet hole, below is another with rivet still in place. Two rivet holes in each shoulder, one of them being stopped up. Shoulders straight; except for a slight rounding at their points, Ricasso notches. Blade broken off 10mm below ricasso notches. Hilt is irregularly cast.Traces of wood still adhering round rivet in hilt","Arch. Journ. XXX, 279,Evans,Journ. Anthrop. Inst. III, 230,Jessup, Arch. of Kent, 107","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799291782","https://farm1.staticflickr.com/616/21799291782_e68b31b234_m.jpg"
"46659","580","Sword Fragment","c,IVa","Folkestone Museum","England,Kent,Saltwood,Hayne Wood, on line of railway cutting, 6 ft. below surface, laying on stratum of sand c. 25 yards N.E. by N. of summit of hill,Found June 4, 1872. (Kent LXXIV. N.E)","Saltwood, Kent, Royaume-Uni","1.0688129000000117","51.0857408","","None","None","None","101","49.5","","113","green brown, mostly green.","rather rough.","6 across blade-section","","","Part of a large hoard; [...] consisting of: 5 Socketed Celts; 16 fragments of Socketed Celts; 2 Spearheads V; 2 Spearhead fragments; 14 Sword fragments; 2 Sickle fragments; 2 Socketed Knife fragments; 3 Bracelet fragments; 1 Socketed Gouge; 1 [...] mount; 1 Chapt; 1 Chisel, 1 disc; miscasting of a socket; 1 [...] pin; 14 lumps; and some pieces now missing, see Evans & Arch. Journ. XXX.","Fragment consisting od part of hilt, shoulders, and part of blade. Hilt broken across a rivet hole, below is another with rivet still in place. Two rivet holes in each shoulder, one of them being stopped up. Shoulders straight, except for a slight rounding at their points Ricasso notches. Blade broken off 10 mm. below ricasso notches, Hilt is irregularly cast. Traces of wood still adhering round rivet in hilt.","Arch. Journ. XXX, 279.,Evans,Journ. Anthrop. Inst. III, 230.,Jessup. Arch. of Kent, 107.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21799291782","https://farm1.staticflickr.com/616/21799291782_e68b31b234_m.jpg"
"46659","677","Sword Fragment","IVa","Folhestone Museum","England, Kent, Saltwood, Hagnt Wood, on line of railway cutting, 6 ft. below surface, lying on stratum of sand c 25 yards N.E. by N. of summit of hill Found June 4, 1872 (Kent LXXIN. N.E)","Saltwood, Kent, UK",,,"Saltwood, Kent, UK","4","6","1872","101","49.5","","113","traces of wood still adhering round risot in hilt: green brown, mostly greene.","rather rough.","6 aiwrs blade. action","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","Part of a large honrd; woir consisting of: 5 socketed celts; 16 Fragts of Socketed Celts; 2 Spearheads V; 2 spearhead frayts; 14 sword fragts; 2 richle frgts; 2 socketed knife fragts; 3 bracket fragts; 1 socketed gorgt; 1 loped nrount; 1 chapt; 1 chisel; 1 dsn; mis cashy of a socket; 1 Linch pin; 14 lumps; and some pieces hoir missing, see lonsi & Anh Towsn. xxx.","Fragment consisting of part of hilt, shoulders, and part of blade. Hilt broken across a rivet. hole, below is another with rivet still in place. Two rivet holes in each shoulder, one of them being stopped into shoulders straight: except for a slight rounding at their points Ricasso notches. Blade broken off 10mm. below risano notches, Hilt is irregularly cast.","Ash: Jowm. xxx. 279., , Poens, , Jairn: Anthwp: Inct: III. 230., , Jessup. Arch: of Kent. 107.","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/21799291782","https://farm1.staticflickr.com/616/21799291782_e68b31b234_m.jpg"
"46660","433","Fragment of Sword Hilt","Frag","Mr. Lemmon, Saltwood","England,Kent,Saltwood,Hayne Wood, on line of railway cutting 6 ft. below surface, lying on stratum of sand, c. 25 yards NE by N of summit of hill. Found June 4, 1872","Saltwood, Hythe, Hythe, Kent CT21, UK","1.0757059999999683","51.078072","Kent LXXIV NE","4","6","1872","53","25","","40","Greyish green patina","Smooth","","","","Part of a large hoard; see card for first sword fragment.","Part of hilt. Two rivet holes, below the second is a slight central thickening; slight flanges along the edge. The whole is slightly bent.","Arch. Journ. XXX 278,Evans,Jessup, Arch. of Kent, 107,Journ. Anthrop. Instit. III, 230","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799292792","https://farm6.staticflickr.com/5821/21799292792_33d4873e1e_m.jpg"
"46660","580","Fragment of Sword Hilt","c,Frag.","Mr. Lemmon, Saltwood.","England,Kent,Saltwood,Hayne Wood, on line of railway cutting, 6 ft. below surface, laying on stratum of sand c. 25 yards N.E. by N. of summit of hill,Found June 4, 1872. (Kent LXXIV. N.E)","Saltwood, Kent, Royaume-Uni","1.0688129000000117","51.0857408","","4","6","1872","53","25","","40","greyish-green","smooth","","","","Part of a large hoard; see card for first sword fragment.","Part of hilt. Two rivet holes, below the second is a slight central thickening; slight flanges along the edge. The whole is slightly bent.","Arch. Journ. XXX, 279.,Evans,Jessup. Arch. of Kent, 107,Journ. Anthrop. Instit. III, 230.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21799292792","https://farm6.staticflickr.com/5821/21799292792_33d4873e1e_m.jpg"
"46660","1091","Fragment of sword hilt","Frag,e","Mr. Lemmon, Saltwood","England, Kent, Saltwood. Hayne Wood on line of milway cutting, 6ft below surface, lying on stratum of sand, c. 25 yds N.E. by N. of summit of hill.","Saltwood, Kent, UK",,,"Kent LXXIV NE","4","6","1872","53","25","","","Greyish green","Smooth","","First card. All corrections / suggestions / comments welcome.","","Part of a layt hoard; see card for first sword fragment","Part of hilt. Two rivet holes; below the second is a slight central thickening; slight flanges along the edge; the whole is slightly bent.","Arch. Journ. XXX. 279. Evans., , Jessup. Arch. of Kent, 107, , Journ. Anthrop Instit. III 230","","Barbara Palmer","https://www.flickr.com/photos/115096994@N02/21799292792","https://farm6.staticflickr.com/5821/21799292792_33d4873e1e_m.jpg"
"46661","433","Sword Fragment","IVa","Mr. Lemmon, Saltwood","England,Kent,Saltwood,Hayne Wood, on line of railway cutting, 6 ft. below surface, lying on stratum of sand, c. 25 yards NE by N of summit of hill. Found June 4, 1872","Saltwood, Hythe, Hythe, Kent CT21, UK","1.0757059999999683","51.078072","Kent LXXIV NE","4","6","1872","83","48 across shoulders","","80","Green & brown","Mostly smooth.","5","","","Part of large hoard; see card for first sword fragment.","Fragment consisting of shoulders & upper part of blade. Cutting edges of blade chipped & blunt; ricasso notches, one almost completely broken away. Rivet hole in each shoulder, above the rivet was there develop slight flanges to the hilt-piece; mid rib extending the whole length of the fragment. Considerably bent.","Arch. Journ. XXX, 279,Evans,Jessup, Arch. of Kent, 107,Journ. Anthrop. Inst. III, 230","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623213258","https://farm1.staticflickr.com/608/21623213258_58db0ebd3a_m.jpg"
"46661","580","Sword Fragment,shoulder fragment","IVa","Mr. Lemmon, Saltwood","England,Kent,Saltwood,Hayne Wood, on line of railway cutting, 6 ft. below surface, laying on stratum of sand c. 25 yards N.E. by N. of summit of hill,Found June 4, 1872. (Kent LXXIV. N.E)","Saltwood, Kent, Royaume-Uni","1.0688129000000117","51.0857408","","4","6","1872","83","48 across shoulders","","80","green & brown","mostly smooth","5","","","Part of large hoard; see card for first sword fragment.","Fragment consisting of shoulders & upper part of blade. Cutting edges of blade chipped & blunt; ricasso notches, one almost completely broken away. Rivet hole in each shoulder; above the rivet holes there develop slight flanges & the hilt-piece; mid rib extending the whole length of the fragment. Considerably bent.","Arch. Journ. XXX, 279.,Evans,Jessup, Arch. of Kent, 107.,Journ. Anthrop. Inst. III, 230.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21623213258","https://farm1.staticflickr.com/608/21623213258_58db0ebd3a_m.jpg"
"46661","677","Sword Fragment.","IVa","Mr Lernrnon, , Saltwood","England, Kent, Saltwood, Hayne Wood, on line of railway cutting, 6ft. below surface, lying on stratum of sand, c 25 yards N.E. by N. of summit of hill. Found June 4, 1872. (Kent LXXIV. NE)","Saltwood, Kent, UK",,,"Saltwood, Kent, UK","4","6","1872","83","48 across shoulders","","80","green or brown patina","mostly smooth","5","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","Part of layt housd; see card for first sword fragc.","Fragment consisting of shoulders & upper part of blade. Cutting edges of blade chipped & blunt; ricasso nohhes, me almost completely broken away. Rivet hole in each shoulder: above that rivet lwhs these develop slight flanges to the hilt-piece; mid rib extending the whole length of the fragment. Coincidently bent.","Anh: Jaum: XXX 279., , Evans, , Jessup. Anh: of Kent. 107., , Journ: Anthrop: Inst: III. 230.","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/21623213258","https://farm1.staticflickr.com/608/21623213258_58db0ebd3a_m.jpg"
"46662","433","Sword","IIa","Mr. H. Baze (1952),In 1958 in the possession of Alec who kept a whelk stall at Dymchurch","Kent,Folkstone,East Wear Bay, dredged 40 yards off shore; off site Roman Villa,April or May 1951","Folkestone, Kent, UK","1.1694559999999683","51.081397","","None","5","1951","625.48","","","","","","","Length: 24 5/8"" = 625.48mm","","","Immediately below the outer rivet-hole on each side, a small raised feature of semi-circular section (it is too ill-defined to rank properly as a beading or moulding) curves inwards for a couple of inches, after which it tapers away? J.D.C.","Arch. Cont. LXV, 90ff","DF(S)","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21811105105","https://farm6.staticflickr.com/5752/21811105105_cd1037de0a_m.jpg"
"46662","580","Sword","Prob all poss.,IIa","Mr. H. Brice (1952),In 1958 in the possession of Alec who kept a whelk stall at Dymchurch.","Kent,Folkestone,East Wear Bay, dredged 40 yds off shore, off site Roman Villa.,April or May 1951","Folkestone, Kent, Royaume-Uni","1.1694559999999683","51.081397","","None","None","1951","625.475","","","","","","","","","","""Immediately below the outer rivet-hole on each side a small raised [...] of semi-circular section (it is too ill-defined to [...] properly as a beading or moulding) [...] [...] J.D.C.","Arch. Cant. LXV, [...]","DF (S)","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21811105105","https://farm6.staticflickr.com/5752/21811105105_cd1037de0a_m.jpg"
"46662","677","Sword","PROBY ALL POSS., , IIa","Mr. H. Bnze (1952), , In 1958 in the possession of 'Alec who kept a whelk stall at Dymchorch'.","Kent, Folkstove, East Wear Bay dradgate 40 yds off shore, oft S.h Ronan Uka. Apanlon May 1951","Kent, UK","0.5217254000000366","51.2787075","Kent, UK","None","5","1951","24 5/8","","","","","","","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","""Immearatily Below the outer rivet-hole on each side a small raised featway rent-crrailar section (it 13 hou ill. define to tank properly as a beading or moulding) eurhes ihwards for a compling inches, aftr uhrch F tarus away ? J. D. C.","","","Arch. Cant. L XV, Goff.","DF (S)","Michael George Adams","https://www.flickr.com/photos/115096994@N02/21811105105","https://farm6.staticflickr.com/5752/21811105105_cd1037de0a_m.jpg"
"46663","433","Hilt of Sword","IVa","Dover Museum","England,Kent,Dover,Buckland Brick Field","Dover, Kent, UK","1.3134026999999833","51.1278758","","None","None","None","78","42, 22, 24","","49.59","No patina","Fairly smooth, very slight encrustment, good deal of golden bronze showing, clay or sand nearly all over.","6, 1","","","Dug up with a number of celts & fragments","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799295622","https://farm1.staticflickr.com/582/21799295622_d9a5b5f1a3_m.jpg"
"46663","580","Hilt of Sword","IVa","Dover Museum","England,Kent,Dover,Buckland Brick Fields.","Douvres, Kent, Royaume-Uni","1.3134026999999833","51.1278758","","None","None","None","78","42; 22; 24","","49.59","no patina","fairly smooth. very slight encrustment. good deal of golden bronze showing. clay or sand nearly all over.","6; 1","","","Dug up with a number of celts & fragments.","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21799295622","https://farm1.staticflickr.com/582/21799295622_d9a5b5f1a3_m.jpg"
"46663","817","Hilt of Sword","IVa","Dover Museum","England,Kent,Dover,Buckland Brick Fields","Dover, Kent, UK","1.3134026999999833","51.1278758","","None","None","None","78","42","6","49.59","no","fairly smooth, very slight encrustment, good deal of golden bronze showing, clay or sand nearly all over.","","Width shows ""42mm  22mm  24mm"". Thickness shows ""6mm  1mm"".","","Dug up with a number of celts & fragments.","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/21799295622","https://farm1.staticflickr.com/582/21799295622_d9a5b5f1a3_m.jpg"
"46664","433","Sword","","Twickenham Gravel Co., Lts.,The Wilderness, Blackheath, near Camberley, Surrey,(Shown to London Museum, Dec. 1962)","Kent,Darenth,in bed of old course of river Darenth, near existing bridge,September 1962","Darenth, Dartford, Kent, UK","0.24185869999996612","51.4194914","TQ.5606.7006","None","9","1962","608","","","","","","","","","","Blade has somewhat flattened, mid-rib and bevelled edges. On each face a slight groove follows the outline of the blade until it converges on the mid-rib about 6 cm. from point. On each face surface of metal changes on semi-circular line immediately below hilt. Hilt broken and sword corroded.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624208529","https://farm6.staticflickr.com/5736/21624208529_c2edb331b4_m.jpg"
"46664","580","Sword","","Twickenham Gravel Co. Ltd.,The Wilderness, Blackheath, near Camberley, Surrey.,(shown to London Museum, Dec. 1962.)","Kent,Darenth,in bed of old course of river Darenth, near existing bridge,National grid TQ.5606.7086,September 1962","Darenth, Dartford, Kent, Royaume-Uni","0.24185869999996612","51.4194914","","None","9","1962","608","","","","","","","","","","Blade has somewhat flattened mid-rib and bevelled edges. On each face a slight groove follows the outline of the blade until it converges on the mid-rib about 6 cm. from point. On each face surface of metal changes on semi-circular line immediately below hilt. Hilt broken and sword corroded.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21624208529","https://farm6.staticflickr.com/5736/21624208529_c2edb331b4_m.jpg"
"46664","677","SWORD","","Twickenham Gravel Co. Ltd., , The Wilderness, Blackheath,, , near Camberley, Durrey., , (Shown to London Museum, Dec. 1962.)","Kent Kent, Darenth Darenth, in bed or old course of river Darenth, near existing bridge. National Grid TQ.5606.J066 September 1962","Darenth, Kent, UK","0.5217254000000366","51.2787075","Darenth, Kent, UK","None","9","1962","60.5","","","","","","","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","Blade has somewhat flattened mid-rib and levelled edges. On each face a slight groove follows the outline of the blade until it ecqverges on the mid-rib about 6mm. Cron point. On each face surface of metal changes on semi-circular line immediately below hilt. Hilt broken and sword corroded.","","","","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/21624208529","https://farm6.staticflickr.com/5736/21624208529_c2edb331b4_m.jpg"
"46665","433","Leaf-shaped Sword","IVa","Museum of Archaeology, Cambridge","England,Kent,Bromley,1873","Bromley, Greater London, UK","0.01315599999998085","51.406025","","None","None","1873","598","blade 40; end of hilt 38","","646","Shades of green","","blade 7.5","","","Found with another","20 rivet holes instead of slot, one containing a rivet 4 other rived holes one being broken into. Two beads along the cutting edge.","Preshistoric Bronzes 145, No catalogue,Foster Bequest, 236. The numbers do not correspond in the catalogue.,R.F. Jessup, 'Kent', 105-253.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21811109145","https://farm1.staticflickr.com/645/21811109145_1eddcb881b_m.jpg"
"46665","580","Leaf-shaped Sword","IVa","Museum of Archaeology, Cambridge.","England,Kent,Bronley,1873","Bromley, Grand Londres, Royaume-Uni","0.01315599999998085","51.406025","","None","None","1873","598","blade 40; end of hilt 38","","646","shades of green","","blade 7.5","","","Found with another","2 rivet holes instead of slot, one containing a rivet. 4 other rivet holes, one being broken into. Two beads along the cutting edge.","Prehistoric Bronzes, 145. No catalogue.,Foster Bequest, 236. The numbers do not correspond in the catalogue.,R.F. Jessup's 'Kent', 105, 253.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21811109145","https://farm1.staticflickr.com/645/21811109145_1eddcb881b_m.jpg"
"46665","817","Leaf shaped sword","2/5,IVa","Museum of Archaeology, Cambridge.","England,Kent,[...]","","1.3134026999999833","51.1278758","","None","None","1833","598","48","","696","shades of green","","75","Width shows ""blade 40mm  end of hilt 38mm"". Thickness shows ""blade 75mm"".","","Found with another","3 rivet holes instead of slot, one containing a rivet & other rivet holes, one being broken into.,Two beads along the cutting edge.","Prehistoric Bronzes 248 No catalogue,Foster Bequest 236. The numbers do not correspond in the catalogue.,[...][...]","","JP OConnor","https://www.flickr.com/photos/115096994@N02/21811109145","https://farm1.staticflickr.com/645/21811109145_1eddcb881b_m.jpg"
"46666","433","Leaf Shaped Sword, Shoulder Frag.","IIc","Herts. County Museum, St. Albans,Lent by Mr. F. F. Fossey","England,Herts,Rushden,Cumberlow Green","Cumberlow Green, Buntingford, Hertfordshire SG9, UK","-0.10794199999998","51.958025","","None","None","None","116.5","hilt 22, 49; blade 40, 27","","163","Greeny bronze patina","Smooth","9.5, 8","","","A founder's hoard of 6 - 2 pieces of  L.S. Swords, a winged celt. 2 socketed celts & a palstave.","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624211779","https://farm6.staticflickr.com/5742/21624211779_f93c369c2e_m.jpg"
"46666","580","Leaf shaped Sword,shoulder fragment","IIc","Herts Cty. Mus., St. Albans.,lent by Mr. F.F. Fossey.","England,Herts,Rushden,Cumberlow Green","Cumberlow Green, Buntingford, Hertfordshire SG9, Royaume-Uni","-0.10794199999998","51.958025","","None","None","None","116.5","hilt 22; 49,blade 40; 27","","163","greeny bronze","smooth","9.5; 8","","","A founder's hoard of 6. 2 pieces of L. S. Swords, a winged celt, 2 socketed celts & a palstave.","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/21624211779","https://farm6.staticflickr.com/5742/21624211779_f93c369c2e_m.jpg"
"46666","817","Leaf shaped sword.","IIc","Herts Cty. Mus.,St. Albans.,Lent by Mr F F. Fossey.","England.,Herts,Rushden,Cumberlow Green","Rushden, Buntingford, Hertfordshire SG9, UK","-0.10100299999999152","51.968078","","None","None","None","116.5","40","","163","greeny bronze","Smooth","9.5","Width shows ""hilt 22, 49.  blade 40.  27."" Thickness shows ""9.5mm  8.""","","A founder’s hoard of 6. – 2 pieces of L.S. Swords, a winged celt, 2 socketed celts & a palstave","","","shoulder frag.","JP OConnor","https://www.flickr.com/photos/115096994@N02/21624211779","https://farm6.staticflickr.com/5742/21624211779_f93c369c2e_m.jpg"
