"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"8005","243","Spearhead. Cl I","[Red Dot] A","British Museum S.L. 747","england, isle of wight, south arreton, arreton down","arreton","-1.234785","50.67991","N1, SZ 54 86","None","None","None","206","","","158.42","blue green","much corroded","10","4 cross section drawings of spearhead attached to reverse with text SL 747 F of. Wight""., Strong triangular midrib running down face of blade, narrowing toward point., Riven hole mostly broken","","Part of a hoard.","Two small notches on tang - one side only.","Archaeologia 113. XXXVI. 329, Kemble & Frankes Horae Ferales pl. vi. pgs 24-25.","CI","Jeff Okazaki","http://farm4.staticflickr.com/3748/14118601647_b5c2470145_b.jpg","http://www.flickr.com/photos/MicroPasts/14118601647"
"8005","441","Spearhead","A","British Museum S.L. 747","england, isle of wight, south arreton, arreton down","arreton down isle of wight","-1.217957","50.70192","Ni 52 54 86","None","None","None","206","30","","158.42","Blue green","Much corroded","10","Width reads - blade 30. 42. tang 9","Two small notches on tang - one side only","Part of a hoard","","Archaeologia 113 XXXVI 329, , Kemble + [...] House Ferales pl.Vi figs 24 (crossed out) + 25","","Holden","http://farm4.staticflickr.com/3748/14118601647_b5c2470145_b.jpg","http://www.flickr.com/photos/MicroPasts/14118601647"
"8006","13","Spearhead I","A","British Museum, S.L. 748.","england., isle of wight,, south arreton,, arreton down","arreton","-1.225944","50.67934","NI, 52, 54, 86","None","None","None","200","","","140.4","dark green","corroded in places.","","Still having difficulty on reference work.","","Part of a hoard.","Two small notches in tang (on face only)","archaeologia 113., XXXVI., 329., Kemble + Franks' House Ferales . pl. VI. figs. 24 + 25","","Lucy Ellis","http://farm3.staticflickr.com/2908/14325322273_cc705f710c_b.jpg","http://www.flickr.com/photos/MicroPasts/14325322273"
"8006","243","Spearhead I","[Red Dot] A","British Museum S.L. 748.","england, isle of wight, south arreton, arreton down","arreton","-1.235343","50.67985","N1, SZ 54 86","None","None","None","200","","","140.4","dark green","corroded in places.","","3 cross section drawings of spearhead attached to reverse on top of side profile drawing.  With text "" SL 748 F. of Wight e."",, , Blade edge chipped and worn, no rivet hole in tang, or broken off.","","Part of a hoard.","Two small notches in tang (on face only)","Archaeologia 113. XXXVI. 329., Kemble & Frankes Horae Ferales pl VI. figs 24 & 25","CI","Jeff Okazaki","http://farm3.staticflickr.com/2908/14325322273_cc705f710c_b.jpg","http://www.flickr.com/photos/MicroPasts/14325322273"
"8006","433","Spearhead I","A","British Museum,S.L. 748","england,isle of wight,south arreton,arreton down","arreton down","-1.217957","50.70192","","None","None","None","200","28","","140","dark green","corroded in places","8","Width: blade 28mm, 41mm; tang 10mm,Thickness: blade 7.5mm,Weight: 140.4 gms","","Part of a hoard","Two small notches in tang (on face only)","Archaeologica 113. XXXVI, 329,Kemble, Franks: Horae Ferales, pl. VI. figs. 24 and 25","","Joellen mcGann","http://farm3.staticflickr.com/2908/14325322273_cc705f710c_b.jpg","http://www.flickr.com/photos/MicroPasts/14325322273"
"8007","13","Spearhead II","B","British Museum., WG.2074","england., isle of wight,, south arreton,, arreton down","arreton","-1.223284","50.67999","NI, 52, 54, 86","None","None","None","215.5","","","270.08","blade stains on dark bronze","polished","","","","","2 Rivet holes, Socket ornamented with incised lines + the blade is grooved., Point is worn. edges finely notched., 2 Bosses on each side of socket.","archaeologia XXXVI pl 25 fig 3.","CI","Lucy Ellis","http://farm3.staticflickr.com/2903/14118513050_571f04486b_b.jpg","http://www.flickr.com/photos/MicroPasts/14118513050"
"8007","243","Spearhead II","[Red Dot] B","British Museum WG. 2074","england, isle of wight, south arreton","arreton","-1.234999","50.67974","N1, SZ 54 86","None","None","None","215.5","","","270.08","black stains on dark bronze","polished","","3 cross section drawings of spearhead on reverse, 2 notches on tang.","","","2 Rivet holes., Socket ornamented with incised lines & the blade is grooved., Paint is worn. edge finely notched., 2 Borres on each side of socket.","Archaeologia XXXVI pl 25 fig 3.","CI","Jeff Okazaki","http://farm3.staticflickr.com/2903/14118513050_571f04486b_b.jpg","http://www.flickr.com/photos/MicroPasts/14118513050"
"8007","433","Spearhead II","B","British Museum,W.G. 2074","england,isle of wight,south arreton,arreton down","arreton down","-1.217957","50.70192","N1,S2,54,86","None","None","None","216","25","33","270","black stains on dark bronze","polished","10","Length: 215.5 mm,Width: blade 33mm, 46mm; socket 25mm,Thickness: blade 10mm; socket 22mm,Weight 270.08 gms","","","2 rivet holes,Socket ornamented with incised lines and the blade is grooved.,Point is worn. Edges finely notched. 2 bosses on each side of socket.","Archaeologia, XXXVI, pl. 25, fig. 3","","Joellen mcGann","http://farm3.staticflickr.com/2903/14118513050_571f04486b_b.jpg","http://www.flickr.com/photos/MicroPasts/14118513050"
"8008","13","Spearhead. I","A","British Museum, WG. 2075","england, isle of wight,, south arreton,, arreton down","arreton","-1.225429","50.67814","NI, 52, 54, 86","None","None","None","254","","","255.14","dark green. lighter green on reverse. peacock spots on tang","rather corroded.","","Finally got publication! Sorry it took so long, please change all prior refs. to 'Horae' not House...","","Hoard","Top of tang chipped.","archaeologia XXXVI p 328 No. 6., Horae Ferales PL VI Fig 18","","Lucy Ellis","http://farm3.staticflickr.com/2896/14301793601_941eefe8c7_b.jpg","http://www.flickr.com/photos/MicroPasts/14301793601"
"8008","243","Spearhead. I","[Red Dot] A","British Museum WG. 2075","england, isle of wight, south arreton, arreton down","arreton","-1.235085","50.67985","N1, SZ 54 86","None","None","None","254","","","255.14","dark green. lighter green on reverse. peacock spots on tang","rather corroded.","","2 cross section drawings of spearhead taped to reverse., Narrow center rib, Rivet hole on tang appears intact., Blade edge slightly chipped","","Hoard.","Top of tang chipped","Archaeologia XXXVI p 328 No. 6., Horae Ferales Pl VI Fig 18","CI","Jeff Okazaki","http://farm3.staticflickr.com/2896/14301793601_941eefe8c7_b.jpg","http://www.flickr.com/photos/MicroPasts/14301793601"
"8008","433","Spearhead I","A","British Museum,WG. 2075","england,isle of wight,south arreton, arreton down","arreton down","-1.217957","50.70192","N1,S2,54,86","None","None","None","254","26","","255","dark green. lighter green on reverse, peacock spots on tang","Rather corroded.","13","Width: blade 26mm, 41mm,Thickness: blade 13mm,Weight: 255.14 gms","","Hoard","Top of tang chipped.","Archaeologia XXXVI, p. 328, No. 6,Horae Ferales, Pl. VI. Fig. 18","","Joellen mcGann","http://farm3.staticflickr.com/2896/14301793601_941eefe8c7_b.jpg","http://www.flickr.com/photos/MicroPasts/14301793601"
"8009","13","Palstave","","?","england, isle of wight, arreton, combley farm","arreton","-1.225987","50.69312","SZ 54832 88393","None","None","None","","","","","","surface very corroded.","","circumstances of find: 'Found whilst metal-detecting, 14 inches, below surface, resting on natural bedrock., Found 1997.', , , , Context: ' SINGLE FIND', , , , Tried to locate on map as best possible.","","","Palstave, unlooped. Blade narrow. Flanges taper evenly back to, butt. Septum floor U shaped.","","","Lucy Ellis","http://farm4.staticflickr.com/3715/14118512630_19a8d9ba90_b.jpg","http://www.flickr.com/photos/MicroPasts/14118512630"
"8009","243","Palstave","","?","england, isle of wight, arreton, combley farm","arreton","-1.239119","50.68564","SZ 54832 88393 (from GPS)","None","None","1997","","","","","","surface very corroded","","3 cross section drawings of palstave on reverse., Surface very pitted and corroded, portions of blade slightly chipped., Butt rounded and chipped., Flanges appear slightly decayed.","","Single Find","Palstave, unlooped. Blade narrow. Flanges taper evenly back to butt. Septum floor U shaped.","","Circumstances: Found whilst metal-detecting, 16 inches below surface, resting on natural bedrock. Found 1997","Jeff Okazaki","http://farm4.staticflickr.com/3715/14118512630_19a8d9ba90_b.jpg","http://www.flickr.com/photos/MicroPasts/14118512630"
"8009","433","Palstave","","?","england,isle of wight,arreton,combley farm","arreton down","-1.217957","50.70192","82,82832,88393,(from GPS)","None","None","1997","","","","","","Surface very corroded","","","","","Palstave, unlooped. Blade narrow. Flanges taper evenly back to butt. Septum floor v-shaped.","","82 84832 88393 (from GPS,Found whilst metal-detecting, 16 inches below surface, resting on natural bedrock. Found 1997.,Context: single find","Joellen mcGann","http://farm4.staticflickr.com/3715/14118512630_19a8d9ba90_b.jpg","http://www.flickr.com/photos/MicroPasts/14118512630"
"8010","13","PALSTAVE, (Variant with shelving slot)","IX","British Museum., 5.6, 7. 1, 5 019","isle of wight., arreton.","arreton","-1.239935","50.67569","SZ 54, 86","None","None","None","168","","","469","Black","smooth","31","","Bronze","","Wide flanges. slight [...] of ridges, with 3 slight ribs above.","","Found between the Farm + the Church, in draining, Given by Miss Roach.","Lucy Ellis","http://farm3.staticflickr.com/2930/14118600947_9f8a50e34c_b.jpg","http://www.flickr.com/photos/MicroPasts/14118600947"
"8010","243","PALSTAVE (Variant with shelving slot)","I1X","British Museum 56 7-1 5019","isle of wight, arreton","arreton","-1.235901","50.67879","SZ 54 86","None","None","None","168","","62","469","Black","smooth","31","Unsure on right corner reference., 2 cross section drawings of palstave on reverse., Blade widens slightly on lateral ridges just below stop.","Bronze","","wide flanges. slight stop ridges with 3 slight ribs above","","Found between the Farm & the Church, in draining, Given by, Miss Roach.","Jeff Okazaki","http://farm3.staticflickr.com/2930/14118600947_9f8a50e34c_b.jpg","http://www.flickr.com/photos/MicroPasts/14118600947"
"8010","433","Palstave (Variant with Shelving Slot)","IX","British Museum,56,7-1,5019","england,isle of wight,arreton","arreton","-1.239935","50.67569","S2,54,86","None","None","None","168","21","62","46","Black","smooth","31","Width: butt 21mm; blade 62mm","Bronze","","Wide flanges. Slight stop ridges with 3 slight ribs above.","","Found between the farm and the church, in draining. Given by Miss Roach.","Joellen mcGann","http://farm3.staticflickr.com/2930/14118600947_9f8a50e34c_b.jpg","http://www.flickr.com/photos/MicroPasts/14118600947"
"8011","13","TANGED SPEARHEAD","","MANCHESTER UNIV. MUS., 0.8664","isle of wight, arreton, arreton down.","arreton","-1.239935","50.67569","","None","None","None","","","","","","dull gold mainly, merging to dark brown, for lower part of tang; old pits (small) dark, brown + one or two with green corrosion products., none of damage to edges is obviously modern,, file-marks round tang, rounded corners, may be, modern","","","","","Either blade wing has a swollen centre line with bevel, outside; midribs asymetrical on face, more-or-less, symm. on reverse; triangular facet at tang/blade junction, rounded-original or modern rubbing? hammr ripple mark, on face of tang, and sides; tang twisted with, respect to blade;","Needham 1985, A6 no. 9","M., 2 Feb 78., CI SI.","Lucy Ellis","http://farm6.staticflickr.com/5483/14301792901_6a568eca7a_b.jpg","http://www.flickr.com/photos/MicroPasts/14301792901"
"8011","243","TANGED SPEARHEAD","","MANCHESTER UNIV. MUS. O. 8664","isle of wight, arreton, arreton down","arreton","-1.234141","50.67993","","None","None","None","","","","","","dull gold mainly, merging to dark brown for lower part of tang; odd pits (small) dark brown & one or two with green corrosion products., None of damage to edges is obviously modern, file-marks, and tang, rounding corners, may be modern","","","","","Either blade wing has a swollen centre line with bend outside; midrib asymmetrical on face, more-or-less symm. on reverse; triangular facet at tang/blade junction rounded - original or modern rubbing?, Hammer ripple mark on Faces of tang, and sides; tang twisted with respect to blade;","Needham 1985, A6 no. 9","CI, SI, M. 2 Feb 78","Jeff Okazaki","http://farm6.staticflickr.com/5483/14301792901_6a568eca7a_b.jpg","http://www.flickr.com/photos/MicroPasts/14301792901"
"8011","433","Tanged Spearhead","","Manchester University Museum,O.8664","england,isle of wight,arreton,arreton down","arreton down","-1.217957","50.70192","","None","None","None","","","","","","dull gold mainly, merging to dark brown for lower part of tang; odd pits (small) dark brown and one or two with green corrosion products. none of damage to edges is obviously modern; file-marks and tang, rounding corners, may be modern","","","","","Either blade wing has swollen centre line with bevel outside; midrib asymmetrical on face, more-or-less symm. on revers; triangular facet at tang/blade junction; rounded original or modern rubbing? hammer ripple marks on faces of tang, and sides; tang twisted with respect to blade.","Needham 1985, A6 no. 9","C1 S1,M 2 Feb. 78","Joellen mcGann","http://farm6.staticflickr.com/5483/14301792901_6a568eca7a_b.jpg","http://www.flickr.com/photos/MicroPasts/14301792901"
"8012","13","Palstave","","?","isle of wight, arreton, combley farm","arreton","-1.225601","50.69320","SZ 54832 88393","None","None","None","","","","","","","","Context Type 'SINGLE FIND', , , , Circumstances 'found whilst metal-detecting 14 inches, below surface, resting on natural bedrock, in 1997'","","","","","","Lucy Ellis","http://farm4.staticflickr.com/3692/14304566134_693fa9aa50_b.jpg","http://www.flickr.com/photos/MicroPasts/14304566134"
"8012","243","Palstave","","?","isle of wight, arreton, combley farm","arreton","-1.243068","50.68404","SZ 54832 88393 (from GPS)","None","None","1997","","","","","","","","Very little info on card.","","SINGLE FIND","","","found whilst metal-detecting 14 inches below surface, resting on natural bedrock in 1997.","Jeff Okazaki","http://farm4.staticflickr.com/3692/14304566134_693fa9aa50_b.jpg","http://www.flickr.com/photos/MicroPasts/14304566134"
"8012","433","Palstave","","?","england,isle of wight,arreton,combley farm","arreton down","-1.217957","50.70192","52 54832 88393 (from GPS)","None","None","1997","","","","","","","","","","","","","52 54832 88393 (From GPS),Single Find,Found whilst metal-detecting 14 inches below surface, resting on natural bedrock in 1997","Joellen mcGann","http://farm4.staticflickr.com/3692/14304566134_693fa9aa50_b.jpg","http://www.flickr.com/photos/MicroPasts/14304566134"
