"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"50040","580","2 Leaf shaped Sword Fragments","C","National Museum of Wales. 15.277/4,donor Miss Emily Talbot","Wales,Glamorgan,Penard,Langrove","Langrove, Southgate, Swansea, Swansea SA3, Royaume-Uni","51.5902699","-4.07338900000002","","None","None","None","144; 139","hilt 20; 46,blade 33; 42.5","","141.75; 120.9","medium green polished patina","smooth, slightly pitted all over, with a little earth corroded on.","blade 7.25; 7.5","","","One of a hoard.","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22522744333","https://farm6.staticflickr.com/5748/22522744333_aa542f2a50_m.jpg"
"50040","817","2 Leaf shaped sword Fragments","C","National Museum of Wales 15-277/4,donor Miss Emily Talbot","Wales,Glamorgan,Penard,Langrove.","Langrove, Southgate, Swansea, Swansea SA3, UK","51.5902699","-4.07338900000002","","None","None","None","144","42.5","","141.75","medium green polished","Smooth,Slightly pitted all over, with a little earth corroded on.","7.5","Length shows ""144mm  139mm"". Width shows ""hilt 20mm  46mm  blade 33mm  Blade 42.5mm"". Thickness shows ""Blade {7.25mm  7.5mm"". Weight shows ""141.75gms  120.9gms"".","","One of a hoard.","Hilt frag & ? joining blade frag.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/22522744333","https://farm6.staticflickr.com/5748/22522744333_aa542f2a50_m.jpg"
"50041","226","Sword Fragment","C","National Museum of Wales, pres. by Miss Emily Talbot","Wales, Glamorgan, Penard, Langrove","Langrove, Southgate, Swansea, Swansea SA3, UK","51.5902699","-4.07338900000002","","None","None","None","126","blade 32, hilt 42, 25","","120","polished emerald green but a lot of this is lost through 'pitting' all over the surface.","smooth but pitted","blade 6.5","","","one of a hoard","The bevel on the edges is very slight.","","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/22522744033","https://farm6.staticflickr.com/5635/22522744033_b52fb89cef_m.jpg"
"50041","580","Sword Fragment","C","National Museum of Wales. 15.277/5,donor Miss Emily Talbot","Wales,Glamorgan,Penard,Langrove","Langrove, Southgate, Swansea, Swansea SA3, Royaume-Uni","51.5902699","-4.07338900000002","","None","None","None","126","blade 32,hilt 42; 25","","120","polished emerald green patina but a lot of this is lost through 'pitting' all over the surface.","smooth but pitted.","blade 6.5","","","One of a hoard.","The bevel on the edges is very slight.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22522744033","https://farm6.staticflickr.com/5635/22522744033_b52fb89cef_m.jpg"
"50041","817","Sword Fragment","C,15-277/5","National Museum of Wales,pres. By Miss Emily Talbot.","Wales,Glamorgan,Penard,Langrove","Langrove, Southgate, Swansea, Swansea SA3, UK","51.5902699","-4.07338900000002","","None","None","None","126","32","","120","polished emerald green but a lot of this is lost through 'pitting' all over the surface","Smooth but pitted","6.5","Width shows ""blade 33mm  hilt 42mm  25mm"". Thickness shows ""blade 6.5mm"".","","One of a hoard","The bevel on the edges is very slight.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/22522744033","https://farm6.staticflickr.com/5635/22522744033_b52fb89cef_m.jpg"
"50042","226","Leaf shaped sword","IVa","National Museum of Wales, Cardiff, 01.115","Wales, Glamorgan, Penarth","Penarth, Vale of Glamorgan, UK","51.438798","-3.1735069999999723","","None","None","None","","blade 30, hilt plate 48","","","dead green","smooth, gone in parts at base","7","","","Found with a socketed celt & a jet of scrap bronze","in fair condition","71","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/23155534781","https://farm6.staticflickr.com/5667/23155534781_8f4d442c26_m.jpg"
"50042","580","Leaf shaped Sword","IVa","National Museum of Wales, Cardiff.,01.115","Wales,Glamorgan,Penarth","Penarth, Vale of Glamorgan, Royaume-Uni","51.438798","-3.1735069999999723","","None","None","None","71","blade 30; hilt plate 48","","","dead green","smooth, gone in parts at base.","7","","","Found with a socketed celt & a jet of scrap bronze.","In fair condition.","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/23155534781","https://farm6.staticflickr.com/5667/23155534781_8f4d442c26_m.jpg"
"50042","817","Leaf shaped sword","IVa","National Museum of Wales,Cardiff,01.115","Wales,Glamorgan,Penarth","Penarth, Vale of Glamorgan, UK","51.438798","-3.1735069999999723","","None","None","None","71","30","","","dead green","Smooth, gone in parts at base.","7","Width shows ""blade 30mm  hilt plate 48mm.""","","Found with a scoketed celt & a jet of scrap bronze.","In fair condition.","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/23155534781","https://farm6.staticflickr.com/5667/23155534781_8f4d442c26_m.jpg"
"50043","226","Leaf-shaped Bronze Sword","IVA","Privately owned, the duke of Buccleuch, Boughton Estates Ltd., Tytup Hall, Dalton-on-Furness, Lancs.","Lancashire, Dalton-on-Furness, Butts Beck Quarry, Cist. containing human bones, bones of a horse (?) bronze leaf-shaped sword and leaf-shaped spearhead. Found April 1874. Destroyed by quarrying.","Lancashire, UK","53.7632254","-2.7044051999999965","","None","4","1855","625.5","42.8 (greatest width of blade)","","708.7","","",".25","","","Bronze leaf-shaped spear-head, human bones and bones of a horse (?) in a cist.","The sword was broken when straightening it at the time of the discovery.  A modern plate with two rivets has been attached to fix it together.  there are two rivet holes each side of the V shaped shoulder (two rivets stll in position) and 2 in the hilt with what appears to be the start of a third between them.  the hilt is not flanged.  the edge of the point is somewhat damaged.  Mainly in good condition with a few sports of bronze [...]","See Transactions Cumb x West Av. and Ard. Soc. (O.S.) XV 164-5;, also (N.S.) LXV.47 - 52, Proc. Barrow Naturalists Field Club vol. xvii p. 213","The bones were thrown away before being properly examined, Approx map reference 34/232747, Compiler Clare Vrell 16.1.62","Elaine Dale","https://www.flickr.com/photos/115096994@N02/22725478107","https://farm1.staticflickr.com/717/22725478107_15ba1ee4e7_m.jpg"
"50043","580","Leaf-shaped Bronze Sword","IVa","Privately owned,The Duke of Buccleuch.,Boughton Estates Ltd, Tytup Hall, Dalton-in-Furness, Lancs.","Lancashire,Dalton-in-Furness,Butts Back Quarry,Cist containing human bones, bones of a horse (?), bronze leaf-shaped sword and leaf-shaped spearhead. Found April 1874. Destroyed by quarrying.","Butts Beck, Dalton-in-Furness, Cumbria LA15 8EP, Royaume-Uni","54.1615609","-3.1770989999999983","","None","4","1874","62.5475","4.28625 (greatest width of blade)","","708.738","","","0.635 at widest part of blade","Length: 24 5/8 in,Width: 1 11/16 in,Thickness: 1/4 in,Weight 1 lb 9 oz","","Bronze leaf-shaped spear-head, human bones and bones of a horse (?) in a cist.","The sword was broken when straightening it at the time of discovery. A wooden plate with two rivets has been attached to fix it together. There are two rivet holes each side of the V shaped shoulder (two rivets still in position) and 2 in the hilt with what appears to be the start of a third between them. The hilt is not flanged. The edge of the point is somewhat damaged. Mainly in good condition with a few spots of bronze disease.","See Transactions Cumb. & West [...]. and Arch. Soc. (O.S.) XV, 164-5; also (N.S) LXV, 47-52,Proc. Barrow Naturalists Field Club. vol. XVII, p. 213.","Compiler Clare [...] 16. 1. 62.,The bones were thrown away before being properly examined,,Approw. map reference 34/232747.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22725478107","https://farm1.staticflickr.com/717/22725478107_15ba1ee4e7_m.jpg"
"50043","817","LEAF-SHAPED BRONZE SWORD.","IV A","Privately owned,The Duke of Buccleuch.,Boughton Estates Ltd,[...] Hall, Dalton-in Furness,Lancs.","LANCASHIRE,Dalton-in-Furness.,Butts Beck Quarry.,Cist containing human bones, bones of a horse(?), bronze leaf-shaped sword and leaf shaped spearhead. Destroyed by quarrying.","Butts Beck, Dalton-in-Furness, Cumbria LA15 8EP, UK","54.1615609","-3.1770989999999983","","None","4","1874","625.475","42.86","","708.74","","","6.35","Length shows ""24-5/8in"". Width shows ""1-11/16in (greatest width of blade)"". Thickness shows ""¼"" at widest part of blade"". Weight shows ""1lb 9oz"".","","Bronze bat-shaped spear-head, human bones and bones of a horse (?) in a cist","The sword was broken when straightening it at the time of discovery. A modern plate with two rivets has been attached to fix it together. There are two rivet holes each side of the V shaped shoulder (two rivets still in position) and 2 in the hilt with what appears to be the start of a third between them. The hilt is not flanged. The edge of the point is somewhat damaged. Mainly in good condition with spots of bronze disease.","See Transactions Cumb. & West Acnt. and Arch Soc (O.G.) XV. 164-5; also (N.S) LXV.47-52.,Proc. Barrow Naturalists Field Club. Vol. XVII. p 213.","Compiler. [...] [...],16.1.'62.,The bones were thrown away before being properly examined,,Approx map reference 34/232747.","JP OConnor","https://www.flickr.com/photos/115096994@N02/22725478107","https://farm1.staticflickr.com/717/22725478107_15ba1ee4e7_m.jpg"
"50044","226","Sword, Type B, hilt fragment","IIG","W. Hugh P. Hornby, St. Michael-on-Wyre, W.W. J. Miller (landlord of farm), Birmingham","Lancs, near Garstang, Copethorpe Farm, near Cogie Hill, Winmarleigh, 1917","Winmarleigh",,,"","None","None","1917","70","3.8","","","","","","","","","six circular rivet holes [...] centre of hilt, three in each wing: 5 rivets in position: along flanges","Part fig. in Antiq. Journ. XIV, 179., Trns Lancs & Cheshire Antiq. Soc. XXXVI, 104","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/22823784230","https://farm6.staticflickr.com/5788/22823784230_5887251c0b_m.jpg"
"50044","580","Sword,Type B,hilt fragment","IIb","Mr. Hugh P. Hornby, St. Michael-on-Wyre & Mr. W.J. Miller (landlord of farm), Birmingham.","Lancs,near Garstang,Copsthorpe Farm,near Cogie Hill, Winmarleigh, 1917.","Winmarleigh, Preston, Lancashire PR3, Royaume-Uni","53.925171","-2.808300000000031","","None","None","1917","70","3.8 max.","","","","","","","","","Six circular rivet holes down centre of hilt, & three in each wing; 5 rivets in position, strong flanges.","Part figd. in Antiq. Journ. XIV, 179.,[...] Lancs & Cheschire Antiq. Soc. XXXVI, 104.","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22823784230","https://farm6.staticflickr.com/5788/22823784230_5887251c0b_m.jpg"
"50044","817","Sword,Type B.,hilt fragment.","IIG","Mr Hugh P. Hornby, St. Michael-on tyne, & W.W.J. Miller (landlord of farm),,Birmingham.","Lancs.,near Garstang.,Copthorpe Farm,near Cogit Hill, Winmarleigh","Winmarleigh, Preston, Lancashire PR3, UK","53.925171","-2.808300000000031","","None","None","1917","700","38","","","","","","Width shows ""3.8cm. max.""","","","Six circular rivet holes down centre of hilt, & three in each wing: 5 rivets in position: Strong flanges.","Part figs. in Antiq. Journ. XIV, 179.,Trans. Lancs. & Cheshire Antiq. Soc. XXXVI, 104.","","JP OConnor","https://www.flickr.com/photos/115096994@N02/22823784230","https://farm6.staticflickr.com/5788/22823784230_5887251c0b_m.jpg"
"50045","226","Leaf-shaped sword (portion)","IVa","Leicester Museum, lent by Mr.s Hocart","England,Leicestershire, Welby, Probably from Gravel Hole Field, found by a farmer digging for gravel. 1895","Welby, Melton Mowbray, Leicestershire LE14, UK","52.7827388","-0.9110425000000077","","None","None","1895","133","hilt plate 43","","","","some green patina on blade, the rest of blade is golden brown.  Handle has little golden brown, part is worn off or cleaned off.","","","","","This had 3 rivets at each side (the 3rd rivet is broken) & belongs to the upper portions, nearest the  handle which with the sword, was in one piece in this  type & quite plain.","","The Hoard was taken to a foundry in Melton Mowbray when a part was rescued by W.S. Barnes, Mrs. Hocart was his daughter.","Elaine Dale","https://www.flickr.com/photos/115096994@N02/23155533981","https://farm6.staticflickr.com/5646/23155533981_708f16374d_m.jpg"
"50045","580","Leaf shaped Sword (portion),Shoulder fragment","IVa","Leicester Museum.,lent by Mrs. Hocart.","England,Leicestershire,Welby,Probably from Gravel Hole Field, found by a farmer digging for gravel.,1895","Welby, Melton Mowbray, Leicestershire LE14, Royaume-Uni","52.7827388","-0.9110425000000077","","None","None","1895","133","hilt plate 43","","","some green patina on blade, the rest of blade is golden brown. Handle has little golden brown; part is worn off or cleaned off.","","","","","","This had 3 rivets at each side the 3rd. rivet is broken) & belongs to the upper portioni, nearest the handle, which with the guard, was in one piece in this this type & quite plain.","","The hoard was taken to a foundry in Melton Mowbray whence a part was rescued by W.S. Barnes, Mrs.Hocart was his daughter.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/23155533981","https://farm6.staticflickr.com/5646/23155533981_708f16374d_m.jpg"
"50045","817","Leaf shaped Sword,(portion),shoulder fragment","IVa","Leicester Museum,lent by Mrs. Hocart.","England,Leicestshire,Welky,Probably from Gravel Hole Field, found by a farmer digging for gravel.","Leicestershire, UK","52.772571","-1.2052125999999816","","None","None","1875","133","43","","","some green patina on blade, the rest of blade is golden brown. Handle has little golden brown, part is worn off or cleaned off.","","","","","","This had three rivets at each side (the 3rd rivet is broken) & belongs to the upper portion, nearest the handle, which with the guard, was in one piece in this this type & quite plain.","","The hoard was taken to a foundry in Melton Mowbray where a part was rescued by W.S. Barnes, Mrs. Hocart was his daughter.","JP OConnor","https://www.flickr.com/photos/115096994@N02/23155533981","https://farm6.staticflickr.com/5646/23155533981_708f16374d_m.jpg"
"50046","226","Leaf shaped sword","VI","City & County Museum.  Lincoln.  for many years this specimen was at the Municipal Technical School but was transferred to the Museum in May 1909., Ref. No. 291.09, 45","England, Lincolnshire, Billinghay, 1852","Billinghay, Lincoln, Lincolnshire LN4, UK","53.080883","-0.2811110000000099","","None","None","1852","490","hilt 61, blade 39","","680","green badly corroded","","8","","","","","Trollope's ""Sleaford"" p. 29, Evans - ""Bronze Implements""","Paint & hilt are missing & the edge are corroded away","Elaine Dale","https://www.flickr.com/photos/115096994@N02/23129978482","https://farm1.staticflickr.com/639/23129978482_afe098e22f_m.jpg"
"50046","580","Leaf shaped Sword","VI","City & County Museum, Lincoln.,for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909.,Ref. No. 291.09.,45","England,Lincolnshier,Billinghay,1852.","Billinghay, Lincoln, Lincolnshire LN4, Royaume-Uni","53.080883","-0.2811110000000099","","None","None","1852","490","hilt 61; blade 39","","680","green patina badly corroded","","8","","","","Point & hilt are missing & the edge are corroded away","Trollope's ""Sleaford"" p. 29.,Evans ""Bronze Implements""","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/23129978482","https://farm1.staticflickr.com/639/23129978482_afe098e22f_m.jpg"
"50046","817","Leaf shaped sword","VI","City & County Museum, Lincoln.,for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909.,Ref. No. 291.09.,45","England,Lincolnshire,Billinghay","Billinghay, Lincoln, Lincolnshire LN4, UK","53.080883","-0.2811110000000099","","None","None","1852","490","39","","680","green bady corroded","","8","Width shows ""hilt 61mm  blade 39mm"".","","","Point & hilt are missing & the edge are corroded away.","Trollope's ""Steaford"" p29.,Evans -- ""Bronze Implements""","","JP OConnor","https://www.flickr.com/photos/115096994@N02/23129978482","https://farm1.staticflickr.com/639/23129978482_afe098e22f_m.jpg"
"50047","226","Leaf shaped sword","VI","City & County Museum Lincoln for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909., Ref. No. 290.09, 44","England, Lincolnshire, Billinghay, 1852","Billinghay, Lincoln, Lincolnshire LN4, UK","53.080883","-0.2811110000000099","","None","None","1852","618","hilt 57, blade 42","","808","","dark green","8","","","","Paint is broken off","Trollope's ""Sleaford"" p. 29, Evans - ""Bronze Implements""","","Elaine Dale","https://www.flickr.com/photos/115096994@N02/23129978122","https://farm1.staticflickr.com/743/23129978122_803da4c5fd_m.jpg"
"50047","580","Leaf shaped Sword","VI","City & County Museum, Lincoln.,for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909.,Ref. No. 290.09.,44.","England,Lincolnshire,Billinghay,1852","Billinghay, Lincoln, Lincolnshire LN4, Royaume-Uni","53.080883","-0.2811110000000099","","None","None","1852","618","hilt 57; blade 42","","808","dark green","","8","","","","Point is broken off.","Trollope's ""Sleaford"" p. 29.,Evans ""Bronze implements"".","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/23129978122","https://farm1.staticflickr.com/743/23129978122_803da4c5fd_m.jpg"
"50047","677","Leaf shaped sword.","VI","City of County of stirstmen & Liucedon. for many grene this specimen was at the ojuiningal Technical School, but was Kentforsted or the Museum in May 1909. Ref. 350 290.09. 44.","England,, linceunctshire, Ballinghany, 1852.","England, UK","52.3555177","-1.1743197000000691","England, UK","None","None","1852","618","hilt 59 blade 42","","808","","dark green","8","The handwriting was difficult to decipher. The text is very blurry. I made my best possible judgement. Some information appears to be missing.","Point is broken off.","","","Trolloje's - Steapard"" p.2.9. Found in ""Bronze Inglewants""","","Michael George Adams","https://www.flickr.com/photos/115096994@N02/23129978122","https://farm1.staticflickr.com/743/23129978122_803da4c5fd_m.jpg"
"50048","580","Fragment of Leaf shaped Sword (shoulder frag.)","IVa,? Hoard","Wollaton Hall Nat. Hist. Mus., Notts.","England,Lincolnshire,Caythorpe Ironstone Mines,found below surface soil.","Caythorpe, Grantham, Lincolnshire NG32, Royaume-Uni","53.021631","-0.604581899999971","","None","None","None","169","blade 28,hilt 46; 20","","205","","unpolished, thickly covered with verdigris","","","","","","","","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22725476797","https://farm6.staticflickr.com/5811/22725476797_7bca4acfc7_m.jpg"
"50048","677","Fragment of Leaf shaped sword. (shoulder frag.)","IVa ? Hoard","Wollaton Hace Nachest this. Notts.","England., Lincolnshire, Caythorpe Iroustone Mines., found below surface soil","Caythorpe, Grantham, Lincolnshire NG32, UK","53.021631","-0.604581899999971","Caythorpe, Grantham, Lincolnshire NG32, UK","None","None","None","169","blade 28. hilt 46. 20.","","205","","unpolished, thickly covered with verdigris","","Some of the handwriting was difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","Bronze","","","","holes","Michael George Adams","https://www.flickr.com/photos/115096994@N02/22725476797","https://farm6.staticflickr.com/5811/22725476797_7bca4acfc7_m.jpg"
"50048","817","Fragment of,Leaf shaped sword,(shoulder frag.)","IVa,?Hoard","[...] Hall Nat Hist Mus. Notts.","England.,Lincolnshire,Caythorpe Ironstone Mines.,found below surface soil","Caythorpe, Grantham, Lincolnshire NG32, UK","53.021631","-0.604581899999971","","None","None","None","169","28","","205","","unpolished, thickly covered with verdigris","","Width shows ""blade 28.  hilt 46.  20.""","Bronze","","","","","JP OConnor","https://www.flickr.com/photos/115096994@N02/22725476797","https://farm6.staticflickr.com/5811/22725476797_7bca4acfc7_m.jpg"
"50049","433","Sword","","Unknown","England,Lincolnshire,Flixborough,Found in deep ploughing","Flixborough, Scunthorpe, North Lincolnshire DN15, UK","53.625194","-0.685023000000001","","None","None","None","","","","","","","","","","7 Palstaves; 1 Spearhead; 1 Spearhead Fragment","Broken into 4 fragments (point missing).","Arch. Journ. XXIX 194-5; XC 140-1: XCI 167.,Evans, p. 465; List III: No. 39","Exhibited to Arch. Institute in 1872; since disappeared.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725576948","https://farm1.staticflickr.com/685/22725576948_0be5995366_m.jpg"
"50049","580","Sword","undrawn","","England,Lincolnshire,Flixborough,found in deep ploughing.","Flixborough, Scunthorpe, Lincolnshire du Nord DN15, Royaume-Uni","53.625194","-0.685023000000001","","None","None","None","","","","","","","","","","7 Palstaves, 1 Spearhead, 1 Spearhead fragment.","Broken into 4 fragments (point missing).","Arch. Journ. XXIX 194-5; XC 140-1; XCI 167.,Evans p. 465; List II, No. 39.","Exhibited to Arch. Institute in 1872; since disappeared.","Denis Antoine","https://www.flickr.com/photos/115096994@N02/22725576948","https://farm1.staticflickr.com/685/22725576948_0be5995366_m.jpg"
"50049","817","Sword","","Unknown.","England,Lincolnshire,Flixborough,Found in deep ploughing.","Flixborough, Scunthorpe, North Lincolnshire DN15, UK","53.625194","-0.685023000000001","","None","None","None","","","","","","","","","","7 Palstaves; 1 Spearhead; 1 Spearhead Fragment","Broken into 4 fragments (point missing).","Arch. Journ. XXIX 194-5; XC 140-1; XCI 167.,Evans. p 465; List II; No 39.","Exhibited to Arch. Institute in 1871; since disappeared.","JP OConnor","https://www.flickr.com/photos/115096994@N02/22725576948","https://farm1.staticflickr.com/685/22725576948_0be5995366_m.jpg"
