"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"10198","433","Ferrule","IVB","London Museum, C.904,(From Corner Collection)","england,kent,broadness,thames,1892,dredged up in the river.","swanscombe","3.110804e-01","51.46659","","None","None","1892","144","15","","88","Dark brown patina","Smooth","","Width: 15mm (Diameter)","","Part of hoard.","","Proc. Soc. Antiq., vol. XXIII, p. 160,R.F. Jessup, 'Kent', 110, 263","OK","Joellen mcGann","https://farm4.staticflickr.com/3926/14915210225_8d46a24345_b.jpg","https://www.flickr.com/photos/MicroPasts/14915210225"
"10198","482","Ferrule","iv B","London Museum , , C804, , (from Corner collection)","england, kent, broadness","broadness kent england","5.686395e-01","51.55994","","None","None","1892","144","","","88","dark brown","smooth","","","","","","Proc[eedings] [of the] Soc[iety] of Antiq[uaries] vol[ume] xxiii fr[?] 160, , RF Jessup 'Kent' 110. 263","","scruffyarcher","https://farm4.staticflickr.com/3926/14915210225_8d46a24345_b.jpg","https://www.flickr.com/photos/MicroPasts/14915210225"
"10199","482","Ferrule","IV B","London Museum C903, , Given by Dr Frank Corner 1912","thames,, broadness","thames broadness","7.993524e-01","51.52578","","None","None","1892","166","","","","","","","","","Rest of Broadness Hoard","Broken at both ends. Fragments of wooden shaft remain,","Broadness hoard: PSA(2), XXIII, 160- 71","","scruffyarcher","https://farm6.staticflickr.com/5593/14914845812_f525208f64_b.jpg","https://www.flickr.com/photos/MicroPasts/14914845812"
"10199","518","FERRULE","IVB","London Museum;C.903;Given by Dr. Frank Corner, 1912","thames; broadness","river thames, broadness","3.680564e-01","51.44641","","None","None","1892","166","14.75","","","OK; J.K. Macdonald","","","","","? Rest of Broadness hoard","Broken at both ends. Fragments of wooden shaft remain.","Broadness hoard; P.S.A. (2), XXIII,;160-71","","Anne Richmond-Patrick","https://farm6.staticflickr.com/5593/14914845812_f525208f64_b.jpg","https://www.flickr.com/photos/MicroPasts/14914845812"
"10200","482","ferrule","IV B","London Museum C903, , (from Corner collection)","england, kent, broadness","broadness, kent","9.641474e-01","51.40943","","None","None","1892","164","","","53.3","Dark brown","Encrusted","","","","Part of hoard","","Proc[eedings] [of the?] Soc[iety] of Antiq[uaries] vol xxiii p160, , R F Jessup  'Kent' 110, 263","","scruffyarcher","https://farm4.staticflickr.com/3864/14728546799_c357149402_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546799"
"10200","518","Ferrule","wIVB","London Museum; C.903; (from Comer Collection)","england; kent; broadness; 1892; dredged up in the river","broadness river thames","3.680756e-01","51.44626","","None","None","1892","164","15","","53.3","","Encrusted; Dark brown","","","","Part of hoard","Dia. 15mm","Proc. Soc. Antiq. vol XXIII p.160; R.F. Jessup ""Kent"" 110.263","","Anne Richmond-Patrick","https://farm4.staticflickr.com/3864/14728546799_c357149402_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546799"
"10201","482","ferrule fragment","","London Museum C. 906, , (from the Corner collection)","england, thames, kent, broadness","broadness kent","7.059686e-01","51.49501","","None","None","1892","68","","","24.58","Dark brown","smooth","","","","part of hoard","","Proc[eedings] [of the] Soc[iety] of Antiq[uaries] vol xxiii, , RF Jessup 'Kent' 110 263","dredged out of river","scruffyarcher","https://farm4.staticflickr.com/3858/14728643117_7b33826594_b.jpg","https://www.flickr.com/photos/MicroPasts/14728643117"
"10201","518","Ferrule Fragment","C-","London Museum; C.906.; (from Comer Collection)","england.; thames.; kent.; broadness.; 1892, ; dredged up in the river","broadness, river thames","3.692773e-01","51.44593","","None","None","1892","68","11","","24.38","","Smooth; Dark brown","","","","Part of hoard","","Proc.Soc.Antiq. vol XXIII p.160; R.F. Jessup ""Kent"" 110.263","lneill","Anne Richmond-Patrick","https://farm4.staticflickr.com/3858/14728643117_7b33826594_b.jpg","https://www.flickr.com/photos/MicroPasts/14728643117"
"10202","433","Ferrule Fragment","","London Museum, C.905,(from Corner Collection)","england,kent,broadness,dredged up in the river thames,1892","swanscombe, kent","3.112950e-01","51.46683","","None","None","1892","104","12","","58","Dark brown","Rough","","Width: Dia. 12mm,Weight: 58.4 gms","","Part of hoard.","Small hole 19mm from end.","Proc. Soc. Antiq., Vol. XXIII, p. 160,R.F. Jessup, 'Kent', 110, 263.","OK","Joellen mcGann","https://farm4.staticflickr.com/3926/14728546629_aa1fa64486_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546629"
"10202","518","Ferrule fragment","C-","London Museum C.905.; (from Comer Collection)","england; thames; kent.; broadness; 1892. dredged up in the river","broadness river thames","3.690198e-01","51.44596","","None","None","1892","104","12","","58.4","","Rough; Dark brown","","","Small hole 18mm from end.","Part of hoard","Dia. 12mm.","Proc. Soc. Antiq. vol XXIII p.160; R,F, Jessup ""Kent"" 110.263","Ok","Anne Richmond-Patrick","https://farm4.staticflickr.com/3926/14728546629_aa1fa64486_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546629"
"10203","433","Ferrule","IVB","London Museum, 49.107/867,Permanent loan from Richmond Borough Council, December 1949.","england,kent,broadness,thames,""part of hoard found below limehouse"" (apparently = hoard dredged from thames, broadness, c. 1892)","swanscombe","3.105225e-01","51.46718","","None","None","1892","188","15","","","","","","","","Rest of Broadness hoard.","Broken at both ends. Narrow end blocked with ?charcoal.","Broadness Hoard: P.S.A. (2), XXIII, 160-71.","J.K. Macdonald.,OK","Joellen mcGann","https://farm6.staticflickr.com/5582/14728643047_dae7d23d8f_b.jpg","https://www.flickr.com/photos/MicroPasts/14728643047"
"10203","518","FERRULE","IVB","London Museum; 49.107/867; Permanent loan from Richmond Borough Council, December 1949","thames; kent.; ""part of hoard found below limehouse""; (apparently = hoard dredged from thames, broadness, c.1892)","gravesend, broadness, thames","3.671315e-01","51.44602","","None","None","1892","188","","","","","","","Accompanying drawing shows diameter at ends varies from 12.5mm to 17mm.","","Rest of Broadness hoard.","Broken at both ends. Narrow end blocked with ?charcoal.","Broadness hoard:; P.S.A.(2), XXIII,; 160-71.","J.K. Macdonald; OK","Anne Richmond-Patrick","https://farm6.staticflickr.com/5582/14728643047_dae7d23d8f_b.jpg","https://www.flickr.com/photos/MicroPasts/14728643047"
"10204","433","Ferrule","IVA","London Museum, 49.107/871,Permanent loan from Richmond Borough Council, December 1949.","england,kent,broadness,thames,""part of hoard found below limehouse"" (apparently = hoard dredged from thames, broadness, c. 1892)","swanscombe","3.103079e-01","51.46704","","None","None","1892","99","20","","","","","","Length: 98.5mm,Width: mouth 20mm; butt 12mm","","Rest of Broadness hoard.","Flat closed butt. One pair of rivet-holes.","Broadness Hoard: P.S.A. (2), XXIII, 160-71.","J.K. Macdonald,OK","Joellen mcGann","https://farm6.staticflickr.com/5592/14728542560_a2fa104030_b.jpg","https://www.flickr.com/photos/MicroPasts/14728542560"
"10204","518","FERRULE","IVA","London Museum; 49.107/871; Permanent loan from Richmond Borough Council, December 1949.","thames kent, broadness.; ""part of hoard found below limehouse""; (apparently = hoard dredged from thames, broadness, c.1892)","gravesend, broadness, river thames","3.690198e-01","51.44639","","None","None","1892","98.5","","","","","","","","","Rest of Broadness hoard.","Flat closed butt. One pair of rivet-holes.","Broadness hoard:; P.S.A. (2), XXIII,; 160-71","OK; J.K. Macdonald","Anne Richmond-Patrick","https://farm6.staticflickr.com/5592/14728542560_a2fa104030_b.jpg","https://www.flickr.com/photos/MicroPasts/14728542560"
"10205","418","Ferrule","IV A","London Museum  49.107/870 [.] Permanent loan from Richmond [.] Borough Council, December 1949.","thames [.] ""part of the hoard found below limehouse"" [.] (apparently = hoard dredged from thames, [.] broadness, c. 1892","themes, london","-2.005553e-01","51.51427","","None","None","1892","14","","","","","","","""J.K. Macdonanald [.] OK"" was handwritten at the bottom left of the card. Also ""Composition"" was crossed-out, so I am wondering if the ""Description"" was written in this field as well as in the ""Description"" field. Geo-referencing doesn't appear to be working.","","Rest of Broadness hoard.","Slightly expanded, closed flat butt. One pair of rivet-holes. Socket blocked c. 5.25 cm [.] from mouth apparently with charcoal.","Broadness hoard: [.] P.S.A (2), XXIII, [.] 160-71.","","Latifa Walker","https://farm6.staticflickr.com/5572/14728605018_6089ee3e98_b.jpg","https://www.flickr.com/photos/MicroPasts/14728605018"
"10205","433","Ferrule","IVA","London Museum, 49.107/870,Permanent loan from Richmond Council, December 1949.","england,kent,broadness,thames,""part of a hoard found below limehouse"" (apparently = hoard dredged from thames, broadness, c. 1892)","swanscombe","3.110804e-01","51.46667","","None","None","1892","140","20","","","","","","Width: c. 20mm (mouth) - 14mm (butt)","","Rest of Broadness hoard.","Slightly expanded, closed flat butt. One pair of rivet-holes.  Socket blocked c. 5.25 cm from mouth apparently with charcoal.","Broadness hoard: P.S.A. (2), XXIII, 160-71.","J.K. Macdonald,OK","Joellen mcGann","https://farm6.staticflickr.com/5572/14728605018_6089ee3e98_b.jpg","https://www.flickr.com/photos/MicroPasts/14728605018"
"10205","518","FERRULE","IVA","London Museum; 49.107/870; Permanent loan from Richmond Borough Council, December 1949.","thames; ""part of hoard found below limehouse""; (apparently = hoard dredged from thames, broadness, c.1892)","gravesend, broadness, river thames","3.688910e-01","51.44602","","None","None","1892","140","","","","","","","","","Rest of Broadness hoard.","Slightly expanded, closed flat butt. One pair of rivet-holes.; Socket blocked c. 5.25cm from mouth apparently with charcoal.","Broadness hoard:; P.S.A.(2), XXIII,;160-71","J.K. Macdonald; OK","Anne Richmond-Patrick","https://farm6.staticflickr.com/5572/14728605018_6089ee3e98_b.jpg","https://www.flickr.com/photos/MicroPasts/14728605018"
"10206","433","Ferrule","IVB","London Museum, A.17247","england,london,greenwich,thames,1916","greenwich, london","-1.573390e-05","51.48707","","None","None","1916","287","19","","180","Green","Rough","","Width: dia. 19mm,Weight: 180.2 gms","","","","","Width: dia. 19mm,Weight: 180.2 gms","Joellen mcGann","https://farm4.staticflickr.com/3868/14728546509_976f29ea03_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546509"
"10206","518","Ferrule","IVB","London Museum; A.17247.","england. thames; london; greenwich:;1916","greenwich, london","-5.766390e-03","51.48480","","None","None","1916","287","19","","180.2","","Rough; Green","","","","","","","","Anne Richmond-Patrick","https://farm4.staticflickr.com/3868/14728546509_976f29ea03_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546509"
"10207","433","Ferrule","IVB","London Museum, A.8117,New no. 49.107/814","england,surrey,mortlake,thames,1912","mortlake, england","-2.578068e-01","51.47054","","None","None","1912","191","18","","80","Dark brown.","Fairly smooth.","18","Weight: 79.58 gms","","","Much damaged at one end apparently through melting, perhaps at conflagration at Pile Dwellings. Remains of wooden shaft in 90mm long.","","Inacc.","Joellen mcGann","https://farm4.staticflickr.com/3900/14728546369_e09e02f361_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546369"
"10207","518","Ferrule","IVB","London Museum; A.8117; New no. 49.107/814","england.;thames; surrey; mortlake; 1912.","mortlake, river thames","-2.578068e-01","51.47091","","None","None","1912","191","18","","79.58","","Fairly smooth; Dark brown.","18","","","","Much damaged at one end apparently through melting, perhaps at conflagration at Pile Dwellings.; Remains of wooden shaft inside 90mm long.","","Macc","Anne Richmond-Patrick","https://farm4.staticflickr.com/3900/14728546369_e09e02f361_b.jpg","https://www.flickr.com/photos/MicroPasts/14728546369"
"10208","433","Ferrule","IVA","London Museum, A.10960","england,surrey,richmond,from the thames","richmond, england","-3.062137e-01","51.45771","","None","None","None","109","19","","57","Dark brown","Smooth","","Width: dia. of socket 19mm,Weight: 57.17 gms","","","","","","Joellen mcGann","https://farm6.staticflickr.com/5560/14728642677_b8f1b1ac1b_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642677"
"10208","518","Ferrule","IVA","","england; surrey.; richmond.; from the thames.","richmond, london","-3.081878e-01","51.45804","","None","None","None","109","19","","57.97","","Smooth; Dark brown.","","","","","Dia. of socket 19mm","London Museum.; A. 10960.","","Anne Richmond-Patrick","https://farm6.staticflickr.com/5560/14728642677_b8f1b1ac1b_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642677"
"10209","418","Ferrule","IV B","London Museum A. 10993","england [.] at staines [.] 1913. [.] thames [.] middlesex.","thames","1.755444e+02","-37.13665","","None","None","1913","169","","","","","Encrusted [.] White.","","Geo-referencing doesn't appear to be working. Something written in pencil at bottom left but cannot decipher.","","","Socket. 17 mm.","","","Latifa Walker","https://farm4.staticflickr.com/3846/14892221096_be5085bd7a_b.jpg","https://www.flickr.com/photos/MicroPasts/14892221096"
"10209","433","Ferrule","IVB","London Museum, A.10993","england,middlesex,at staines,thames,1913","staines, england","-5.145631e-01","51.43297","","None","None","1913","169","17","","109","White","Encrusted","","Width: socket 17mm,Weight: 109.18 gms","","","","","Inacc.","Joellen mcGann","https://farm4.staticflickr.com/3846/14892221096_be5085bd7a_b.jpg","https://www.flickr.com/photos/MicroPasts/14892221096"
"10209","518","Ferrule","IVB","London Museum,A.10993.","england,thames,middlesex,at staines,,1913","staines","-5.137906e-01","51.43195","","None","None","1913","169","","","109.18","","Encrusted,White.","","","","","Socket 17mm.","","Inacc","Anne Richmond-Patrick","https://farm4.staticflickr.com/3846/14892221096_be5085bd7a_b.jpg","https://www.flickr.com/photos/MicroPasts/14892221096"
"10210","473","Ferrule","IIIA","London Museum A.10961","england. thames, staines","staines","-5.110440e-01","51.43401","","None","None","1913","125","14","","49.07","","Smooth, Bronze.","4","","","","Remains of shaft in socket, 118mm long, 50mm projecting. Appears to have been hammered near socket.","","","Dina Fathalla","https://farm6.staticflickr.com/5576/14912139881_0e5d0142ab_b.jpg","https://www.flickr.com/photos/MicroPasts/14912139881"
"10210","518","Ferrule","IIIA","London Museum,A.10961","england,thames,middlesex,staines,1913","staines","-5.110440e-01","51.43401","","None","None","1913","125","","","49.07","","Smooth,Bronze.","14","","","","Remains of shaft in socket, 118mm long, 50mm projecting. Appears to have been hammered near socket.","","OK","Anne Richmond-Patrick","https://farm6.staticflickr.com/5576/14912139881_0e5d0142ab_b.jpg","https://www.flickr.com/photos/MicroPasts/14912139881"
"10211","433","Spear Butt or Ferrule","IIIB","Private Collection,Thos. Allworthy, 16 Grays Inn Rd. WC,31.5.20","england,london,wandsworth,dredged from thames","wandsworth, london","-1.959215e-01","51.46320","","None","None","None","375","23","","170","","Fairly smooth and black coloured.","1","Width: between 23mm and 10mm,Thickness: from .5mm to 1.5mm at socket end.,Weight: 170.1 gms","Bronze","","Traces of wooden haft remain in socket.","","","Joellen mcGann","https://farm4.staticflickr.com/3852/14728642327_cdc567243d_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642327"
"10211","518","Spear Butt or Ferrule","IIIB","Private,Thos.Allworthy.,16 Grays Inn Rd,WC,31.5.20","england,thames.,london,wandsworth (dredged from thames)","wandsworth","-1.950202e-01","51.46331","","None","None","None","375","","","170.1","","Fairly smooth, & black coloured","","Accompanying drawing notes mention fracture and hole though both sides.","Bronze","","Traces of wooden haft remain in socket.","","","Anne Richmond-Patrick","https://farm4.staticflickr.com/3852/14728642327_cdc567243d_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642327"
"10212","433","Spear Ferruler Fragment","","Richmond Public Library,Lloyd Collection,49.107/872,Presumably in London Museum, no. 49.107/872","england,from the thames; locality unknown","","-3.276575e+00","54.70235","","None","None","None","60","18","","","Brown patina with green stains.","Worn","","Width: diameter 18mm","","","","","OK","Joellen mcGann","https://farm6.staticflickr.com/5562/14728642297_865f0e2384_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642297"
"10212","518","Fragment,Spear Ferrules","","Richmond Public Library.,Lloyd Collection.,49.107/872,Presumably in London Museum no.","from the thames, locality uncertain.","river thames","-7.793712e-01","51.56015","","None","None","None","60","18","","","with green stains.","worn.,Brown","","","","","diameter 18mm;","","OK","Anne Richmond-Patrick","https://farm6.staticflickr.com/5562/14728642297_865f0e2384_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642297"
"10213","433","Spear Ferrule Fragment","","Richmond Public Library,Lloyd Collection,873,Presumably in London Museum, acc. no. 49.107/873","england,from the thames, locality unknown","","-3.276575e+00","54.70235","","None","None","None","94","18","","","Brown","Worn","","Width: diameter 18mm","","","1 rivet hole","","OK","Joellen mcGann","https://farm6.staticflickr.com/5578/14728642067_e5186235c2_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642067"
"10213","482","Spear- ferrule fragment","","Richmond Public Library, , Lloyd collection 873, , Presumably in London Museum, acc[quistion]no. 49.107","from the thames, locality uncertain","the thames","1.755444e+02","-37.13665","","None","None","None","94","","","","brown","smooth","","A bit surprising that typing the word Thames into the geolocator produces such a precise result, after typing in much fuller description produces NO result!","1 rivet hole","","","","","scruffyarcher","https://farm6.staticflickr.com/5578/14728642067_e5186235c2_b.jpg","https://www.flickr.com/photos/MicroPasts/14728642067"
"10214","433","Spear-Ferrule","IVB","Richmond Public Library,Lloyd Collection,867,Presumably in London Museum, acc. no. 49.107/867,(1956)","england,from the thames, locality uncertain","","-3.276575e+00","54.70235","","None","None","None","189","12","","","Light green and brown mottled patina.","Slightly rubbed, some clay adhering.","","Width: butt 12mm; end 18mm","","","Both ends broken.","","Not checked.","Joellen mcGann","https://farm6.staticflickr.com/5596/14912139431_8827e6ece2_b.jpg","https://www.flickr.com/photos/MicroPasts/14912139431"
"10214","482","spear- ferrule","IV B",", , Richmond Public Library, , Lloyd Collection, , 867, , Presumably in London Museum, acc[quistion] no. 49.107 (1956), ,","from the thames, location uncertain","river thames","-7.793712e-01","51.56015","","None","None","None","189","12","18","","light green and brown spotted","slightly rubbed, some clay adhering","","","both ends broken","","","","","scruffyarcher","https://farm6.staticflickr.com/5596/14912139431_8827e6ece2_b.jpg","https://www.flickr.com/photos/MicroPasts/14912139431"
"10215","433","Spear-Ferrule","IVA","Richmond Public Library,Lloyd Collection,870,Presumably London Museum, acc. no. 49.107/870","england,from the thames, locality unknown","","-3.276575e+00","54.70235","","None","None","None","140","20","","","Dirty patina.","","","Width: diameter (socket) 20mm; (butt) 14mm","","","1 rivet hole.","","Not checked","Joellen mcGann","https://farm4.staticflickr.com/3858/14728604278_ef6ca78072_b.jpg","https://www.flickr.com/photos/MicroPasts/14728604278"
"10215","482","spear- ferrule","IV A","Richmond Public Library, , Lloyd Collection, , 870, , presumably London Museum, acc[quistion] no. 49-107","river thames","river thames","-7.793712e-01","51.56015","","None","None","None","140","","","","Dirty","","","","1 rivet hole","","","","","scruffyarcher","https://farm4.staticflickr.com/3858/14728604278_ef6ca78072_b.jpg","https://www.flickr.com/photos/MicroPasts/14728604278"
"10216","433","Spear-Ferrule","IVA","Richmond Public Library,Lloyd Collection,871,Presumably London Museum, acc. no. 49.107/871","england,from the thames, locality uncertain","","-3.276575e+00","54.70235","","None","None","None","99","21","","","Brown","Worn","","Width: diameter (socket) 21mm; (butt) 13mm","","","1 rivet hole","","Not checked, will probably do.","Joellen mcGann","https://farm4.staticflickr.com/3844/14728545649_d34a5be9d5_b.jpg","https://www.flickr.com/photos/MicroPasts/14728545649"
"10216","482","spear ferrule","IV A","Richmond Public Library, , Lloyd Collection, , 871, , presumably London Museum acc[quistion] no 49.107","river thames","river thames","-7.793712e-01","51.56015","","None","None","None","99","","","","Brown","worn","","","1 rivet hole","","","","","scruffyarcher","https://farm4.staticflickr.com/3844/14728545649_d34a5be9d5_b.jpg","https://www.flickr.com/photos/MicroPasts/14728545649"
"10217","433","Spearhead V","T","Society of Antiquaries,No. 9,Burlington House W.,Dr. Roots' Collection","england,surrey,kingston hill,(roman)","kingston upon thames","-2.828534e-01","51.41699","","None","None","None","191","24","44","135","Some very thin dark brown patina.","Smooth with tiny pits all over and a lot of bronze and golden bronze showing","25","Width: blade 43.5mm; socket 24mm,Thickness: socket 24.5mm; blade 12.5mm,Weight: 134.65 gms","","Found near the spot where iron spears and hatchets of Bronze were taken up by grave digger.","","","DF (C)","Joellen mcGann","https://farm4.staticflickr.com/3902/14728673617_c028c0ac8c_b.jpg","https://www.flickr.com/photos/MicroPasts/14728673617"
"10217","482","spearhead V","T 21","Society of Antiquaries  no 9, , Burlington house, , Dr Roots collection","england, surrey, kingston hill","","-7.679281e+01","17.97121","","None","None","None","191","24","43.5","134.65","dark brown","smooth with tiny pits all over and a lot of bronze and golden bronze showing, some very thin","","Attempts to georefence result in a clear blue screen!","","found near the spot where iron spears and hatchets of bronze were taken up by Grave diggers","","","DF(C)","scruffyarcher","https://farm4.staticflickr.com/3902/14728673617_c028c0ac8c_b.jpg","https://www.flickr.com/photos/MicroPasts/14728673617"
"10218","433","Spearhead","","London, Society of Antiquaries Collection, B.23,(Presented 1860 by Sudlow Roots, Esq, from the collection of his father, William Roots, no. 10)","england,greater london,twickenham,hampton (?wick)","hampton, twickenham","-3.548525e-01","51.41139","c. TQ 17 69","None","None","1855","167","","35","","","red-gold to dull brown - dry surface; existing peg-holes appear to perforate a concretion like material filling presumed original holes; reverse hole v. small and irreg.; other with wood grain impression in concreted sides! - "" of peg?","","","","","Dimensions: L 167.2mm; Wbl 34.6mm; max W.s. 23mm; maxBs 22.8mm; Ds 121(?+),Typology: pronounced midrib tapers in concave sweep from base of blade; midrib section with concave sides running into blade wings - no distinct angles; traces of concave edge bevels of variable width; slight convexity to socket line near mouth; flat socket end,Manufacture: some porosity of metal visible on midrib,Condition: 2 nicks, otherwise edges excellent and very sharp; slight bend in length - present damage.,Attached Material: wood fragments inside mouth of socket","a) P.S.A. 2 I, 1859-61, 83 no. 10,b) loose hand-painted label,c) loose tag label - Root's orig.","Circumstances: ""Dug up at Kingston, close to the Thames and near Bushey Park, in 1855"" (a); ""Bronze socketed found near the Thames at Hampton 1855 - Roots Coll."" - pencilled '10' or seven (b); records ambiguous - not certain which side of the Thames this was found; ""dug up at Hampton, close to the Thames and near Bushy Park in 1855...""(c),Labels/Markings: white ink inser: 'B23',Archive: PIF,PRBAF DF (C) SI,Ext. CI,Rec. SN Feb 79,Source MV,Old cards: 1","Joellen mcGann","https://farm6.staticflickr.com/5566/14892252916_78eb3931b5_b.jpg","https://www.flickr.com/photos/MicroPasts/14892252916"
"10218","482","spearhead","","Society Of Antiquaries collection B23, , London, , presented by S[.....} Roots, from the collection of her father William Roots- no 10","greater london, twickenham, hampton (wick?)","hampton wick twickenham greater london","-3.123537e-01","51.41457","TQ 17 69","None","None","1855","167.2","23.05","35.6","","","red-gold to dark brown- dry surface; existing peg- holes appear to perforate a concretion like material fitting presumed original holes; reverse hole small and irreg[ular]; other with [...........] imperfection in connected sides of peg","","","","","pronounced midrib tapers in concave sweep from base of blade; midrib sections with concave sides running into blade wings- no distinct angles; tr? of concave and bev[elling] of varialble width; sl[ight] convexity to socket line near mouth; flat socket end some porosity of metal visible on midrib; 2 nicks, otherwise edge excellent and sharp; sl[ight] bend in length- past dam[age]","a) PSA  2  1 1859- 61, 53 no. 10, , b) loose hand painted label, , c) loose tag label- Root's orig[inally]","Under the heading ""Circumstances"", the following quotations are written;, , ""dug up at Kingston, close to the Thames and near Bushey Park, in 1855"" (a), , ""Bronze socketed spearhead found neat the Thames at Hampton 1855- Roots Coll[ection]= pencilled '10' on reverse (b) records ambiguous, not certain which side of the Thames this was found., , "" dug up at Hampton, close to the Thames, and near Bushey Park in 1855"" (c)","scruffyarcher","https://farm6.staticflickr.com/5566/14892252916_78eb3931b5_b.jpg","https://www.flickr.com/photos/MicroPasts/14892252916"
