"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"14775","656","AWL.","","Oxford. Ashmolean Museum., , Coll. A.D. Passmore","Wilts, Upper Upham, Brown Down Slope close to and E. of U.U. House","Upper Upham, Aldbourne, Marlborough, Wiltshire SN8, UK","-1.674784999999929","51.49401","","None","None","None","80","4","","3.54","Dull brown, chipped flat end.","","4","","","","","","","Christopher Wai","https://farm4.staticflickr.com/3922/15013284757_96533ac3aa_b.jpg","https://www.flickr.com/photos/MicroPasts/15013284757"
"14776","652","AWL","","Ashmolean mUseum, Oxford, , 183601868. p. 9., , Given by R[ev] a. B. Hutckins","England, Wiltshire, Winterslow, Bell barrow","Winterslow, Σάλτσμπουρι, Γουιλσάιρ SP5, Ηνωμένο Βασίλειο","-1.6707730000000538","51.091804","","None","None","None","31","diameter 3.5","","69.9","","","","","","","good condition","arch. Journal i. 157","","Maria Christakou","https://farm6.staticflickr.com/5581/15013068819_c0e615d357_b.jpg","https://www.flickr.com/photos/MicroPasts/15013068819"
"14776","656","Awl.","","Ashmolean Museum, Oxford., , 1836-1868. {...}.9., , Given by Rev. A.B. Hutzkins.","England., Wiltshire., Winterslow, Bell barrow.","Winterslow, Salisbury, Wiltshire SP5, UK","-1.6707730000000538","51.091804","","None","None","None","31","diameter 3.5","","69","","","","","","","","Arch. Journal. i. 157.","","Christopher Wai","https://farm6.staticflickr.com/5581/15013068819_c0e615d357_b.jpg","https://www.flickr.com/photos/MicroPasts/15013068819"
"14777","652","Sodketed Chisel","","sa[li]sbury, S. Wilts or Tracer (Broud) and Blackmore Museum","England, Wilts, Alderbury, 1907","Wilts Alderbury","-1.7346360000000232","51.041767","A2","None","None","None","101","edge 34   socket 25","","","apple green.  patina gone in places","","socket 20","","","","","","","Maria Christakou","https://farm6.staticflickr.com/5560/15199484632_c443b465dd_b.jpg","https://www.flickr.com/photos/MicroPasts/15199484632"
"14777","656","Socketed Chisel or Tracer. (Broad)","A2","Salisbury, S Wilts , , and [...] Museum.","England., Wilts, Alderbury, 1907","Alderbury, Salisbury, Wiltshire SP5, UK","-1.7346360000000232","51.041767","","None","None","1907","101","socket 25","34","-","","","socket 20.","","","","","","","Christopher Wai","https://farm6.staticflickr.com/5560/15199484632_c443b465dd_b.jpg","https://www.flickr.com/photos/MicroPasts/15199484632"
"14778","652","Socketed Chisel   or Tracer (Broad)","","Oxford Ashmolean Museum, , , , Coll. A.D. Passmore","Wilts, Highworth","Highworth, Σουίντον, Σουίντον SN6, Ηνωμένο Βασίλειο","-1.710397999999941","51.632861","B1","None","None","None","94","sock 26   e. 14","","85.048","olive green, mostly   r[u b e d]  off","","sock 20","","","","","","site of socket crushed in slightly","Maria Christakou","https://farm4.staticflickr.com/3848/15196825291_13255b8dc9_b.jpg","https://www.flickr.com/photos/MicroPasts/15196825291"
"14778","656","Socketted Chisel or Tracer (Broad).","B1","Oxford. Ashmolean Museum., , Coll. A.D. Passmore.","Wilts, Highworth","Highworth, Swindon, Swindon SN6, UK","-1.710397999999941","51.632861","","None","None","None","94","""Sock."" 26","14","92.14","Olive green, mostly rubbed off.","","""Sock."" 20","","","","","","Side of socket crushed in slightly.","Christopher Wai","https://farm4.staticflickr.com/3848/15196825291_13255b8dc9_b.jpg","https://www.flickr.com/photos/MicroPasts/15196825291"
"14779","433","Spoon Bit/Socketed Gouge","C","Pitt Rivers Museum, Farnham","England,Wiltshire,Donhead St. Mary,1896","Donhead St Mary, Shaftesbury, Wiltshire SP7, UK","-2.135210000000029","51.019022","","None","None","1896","162","18","","113","","Rough green","","Width: 18mm; 11mm; 5mm,Weight: 113.39 gms","","Part of a large hoard of bronze moulds and various other implements found close to the surface near Donhead: eg: 1 bronze mould, 3 socketed axes, 8 winged axes, 1 socketed hammer, 1 large bronze ring, 2 lumps bronze, various bundles of wire, 1 whet stone.","","W.A.M. Vol. XLV, No. CLIV, 1931, p. 375, Pls I & II","""Turn sock. gouge drill""","Joellen mcGann","https://farm6.staticflickr.com/5572/15013068439_df7c96db3c_b.jpg","https://www.flickr.com/photos/MicroPasts/15013068439"
"14779","610","Socketed gouge (spoon bit) 'Thin sock gouge drill'.","C","Pitt Rivers Museum. Farnham.","England, Wilts., Donhead St. Mary, 1896","",,,"","None","None","1896","162","18.    11.    5.","","113,39","","Rough green.","","","","Part of a large hoard of housemoulds and various other implements found close to the surface e.g. 1 bronze mould, 3 Sock.Axes, 8 Winged Axes, 1 sock Hammer, 1 large bronze Ring. (near Donhea), 2 lumps bronze, Various bundles of Wire, 1 whetstone.","","W. A. M. Vol. XLV. No CLIV. 1931. p.375. Pls I a II.","","Heidi Lund","https://farm6.staticflickr.com/5572/15013068439_df7c96db3c_b.jpg","https://www.flickr.com/photos/MicroPasts/15013068439"
"14780","433","Socketed Knife/Dagger","","Mewes, Mr. H. R. - private,The Bank House, Fore Street, castle Cary, Somerset","England,Wiltshire,Semley,near Castle Rings,unknown, but condition suggested to SN and Catherine Johns that it was an old find - perhaps well-handled; later communication indicated a findspot just to of Castle Rings in Semley parish - see map in DF; no supplementary details regarding find circumstances.","Semley, Shaftesbury, Wiltshire SP7, UK","-2.157000000000039","51.041","c. ST 888 253","None","None","None","254","","","","","Mostly a dull green patina with crude score-marks aligned with blade - similar colour; chipping of patina at edges.","","","","9. Unknown","Dimensions: L 254 (from drawing),Collected by Menes before description,Condition: little damage around mouth","","Archive: PIF,PRBAF: SF (S); SI,Ext.: CI,Rec. SN April 80,Source: Sb. A","Joellen mcGann","https://farm6.staticflickr.com/5567/15199484072_95b6962656_b.jpg","https://www.flickr.com/photos/MicroPasts/15199484072"
"14780","610","Socketed knife/dagger","","Mewes, Mr. H. R.  - private., , The Bank House, Fore Street, Castle Cary, Somerset.","Wiltshire, Semley, near Castle Rings","",,,"c. ST 888 253","None","None","None","254 (from drawing)","","","","","Mosty a dull green patina with crude score-marks aligned with blade - similar colour; chipping of p. at edges.","","Site: The Words 'Dorset' and 'Donhead St. Mary' has been crossed-out and replaced by the site area stated under Site.","","Unknown, but condition suggested to SN and Catherine Johns that it was an old fins - perhaps well-handled; later communication indicated a findspot just to of Castle Rings in Semley parish, see map in DF; no supplementary details regarding find circumstances.","(collected by Mewes before description), , Little dam. around mouth.","","Rec. Sh. April 88","Heidi Lund","https://farm6.staticflickr.com/5567/15199484072_95b6962656_b.jpg","https://www.flickr.com/photos/MicroPasts/15199484072"
"14781","64","Socketed Sickle,fragment","","Salisbury S.Wilts,and Blackmore Museum","England,Wiltshire,Alderbury,1907","Alderbury, Salisbury, Wiltshire SP5, UK","-1.7346360000000232","51.041767","","None","None","1907","66","socket 27","","","","","socket 25","","","","","","","Hugh Fiske","https://farm6.staticflickr.com/5584/15013188250_5917c4ef4b_b.jpg","https://www.flickr.com/photos/MicroPasts/15013188250"
"14781","433","Socketed Sickle (Fragment)","","Salisbury S. Wilts and Blackmore Museum","England,Wiltshire,Alderbury,1907","Alderbury, Salisbury, Wiltshire SP5, UK","-1.7346360000000232","51.041767","","None","None","1907","66","27","","","","","25","Width: socket 27mm,Thickness: socket 25mm","","","","","","Joellen mcGann","https://farm6.staticflickr.com/5584/15013188250_5917c4ef4b_b.jpg","https://www.flickr.com/photos/MicroPasts/15013188250"
"14782","64","Gouge Socketed","","Worcester Museum","England,Worcestershire,near Bewdley","Bewdley, Worcestershire, UK","-2.3169729999999618","52.375539","","None","None","None","93","edge 21,socket 25","","92.13","greenish grey","","socket 22","","Bronze","","","","","Hugh Fiske","https://farm4.staticflickr.com/3873/15176840306_9b55cd2076_b.jpg","https://www.flickr.com/photos/MicroPasts/15176840306"
"14782","433","Gouge Socketed","","Worcester Museum","England,Worcestershire,near Bewdley","Bewdley, Worcestershire, UK","-2.3169729999999618","52.375539","","None","None","None","93","25","21","92","Greenish grey","","22","Width: edge 21mm; socket 25mm,Thickness: socket 22mm,Weight: 92.13 gms","Bronze","","","","","Joellen mcGann","https://farm4.staticflickr.com/3873/15176840306_9b55cd2076_b.jpg","https://www.flickr.com/photos/MicroPasts/15176840306"
"14783","64","Gouge Socketed","","Worcester Museum,donor G. Jordan Esq.","England,Worcester,Near Bewdley","Bewdley, Worcestershire, UK","-2.3169729999999618","52.375539","","None","None","None","90","socket 24,edge 19","","","dark green","","","","","","","V.C.H. Worcs: I pp 183 & 194,Edwards. Trans. Worcs. Mat: Club III p 277","","Hugh Fiske","https://farm6.staticflickr.com/5596/15196824741_b1331b4f92_b.jpg","https://www.flickr.com/photos/MicroPasts/15196824741"
"14783","433","Gouge Socketed","","Worcester Museum,Donor G. Jordan, Esq.","England,Worcester,near Bewdley","Bewdley, Worcestershire, UK","-2.3169729999999618","52.375539","","None","None","None","90","24","19","","dark green","","","Width: socket 24mm; edge 19mm","","","","V.C.H. Worcs. I, pp. 183 - 194,Edwards. Trans. Worcs. Mat. Club. III, p. 277","","Joellen mcGann","https://farm6.staticflickr.com/5596/15196824741_b1331b4f92_b.jpg","https://www.flickr.com/photos/MicroPasts/15196824741"
"14784","64","Socketed Gouge","","Hull Museum,No. 77","England,Yorkshire (E),Broomfleet","Broomfleet, Brough, East Riding of Yorkshire HU15, UK","-0.6672550000000683","53.732222","","None","None","None","74","(socket) 17","","43","green","","(socket) 17","","","","","","","Hugh Fiske","https://farm4.staticflickr.com/3891/15013187590_11580d8d20_b.jpg","https://www.flickr.com/photos/MicroPasts/15013187590"
"14784","433","Socketed Gouge","","Hull Museum, No. 77","England,Yorkshire (E),Broomfleet","Broomfleet, Brough, East Riding of Yorkshire HU15, UK","-0.6672550000000683","53.732222","","None","None","None","74","17","","43","green","","17","Width: socket 17mm,Thickness: socket 17mm","","","","","","Joellen mcGann","https://farm4.staticflickr.com/3891/15013187590_11580d8d20_b.jpg","https://www.flickr.com/photos/MicroPasts/15013187590"
"14785","64","Socketed Gouge","","Ashmolean Museum, Oxford,1887. No. 2944,Bought.,Passed on by exchange, December 1925 to,The Municipal Museum, Hull.","England,Yorkshire (East Riding),EVERTHORPE,Everthorpe Hill.,1887","Everthorpe, Brough, East Riding of Yorkshire HU15, UK","-0.619101999999998","53.776073","","None","None","1887","81","","","63.83","Dirty green","","diameter 19.5","","","Found with socketed celt (1887. No. 2943) and lump of copper or bronze (1887 No. 2945)","","","","Hugh Fiske","https://farm4.staticflickr.com/3868/15013283097_144a530c55_b.jpg","https://www.flickr.com/photos/MicroPasts/15013283097"
"14785","433","Socketed Gouge","","","England,Yorkshire (East Riding),Everthorpe,Everthorpe Hill,1887","Everthorpe, Brough, East Riding of Yorkshire HU15, UK","-0.619101999999998","53.776073","","None","None","1887","81","20","","64","Dirty green patina","","","Diameter 19.5mm,Weight: 63.83 gms","","Found with socketed celt (1887.No. 2943) and lump of copper or bronze (1887 No. 2945)","","Ashmolean Museum, Oxford,1887, No. 2944,Bought.,Passed on by exchange, December 1925 6,The Municipal Museum, Hull","","Joellen mcGann","https://farm4.staticflickr.com/3868/15013283097_144a530c55_b.jpg","https://www.flickr.com/photos/MicroPasts/15013283097"
"14786","64","Socketed Gouge","","Sheffield Museum. T93521","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","61","edge 33,middle 21,socket 26","","85","green","","socket 24.5","","Bronze","found with a hoard, with J93.514. .515. 516. 517. 519. 520. 521-522 518","Very well made, but worn down to the socket","Museum Catalogue,As J.93.514","","Hugh Fiske","https://farm6.staticflickr.com/5572/15176839836_131ff86ef8_b.jpg","https://www.flickr.com/photos/MicroPasts/15176839836"
"14786","433","Socketed Gouge","","Sheffield Museum, T93521","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","61","21","33","85","Green patina.","","25","Width: edge 33mm; middle 21mm; socket 26mm,Thickness: socket 24.5mm","Bronze","Found with a hoard with J93, 514, 515, 516, 517, 519, J23, 520, J43, 521-522, 518","Very well made, but worn down to the socket.","Museum Catalogue,AS. J. 93.514","","Joellen mcGann","https://farm6.staticflickr.com/5572/15176839836_131ff86ef8_b.jpg","https://www.flickr.com/photos/MicroPasts/15176839836"
"14787","64","Socketed Gouge","","Sheffield Museum J93520","England,Yorkshire,Guisborough,Rosebank Topping,1826","11 Church Street, Guisborough, Guisborough, Redcar and Cleveland TS14 6HG, UK","-1.0505739682616877","54.53624099999991","","None","None","1826","76","socket 20,middle 15,edge 16","","50","green","","socket 18.5","","Bronze","found with a hoard with J93.514 515. 516. 517. 519. 521. 522. 518","Worn out edge & chipped","Museum Catalogue,As J.93.514","","Hugh Fiske","https://farm6.staticflickr.com/5584/15013282927_a650758004_b.jpg","https://www.flickr.com/photos/MicroPasts/15013282927"
"14787","433","Socketed Gouge","","Sheffield Museum, J93520","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","76","20","16","50","Green","","19","Width: socket 20mm; middle 15mm; edge 16mm,Thickness: socket 18.5mm","","Found with a hoard with J.93.514, 515, 516, 517, 419, 521, 522, 518","Worn out edge and chipped.","Museum Catalogue,AS J.93.514","","Joellen mcGann","https://farm6.staticflickr.com/5584/15013282927_a650758004_b.jpg","https://www.flickr.com/photos/MicroPasts/15013282927"
"14788","64","Socketed Gouge","","Hull Museum,No. 68","England,Yorkshire,Scarborough (Cliffs),On the Cliffs","Scarborough, North Yorkshire, UK","-0.39975200000003497","54.283113","","None","None","None","75","14.5,(socket) 16.5","","42","","","(socket) 16.5","","Bronze","Part of hoard","The upper part of the socket is broken off.","Naturalist May 1917","","Hugh Fiske","https://farm6.staticflickr.com/5556/15013293458_2d9f4d70a0_b.jpg","https://www.flickr.com/photos/MicroPasts/15013293458"
"14788","433","Socketed Gouge","","Hull Museum, No. 68","England,Yorkshire,Scarborough,On the Cliffs","Scarborough, North Yorkshire, UK","-0.39975200000003497","54.283113","","None","None","None","75","17","15","42","","","17","Width: 14.5mm; socket 16.5mm,Thickness: socket 16.5mm","Bronze","Part of hoard.","The upper part of the socket is broken off.","Naturalist, May 1917","","Joellen mcGann","https://farm6.staticflickr.com/5556/15013293458_2d9f4d70a0_b.jpg","https://www.flickr.com/photos/MicroPasts/15013293458"
"14789","64","Socketed Hammer","","Sheffield Museum,7118,Bateman Collection.","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","80","butt 28,middle 21,edge on end 27","","170","Bronze brownish","","23.5,+ middle 18","","","found with a hoard with J93.514. 516. 517. 519. J23.520, J93.521. 522. 523. 515","The butt is splayed. The edge is blunt. It was flat but part of the edge is eaten away. Use unknown.","Museum Catalogue J93.518 (M118),As J.93.514","","Hugh Fiske","https://farm6.staticflickr.com/5591/15013186730_baf510895b_b.jpg","https://www.flickr.com/photos/MicroPasts/15013186730"
"14789","433","Socketed Hammer","","Sheffield Museum, M118,Bateman Collection","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","80","28","27","170","Bronze brownish","","24","Width: butt 28mm; middle 21mm; edge or end 27mm,Thickness: 23.5mm; middle 18mm","","Found with a hoard with J93.514, 516, 517, 519, J23 520, J94 521, 522. 515","The butt is splayed. The edge is blunt. It was flat but part of the edge is eaten away. Use unknown.","Museum Catalogue J93.518 (M118),AS. J. 93.514","","Joellen mcGann","https://farm6.staticflickr.com/5591/15013186730_baf510895b_b.jpg","https://www.flickr.com/photos/MicroPasts/15013186730"
"14790","433","Double Axe","","Craven Museum, Skipton-in-Craven, Yorkshire, no. A63","England,Yorkshire,N. Riding,Whitby","Whitby, North Yorkshire, UK","-0.6133469999999761","54.486335","","None","None","None","","","","523","Very dark greenish back in colour: cleaned off in one patch which is golden bronze.","Smooth except for one face near the cutting edges where it is considerably pitted.","","","Bronze (Copper, 90.6; Tin 8.9),Chemical Analysis, (B.M. Laboratory, Nov. 1937): Copper 90.6; Tin 8.9; Lead Trace; Antimony Trace; Iron Trace; Thus to be called bronze, not copper (as Elgee [...])","","Double axe (if specimen from Topsham, Devon) both cutting edges unsymmetrical. Surface rather knocked about, with scratches and chips missing, especially along all the edges. Transverse socket.","Elgee, F., Early Man in N.E. Yorkshire (1930), pp. 62-3, fig. 20, top, and Pl XI, fig. 1.","","Joellen mcGann","https://farm4.staticflickr.com/3873/15199856275_836bcf2887_b.jpg","https://www.flickr.com/photos/MicroPasts/15199856275"
"14790","610","Double Axe","","Craven Museum, Skipton-in-Craven, Yorks. nq. A 63.","England, Yorks, N. Riding:, Whitby","",,,"","None","None","None","","","","523","","(...) except for one face near the cutting edges where it is considerably pitted.","","","Bronze (Copper 90.6, Tin 8.9). Chemical analysis (B. M. Laboratory, Nov. 1937): Copper, 90.6. Tin, 8.9. Lead, Trace. Antimony, Trace. Iron, Trace. Thus to be called 'bronze', not 'copper' as Elfee (...) (...).","","Double Axxe (of specimen from (...), Devon); butt (...) edges assymmetrical. Surface rather knocked about, with scratches and chips missing, especially along all the edges. (...) socket.","Elfee, F.: Early Man in N. E. Yorkshire (1930),, , pp. 62-3, fig. 20, top; and pl. XI, fig. 1.","","Heidi Lund","https://farm4.staticflickr.com/3873/15199856275_836bcf2887_b.jpg","https://www.flickr.com/photos/MicroPasts/15199856275"
"14791","433","Chisel Socketed or Tracer (Narrow)","","Sheffield Museum, J 93.519","England,Yorkshire,Guisborough,Rosebank Topping,1826","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","92","17","8","45","Green","Worn","7","Length: 91.5mm,Width: edge 8mm; middle 16mm; socket 16.5mm,Thickness; middle 7mm; socket 16.5mm","Bronze","Found with a hoard with J93.514, 516, 517, J23.520, 521, 522, J92.515, 518","","Museum Catalogue,As. J.93.514","","Joellen mcGann","https://farm6.staticflickr.com/5555/15196822791_305acd500b_b.jpg","https://www.flickr.com/photos/MicroPasts/15196822791"
"14791","610","Chisel Socketed or Tracer (narrow)","A2","Sheffield Museum  J93519.","England;, Yorkshire, Gisborough, Roseberry Topping, 1826.","",,,"","None","None","1826","91,5","Edge 8. Middle 16. Socket 16,5.","","45","Green.","Worn.","Middle 7. Socket 16,5.","","Bronze.","Found with a hoard, with J93.514.516.517. J23.520.521.522. J93.515.518.","","Museum Catalogue. As J. 93.514.","","Heidi Lund","https://farm6.staticflickr.com/5555/15196822791_305acd500b_b.jpg","https://www.flickr.com/photos/MicroPasts/15196822791"
"14792","433","Socketed Chisel/Axe","","","England,Yorkshire,Barmby Moor,Found by a metal detectorist in Dec. 1998","Barmby Moor, York, East Riding of Yorkshire YO42, UK","-0.8179959999999937","53.930522","","None","12","1998","23","","","","","","","","","","Dimensions: L 23mm,Typology: miniature socketed axe/chisel,Condition: complete","","","Joellen mcGann","https://farm6.staticflickr.com/5563/15176838056_a0cb926d9c_b.jpg","https://www.flickr.com/photos/MicroPasts/15176838056"
"14792","580","Socketed chisel / Axe","","","England, Yorkshire, Barmby Moor","Barmby Moor, York, Yorkshire de l'Est YO42, Royaume-Uni","-0.8179959999999937","53.930522","","None","12","1998","23","","","","","","","","","","Typology: Miniature socketed axe / chisel, Condition: complete","","Circumstances: found by a metal-detectorist in dec 1998","Denis Antoine","https://farm6.staticflickr.com/5563/15176838056_a0cb926d9c_b.jpg","https://www.flickr.com/photos/MicroPasts/15176838056"
"14793","433","(Narrow) Socketed Chisel or Tracer","C B1","Hull Museum, No. 67","England,Yorkshire,Scrborough,On the Cliffs","Scarborough, North Yorkshire, UK","-0.39975200000003497","54.283113","","None","None","None","77","16","","42","","","13","Width: socket 16mm,Thickness: socket 13mm","Bronze","Part of a hoard.","It has casting ridges on the edge.","Naturalist, May 1917","","Joellen mcGann","https://farm4.staticflickr.com/3897/15013185810_5397a2ebf3_b.jpg","https://www.flickr.com/photos/MicroPasts/15013185810"
"14793","580","(Narrow) Socketed Chisel, or tracer","C B I","Hull Museum, No. 67.","England, Yorkshire, Scarborough (Cliffs), on the Cliffs)","Scarborough, Yorkshire du Nord, Royaume-Uni","-0.39975200000003497","54.283113","","None","None","None","77","16 (socket)","","42","brown","","13 (socket)","","Bronze","Part of a hoard.","It has castong ridges on the edge.","Naturalist, May 1917","","Denis Antoine","https://farm4.staticflickr.com/3897/15013185810_5397a2ebf3_b.jpg","https://www.flickr.com/photos/MicroPasts/15013185810"
"14794","433","Socketed Knife","B","Whitby Museum","England,Yorkshire,near Whitby","Whitby, North Yorkshire, UK","-0.6133469999999761","54.486335","","None","None","None","138","31","76","142","Dark brown","Smooth","4","Weight: 141.5 gms","","","The end of the blade has been broken and reground.","95th report, Whitby Lit. + Phil. Soc., Oct. 1917, page 60.","","Joellen mcGann","https://farm4.staticflickr.com/3873/15199856395_b5c3f29324_b.jpg","https://www.flickr.com/photos/MicroPasts/15199856395"
"14794","580","Socketed Knife","B","Whitby Museum","England, Yorkshire, near Whitby","Whitby, Yorkshire du Nord, Royaume-Uni","-0.6133469999999761","54.486335","","None","None","None","138","31, blade 76","","141.5","Dark brown","smooth","4","","","","The end of the blade has been broken + reground.","95th report Whitby Lit. + Phil. Soc. Oct. 1917. page 60","","Denis Antoine","https://farm4.staticflickr.com/3873/15199856395_b5c3f29324_b.jpg","https://www.flickr.com/photos/MicroPasts/15199856395"
"14795","433","Socketed Knife","C","Sheffield Museum, J93.522","England,Yorkshire,Guisborough,Rosebank Topping,1926","Guisborough, Guisborough, Redcar and Cleveland TS14, UK","-1.049543999999969","54.536241","","None","None","1826","141","24","23","","green","","13","Width: socket 23.5mm; blade 23mm; 15mm,Thickness: socket 13mm","","Found with a hoard with J93.514, 515, 516, 517, 519; J23.520, 521, 518","Very well made. Rivet holes in socket. A strong broad rib in centre and cutting edge on each side of blade in good condition.","Fox, PPS, 1939, Pr. 1,As. J.93.514","","Joellen mcGann","https://farm6.staticflickr.com/5554/15199481912_35a9904b50_b.jpg","https://www.flickr.com/photos/MicroPasts/15199481912"
"14795","580","Socketed Knife","C","Sheffield Museum, J93.522","England, Yorkshire, Guisborough, Roseblank Topping","Guisborough, Guisborough, Redcar et Cleveland TS14, Royaume-Uni","-1.049543999999969","54.536241","","None","None","1826","141","socket 23.5, blade 23, 15","socket 13","","green","","","","","Found with a hoard with J93.514. 515. 516. 517. 519. J23. 520. 521. 518","Very well made. Rivet holes in socket. A strong broad rib in centre + cutting edge on each side of blade. In good condition.","As. J.93.514, Fox PPS 1939 PR I","","Denis Antoine","https://farm6.staticflickr.com/5554/15199481912_35a9904b50_b.jpg","https://www.flickr.com/photos/MicroPasts/15199481912"
