"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"3291",,"Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52196","-6.269390e-01","","None","None","1926","","154","56","","","Badly corroded, bright green","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Anon.","http://farm8.staticflickr.com/7197/13305091724_54e613ba62_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091724"
"3292","226","PALSTAVE","a red dot is drawn on the card","Aylesbury: Bucks. Co. Museum (loan)","bucks (berks),, burnham,, slough trading estate,, midway between windsor lane and dover road: just north of railway at depth of 2'. 1926,","burnham, england","51.53621","-6.571411e-01","","None","None","1926","165","67","","","","","","""ND74"" written in bottom left corner of card","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Elaine Dale","http://farm3.staticflickr.com/2856/13305091544_9d812f79d7_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091544"
"3292","243","PALSTAVE","","AYLESBURY: Bucks. Co. Museum (loan)","bucks. (berks), burnham, slough trading estate, ""midway between windsor lane and dover road; just north of railway at depth of 2.'"" 1926","slough trading","51.52465","-6.431114e-01","","None","None","1926","","67","","","","","","3 cross section drawings of palstave on reverse.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Jeff Okazaki","http://farm3.staticflickr.com/2856/13305091544_9d812f79d7_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091544"
"3292","427","Palstave","","Aylesbury: Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, ""midway between windsor lane and dover road: just norht of railway at depth of 2'."" 1926","slough trading estate","51.51530","-6.253874e-01","","None","None","None","165","67","","","","","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Valeska Becker","http://farm3.staticflickr.com/2856/13305091544_9d812f79d7_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091544"
"3292",,"Palstave","","Aylesbury: Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, ""midway between windsor lane and dover road: just north of railway at depth of 2'"" 1926","","51.52207","-6.269819e-01","","None","None","1926","165","67","","","","","","","","Hoard of 18 palstaves","","Ant J. XIII. 55","","Anon.","http://farm3.staticflickr.com/2856/13305091544_9d812f79d7_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091544"
"3293","226","Palstave","red dot drawn on card","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks),, burnham,, slough trading estate,, 1926","burnham, england","51.53621","-6.571411e-01","","None","None","1926","146","54","","","","pitted, cleaned down to metal","","""ND74"" written on bottom left corner of card","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Elaine Dale","http://farm4.staticflickr.com/3811/13304878853_514345f3a4_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878853"
"3293","243","PALSTAVE","[Red dot]","AYLESBURY, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.52470","-6.426394e-01","","None","None","1926","146","54","54","","","pitted. cleaned down to metal","","3 cross section drawings of palstave on reverse.,, , Narrow triangular indentation decoration just below stop.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","ND 74","Jeff Okazaki","http://farm4.staticflickr.com/3811/13304878853_514345f3a4_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878853"
"3293","434","Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks),burnham,slough trading estate,1926","slough trading estate","51.51530","-6.253874e-01","","None","None","None","146","54","","","","Pitted. Cleaned down to metal","","ND74 in lower left corner","","Hoard of 18 palstaves.","","Ant. J. XIII. 55","","Dan McCarthy","http://farm4.staticflickr.com/3811/13304878853_514345f3a4_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878853"
"3293",,"Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52180","-6.271536e-01","","None","None","1926","146","54","","","","Pitted. Cleaned down to metal.","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Anon.","http://farm4.staticflickr.com/3811/13304878853_514345f3a4_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878853"
"3294","226","Palstave","red dot drawn on top right corner of card","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks),, burnham,, slough trading estate,, 1926","burnham, england","51.53621","-6.571411e-01","","None","None","1926","166","59","","","","badly pitted. Bright green corrosion","","""ND74"" written on bottom left corner of card","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Elaine Dale","http://farm4.staticflickr.com/3776/13305091154_7d51f0e9ea_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091154"
"3294","243","PALSTAVE","[red dot]","AYLESBURY, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.52518","-6.428969e-01","","None","None","1926","166","59","59","","","badly pitted. Bright green corrosion","","3 cross section drawings of palstave on reverse.,, , Palstave is fairly damaged, large crack transverse through blade face below stop, Blade chipped with large chip missing in centre, Stop ridge damaged above stop inside septum.","","Hoard of 18 palstaves.","","Ant. J. XIII. 55","ND 74","Jeff Okazaki","http://farm4.staticflickr.com/3776/13305091154_7d51f0e9ea_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091154"
"3294","427","Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.51530","-6.253874e-01","","None","None","None","166","59","","","","badly pitted. Bright green corrosion.","","","","Hoard of 18 palstaves.","","Ant. J. XIII. 55","","Valeska Becker","http://farm4.staticflickr.com/3776/13305091154_7d51f0e9ea_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091154"
"3294",,"Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52190","-6.269819e-01","","None","None","1926","166","59","","","","Badly pitted. Bright green corrosion.","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Anon.","http://farm4.staticflickr.com/3776/13305091154_7d51f0e9ea_b.jpg","http://www.flickr.com/photos/MicroPasts/13305091154"
"3295","151","Palstave","","Aylesbury, Bucks. Co. Museum (loan)","england, bucks (berks), burnham, slough trading estate, 1926","burnham, buckinghamshire","51.52288","-6.338381e-01","","None","None","1926","157","60","","","","fairly corroded","","","","Hoard of 18 palstaves","","Ant. J. XIII 55","","Johnathan Farris","http://farm3.staticflickr.com/2834/13304730605_64e8939cc6_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730605"
"3295","243","PALSTAVE","[Red dot]","AYLESBURY, Bucks, Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.52500","-6.425106e-01","","None","None","1926","157","60","","","","fairly corroded","","3 cross section drawings of palstave on reverse.,, , Small, slight circular depression just below stop on both sides of blade.,, , Casting marks visible.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","ND 74","Jeff Okazaki","http://farm3.staticflickr.com/2834/13304730605_64e8939cc6_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730605"
"3295","449","Palstave","","AYLESBURY, Bucks. Co. Museum (loan)","bucks (berks); burnham; slough trading estate","burnham uk","51.53621","-6.571411e-01","","None","None","1926","157","60","","","","fairly corroded","","No indication is given of the units of measurement for length and width. I have presumed that the original author used millimetres.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Craig Horton","http://farm3.staticflickr.com/2834/13304730605_64e8939cc6_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730605"
"3295",,"Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52198","-6.271536e-01","","None","None","1926","151","60","","","","Fairly corroded","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Anon.","http://farm3.staticflickr.com/2834/13304730605_64e8939cc6_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730605"
"3296","151","Palstave","","Aylesbury, Bucks. Co., Museum (loan)","england, bucks (berks), burnham, slough trading estate, 1926","burnham buckinghamshire","51.52227","-6.341814e-01","","None","None","1926","152","61","","","","pitted. Cleaned down to bronze.","","","","Hoard of 18 palstaves.","","Ant. J. XIII, 55","","Johnathan Farris","http://farm3.staticflickr.com/2835/13304730375_9b8018d6fa_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730375"
"3296","181","Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","54.70235","-3.276575e+00","","None","None","1926","152","61","","","","pitted.  Cleaned down to bronze.","","","","Hoard of 18 palstaves., ND 74","","Ant. J. XIII, 55","","Cheryl Ellsworth","http://farm3.staticflickr.com/2835/13304730375_9b8018d6fa_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730375"
"3296","243","PALSTAVE","[Transcriber's Note - no text, just a small red dot]","AYLESBURY, Bucks. Co. Museum (loan)","bucks {berks}, burnham, slough trading estate, 1926","slough, burnham","51.52280","-6.505526e-01","","None","None","1926","152","61","","","","pitted. Cleaned down to bronze","","3 cross section drawings of palstave on reverse.","","Hoard of 18 palstaves","","Ant. J. XIII, 55","ND 74","Jeff Okazaki","http://farm3.staticflickr.com/2835/13304730375_9b8018d6fa_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730375"
"3296","449","Palstave","","AYLESBURY, Bucks. Co. Museum; (loan)","bucks (berks); burnham; slough trading estate","burnham uk","51.53621","-6.571411e-01","","None","None","1926","152","61","","","","pitted. Cleaned down to bronze.","","No indication is given of units of measurement of length and width. I have presumed that the original author used millimetres.","","Hoard of 18 palstaves.","","Ant. J. XIII, 55","","Craig Horton","http://farm3.staticflickr.com/2835/13304730375_9b8018d6fa_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730375"
"3296",,"Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52207","-6.271536e-01","","None","None","None","152","61","","","","Pitted. Cleaned down to bronze.","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Anon.","http://farm3.staticflickr.com/2835/13304730375_9b8018d6fa_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730375"
"3297","243","PALSTAVE","[Red dot]","AYLESBURY, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.52470","-6.425965e-01","","None","None","1926","168","65","65","","","","","3 cross section drawings of palstave on reverse., Palstave is badly corroded, Edge chipped, Casting marks visible.,, , Long midrib below stop running to edge bevel.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","ND 74","Jeff Okazaki","http://farm8.staticflickr.com/7329/13304730205_e930279992_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730205"
"3297","427","Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.51530","-6.253874e-01","","None","None","None","168","65","","","","","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Valeska Becker","http://farm8.staticflickr.com/7329/13304730205_e930279992_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730205"
"3297","449","Palstave","","AYLESBURY, Bucks. Co. Museum; (loan)","bucks (berks); burnham; slough trading estate","burnham uk","51.53621","-6.571411e-01","","None","None","1926","168","65","","","","","","No indication is given of the units of measurement of the length and width. I have presumed that they are in millimetres.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Craig Horton","http://farm8.staticflickr.com/7329/13304730205_e930279992_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730205"
"3297",,"Palstave","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52176","-6.271322e-01","","None","None","1926","168","65","","","","","","","","Hoard of 18 palstaves","","Ant. J. XIII. 55","","Anon.","http://farm8.staticflickr.com/7329/13304730205_e930279992_b.jpg","http://www.flickr.com/photos/MicroPasts/13304730205"
"3298","226","PALSTAVE (looped)","red dot drawn on card","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","burnham, england","51.53621","-6.571411e-01","","None","None","1926","159","53","","","","pitted. Cleaned down to metal.","","","","Hoard of 18 palstaves.","","Ant. J. XIII. 55","","Elaine Dale","http://farm4.staticflickr.com/3827/13304878153_74a88ea896_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878153"
"3298","243","Palstave (looped)","[Red dot]","AYLESBURY, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.52460","-6.421673e-01","","None","None","1926","159","53","53","","","","","3 cross section drawings of palstave on reverse.,, , Palstave is badly damaged and encrusted.,, , All of edge missing, portion of blade missing, more on one side than the other.,, , Loop is broken with only stump remnants remaining,, , Casting marks visible, casting marks from loop to butt do not align with top of loop to blade.,, , 2 ribs curve from side ridges at stop to center of blade to form a shield decoration.","","Hoard of 18 palstaves","","Ant. J. XIII. 55","ND 74","Jeff Okazaki","http://farm4.staticflickr.com/3827/13304878153_74a88ea896_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878153"
"3298","427","Palstave (looped)","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","slough trading estate","51.51530","-6.253874e-01","","None","None","None","159","53","","","","pitted. Cleaned down to metal.","","","","Hoard of 18 palstaves.","","Ant. J. XIII. 55","","Valeska Becker","http://farm4.staticflickr.com/3827/13304878153_74a88ea896_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878153"
"3298",,"Palstave (looped)","","Aylesbury, Bucks. Co. Museum (loan)","bucks (berks), burnham, slough trading estate, 1926","","51.52231","-6.271536e-01","","None","None","1926","159","53","","","","Pitted. Cleaned down to metal.","","","","Hoard of 18 palstaves.","","Ant. J. XIII. 55","","Anon.","http://farm4.staticflickr.com/3827/13304878153_74a88ea896_b.jpg","http://www.flickr.com/photos/MicroPasts/13304878153"
"3299","226","Palstave, looped","III3P","Bucks County Museum,, Aylesbury., Mr. A.E. Taplin, High Wycombe, 140 36","england, bucks., hambleden,, slightly north of yewden","hambleden, england","51.57296","-8.712966e-01","c. SU 78, 85","None","None","None","163","","","7920","dk. brown","fairly smooth","37","","High  stop-ridge. 5 grooves below it., Looped","","","Records of Bucks. XI. 350. Pl II","See new index","Elaine Dale","http://farm3.staticflickr.com/2863/13304729825_fa363ff1d3_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729825"
"3299","243","Palstave, looped","III3P","Bucks County Museum. Aylesbury., presented from A.E. Taplin. High Logcombe., 140 36","england, bucks, hambleden, slightly north of yesden","hambleden","51.57480","-8.695371e-01","c. SU 78 85","None","None","None","163","","","513.2","dk. brown","fairly smooth","","Weight originally in grains, 7920 grains,, , 2 cross section drawings of palstave on reverse., ,","","","High stop-ridge.  5 grooves below it.  Looped","REcords of Bucks. XI. 350, Pl. II.","See new index,, , lmacc","Jeff Okazaki","http://farm3.staticflickr.com/2863/13304729825_fa363ff1d3_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729825"
"3299","427","Palstave, looped","III3P","Bucks County Museum., , Aylesbury., , Prof. [?] A. E. Taplin., , High [...]combe, , 140 36","england, bucks., hambleden, slightly north of yewden","hambleden","51.57296","-8.712966e-01","SU 78; 85","None","None","None","163","44","","7920","dk. brown","frly. smooth","","","High stop-ridge. 5 grooves below it. Looped","","","Records of Bucks. XI. 350, Pl. II.","See new index.","Valeska Becker","http://farm3.staticflickr.com/2863/13304729825_fa363ff1d3_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729825"
"3299",,"Palstave, looped","","Bucks county museum, Aylesbury., , , , [...] A.E.Taplin, , High [...]","england, bucks., hambleden,, slightly north of yewden","","51.56605","-8.679087e-01","","None","None","None","163","44","","79.2","dk. Brown","[...]. smooth.","","","High slope-ridge. 5 grooves below it. Looped.","","","Records of Bucks. XI. 350. Pt. II.","See new under","Anon.","http://farm3.staticflickr.com/2863/13304729825_fa363ff1d3_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729825"
"3300","161","Palstave, looped","","Aylesbury, Bucks. Co. Museum, 140.36","bucks, hambleden,, slightly north of yewdon","buckinghamshire","51.75000","-7.500000e-01","","None","None","None","163","44","","","","fairly smooth","","ND74","","","","Records of Bucks. XI. 350 PP. II","","Jared Obermeyer","http://farm8.staticflickr.com/7203/13305090064_4e6f888cb5_b.jpg","http://www.flickr.com/photos/MicroPasts/13305090064"
"3300","226","PALSTAVE","","Aylesbury, Bucks. Co. Museum, 140.36","bucks, hambleden,, slightly north of yewdon","hambleden, england","51.57296","-8.712966e-01","","None","None","None","163","44","","","","","","","","","","Records of Bucks., XI. 350 PlII","""ND74"" printed on bottom right corner of card","Elaine Dale","http://farm8.staticflickr.com/7203/13305090064_4e6f888cb5_b.jpg","http://www.flickr.com/photos/MicroPasts/13305090064"
"3300","243","Palstave, Looped","","AYLESBURY, Bucks, Co. Museum 140.36","bucks, hambleden, slighly north of yewdon.","hambleden","51.57200","-8.694083e-01","","None","None","None","163","44","44","","","fairly smooth","","3 cross section drawings of palstave on reverse.,, , Loop is encrusted but still holed,, , Flanges very narrow with strong stop ridges extending out further than flanges.,, , Slight shield? decoration just below stop with ribs inside.,, , Casting marks visible and run over top of loop.","","","","Records of Bucks. XI. 350 Pl. II","ND 74","Jeff Okazaki","http://farm8.staticflickr.com/7203/13305090064_4e6f888cb5_b.jpg","http://www.flickr.com/photos/MicroPasts/13305090064"
"3300",,"PALSTAVE, looped","","AYLESBURY, Bucks. Co. Museum 140.36","bucks, hambledon, slightly north of yewdon","hambleden","51.57326","-8.713447e-01","","None","None","None","163","44","","","","fairly smooth","","","","","","Records of Bucks. XI. 350 Pe.II","","Anon.","http://farm8.staticflickr.com/7203/13305090064_4e6f888cb5_b.jpg","http://www.flickr.com/photos/MicroPasts/13305090064"
"3301","151","Palstave unlooped","I1D","Mrs. Gates, Church End, Princes Risborough., , Found about 1940; submitted to BM by J. H. Witney.","england, bucks, princes risborough, near","princes risborough","51.72217","-8.337605e-01","","None","None","1940","154","74","","","","","","very fine drawing attached","","","","","","Johnathan Farris","http://farm8.staticflickr.com/7042/13304729265_522e6ee026_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729265"
"3301","226","PALSTAVE, unlooped","","Mrs. Oates, Church Road, Princes Risborough.  Found about 1940; submitted to BM by J.H. Whitney","princes risborough, near","princes risborough, england","51.72217","-8.337605e-01","","None","None","None","154","74","","","","","","","","","","","","Elaine Dale","http://farm8.staticflickr.com/7042/13304729265_522e6ee026_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729265"
"3301","243","PALSTAVE, unlooped","I1D","Mrs Oates, Church End, Princes Risborough, Found about 1940; submitted to EM by J. H. Witney.","bucks, princes risborough, near","princes risborough","51.72113","-8.338892e-01","","None","None","1940","154","74","74","","","","","2 cross section drawings of palstave attached to reverse with text: ""Scale 1/1"",, , Hole in septum just above stop.,, , 2 wide finger-shaped depressions on blade face below stop forming a wide central ridge that tapers toward start of edge bevel.  Central depressions reconnect past taper of central ridge.,, , Blade tips very much flared,, , Casting marks visible and non-straight.,, , Butt notched.","","","","","","Jeff Okazaki","http://farm8.staticflickr.com/7042/13304729265_522e6ee026_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729265"
"3301",,"Palstave","","Mrs Cates, Church End, Princess Risborough, , Found about 1940; submitted to BM by, , J.H.Witney.","bucks, prince risborough, near","prince risborough","51.72241","-8.331506e-01","","None","None","1940","154","74","","","","","","","","","","","","Anon.","http://farm8.staticflickr.com/7042/13304729265_522e6ee026_b.jpg","http://www.flickr.com/photos/MicroPasts/13304729265"
"3302","226","Palstave","I1A","W.C. Wells Esq., 2 Maybank Avenue, Sudbury, Harrow, 21.6.20","england, bucks., stoke common (near slough)","","54.70235","-3.276575e+00","","None","None","None","142","","","361.46","light green on one side","one side smooth & a little corrosion, other side rough with light brown & green encrustment.  Some earth in socket","","","","","","","","Elaine Dale","http://farm8.staticflickr.com/7414/13305089634_094aa62be6_b.jpg","http://www.flickr.com/photos/MicroPasts/13305089634"
