"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lon","Lat","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL"
"26952","652","Bracelet  (L.B.A)","","Salisbury Museum on loan from Miss Belfield","Wiltshire, Ebbesbourne Wake, Moukes Hole, Found in L.B.A. Lynchet in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","N","None","None","None","","","","","slightly tinned smooth+ well patinated","","","","","Hoard of 17 bronze bangles","","W.A.M.  LIII 104-12  + pl","","Maria Christakou","https://farm9.staticflickr.com/8683/15318752123_6dbd436b1f_b.jpg","https://www.flickr.com/photos/MicroPasts/15318752123"
"26952","658","Bracelet (L.B.A.)","N","SALISBURY Museum,on loan from Miss Belfield.","WILTSHIRE,Ebbesborne Wake,,Monks Hole,Found in L.B.A. lynchet in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","slightly tinned,,smooth & well patinated.","","","","","Hoard of 17 bronze,bangles.","","W.A.M. LII, 104-12,& pl.","","Susan Magyarody","https://farm9.staticflickr.com/8683/15318752123_6dbd436b1f_b.jpg","https://www.flickr.com/photos/MicroPasts/15318752123"
"26953","652","Bracelet","","Salisbury Museum on loan from Miss Belfield","Wilts,, Found in L.B.A. Lynchet at Moukes Holle Ebbesbourne Wake in 1944","Wilts","-2.016818599999965","51.017573","P","None","None","None","","","","","slightly tined, smooth + well patinated","","","","","Hoard of 17 Bronze bangles","","WAM  LIII 104-12  + pl","","Maria Christakou","https://farm8.staticflickr.com/7497/15752635347_35a08ff795_b.jpg","https://www.flickr.com/photos/MicroPasts/15752635347"
"26953","658","BRACELET","P","Salisbury Museum,On loan from Miss Belfield.","WILTS,Found in L.B.A. lynchet,at Monks Hole, Ebbesborne,Wake in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","slightly,tinned, smooth & well,patinated.","","","","","Hoard of 17 bronze bangles.","","W.A.M. LIII, 104-12, & pl.","","Susan Magyarody","https://farm8.staticflickr.com/7497/15752635347_35a08ff795_b.jpg","https://www.flickr.com/photos/MicroPasts/15752635347"
"26954","652","Bracelet","","Salissbury Museum on loan from Miss Belfield","Wiltshire, Ebbesbourne Wake, Moukes Hole, Found in L.B.A. Lynchet in 1944","Wiltshire  Ebbesbourne Wake","-2.016818599999965","51.017573","P","None","None","None","","","","","smooth with dark thick patination","","","","","Hoard of 17 bronze bangles","","WAM LIII 104-12 + pl","","Maria Christakou","https://farm9.staticflickr.com/8604/15750941948_61a9b1f86d_b.jpg","https://www.flickr.com/photos/MicroPasts/15750941948"
"26954","658","3 BRACELETS","P","SALISBURY Museum,on loan from Miss Belfield.","WILTSHIRE,Ebbesbourne Wake,,Monks Hole,Found in L.B.A. lynchet,in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","Smooth with dark, thick patination.","","","","","Hoard of 17 bronze bracelets.","","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm9.staticflickr.com/8604/15750941948_61a9b1f86d_b.jpg","https://www.flickr.com/photos/MicroPasts/15750941948"
"26955","652","Bracelet","","Salisbury Museum on loan from Miss Belfield","Wilts, Found in L.B.A. Lynchet Moukes Hole Ebbesbourne Wake in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","Y","None","None","None","","","","","","smooth with dark thick patination","","","","Hoard of 17 bronze bangles","","WAM LIII 104-12  +pl","of also J bracelets from same site","Maria Christakou","https://farm9.staticflickr.com/8588/15318752923_8a2a27723b_b.jpg","https://www.flickr.com/photos/MicroPasts/15318752923"
"26955","658","BRACELET","Y","Salisbury Museum,,on loan from Miss Belfield.","WILTS,Found in M.B.A. lynchet at,Monks Hole, Ebbesbourne Wake,in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","","Smooth, with dark, thick patination.","","","","Hoard of 17 bronze bangles.","","W.A.M. LIII, 104-12,& pl.","cf. also J bracelets,from same site.","Susan Magyarody","https://farm9.staticflickr.com/8588/15318752923_8a2a27723b_b.jpg","https://www.flickr.com/photos/MicroPasts/15318752923"
"26956","652","Bracelet (LBA)","","Salisbury Museum on loan from Miss Belfield","Wiltshire, Ebbesbourne Wake, Moukes Hole, Found in L.B.A. Lynchet in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","O","None","None","None","","","","","well patinated","","","","","Hoard of 17 bronze bangles","unevenly tinned patchy","WAM LIII 104-12  + pl","","Maria Christakou","https://farm8.staticflickr.com/7575/15316129294_19d3ebbdb4_b.jpg","https://www.flickr.com/photos/MicroPasts/15316129294"
"26956","658","BRACELET (L.B.A.)","O","SALISBURY Museum,on loan from Miss Belfield.","WILTSHIRE,Ebbesbourne Wake,,Honks Hole,Found in L.B.A. lynchet,in 1944.","","-2.016818599999965","51.017573","","None","None","1944","","","","","Well patinated.","","","","","Hoard of 17 bronze,bangles.","Unevenly tinned,,patchy.","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm8.staticflickr.com/7575/15316129294_19d3ebbdb4_b.jpg","https://www.flickr.com/photos/MicroPasts/15316129294"
"26957","652","Two Bracelets  (LBA)","","Salisbury Museum on loan from Miss Belfield","Wiltshire, Ebbesbourne Wake, Moukes Hole, Found in L.B.A. Lynchet in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","O","None","None","None","","","","","slightly tinned","","","","","Hoard of 17 bangles","Bracelet shows [coin] also evidence of hammering and slight tinning","WAM LIII 104-12  + pl","","Maria Christakou","https://farm8.staticflickr.com/7531/15750942178_d615b735fe_b.jpg","https://www.flickr.com/photos/MicroPasts/15750942178"
"26957","658","Two Bracelets (L.B.A.)","O","SALISBURY Museum,on loan from Miss Belfield.","WILTSHIRE,Ebbesbourne Wake,Monks Hole,,Found in L.B.A. lynchet,in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","Slightly tinned.","","","","","Hoard of 17 bangles.","Bracelet shows,join, also evidence,of hammering and slight tinning.","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm8.staticflickr.com/7531/15750942178_d615b735fe_b.jpg","https://www.flickr.com/photos/MicroPasts/15750942178"
"26958","652","Bracelets","","Salisbury Museum on loan from Miss Belfield","Wilts, Found in L.B.A. Lynchet at Monks Hole Ebbesbourne Wake in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","A","None","None","None","","","","","howes bracelet will patinated","","","","","Hoard of 17 bronze bangles","Upper bracelet tinned evenly [willbeaten]  smooth, , , , howes unevenly tinned, patchy","WAM LIII 104-12 + pl","","Maria Christakou","https://farm9.staticflickr.com/8586/15936420711_2748bcfaf1_b.jpg","https://www.flickr.com/photos/MicroPasts/15936420711"
"26958","658","BRACELETS","A","Salisbury Museum,on loan from Miss Belfield.","Wilts,Found in L.B.A. lynchet at,Monks Hole, Ebbesbourne Wake,,in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","Lower bracelet,well patinated.","","","","","Hoard of 17 bronze,bangles.","Upper bracelet,tinned evenly, well,beaten & smooth.[;[]Lower unevenly,tinned, patchy.","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm9.staticflickr.com/8586/15936420711_2748bcfaf1_b.jpg","https://www.flickr.com/photos/MicroPasts/15936420711"
"26959","652","Bracelets","","salisbury Museum on loan from Miss Belfield","Wilts, Found in L.B.A. Lynchet at Monks Hole Ebbesbourne Wake in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","A","None","None","None","","","","","dark, thick patina on lower bracelet","","","","","Hoard of 17 bronze bangles","Upper bracelet slightly tinned","WAM LIII 104-12 +pl","","Maria Christakou","https://farm9.staticflickr.com/8677/15912584836_ff62db909e_b.jpg","https://www.flickr.com/photos/MicroPasts/15912584836"
"26959","658","BRACELETS","A","Salisbury Museum,on loan from Miss Belfield.","Wilts,Found in L.B.A. lynchet at,Monks Hole, Ebbesbourne Wake,in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","None","","","","","Dark, thick[;patina on lower,bracelet.","","","F. de M.M.","","Hoard of 17,bronze bangles.","Upper bracelet,slightly tinned.","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm9.staticflickr.com/8677/15912584836_ff62db909e_b.jpg","https://www.flickr.com/photos/MicroPasts/15912584836"
"26960","652","Bracelet","","Salisbury Museum on loan from Miss Belfield","Wiltshire, Ebbesbourne Wake, Found in L.B.A. Lynchet at Monk's Hole in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, Ηνωμένο Βασίλειο","-2.016818599999965","51.017573","C","None","None","None","","","","","dark thick patina","","","","","Hoard of 17 bronze bangles","","WAM LIII 104-12 +pl","","Maria Christakou","https://farm8.staticflickr.com/7575/15751099330_81f656e844_b.jpg","https://www.flickr.com/photos/MicroPasts/15751099330"
"26960","658","BRACELET","C","SALISBURY Museum,On loan from Miss Belfield.","WILTS,,Ebbesbourne Wake,,Found in L.B.A. lynchet at,Monks Hole in 1944.","","-2.016818599999965","51.017573","","None","None","1944","","","","","Dark, thick patina.","","","","","Hoard of 17 bronze,bangles.","","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm8.staticflickr.com/7575/15751099330_81f656e844_b.jpg","https://www.flickr.com/photos/MicroPasts/15751099330"
"26961","543","Bracelets","a red dot,B","Salisbury Museum,on loan from Miss Belfield","England,Wilts,Ebbesbourrne Wake,Found in LBA lynchet at Monks Hole in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","Upper bracelet slightly tinned. Lower very dark. thick patina.","","","Bottom left of card says ""F. de M. M."". Diagram shows two bracelets, and is headed: ""Total numbers of each type beside drawings"", but it looks as though the first sketch (with ""(2)"" beside it) has been struck through, and it says ""on the new card"". However, Description & Patina still seem to relate to two bracelets.","Bronze","Hoard of 19 bronze bangles","Plain bracelet shows join, also evidence of hammering, and slight tinning. Lower bracelet decorated with incised herringbone strokes.","W.A.M LIII 104-12 & pl.","","Jane Fellows","https://farm8.staticflickr.com/7485/15318753573_bb397da700_b.jpg","https://www.flickr.com/photos/MicroPasts/15318753573"
"26961","658","BRACELETS","B","Salisbury Museum,on loan from Miss Belfield.","Wilts,Found in L.B.A. lynchet at,Monks Hole, Ebbesbourne Wake,,in 1944.","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","","None","None","1944","","","","","Upper bracelet,slightly tinned.,Lower, very dark, thick,patina.","","","F. de M.M.","","Hoard of 17,bronze bangles.","Plain bracelet shows,join, also evidence of,hammering and slight tinning.,Lower bracelet decorated,with incised herringbone,strokes.","W.A.M. LIII, 104-12,& pl.","","Susan Magyarody","https://farm8.staticflickr.com/7485/15318753573_bb397da700_b.jpg","https://www.flickr.com/photos/MicroPasts/15318753573"
"26961","677","Bracelets. Hoard of 17 bronze bougles.","B","Salisbury Museum. On loan from Niff Belfield","Wilts, Found in LBA Lynchet at Monks Hole, Ebbesbourne Wake, in 1944","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","-2.016818599999965","51.017573","Ebbesbourne Wake, Salisbury, Wiltshire SP5, UK","None","None","1944","","","","","Lower very dark, thick patina.","","","Some of the handwriting is difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","Hoard","Plain bracelet shows join, also evidence of hammering and slight tinning. Lower bracelet decorated with incised herringbone strokes. Upper bracelet slightly tinned.","W.A.M. LIII 104-12 & PL.","F de M. M.","Michael George Adams","https://farm8.staticflickr.com/7485/15318753573_bb397da700_b.jpg","https://www.flickr.com/photos/MicroPasts/15318753573"
"26962","543","Torques","a red dot,E","Carisbrooke Museum","England,Isle of Wight,near Billingham House?","Billingham, Newport, Isle of Wight PO30, UK","-1.3165730000000622","50.632549","","None","None","None","","max. diameter 195.5,min. diameter 187","","383.5","the patina is a peat patina.","","opposite to fastening 10","","","","","Lockhart, Guide to the Isle of Wight (1870), p. 36","Mr. Crawford suggests that it may have been found with the Palstave from Billingham, which I cannot find in this catalogue.","Jane Fellows","https://farm9.staticflickr.com/8592/15752636227_4584ae60ff_b.jpg","https://www.flickr.com/photos/MicroPasts/15752636227"
"26962","658","Torques","E","Carisbrooke Museum","England, ISLE OF WIGHT,(Isle of Wight),(near),Billingham House (near)","Isle of Wight, UK","-1.316710300000068","50.69271759999999","","None","None","None","","","","383.5","The patina is a peat patina/","","","","","","Greatest diameter 195.5; least diameter 187; thickness (opposite to fastening) 10.","Lockhart, Guide to the Isle of Wight (1870), p. 36","Mr. Crawford suggests that it may have been found with the palstave from Billiingham, which I cannot find in this Catalogue.","Susan Magyarody","https://farm9.staticflickr.com/8592/15752636227_4584ae60ff_b.jpg","https://www.flickr.com/photos/MicroPasts/15752636227"
"26962","677","Jorquer","E","Carisbwoke Museum","England. ISLE OF WIGHT. (Isle of Wight): (near) Billingham Hoire (near) ?,","Isle of Wight, UK","-1.316710300000068","50.69271759999999","Isle of Wight, UK","None","None","None","","","","383.5","The patina is a peat patina.","","(opposite to fastening) 10","Some of the handwriting is difficult to decipher. I made my best possible judgement. Also some information appears to be missing.","","","Greatest diameter 195.5; least diameter 187.","Lockhart, Guide to the tale of Wight (1870) p.36.","Mr. Crawford suggests that it may have been found with the palstane from Billingham, which I cannot find in this catalogue.","Michael George Adams","https://farm9.staticflickr.com/8592/15752636227_4584ae60ff_b.jpg","https://www.flickr.com/photos/MicroPasts/15752636227"
"26963","543","Torque","a red dot,C","Carisbrooke Museum","England,Isle of Wight,near Billingham House?","Billingham, Newport, Isle of Wight PO30, UK","-1.3165730000000622","50.632549","","None","None","None","","max. diameter 137,min. diameter 128","","41.5","The patina is a peat patina","","opposite to fastening 4","","","","","Lockhart, Guide to the Isle of Wight (1870) p. 36","Mr. Crawford suggests that it may have been found with the Palstave from Billingham, which I cannot find in this catalogue","Jane Fellows","https://farm9.staticflickr.com/8681/15938381615_d3625a2c76_b.jpg","https://www.flickr.com/photos/MicroPasts/15938381615"
"26963","658","Torques","C","Carisbrooke Museum","England: ISLE OF WIGHT[,(Isle of Wight)?,(near),Billingham House (near)","Isle of Wight, UK","-1.316710300000068","50.69271759999999","","None","None","None","","","","41.5","The patina is a peat patina.","","","","","","Greatest diameter 137; least diameter 128; thickness (opposite to fastening) 4.","Lockhart, Guide to the Isle of Wight (1870), p. 36.","Mr. Crawford suggests that it may have been found with the palstave from Billingham, which I cannot find in this Catalogue.","Susan Magyarody","https://farm9.staticflickr.com/8681/15938381615_d3625a2c76_b.jpg","https://www.flickr.com/photos/MicroPasts/15938381615"
"26964","543","Torc","","Carisbrooke Castle","Isle of Wight,Shorwell,Billingham House (Manor)","Billingham, Newport, Isle of Wight PO30, UK","-1.3165730000000622","50.632549","","None","None","None","","","","","","","","Bottom left of card says ""MJR""","","","","","","Jane Fellows","https://farm9.staticflickr.com/8658/15751099750_89e10215cd_b.jpg","https://www.flickr.com/photos/MicroPasts/15751099750"
"26964","658","TORC","","CARISBROOKE Castle","ISLE OF WIGHT,Shorwell,Billingham House (Manor?)","Shorwell, Newport, Isle of Wight PO30, UK","-1.3553699999999935","50.6447","","None","None","None","","","","","","","","MJR","","","","","","Susan Magyarody","https://farm9.staticflickr.com/8658/15751099750_89e10215cd_b.jpg","https://www.flickr.com/photos/MicroPasts/15751099750"
"26965","543","Torc","","Dorchester Museum 1902.1.18, Hall Collection","Unprovenanced,possibly Dorset, Tarrant Monkton; Monkton Farm Hoard","","-1.3165730000000622","50.632549","","None","None","None","","","","","","","","Bottom Right of card says ""PI CI SI (x2)""","","","","","","Jane Fellows","https://farm9.staticflickr.com/8579/15752636387_23b477814c_b.jpg","https://www.flickr.com/photos/MicroPasts/15752636387"
"26965","658","TORC","","DORCHESTER MUSEUM 1902.1.18,Hall Collection","UNPROVENANCED,possibly DORSET,TARRANT MONKTON,MONKTON FARM HOARD","Tarrant Monkton, Blandford Forum, Dorset DT11, UK","-2.0813399999999547","50.879201","","None","None","None","","","","","","","","","","","","","PL C1 Si (x2)","Susan Magyarody","https://farm9.staticflickr.com/8579/15752636387_23b477814c_b.jpg","https://www.flickr.com/photos/MicroPasts/15752636387"
"26966","543","Twisted Torque","","Dorchester Museum, 278.","","","-1.3165730000000622","50.632549","","None","None","None","","min. diameter 140,max. diameter 150","","","Dirty brown colour, with green patches","","","","","","","","","Jane Fellows","https://farm8.staticflickr.com/7543/15912586056_c606647cda_b.jpg","https://www.flickr.com/photos/MicroPasts/15912586056"
"26966","658","Twisted Torque","","Dorchester Museum,278.","","","-2.0813399999999547","50.879201","","None","None","None","","","","","Dirty brown colour, with green patches.","","","","","","Diameter 140 - 150","","","Susan Magyarody","https://farm8.staticflickr.com/7543/15912586056_c606647cda_b.jpg","https://www.flickr.com/photos/MicroPasts/15912586056"
"26967","543","Gold Torque (fragments of)","","Museum, Phil. & Hist. Society, Leeds","Provenance unknown","","-1.3165730000000622","50.632549","","None","None","None","52,24,see transcriber comment","","","2.5,see transcriber comment","","","","The card covers two separate fragments, and two lengths are given, but only one weight","Gold","","Formed from narrow thin plate of gold twisted into a spiral","","","Jane Fellows","https://farm8.staticflickr.com/7552/15936421921_33584ae5ee_b.jpg","https://www.flickr.com/photos/MicroPasts/15936421921"
"26967","658","Gold Torque (fragment of)","","Museum, Phil. & Lit. Society, Creeds.","Provenance unknown..","","-2.0813399999999547","50.879201","","None","None","None","52 and 24","","","2.5 (about)","","","","","Gold.","","Formed from narrow, thin plate of gold twisted into a spiral.","","","Susan Magyarody","https://farm8.staticflickr.com/7552/15936421921_33584ae5ee_b.jpg","https://www.flickr.com/photos/MicroPasts/15936421921"
"26968","543","Torque","","Tonbridge School Museum, Tonbridge, Kent","","","-1.3165730000000622","50.632549","","None","None","None","","outside diameter 159,inside diameter 141","","","","","8.5","Diagram includes some descriptive text: ""3 strands of copper binding joint"" (indicating 3 bands around one end of joint) and ""1 strand"" (pointing to a band around the other end)","Bronze","","see transcriber comment","","","Jane Fellows","https://farm8.staticflickr.com/7477/15936422091_d505c72fd1_b.jpg","https://www.flickr.com/photos/MicroPasts/15936422091"
"26968","658","Torque","","Tonbridge School Museum,Tonbridge, Kent","","",,,"","None","None","None","","outside diameter 159; inside diameter 141","","","","","8.5","","Bronze","","","","","Susan Magyarody","https://farm8.staticflickr.com/7477/15936422091_d505c72fd1_b.jpg","https://www.flickr.com/photos/MicroPasts/15936422091"
"26969","543","Torc","","Private,Thomas Allworty, 16 Gray's Inn Rd W.C. 31.5.20","","","-1.3165730000000622","50.632549","","None","None","None","213","213","","205.5","mostly very good, bright green, bronze showing in places","","7","","","","very regular and well preserved","","","Jane Fellows","https://farm8.staticflickr.com/7516/15937730952_f80d84ac74_b.jpg","https://www.flickr.com/photos/MicroPasts/15937730952"
"26969","658","Torc","","Private Collection,Thos. Allworthy, 16 Grays Inn Rd. W.C.,31.5.20.","","",,,"","None","None","None","213","213","","205.5","mostly very good,bright green patina, bronze showing in places.","","7","","","","very regular & well preserved.","","","Susan Magyarody","https://farm8.staticflickr.com/7516/15937730952_f80d84ac74_b.jpg","https://www.flickr.com/photos/MicroPasts/15937730952"
"26970","543","Torque","","Christie's Sale 14.7.24; 463,late earl of Northesk (Rosehill coll'n)","locality unknown","","-1.3165730000000622","50.632549","","None","None","None","","217","","","medium olive green showing brown bronze","smooth","18,42","","","","A plain ring divided at intervals by six projecting whorl shaped bands","","","Jane Fellows","https://farm8.staticflickr.com/7565/15937731132_f5108f93de_b.jpg","https://www.flickr.com/photos/MicroPasts/15937731132"
"26970","658","Torque","","Christie's Sale 14/7/24  463,late Earl of Northesk (Rosehill Coll'n).","locality unknown","",,,"","None","None","None","","217","","","medium olive green showing brown bronze.","smooth","18, 42","","","","A plain ring divided at intervals by six projecting whorl-shaped bands.","","","Susan Magyarody","https://farm8.staticflickr.com/7565/15937731132_f5108f93de_b.jpg","https://www.flickr.com/photos/MicroPasts/15937731132"
"26971","543","Torque","","Sotheby's Sale. 14 Dec. 1925, Lot 56,from Coll'n of Earl of Ashburnham","? British","",,,"","None","None","None","","120,113","","","","quite smooth","min 0.5,max 1","","Gold (clean)","","Perfect condition. On the end of one hook terminal is a knob, which seems to be made of metal bent round the stem of hook.","","","Jane Fellows","https://farm9.staticflickr.com/8581/15751100940_52f0ab6808_b.jpg","https://www.flickr.com/photos/MicroPasts/15751100940"
"26971","658","Torque","","Sotheby's Sale, 14 Dec. 1925, Lot 56,from Coll'n of Earl of Ashburnham.","","",,,"","None","None","None","","120 x 113","","","","quite smooth.","from about ½ to,nearly 1","","Gold (clean)","","Perfect condition.,On the end of one hook terminal is a knob, which seems to be made of metal bent round the stem of hook.","","","Susan Magyarody","https://farm9.staticflickr.com/8581/15751100940_52f0ab6808_b.jpg","https://www.flickr.com/photos/MicroPasts/15751100940"
